persona,dimensions,radius,radius_fraction_of_median_fifth_neighbor,candidate,bigfive_start,direct_start,bigfive_end,direct_end,delta_bigfive,delta_direct,bigfive_gain_fraction,direct_gain_fraction,angle_to_bigfive_optimum,angle_to_direct_optimum,endpoint_fifth_neighbor_distance,path_max_fifth_neighbor_distance,support_threshold,path_outside_reference_support,sphere_norm_error,delta_PC1,unit_PC1,delta_C1_sd,delta_PC2,unit_PC2,delta_C2_sd,delta_PC3,unit_PC3,delta_C3_sd,delta_PC4,unit_PC4,delta_C4_sd,delta_PC5,unit_PC5,delta_C5_sd,delta_bigfive_persona_sd,delta_direct_persona_sd
novelist,5,4.177581924285131,0.25,bigfive_alternative_1,-0.14689894497272782,-0.13061875154010605,-0.10083823893593236,-0.08139052440875783,0.04606070603679546,0.04922822713134822,0.7078078407782687,0.560205669252498,45.00000000000012,56.06799832911601,18.087674869264436,18.087674869264436,30.073987370170798,False,0.0,2.0134457164829374,0.48196438824535526,-0.07936638942426402,-2.7075917857169887,-0.6481241624436396,0.1137429647194753,-1.6493264259917948,-0.3948040890362738,0.07338321222620053,-1.829160861067083,-0.4378515835760874,0.03509905719752848,0.03266018483905922,0.007817963939665417,0.0728373808714208,0.12190135917700382,0.12453938474705913
novelist,5,4.177581924285131,0.25,bigfive_alternative_2,-0.14689894497272782,-0.13061875154010605,-0.10090035086454119,-0.06558667821662056,0.04599859410818663,0.06503207332348548,0.7068533762496515,0.7400497292306808,45.00000000000103,42.303647998376626,18.167072681014133,18.167072681014133,30.073987370170798,False,0.0,0.22740499896317765,0.05443459950868378,-0.0664028906987076,-3.4737679764558123,-0.8315259974345672,0.12793389982046152,-2.2116171837648824,-0.5294012717999145,0.11710739271159099,0.6364905208756646,0.15235859700934076,-0.09856831749572563,-0.19246556996466962,-0.04607104623031525,0.004243433130814213,0.12173697766464764,0.16452053775820605
novelist,5,4.177581924285131,0.25,direct_alternative_1,-0.14689894497272782,-0.13061875154010605,-0.0971723542473577,-0.0683734067369195,0.04972659072537011,0.06224534480318655,0.7641409313715684,0.7083374128075496,40.20992231624074,45.000000001255756,18.09809736342344,18.09809736342344,30.073987370170798,False,8.881784197001252e-16,1.4367914669458193,0.3439289744609098,-0.07501233678507434,-2.623768349074538,-0.6280591013241512,0.10748126443424716,-2.420343737061829,-0.5793647571557795,0.12283419348635284,-1.6204266610600708,-0.38788626780487584,0.018510925165419818,0.14076326087264707,0.03369491333116933,0.06602430311975704,0.13160325835689116,0.1574705691609395
novelist,5,4.177581924285131,0.25,direct_alternative_2,-0.14689894497272782,-0.13061875154010605,-0.09625253829448477,-0.06845247856642422,0.05064640667824305,0.062166272973681824,0.7782756027549447,0.7074375939485742,38.86705697456006,45.000000020810155,17.722823128840968,17.76421122753878,30.073987370170798,False,0.0,1.1669458994502835,0.27933525197114395,-0.09545191652344519,-3.3242997795975207,-0.7957473581242517,0.1152514587383006,-1.7466751378936696,-0.4181067348410076,0.08493152325817148,1.410161076135323,0.33755437994830706,-0.11262786360688001,-0.005538885709289803,-0.0013258592673170899,-0.03781615418116771,0.1340375852375588,0.15727053033014696
nutritionist,5,4.177581924285131,0.25,bigfive_optimum,0.45795195801825406,0.38955230576290756,0.5151538453643725,0.4674163727461451,0.05720188734611842,0.07786406698323756,1.0,0.9147472626337654,0.0,23.857863651405413,11.354354819161525,11.354354819161525,30.073987370170798,False,0.0,2.0483860971257815,0.49032816932161105,-0.11370377349344428,-1.4816330983134043,-0.3546628468733002,0.030308853898841942,-3.2378343072438387,-0.7750498651915481,0.15560082661970806,0.6811876499325503,0.16305787948111045,-0.10008004350522406,0.33686922924492946,0.08063737237243399,-0.006976416394419941,0.15138690686615486,0.19698338861813544
nutritionist,5,4.177581924285131,0.25,direct_optimum,0.45795195801825406,0.38955230576290756,0.5102515465078459,0.4746731584441708,0.05229958848959182,0.08512085268126324,0.9142983023118859,1.0,23.857863651405413,0.0,11.757915376613056,11.757915376613056,30.073987370170798,False,8.881784197001252e-16,0.5131862513881463,0.12284289349417435,-0.08019003722193249,-1.084311330560398,-0.259554773601704,0.018473228953429344,-3.9133697898607336,-0.9367547688560028,0.2141418379370939,0.7107843531751611,0.17014252887375528,-0.09612407928375181,0.4397977205547005,0.10527566628868895,-0.012299110700680588,0.13841279193997297,0.21534187273867916
nutritionist,5,4.177581924285131,0.25,compromise,0.45795195801825406,0.38955230576290756,0.5139181699410473,0.4728343774082533,0.055966211922793274,0.08328207164534573,0.9783979955792665,0.9783979955792635,11.917919850411097,11.93994425882022,11.596909500415375,11.596909500415375,30.073987370170798,False,8.881784197001252e-16,1.30975157396812,0.3135190638283521,-0.0991179307556504,-1.3115476480028851,-0.3139489953215741,0.024953656179447715,-3.6542196559638467,-0.8747212435790012,0.18889538322504915,0.7111806444647601,0.17023739027845816,-0.100215871518623,0.396843939762409,0.0949936941883712,-0.009855694509250732,0.148116646234791,0.21069005665180857
nutritionist,5,4.177581924285131,0.25,bigfive_alternative_1,0.45795195801825406,0.38955230576290756,0.4984153821024422,0.42865301151735435,0.040463424084188127,0.039100705754446796,0.7073791785811395,0.4593551935018812,45.00000000833584,62.822034000833064,10.269442723109083,10.269442723109083,30.073987370170798,False,0.0,2.7993989623266846,0.6701003147426531,-0.0830995481919152,-2.302365153908872,-0.5511238787502302,0.09348551906766654,-1.330375244885946,-0.31845581223726693,0.040187718772451725,-1.593185994495784,-0.38136558980071,0.019802420833026427,-0.08081445812140273,-0.019344793132987266,0.07389910760897538,0.10708794582692009,0.09891840762093344
nutritionist,5,4.177581924285131,0.25,bigfive_alternative_2,0.45795195801825406,0.38955230576290756,0.4983658108206068,0.437643565938183,0.04041385280235277,0.04809126017527543,0.7065125763738485,0.5649762503596402,44.99999999999981,55.66463353421196,10.360125656864083,10.360125656864083,30.073987370170798,False,0.0,1.9200645426341323,0.45961146362502375,-0.10078765089712996,-1.7293783524569255,-0.41396635273714166,0.04416256744083658,-2.0728117099349306,-0.4961749996775062,0.05972670463726165,-0.012910209094860256,-0.0030903544990489814,-0.15695380222530292,-2.5452069349945137,-0.6092536259309984,0.16610854360269744,0.10695675359927492,0.12166304380532178
nutritionist,5,4.177581924285131,0.25,direct_alternative_1,0.45795195801825406,0.38955230576290756,0.5077599094100389,0.44985321412083,0.049807951391784844,0.060300908357922456,0.8707396504315638,0.7084152291533126,29.465550399083703,45.00000000027394,10.65726823278341,10.65726823278341,30.073987370170798,False,0.0,2.334865209504961,0.5589035120848058,-0.0912311887399449,-2.2197260913774386,-0.531342324724674,0.08253084247349572,-2.4218878483013966,-0.5797343755780039,0.10741051240155264,-1.095867630209803,-0.26232103883811403,-0.01326865522056604,0.08333459140018562,0.01994804480451831,0.05693104826668717,0.13181858236455138,0.15255146212247486
nutritionist,5,4.177581924285131,0.25,direct_alternative_2,0.45795195801825406,0.38955230576290756,0.5017883207455895,0.44976863678830004,0.04383636272733549,0.06021633102539248,0.7663446917772044,0.7074216144294718,39.911396916921454,45.00000002636883,10.948644993422276,10.948644993422276,30.073987370170798,False,8.881784197001252e-16,2.1211496130321525,0.5077457848765285,-0.07747626283592106,0.24166893945587223,0.05784900065059207,-0.0216197676418865,-2.8530107099973967,-0.6829335155373655,0.15622438965995925,-0.7708486010795994,-0.18452028351580615,0.05235117123542016,2.039763098941507,0.48826405703355585,-0.05469518522596925,0.11601455248144779,0.15233749526706228
observer,5,4.177581924285131,0.25,bigfive_optimum,0.23632912902108894,0.016474996360694272,0.2955598534845727,0.09687894001024322,0.059230724463483764,0.08040394364954895,1.0,0.9251729354311066,0.0,22.33163730741494,10.57908163086707,10.57908163086707,30.073987370170798,False,8.881784197001252e-16,2.0621313071668035,0.49361840043859245,-0.11645837924527905,-1.3266244197063966,-0.31755796624704347,0.022030096727249177,-3.3049709173910435,-0.7911205518624488,0.16451753767752264,0.6483437097622707,0.15519592949053068,-0.09216863190815759,0.3109509999439757,0.07443325004265133,-0.00198988957662634,0.15675629920586456,0.2034088622902191
observer,5,4.177581924285131,0.25,direct_optimum,0.23632912902108894,0.016474996360694272,0.2911059681440453,0.10338193080542357,0.05477683912295639,0.0869069344447293,0.924804476378248,1.0,22.33163730741494,0.0,10.905329802365415,10.905329802365415,30.073987370170798,False,0.0,0.5927976853603936,0.14189971521906977,-0.08433330603403139,-1.0639471045581026,-0.2546801292808077,0.018281125169153332,-3.9194904515340707,-0.9382198895368821,0.21813554838266966,0.6548070773156508,0.15674308467994952,-0.0843839023120292,0.42145045839129275,0.10088382849928466,-0.010549568015325516,0.14496892720607155,0.21986036826232477
observer,5,4.177581924285131,0.25,compromise,0.23632912902108894,0.016474996360694272,0.2944385148374953,0.10173663429462376,0.058109385816406345,0.08526163793392949,0.9810682942470385,0.9810682942470352,11.156478061954834,11.175159588936127,11.229928446592588,11.229928446592588,30.073987370170798,False,8.881784197001252e-16,1.3536782345518998,0.3240339170089505,-0.10236089275638359,-1.218546314672316,-0.2916869942367041,0.020561379654181613,-3.681665763123795,-0.8812910984992359,0.19496864027510785,0.6640320107176455,0.15895128396106195,-0.08994188979198231,0.37321514947439344,0.08933760156918003,-0.006394677579229872,0.15378863507437593,0.21569803646364397
observer,5,4.177581924285131,0.25,bigfive_alternative_1,0.23632912902108894,0.016474996360694272,0.2782498395858197,0.05890097804564309,0.04192071056473079,0.04242598168494882,0.7077527912152292,0.48817717430742785,45.000000000001904,60.967382627467906,9.375632908497945,9.375632908497945,30.073987370170798,False,8.881784197001252e-16,2.7180773401202902,0.6506341202597501,-0.08305450525401901,-2.530994771590294,-0.6058516188221488,0.09514960273632715,-1.2985456145154828,-0.310836660549198,0.044691927127284224,-1.4042701424183759,-0.33614424992004793,0.008322801460956389,-0.010790160144598103,-0.002582872183037923,0.07238697715791849,0.11094470830352025,0.1073308133204922
observer,5,4.177581924285131,0.25,bigfive_alternative_2,0.23632912902108894,0.016474996360694272,0.27818895429265744,0.06683983474796462,0.04185982527156851,0.05036483838727035,0.7067248569173831,0.5795261184744833,45.00000000001938,54.66015876143294,9.179815400667426,9.204168541219971,30.073987370170798,False,8.881784197001252e-16,2.1389932856791525,0.5120170769709508,-0.10186696346701284,-1.0206383176690674,-0.24431317833311417,0.015036142892946977,-2.341760222515574,-0.5605539915094057,0.07962345344071539,-0.6239211148853554,-0.14934982154589846,-0.11991227055688611,-2.4417365511215676,-0.5844856176074628,0.18770895390863598,0.11078357312716312,0.12741482582543556
observer,5,4.177581924285131,0.25,direct_alternative_1,0.23632912902108894,0.016474996360694272,0.2866949527146292,0.07805711961605155,0.05036582369354026,0.06158212325535728,0.8503327310235959,0.7085984984837086,31.78096559385053,45.00000000000007,9.970633589390124,9.970633589390124,30.073987370170798,False,0.0,2.230816817561352,0.5339971442793644,-0.08841466865404075,-2.4498840532110653,-0.5864359090050137,0.0877849602753651,-2.309657576995175,-0.5528694873866308,0.10820691451974362,-1.0599116777845146,-0.2537141573748759,-0.012913446162797885,0.12563557914148427,0.0300737559235258,0.0589390215755326,0.13329501200887472,0.15579272682675854
observer,5,4.177581924285131,0.25,direct_alternative_2,0.23632912902108894,0.016474996360694272,0.2870563648485054,0.07796593289387532,0.05072723582741645,0.06149093653318105,0.8564344989345896,0.707549252842278,31.04425278811258,44.999999999999844,10.175630365003242,10.175630365003242,30.073987370170798,False,0.0,2.635034778819973,0.6307559795541008,-0.10812074508067335,-0.9886265941010126,-0.23665043846391753,0.012457454052005563,-2.096160332158691,-0.5017640276479765,0.10891683281174713,0.9971403259728547,0.23868839535528336,-0.028142361855216985,2.035490834703605,0.4872413926513048,-0.11743316880332735,0.1342515025652152,0.155562039293636
optimist,5,4.177581924285131,0.25,bigfive_optimum,0.4395975717003693,0.794760798912169,0.5010044212754274,0.8704387415061099,0.06140684957505815,0.0756779425939409,1.0,0.8803740680524664,0.0,28.324234362694458,14.04549505899343,14.357144200635073,30.073987370170798,False,0.0,2.3817023600358436,0.5701150577539903,-0.13247986078040377,-1.6545295408292922,-0.3960495738482533,0.04422669815195574,-2.869944271086261,-0.6869869515670519,0.13156605286065867,0.8441459349596006,0.20206568063989577,-0.09788568152585225,0.30504773755446035,0.07302016886399186,-0.02538039894869163,0.162515494660407,0.19145285050435937
optimist,5,4.177581924285131,0.25,direct_optimum,0.4395975717003693,0.794760798912169,0.49362835066290556,0.8807219208263493,0.054030778962536274,0.08596112191418026,0.8798819567594648,1.0,28.324234362694458,0.0,14.139321442460208,14.276891670906458,30.073987370170798,False,0.0,0.6546900131568414,0.15671506268997276,-0.09026664138338888,-1.1553934853353371,-0.27656991682647813,0.020647240147558883,-3.831488874767394,-0.9171546947994417,0.20656557338368498,0.9004694516765277,0.21554800552011108,-0.11733090106110351,0.44439327623432684,0.10637571788861365,-0.02153643928322189,0.14299445144553125,0.21746761683688032
optimist,5,4.177581924285131,0.25,compromise,0.4395975717003693,0.794760798912169,0.49913597477036964,0.8781063533624147,0.059538403070000356,0.08334555445024572,0.9695726695313692,0.9695726695313981,14.150787420237458,14.17345216887378,14.160311400906059,14.292972398999009,30.073987370170798,False,0.0,1.5664688813890308,0.3749702363184859,-0.114887481657673,-1.4493630991875497,-0.3469382828286641,0.03349494358691692,-3.455457789895893,-0.8271430345407749,0.1743281629699127,0.8990247102465228,0.2152021735397479,-0.11085665074808787,0.38636591086826383,0.09248553777539117,-0.024195040581946835,0.15757058199810176,0.21085065779316525
optimist,5,4.177581924285131,0.25,bigfive_alternative_1,0.4395975717003693,0.794760798912169,0.4830285863473067,0.841562383954523,0.04343101464693744,0.04680158504235399,0.7072666151656472,0.5444506074394724,45.00000000001349,57.12300125178016,13.243869762227039,14.605863306806933,30.073987370170798,False,0.0,2.1321987129764484,0.5103906402365312,-0.07720459648691658,-2.0045782368487925,-0.479841753717808,0.09731492593919372,-2.023482183211445,-0.4843668466316681,0.08122693543712924,-2.1888409714068326,-0.523949263252662,0.05070557639801273,-0.045612837713325714,-0.01091847833029175,0.08734726302723228,0.11494178382043685,0.11840037608525393
optimist,5,4.177581924285131,0.25,bigfive_alternative_2,0.4395975717003693,0.794760798912169,0.4829795075256378,0.8204629615259891,0.0433819358252685,0.02570216261382008,0.7064673749830199,0.2989975240141697,44.999999999999844,72.64380540389854,13.693093767172243,14.651437737784708,30.073987370170798,False,0.0,3.660017997896233,0.876109209641062,-0.12109447946193512,-1.9703407223127303,-0.4716462197566348,0.08208209407771914,-0.13285783657035657,-0.031802568801350614,-0.032905316576231025,-0.15295057563699563,-0.03661222650066128,0.01491280104023915,0.36492649103595526,0.08735352116365774,-0.02638059354417314,0.1148118949068047,0.06502227898748937
optimist,5,4.177581924285131,0.25,direct_alternative_1,0.4395975717003693,0.794760798912169,0.48859906767935923,0.8556305156421562,0.04900149597898995,0.0608697167299872,0.7979809470455731,0.7081075185449162,37.0694751480167,45.00000000006568,13.02850232518033,14.481465496265756,30.073987370170798,False,8.881784197001252e-16,1.815804108532776,0.4346543386682948,-0.08251522666980704,-1.9527788955541405,-0.46744239393660736,0.08723712612725994,-2.7171862653297376,-0.6504208210817322,0.12460662012554269,-1.7185345276602797,-0.4113706346894336,0.01713262977508835,0.07237841785088714,0.01732543350739257,0.07236221336975417,0.12968426833869134,0.15399045452223997
optimist,5,4.177581924285131,0.25,direct_alternative_2,0.4395975717003693,0.794760798912169,0.4889779283489517,0.8555547364428002,0.049380356648582424,0.060793937530631226,0.8041506279885661,0.7072259665401432,36.4199747600927,45.00000000000236,12.828317056040481,14.313275597763433,30.073987370170798,False,8.881784197001252e-16,1.5126934571389818,0.3620978557824056,-0.11183138564908328,-2.2495063338632573,-0.5384709084426138,0.07148388024723941,-2.3693445270264086,-0.5671569271335957,0.08618745239115577,0.6346141582470869,0.15190944660066294,-0.16921417896139904,-2.0216680922332952,-0.4839326023700286,0.1090502771758149,0.13068693708903872,0.15379874550864422
oracle,5,4.177581924285131,0.25,bigfive_optimum,-0.09689054786109352,0.16420646105688275,-0.029951833924279914,0.24274186021491273,0.06693871393681361,0.07853539915802998,1.0,0.8879288663499618,0.0,27.384986804547463,12.711287262069025,12.711287262069025,30.073987370170798,False,8.881784197001252e-16,2.6855019252755508,0.642836447961483,-0.14389551970311337,-1.0678457169402307,-0.2556133515258257,0.019583266425538187,-2.951231686952385,-0.7064449579782689,0.1485237230965657,0.5454927112176244,0.13057618524404385,-0.04480710331549163,0.3043762477661522,0.07285943239000325,-0.021626585496276076,0.17715577794095685,0.19868174951556278
oracle,5,4.177581924285131,0.25,direct_optimum,-0.09689054786109352,0.16420646105688275,-0.03747313242747774,0.2526543110303474,0.05941741543361578,0.08844784997346467,0.8876390348595955,1.0,27.384986804547463,0.0,13.340663007266892,13.618774258743143,30.073987370170798,False,8.881784197001252e-16,0.9572357995103663,0.2291363321795703,-0.10229592039045236,-0.9073298612036489,-0.2171902018076908,0.009759830077309671,-3.8782969270747714,-0.9283592751417858,0.21476230694564133,0.6930961523979188,0.16590845253537945,-0.07932364767213793,0.4371196062765504,0.10463459824342054,-0.01909604860307061,0.15725038375131173,0.22375863320255635
oracle,5,4.177581924285131,0.25,compromise,-0.09689054786109352,0.16420646105688275,-0.031856678152415885,0.25013739120018874,0.06503386970867764,0.085930930143306,0.9715434594406155,0.9715434594406334,13.684779422167626,13.700216704621532,13.087017691247247,13.087017691247247,30.073987370170798,False,0.0,1.8750126491122867,0.4488272601459849,-0.12670442867037934,-1.0171885200943238,-0.24348739020082424,0.015156204945827987,-3.5143531429866472,-0.841240987413556,0.18693777219013794,0.6368917772533486,0.15245464692169589,-0.06378795375675449,0.38149267990100477,0.09131901822997425,-0.020961422317250806,0.1721145373606507,0.21739123658131937
oracle,5,4.177581924285131,0.25,bigfive_alternative_1,-0.09689054786109352,0.16420646105688275,-0.0495007827055991,0.2190057014652509,0.04738976515549442,0.054799240408368144,0.7079575087180149,0.6195655454011434,45.00000000000234,51.84172973415752,12.268947326684309,12.274486463754073,30.073987370170798,False,8.881784197001252e-16,1.5223856606262232,0.36441790687006914,-0.07994765064169113,-3.124830415254545,-0.7479997931552873,0.12093434351250469,-1.90962661711978,-0.4571129068753226,0.08808465003364632,-1.3126651855660052,-0.3142165035556134,0.0025528394473574604,-0.014275998187746974,-0.003417287427628337,0.0570907295886242,0.12541876320608167,0.13863313961835622
oracle,5,4.177581924285131,0.25,bigfive_alternative_2,-0.09689054786109352,0.16420646105688275,-0.04957603120454657,0.19649100609406345,0.04731451665654696,0.0322845450371807,0.7068333685228732,0.3650122082884595,45.00000000000012,68.63966781880633,10.37651621072327,12.353927523966275,30.073987370170798,False,0.0,3.647489690336631,0.8731102720291454,-0.12000749363163658,-1.0317978760199507,-0.2469844744448697,0.044487835635498345,-0.791561619934535,-0.18947841940167032,0.016590264173509645,-1.5616958782042596,-0.373827708590418,0.08442684624888072,-0.1339366338572267,-0.03206080366219173,0.05192593992472281,0.12521961527529663,0.08167463282887251
oracle,5,4.177581924285131,0.25,direct_alternative_1,-0.09689054786109352,0.16420646105688275,-0.050681640215882506,0.22686446622026502,0.04620890764521102,0.06265800516338227,0.690316633343593,0.7084175045767689,46.408012307803965,45.00000000000012,13.037804534368851,13.037804534368851,30.073987370170798,False,0.0,0.7753921621659668,0.18560788901791606,-0.06524618606839629,-3.043957349892873,-0.7286409710358357,0.11497772649520631,-2.4833600624958114,-0.594449159227623,0.12663632341919756,-1.188991537569994,-0.2846123808268475,-0.016673887122408422,0.06710666573703501,0.01606351878988425,0.05622933546377042,0.12229358020556648,0.1585145325608635
oracle,5,4.177581924285131,0.25,direct_alternative_2,-0.09689054786109352,0.16420646105688275,-0.06833013227791351,0.22677532708722348,0.02856041558318001,0.06256886603034073,0.42666513745901125,0.7074096888631219,64.69917571297995,45.00000000000191,13.137336585527361,13.137336585527361,30.073987370170798,False,0.0,-1.4308285382335861,-0.3425016107801237,-0.02340152881062239,-2.195641781766465,-0.5255771931132587,0.06195414470204707,-3.032314017299021,-0.7258538724690387,0.16011226105202347,0.5845903900659892,0.13993511094723163,-0.16773048239189153,-1.0234272669740387,-0.244980777282822,0.07302341896115137,0.07558619434683642,0.15828902509425782
organizer,5,4.177581924285131,0.25,bigfive_optimum,0.4296485952760789,0.24628481486198517,0.4880660613150192,0.3261049686200903,0.05841746603894027,0.07982015375810514,1.0,0.925471746201575,0.0,22.28304454434012,8.07013922549591,8.07013922549591,30.073987370170798,False,0.0,1.980460833570187,0.4740687003784094,-0.11427011346434754,-1.4058311145702884,-0.3365179043881598,0.027978044759848907,-3.3072295440122317,-0.7916612059207351,0.16459587822661945,0.702752581462168,0.16821994019481096,-0.09587000137711243,0.34925069874705533,0.0836011609291945,-0.013115714987819336,0.15460398075823145,0.20193196909014555
organizer,5,4.177581924285131,0.25,direct_optimum,0.4296485952760789,0.24628481486198517,0.4836904370191317,0.3325328868163284,0.05404184174305282,0.08624807195434325,0.9250973280324977,1.0,22.28304454434012,0.0,8.202841356532993,8.202841356532993,30.073987370170798,False,8.881784197001252e-16,0.5263336355604765,0.12599002128499082,-0.08263295428115472,-1.0723108579944598,-0.25668218539555127,0.020278490916822597,-3.9177157496543167,-0.9377950739588948,0.21803515708278368,0.6955299914805543,0.16649104771286408,-0.0859009990922781,0.4393795601530819,0.1051755700106991,-0.017237649566428304,0.1430237295026276,0.21819355363244464
organizer,5,4.177581924285131,0.25,compromise,0.4296485952760789,0.24628481486198517,0.48696452085561637,0.3309065625806995,0.05731592557953746,0.08462174771871434,0.9811436453154518,0.981143645315459,11.132022031244245,11.151022729645629,8.695246506077794,8.695246506077794,30.073987370170798,False,0.0,1.2780868247261916,0.3059393802181146,-0.10037175831911192,-1.2630715400285226,-0.3023451276170149,0.02460941475843294,-3.6816077829391496,-0.8812772196129097,0.19494108071015867,0.7124761189912806,0.17054749180369447,-0.09259621880588946,0.40184200852344626,0.0961900965214966,-0.01547285581232532,0.15168871326141117,0.21407921859527082
organizer,5,4.177581924285131,0.25,bigfive_alternative_1,0.4296485952760789,0.24628481486198517,0.47098349593758515,0.2873406406815233,0.041334900661506246,0.04105582581953815,0.7075777753515187,0.4760202157477988,44.99999999999986,61.75014967162285,8.364577923601413,8.36697192298118,30.073987370170798,False,0.0,2.835184921413095,0.6786665044033224,-0.08585632679033622,-2.3507810058973293,-0.5627133228032615,0.09148091170630754,-1.347195250930091,-0.32248206626387665,0.04409547883075838,-1.4380733096203515,-0.3442358128898777,0.0044572922328466776,-0.06896353998308478,-0.016508004207454494,0.06489449446269062,0.10939434076539839,0.1038645424748952
organizer,5,4.177581924285131,0.25,bigfive_alternative_2,0.4296485952760789,0.24628481486198517,0.47092450546425724,0.29599295046268637,0.04127591018817833,0.0497081356007012,0.706567966516459,0.5763390934352128,44.99999999999983,54.87258015982252,8.07795934915609,8.07795934915609,30.073987370170798,False,0.0,1.909808835225957,0.4571565249561836,-0.10237303820861235,-1.7257386458519863,-0.41309510552502093,0.04232258682148068,-2.101246945675161,-0.5029816251981047,0.0646169459968925,0.09472466843092518,0.022674520846682016,-0.16272222643963194,-2.530303456840927,-0.6056861367892655,0.15775137627530894,0.10923822029969335,0.12575347489393063
organizer,5,4.177581924285131,0.25,direct_alternative_1,0.4296485952760789,0.24628481486198517,0.4798457997470411,0.3073886002239856,0.05019720447096221,0.06110378536200045,0.8592841811642677,0.7084655225028877,30.78213960957346,45.00000000000725,8.837927101003169,8.837927101003169,30.073987370170798,False,8.881784197001252e-16,2.3164085777445265,0.5544854941751767,-0.09128026002061954,-2.28249739922896,-0.5463680762213996,0.08410574391219502,-2.3942986255087884,-0.5731302626503253,0.1101239931350456,-1.066526555551149,-0.2552975800070404,-0.01735347028880711,0.08064028626814426,0.019303101107213703,0.051059392603598736,0.1328487550105731,0.15458260998097176
organizer,5,4.177581924285131,0.25,direct_alternative_2,0.4296485952760789,0.24628481486198517,0.479750223288268,0.30729843653420685,0.05010162801218909,0.061013621672221685,0.8576480872825268,0.7074201230204913,30.900642918608444,45.00000000000039,8.622316668817584,8.622316668817584,30.073987370170798,False,0.0,2.6187130872817237,0.6268490085277834,-0.10790838994064769,-0.918058993537322,-0.2197584655851891,0.011354388791439733,-2.136050932227113,-0.5113127572220225,0.11010443738013974,1.030522139309473,0.24667909761837076,-0.032112953238598405,2.0315045459765115,0.48628718306323654,-0.12384654158344331,0.13259580838356178,0.15435451055294214
orphan,5,4.177581924285131,0.25,bigfive_optimum,-0.3948712373559071,-0.18776737863025628,-0.3253453225552372,-0.10615136619367838,0.06952591480066994,0.0816160124365779,1.0,0.891259416735543,0.0,26.979884023412517,19.054103838972132,20.58844769100113,30.073987370170798,False,0.0,2.4698588709000044,0.5912173395193554,-0.14078011583605274,-1.743760837280491,-0.4174091301821409,0.060116587336514433,-2.792214061169286,-0.6683804439447565,0.14441190275887217,0.6192096230937769,0.1482220179798715,-0.05084549271354135,0.3624998118535263,0.0867726398724203,-0.03189351759464435,0.18400290055162768,0.20647519861399005
orphan,5,4.177581924285131,0.25,direct_optimum,-0.3948712373559071,-0.18776737863025628,-0.3329266383686469,-0.09619357766496983,0.061944598987260235,0.09157380096528644,0.8909569786295476,1.0,26.979884023412517,8.537736462515939e-07,20.86447543163085,20.86447543163085,30.073987370170798,False,8.881784197001252e-16,0.8616171735599716,0.20624782210762072,-0.10138330944490424,-1.2896790195823988,-0.3087142377951305,0.03558434270113039,-3.7869711226841494,-0.9064983503183308,0.21537163844093718,0.701661602752673,0.167958789431219,-0.0815901086953983,0.461579156774086,0.11048955236301478,-0.024225098204928183,0.1639386683345513,0.231666779320275
orphan,5,4.177581924285131,0.25,compromise,-0.3948712373559071,-0.18776737863025628,-0.32726436048182395,-0.09872117615307019,0.06760687687408318,0.08904620247718609,0.9723982355055862,0.9723982355056059,13.482366687113688,13.497522352200319,19.973205393380614,20.67539839867161,30.073987370170798,False,0.0,1.7134320334347501,0.41014923572754425,-0.12452836801579784,-1.5600086156079833,-0.3734238236093796,0.04923883983851121,-3.3827244326030455,-0.8097326381413569,0.18497803146563144,0.6785760880826684,0.16243274228518848,-0.06799063930676029,0.423585205000372,0.10139482903686108,-0.028853719747492616,0.17892409582431262,0.225272367436302
orphan,5,4.177581924285131,0.25,bigfive_alternative_1,-0.3948712373559071,-0.18776737863025628,-0.34566873898247685,-0.13319936000246857,0.04920249837343027,0.05456801862778771,0.7076857386845367,0.5958911615831389,45.00000000451363,53.538044515899074,18.736038499242724,20.664230884501833,30.073987370170798,False,8.881784197001252e-16,1.873325155433841,0.44842331985013195,-0.07937255220505797,-1.8988156798861826,-0.454525061219741,0.10079122919007723,-2.1457819413023285,-0.5136420973167427,0.10204425231604443,-2.371124647387098,-0.5675830397492074,0.062197483304198296,-0.3327617419194022,-0.07965415112148747,0.10948722691751109,0.13021622859697599,0.13804818622938336
orphan,5,4.177581924285131,0.25,bigfive_alternative_2,-0.3948712373559071,-0.18776737863025628,-0.3457227959345732,-0.12565056430833188,0.0491484414213339,0.062116814321924396,0.7069082307257942,0.6783251723434683,45.00000000033814,47.32629135043733,20.46727666946264,21.022834045828628,30.073987370170798,False,0.0,1.177298874037138,0.28181347376894295,-0.10138784415183191,-1.922357633906761,-0.46016036758769613,0.0679408524186328,-2.5203354225868986,-0.6033000592844577,0.10282818081710299,-0.11018827390281775,-0.0263760893023476,-0.14073748813358553,-2.4508094835407306,-0.5866574319688809,0.16025029795335138,0.1300731648773654,0.1571454080086818
