model,model_label,persona,group,group_mean_trait_percentile,group_mean_trait_z,pc1,pc2,pc3,trait_1,percentile_1,raw_cosine_1,z_1,trait_2,percentile_2,raw_cosine_2,z_2,trait_3,percentile_3,raw_cosine_3,z_3
qwen,Qwen/Qwen3-32B,auctioneer,Exploration,58.96969696969697,0.3324157535520694,-9.959454017795148,16.724854908732908,12.636633764147502,creative,69.27272727272727,0.2757190779732473,0.6958983641307459,abstract,21.636363636363637,0.1744581776607042,-0.7277628677317575,curious,86.0,0.43708602021390636,1.0291117642572198
qwen,Qwen/Qwen3-32B,auditor,Exploration,14.848484848484846,-1.4126640098653052,48.15501628203943,-12.294598875527148,13.609156371558782,creative,1.6363636363636365,0.12446995822497685,-1.8030067625884567,abstract,40.90909090909091,0.19800650191790461,-0.23594327124595166,curious,2.0,0.35475423901071795,-2.1990419957615064
qwen,Qwen/Qwen3-32B,avatar,Exploration,86.72727272727273,1.201848891043307,-38.014888855169794,-35.41692332791878,-12.98249690890751,creative,80.18181818181819,0.2945672901492065,1.0073044345553932,abstract,94.36363636363636,0.2845136421465128,1.5708055375303576,curious,85.63636363636364,0.4370432989099628,1.0274367010441703
qwen,Qwen/Qwen3-32B,bard,Exploration,77.15151515151514,0.8289318661599063,-54.347913128926315,-24.25955982565874,-2.864858782682269,creative,90.0,0.3076681786280258,1.2237544703558325,abstract,63.81818181818182,0.22861237866850254,0.403277158588699,curious,77.63636363636364,0.4327669243409093,0.8597639695351876
qwen,Qwen/Qwen3-32B,bartender,Exploration,51.696969696969695,0.07072177866699876,-16.599115137003324,36.32504789647164,-2.7782731149755246,creative,72.18181818181819,0.28086582192407694,0.7809317505467771,abstract,6.363636363636363,0.14173126474781442,-1.4112822947297081,curious,76.54545454545455,0.43232702400647394,0.8425158801839273
qwen,Qwen/Qwen3-32B,biologist,Exploration,42.72727272727273,-0.26100224168420083,32.238651124195414,-16.158082910987353,4.347481344692837,creative,22.363636363636363,0.17456159707806287,-0.9754035782256277,abstract,78.0,0.24748186753362744,0.7973767258520239,curious,27.818181818181817,0.3954096673758023,-0.6049798726789987
qwen,Qwen/Qwen3-32B,blogger,Exploration,54.24242424242425,0.19808608919048817,-0.32169028537554156,20.848443683512325,-14.39134505138567,creative,55.45454545454545,0.25044200714890297,0.2782760865497174,abstract,20.181818181818183,0.17198898281886693,-0.7793333488196384,curious,87.0909090909091,0.43877450048718525,1.0953155298413855
qwen,Qwen/Qwen3-32B,bohemian,Exploration,88.7878787878788,1.5362935121836443,-42.55143579171225,2.697174329861749,-6.445254502335886,creative,99.45454545454545,0.35661500553413644,2.032443320220798,abstract,67.81818181818181,0.23334576795344236,0.5021365756199349,curious,99.0909090909091,0.46374282416107454,2.074300640710199
qwen,Qwen/Qwen3-32B,builder,Exploration,41.51515151515152,-0.28357297649947183,14.492160790570528,-0.14231249992708422,-2.4334242980699576,creative,40.90909090909091,0.21177226647555353,-0.36061697529661435,abstract,38.36363636363637,0.19079303977946863,-0.3866003625719484,curious,45.27272727272727,0.4081995166775437,-0.10350159162985285
qwen,Qwen/Qwen3-32B,caregiver,Exploration,34.848484848484844,-0.44060421204159966,1.34461182945744,14.616833977313346,-43.370517142750685,creative,29.636363636363637,0.1913416103400716,-0.698167841339104,abstract,14.727272727272727,0.16331746031377187,-0.9604428261986658,curious,60.18181818181818,0.4194290475249212,0.3367980314129708
qwen,Qwen/Qwen3-32B,cartographer,Exploration,43.696969696969695,-0.20615689795951378,22.160098503586283,-15.313847139534198,2.380007209266819,creative,35.45454545454545,0.20079881416149523,-0.541917972558931,abstract,62.0,0.2250527438069026,0.32893224291031165,curious,33.63636363636363,0.4004976440877555,-0.40548496422992203
qwen,Qwen/Qwen3-32B,caveman,Exploration,23.939393939393938,-1.0255300016102247,-54.94208896617481,15.489350122355402,0.402669693604233,creative,62.72727272727273,0.26436251409359485,0.5082676807389364,abstract,2.727272727272727,0.11784563971063419,-1.9101466019852535,curious,6.363636363636363,0.3681269285257263,-1.674711083584357
qwen,Qwen/Qwen3-32B,celebrity,Exploration,50.121212121212125,0.08224224871815726,-6.950382540217894,33.26173521633582,-10.510408542050786,creative,59.45454545454545,0.25928305092817716,0.4243458928556799,abstract,11.818181818181818,0.1584442515667172,-1.0622224489603436,curious,79.0909090909091,0.43340043397492667,0.8846033022591354
