model,model_label,trait_set,K,profile_id,profile_size,profile_proportion,eligible_primary_k,human_stability_tier,projection_status,model_usability_gate,neighbor_type,neighbor_rank,role,trait_shape_similarity,trait_shape_distance,native_pc_standardized_distance_from_ridge
llama,LLaMA 3.3 70B,12,9,H09_D,1847,0.130015486414,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,shape_support,2,teenager,0.655220860315,0.830396459151,9.7498558092
llama,LLaMA 3.3 70B,12,9,H09_D,1847,0.130015486414,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,shape_support,3,infant,0.654458633477,0.831313859529,3.97315637763
llama,LLaMA 3.3 70B,12,9,H09_D,1847,0.130015486414,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,native_pc_nearest,1,infant,0.654458633477,0.831313859529,3.97315637763
llama,LLaMA 3.3 70B,12,9,H09_D,1847,0.130015486414,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,native_pc_nearest,2,toddler,0.643905461735,0.843912955541,4.97220351355
llama,LLaMA 3.3 70B,12,9,H09_D,1847,0.130015486414,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,native_pc_nearest,3,caveman,0.679294054075,0.800881946263,5.71916446269
llama,LLaMA 3.3 70B,12,9,H09_D,1847,0.130015486414,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,native_pc_nearest,4,fool,0.576809383639,0.919989800336,7.70946093639
llama,LLaMA 3.3 70B,12,9,H09_D,1847,0.130015486414,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,native_pc_nearest,5,procrastinator,0.613520646582,0.879180702038,7.81193507073
llama,LLaMA 3.3 70B,12,9,H09_D,1847,0.130015486414,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,native_pc_nearest,6,robot,0.534877112348,0.96449249624,8.00985070862
llama,LLaMA 3.3 70B,12,9,H09_D,1847,0.130015486414,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,native_pc_nearest,7,prey,0.549435144017,0.949278521808,8.22116171975
llama,LLaMA 3.3 70B,12,9,H09_D,1847,0.130015486414,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,native_pc_nearest,8,hoarder,0.572413897211,0.924755213869,8.3032588436
llama,LLaMA 3.3 70B,12,9,H09_D,1847,0.130015486414,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,native_pc_nearest,9,workaholic,0.389973582449,1.10456001879,8.49857324403
llama,LLaMA 3.3 70B,12,9,H09_D,1847,0.130015486414,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,native_pc_nearest,10,comedian,0.449268978072,1.04950561878,8.57877041237
llama,LLaMA 3.3 70B,12,9,H09_E,1218,0.0857384203858,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,shape_support,1,visionary,0.741359765678,0.719222127471,8.80367114588
llama,LLaMA 3.3 70B,12,9,H09_E,1218,0.0857384203858,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,shape_support,2,evangelist,0.730051628847,0.734776661514,10.058875641
llama,LLaMA 3.3 70B,12,9,H09_E,1218,0.0857384203858,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,shape_support,3,futurist,0.724416988208,0.742405565432,8.16440146197
llama,LLaMA 3.3 70B,12,9,H09_E,1218,0.0857384203858,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,native_pc_nearest,1,theorist,0.690856537071,0.786312231787,7.80460970817
llama,LLaMA 3.3 70B,12,9,H09_E,1218,0.0857384203858,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,native_pc_nearest,2,strategist,0.707422208907,0.764954627535,7.91700081771
llama,LLaMA 3.3 70B,12,9,H09_E,1218,0.0857384203858,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,native_pc_nearest,3,evaluator,0.685881296524,0.792614286366,7.93750732602
llama,LLaMA 3.3 70B,12,9,H09_E,1218,0.0857384203858,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,native_pc_nearest,4,examiner,0.671334355383,0.810759698822,7.95036564448
llama,LLaMA 3.3 70B,12,9,H09_E,1218,0.0857384203858,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,native_pc_nearest,5,robot,0.680752382755,0.799058968093,7.99260196012
llama,LLaMA 3.3 70B,12,9,H09_E,1218,0.0857384203858,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,native_pc_nearest,6,cyborg,0.691737131818,0.785191528459,8.00276793743
llama,LLaMA 3.3 70B,12,9,H09_E,1218,0.0857384203858,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,native_pc_nearest,7,reviewer,0.67297582702,0.808732555273,8.0068748065
llama,LLaMA 3.3 70B,12,9,H09_E,1218,0.0857384203858,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,native_pc_nearest,8,analyst,0.686912114143,0.791312688964,8.02368930736
llama,LLaMA 3.3 70B,12,9,H09_E,1218,0.0857384203858,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,native_pc_nearest,9,researcher,0.680084615701,0.799894223381,8.0334171834
llama,LLaMA 3.3 70B,12,9,H09_E,1218,0.0857384203858,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,native_pc_nearest,10,forecaster,0.697154611336,0.778261381111,8.05399373231
llama,LLaMA 3.3 70B,12,9,H09_F,2508,0.17654512178,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,shape_support,1,toddler,-0.138311387822,1.50884816189,8.61228636777
llama,LLaMA 3.3 70B,12,9,H09_F,2508,0.17654512178,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,shape_support,2,optimist,-0.148522384821,1.51560046504,15.6283269733
llama,LLaMA 3.3 70B,12,9,H09_F,2508,0.17654512178,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,shape_support,3,evangelist,-0.16692605584,1.52769503229,15.5585627421
llama,LLaMA 3.3 70B,12,9,H09_F,2508,0.17654512178,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,native_pc_nearest,1,infant,-0.245103056694,1.57803869198,7.20766449374
llama,LLaMA 3.3 70B,12,9,H09_F,2508,0.17654512178,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,native_pc_nearest,2,caveman,-0.196766187988,1.54710451359,8.46996934107
llama,LLaMA 3.3 70B,12,9,H09_F,2508,0.17654512178,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,native_pc_nearest,3,toddler,-0.138311387822,1.50884816189,8.61228636777
llama,LLaMA 3.3 70B,12,9,H09_F,2508,0.17654512178,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,native_pc_nearest,4,fool,-0.30219545357,1.61381253779,11.5247433484
llama,LLaMA 3.3 70B,12,9,H09_F,2508,0.17654512178,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,native_pc_nearest,5,procrastinator,-0.486250026711,1.72409398045,12.2305813786
llama,LLaMA 3.3 70B,12,9,H09_F,2508,0.17654512178,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,native_pc_nearest,6,prey,-0.407919104817,1.6780459498,12.4603025168
llama,LLaMA 3.3 70B,12,9,H09_F,2508,0.17654512178,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,native_pc_nearest,7,jester,-0.381731801143,1.66236686754,12.4913750952
llama,LLaMA 3.3 70B,12,9,H09_F,2508,0.17654512178,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,native_pc_nearest,8,void,-0.369685174859,1.65510433197,12.4930795381
llama,LLaMA 3.3 70B,12,9,H09_F,2508,0.17654512178,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,native_pc_nearest,9,hoarder,-0.411526604921,1.68019439644,12.5309657945
llama,LLaMA 3.3 70B,12,9,H09_F,2508,0.17654512178,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,native_pc_nearest,10,pirate,-0.32395368461,1.62723918624,12.6710871974
llama,LLaMA 3.3 70B,12,9,H09_G,1422,0.100098549908,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,shape_support,1,cynic,0.00739978545665,1.40897140819,33.5610273967
llama,LLaMA 3.3 70B,12,9,H09_G,1422,0.100098549908,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,shape_support,2,procrastinator,-0.251025291531,1.58178714847,32.2054859994
llama,LLaMA 3.3 70B,12,9,H09_G,1422,0.100098549908,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,shape_support,3,narcissist,-0.343653842304,1.63930097438,33.6965448073
llama,LLaMA 3.3 70B,12,9,H09_G,1422,0.100098549908,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,native_pc_nearest,1,infant,-0.544156512185,1.75735967416,27.0741477868
llama,LLaMA 3.3 70B,12,9,H09_G,1422,0.100098549908,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,native_pc_nearest,2,toddler,-0.586974639517,1.78155810431,28.5789292507
llama,LLaMA 3.3 70B,12,9,H09_G,1422,0.100098549908,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,native_pc_nearest,3,caveman,-0.592293126161,1.784540908,28.6740381838
llama,LLaMA 3.3 70B,12,9,H09_G,1422,0.100098549908,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,native_pc_nearest,4,fool,-0.478444453388,1.71956067261,31.6546461351
llama,LLaMA 3.3 70B,12,9,H09_G,1422,0.100098549908,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,native_pc_nearest,5,procrastinator,-0.251025291531,1.58178714847,32.2054859994
llama,LLaMA 3.3 70B,12,9,H09_G,1422,0.100098549908,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,native_pc_nearest,6,void,-0.510409590525,1.73805039658,32.4888892987
llama,LLaMA 3.3 70B,12,9,H09_G,1422,0.100098549908,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,native_pc_nearest,7,robot,-0.620332414977,1.80018466551,32.493232188
llama,LLaMA 3.3 70B,12,9,H09_G,1422,0.100098549908,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,native_pc_nearest,8,prey,-0.475013108904,1.71756403601,32.4937128767
llama,LLaMA 3.3 70B,12,9,H09_G,1422,0.100098549908,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,native_pc_nearest,9,hoarder,-0.428059700985,1.69000574022,32.6091493478
llama,LLaMA 3.3 70B,12,9,H09_G,1422,0.100098549908,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,native_pc_nearest,10,jester,-0.488233829717,1.72524423182,32.682360033
llama,LLaMA 3.3 70B,12,9,H09_H,888,0.062508799099,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,shape_support,1,cynic,0.153713136535,1.30098951838,30.2865156248
llama,LLaMA 3.3 70B,12,9,H09_H,888,0.062508799099,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,shape_support,2,procrastinator,-0.0801814378813,1.46981729333,28.898560186
llama,LLaMA 3.3 70B,12,9,H09_H,888,0.062508799099,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,shape_support,3,workaholic,-0.198669516426,1.54833427684,29.6894837693
llama,LLaMA 3.3 70B,12,9,H09_H,888,0.062508799099,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,native_pc_nearest,1,infant,-0.384917324286,1.66428202195,23.8047970898
llama,LLaMA 3.3 70B,12,9,H09_H,888,0.062508799099,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,native_pc_nearest,2,toddler,-0.443003178683,1.69882499315,25.3432801551
llama,LLaMA 3.3 70B,12,9,H09_H,888,0.062508799099,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,native_pc_nearest,3,caveman,-0.431342728979,1.69194723853,25.544022463
llama,LLaMA 3.3 70B,12,9,H09_H,888,0.062508799099,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,native_pc_nearest,4,fool,-0.326696713367,1.62892400889,28.4550884036
llama,LLaMA 3.3 70B,12,9,H09_H,888,0.062508799099,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,native_pc_nearest,5,procrastinator,-0.0801814378813,1.46981729333,28.898560186
llama,LLaMA 3.3 70B,12,9,H09_H,888,0.062508799099,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,native_pc_nearest,6,robot,-0.447665486928,1.70156721109,28.9509964193
llama,LLaMA 3.3 70B,12,9,H09_H,888,0.062508799099,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,native_pc_nearest,7,prey,-0.304016367699,1.61494047426,29.1652614186
llama,LLaMA 3.3 70B,12,9,H09_H,888,0.062508799099,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,native_pc_nearest,8,hoarder,-0.257684616076,1.58599156119,29.3182761711
llama,LLaMA 3.3 70B,12,9,H09_H,888,0.062508799099,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,native_pc_nearest,9,void,-0.377448408322,1.65978818427,29.3209658676
llama,LLaMA 3.3 70B,12,9,H09_H,888,0.062508799099,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,native_pc_nearest,10,jester,-0.352399158461,1.64462710574,29.4590236784
llama,LLaMA 3.3 70B,12,9,H09_I,1611,0.113402787555,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,shape_support,1,maverick,-0.0161385199243,1.42557954525,18.1688243668
llama,LLaMA 3.3 70B,12,9,H09_I,1611,0.113402787555,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,shape_support,2,provocateur,-0.0197900351466,1.42813867334,17.6688439383
llama,LLaMA 3.3 70B,12,9,H09_I,1611,0.113402787555,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,shape_support,3,bohemian,-0.032980847177,1.43734536363,19.1648642766
llama,LLaMA 3.3 70B,12,9,H09_I,1611,0.113402787555,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,native_pc_nearest,1,infant,-0.383763397216,1.66358852918,10.4937375182
llama,LLaMA 3.3 70B,12,9,H09_I,1611,0.113402787555,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,native_pc_nearest,2,caveman,-0.440019636998,1.69706784602,11.8975589858
llama,LLaMA 3.3 70B,12,9,H09_I,1611,0.113402787555,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,native_pc_nearest,3,toddler,-0.329893824199,1.63088554117,12.0640802541
llama,LLaMA 3.3 70B,12,9,H09_I,1611,0.113402787555,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,native_pc_nearest,4,fool,-0.306539360435,1.61650200151,15.030706248
llama,LLaMA 3.3 70B,12,9,H09_I,1611,0.113402787555,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,native_pc_nearest,5,void,-0.191760612175,1.54386567562,15.5112558176
llama,LLaMA 3.3 70B,12,9,H09_I,1611,0.113402787555,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,native_pc_nearest,6,procrastinator,-0.476183595316,1.71824538138,15.6988354981
llama,LLaMA 3.3 70B,12,9,H09_I,1611,0.113402787555,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,native_pc_nearest,7,prey,-0.394570161699,1.67007195156,15.7677244235
llama,LLaMA 3.3 70B,12,9,H09_I,1611,0.113402787555,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,native_pc_nearest,8,jester,-0.217877198288,1.56069035897,15.8416672646
llama,LLaMA 3.3 70B,12,9,H09_I,1611,0.113402787555,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,native_pc_nearest,9,hoarder,-0.436992951066,1.69528342826,15.9484675845
llama,LLaMA 3.3 70B,12,9,H09_I,1611,0.113402787555,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,native_pc_nearest,10,robot,-0.324941877472,1.62784635483,15.9882384508
llama,LLaMA 3.3 70B,12,10,H10_A,1180,0.0830634942982,True,low,PRIMARY_ELIGIBLE,USABLE,shape_support,1,narcissist,0.607120040401,0.88643100081,11.5486956714
llama,LLaMA 3.3 70B,12,10,H10_A,1180,0.0830634942982,True,low,PRIMARY_ELIGIBLE,USABLE,shape_support,2,provocateur,0.575870723496,0.921009529271,11.8662015722
llama,LLaMA 3.3 70B,12,10,H10_A,1180,0.0830634942982,True,low,PRIMARY_ELIGIBLE,USABLE,shape_support,3,zealot,0.564018506735,0.933789583648,11.8479670002
llama,LLaMA 3.3 70B,12,10,H10_A,1180,0.0830634942982,True,low,PRIMARY_ELIGIBLE,USABLE,native_pc_nearest,1,robot,0.194495214703,1.26925551824,8.35984580762
llama,LLaMA 3.3 70B,12,10,H10_A,1180,0.0830634942982,True,low,PRIMARY_ELIGIBLE,USABLE,native_pc_nearest,2,theorist,0.221989598584,1.24740562883,8.88780450906
llama,LLaMA 3.3 70B,12,10,H10_A,1180,0.0830634942982,True,low,PRIMARY_ELIGIBLE,USABLE,native_pc_nearest,3,examiner,0.133830053315,1.31618383722,8.93942026005
llama,LLaMA 3.3 70B,12,10,H10_A,1180,0.0830634942982,True,low,PRIMARY_ELIGIBLE,USABLE,native_pc_nearest,4,cyborg,0.211476431834,1.25580537359,8.97937972197
llama,LLaMA 3.3 70B,12,10,H10_A,1180,0.0830634942982,True,low,PRIMARY_ELIGIBLE,USABLE,native_pc_nearest,5,analyst,0.128945928314,1.31988944362,9.00278963792
llama,LLaMA 3.3 70B,12,10,H10_A,1180,0.0830634942982,True,low,PRIMARY_ELIGIBLE,USABLE,native_pc_nearest,6,strategist,0.147034755781,1.30611273956,9.01354125324
llama,LLaMA 3.3 70B,12,10,H10_A,1180,0.0830634942982,True,low,PRIMARY_ELIGIBLE,USABLE,native_pc_nearest,7,evaluator,0.129125251786,1.31975357413,9.03258598363
llama,LLaMA 3.3 70B,12,10,H10_A,1180,0.0830634942982,True,low,PRIMARY_ELIGIBLE,USABLE,native_pc_nearest,8,hive,0.245345060573,1.22853973434,9.05213258116
llama,LLaMA 3.3 70B,12,10,H10_A,1180,0.0830634942982,True,low,PRIMARY_ELIGIBLE,USABLE,native_pc_nearest,9,scientist,0.15487970824,1.30009252883,9.05253522574
llama,LLaMA 3.3 70B,12,10,H10_A,1180,0.0830634942982,True,low,PRIMARY_ELIGIBLE,USABLE,native_pc_nearest,10,validator,0.130771947906,1.31850525376,9.07267357493
llama,LLaMA 3.3 70B,12,10,H10_B,1203,0.0846825285091,True,low,PRIMARY_ELIGIBLE,USABLE,shape_support,1,cynic,0.191645240394,1.27149892615,29.4131641747
llama,LLaMA 3.3 70B,12,10,H10_B,1203,0.0846825285091,True,low,PRIMARY_ELIGIBLE,USABLE,shape_support,2,procrastinator,-0.038077732427,1.44088704098,28.0154516354
llama,LLaMA 3.3 70B,12,10,H10_B,1203,0.0846825285091,True,low,PRIMARY_ELIGIBLE,USABLE,shape_support,3,narcissist,-0.108017501733,1.48863528222,29.5428835287
llama,LLaMA 3.3 70B,12,10,H10_B,1203,0.0846825285091,True,low,PRIMARY_ELIGIBLE,USABLE,native_pc_nearest,1,infant,-0.380807532192,1.66181077875,22.9489506744
llama,LLaMA 3.3 70B,12,10,H10_B,1203,0.0846825285091,True,low,PRIMARY_ELIGIBLE,USABLE,native_pc_nearest,2,toddler,-0.434329246885,1.69371145529,24.4793695971
llama,LLaMA 3.3 70B,12,10,H10_B,1203,0.0846825285091,True,low,PRIMARY_ELIGIBLE,USABLE,native_pc_nearest,3,caveman,-0.401300623366,1.67409714376,24.7059583612
llama,LLaMA 3.3 70B,12,10,H10_B,1203,0.0846825285091,True,low,PRIMARY_ELIGIBLE,USABLE,native_pc_nearest,4,fool,-0.342433154595,1.63855616602,27.590533246
llama,LLaMA 3.3 70B,12,10,H10_B,1203,0.0846825285091,True,low,PRIMARY_ELIGIBLE,USABLE,native_pc_nearest,5,procrastinator,-0.038077732427,1.44088704098,28.0154516354
llama,LLaMA 3.3 70B,12,10,H10_B,1203,0.0846825285091,True,low,PRIMARY_ELIGIBLE,USABLE,native_pc_nearest,6,robot,-0.469270315489,1.71421720648,28.0635885838
llama,LLaMA 3.3 70B,12,10,H10_B,1203,0.0846825285091,True,low,PRIMARY_ELIGIBLE,USABLE,native_pc_nearest,7,prey,-0.287663907746,1.60478279387,28.2955924435
llama,LLaMA 3.3 70B,12,10,H10_B,1203,0.0846825285091,True,low,PRIMARY_ELIGIBLE,USABLE,native_pc_nearest,8,hoarder,-0.213242947506,1.55771816931,28.4447361134
llama,LLaMA 3.3 70B,12,10,H10_B,1203,0.0846825285091,True,low,PRIMARY_ELIGIBLE,USABLE,native_pc_nearest,9,void,-0.395374444738,1.67055346801,28.5045328144
llama,LLaMA 3.3 70B,12,10,H10_B,1203,0.0846825285091,True,low,PRIMARY_ELIGIBLE,USABLE,native_pc_nearest,10,jester,-0.349790268532,1.64304002905,28.6055934678
llama,LLaMA 3.3 70B,12,10,H10_C,1940,0.13656201605,True,low,PRIMARY_ELIGIBLE,USABLE,shape_support,1,caveman,0.824004433478,0.593288406295,5.80453436867
llama,LLaMA 3.3 70B,12,10,H10_C,1940,0.13656201605,True,low,PRIMARY_ELIGIBLE,USABLE,shape_support,2,summarizer,0.789613130807,0.648670747287,1.75851990434
llama,LLaMA 3.3 70B,12,10,H10_C,1940,0.13656201605,True,low,PRIMARY_ELIGIBLE,USABLE,shape_support,3,toddler,0.781413011593,0.661191331473,5.70310993079
llama,LLaMA 3.3 70B,12,10,H10_C,1940,0.13656201605,True,low,PRIMARY_ELIGIBLE,USABLE,native_pc_nearest,1,robot,0.694815508939,0.781261148478,1.12349997183
llama,LLaMA 3.3 70B,12,10,H10_C,1940,0.13656201605,True,low,PRIMARY_ELIGIBLE,USABLE,native_pc_nearest,2,statistician,0.706916930714,0.765614876143,1.63082580223
llama,LLaMA 3.3 70B,12,10,H10_C,1940,0.13656201605,True,low,PRIMARY_ELIGIBLE,USABLE,native_pc_nearest,3,examiner,0.739292240973,0.72209107324,1.65323821081
llama,LLaMA 3.3 70B,12,10,H10_C,1940,0.13656201605,True,low,PRIMARY_ELIGIBLE,USABLE,native_pc_nearest,4,analyst,0.737798541831,0.724156693222,1.65637512301
llama,LLaMA 3.3 70B,12,10,H10_C,1940,0.13656201605,True,low,PRIMARY_ELIGIBLE,USABLE,native_pc_nearest,5,scientist,0.71510966405,0.754838175969,1.7213331752
llama,LLaMA 3.3 70B,12,10,H10_C,1940,0.13656201605,True,low,PRIMARY_ELIGIBLE,USABLE,native_pc_nearest,6,validator,0.735785784585,0.726930829468,1.74087239219
llama,LLaMA 3.3 70B,12,10,H10_C,1940,0.13656201605,True,low,PRIMARY_ELIGIBLE,USABLE,native_pc_nearest,7,engineer,0.719880486759,0.748491166602,1.74405909625
llama,LLaMA 3.3 70B,12,10,H10_C,1940,0.13656201605,True,low,PRIMARY_ELIGIBLE,USABLE,native_pc_nearest,8,summarizer,0.789613130807,0.648670747287,1.75851990434
llama,LLaMA 3.3 70B,12,10,H10_C,1940,0.13656201605,True,low,PRIMARY_ELIGIBLE,USABLE,native_pc_nearest,9,researcher,0.732903902053,0.730884529796,1.80637959045
llama,LLaMA 3.3 70B,12,10,H10_C,1940,0.13656201605,True,low,PRIMARY_ELIGIBLE,USABLE,native_pc_nearest,10,strategist,0.724595670946,0.742164845643,1.82978560842
llama,LLaMA 3.3 70B,12,10,H10_D,1890,0.133042376461,True,low,PRIMARY_ELIGIBLE,USABLE,shape_support,1,caveman,-0.218963568853,1.56138628715,15.1702715809
llama,LLaMA 3.3 70B,12,10,H10_D,1890,0.133042376461,True,low,PRIMARY_ELIGIBLE,USABLE,shape_support,2,toddler,-0.230544293469,1.56878570459,15.1957005611
llama,LLaMA 3.3 70B,12,10,H10_D,1890,0.133042376461,True,low,PRIMARY_ELIGIBLE,USABLE,shape_support,3,traditionalist,-0.276698186165,1.59793503383,21.1621425509
llama,LLaMA 3.3 70B,12,10,H10_D,1890,0.133042376461,True,low,PRIMARY_ELIGIBLE,USABLE,native_pc_nearest,1,infant,-0.293592984958,1.60847317973,13.4585732288
llama,LLaMA 3.3 70B,12,10,H10_D,1890,0.133042376461,True,low,PRIMARY_ELIGIBLE,USABLE,native_pc_nearest,2,caveman,-0.218963568853,1.56138628715,15.1702715809
llama,LLaMA 3.3 70B,12,10,H10_D,1890,0.133042376461,True,low,PRIMARY_ELIGIBLE,USABLE,native_pc_nearest,3,toddler,-0.230544293469,1.56878570459,15.1957005611
llama,LLaMA 3.3 70B,12,10,H10_D,1890,0.133042376461,True,low,PRIMARY_ELIGIBLE,USABLE,native_pc_nearest,4,fool,-0.369293859325,1.65486788556,18.2517650515
llama,LLaMA 3.3 70B,12,10,H10_D,1890,0.133042376461,True,low,PRIMARY_ELIGIBLE,USABLE,native_pc_nearest,5,robot,-0.436919499149,1.69524010049,18.283546283
llama,LLaMA 3.3 70B,12,10,H10_D,1890,0.133042376461,True,low,PRIMARY_ELIGIBLE,USABLE,native_pc_nearest,6,void,-0.527035625317,1.74759012661,18.3535169277
llama,LLaMA 3.3 70B,12,10,H10_D,1890,0.133042376461,True,low,PRIMARY_ELIGIBLE,USABLE,native_pc_nearest,7,prey,-0.408480855731,1.67838068133,18.6312046718
llama,LLaMA 3.3 70B,12,10,H10_D,1890,0.133042376461,True,low,PRIMARY_ELIGIBLE,USABLE,native_pc_nearest,8,procrastinator,-0.309689666878,1.61844966982,18.7343508316
llama,LLaMA 3.3 70B,12,10,H10_D,1890,0.133042376461,True,low,PRIMARY_ELIGIBLE,USABLE,native_pc_nearest,9,eldritch,-0.535902773029,1.75265671084,18.7780274665
llama,LLaMA 3.3 70B,12,10,H10_D,1890,0.133042376461,True,low,PRIMARY_ELIGIBLE,USABLE,native_pc_nearest,10,jester,-0.517288492729,1.74200372717,18.8940407707
llama,LLaMA 3.3 70B,12,10,H10_E,1518,0.106856257919,True,low,PRIMARY_ELIGIBLE,USABLE,shape_support,1,evangelist,0.718768399805,0.749975466526,5.34350821688
llama,LLaMA 3.3 70B,12,10,H10_E,1518,0.106856257919,True,low,PRIMARY_ELIGIBLE,USABLE,shape_support,2,visionary,0.7182330445,0.750688957558,4.38295204224
llama,LLaMA 3.3 70B,12,10,H10_E,1518,0.106856257919,True,low,PRIMARY_ELIGIBLE,USABLE,shape_support,3,optimist,0.710466095883,0.7609650506,5.30670339631
llama,LLaMA 3.3 70B,12,10,H10_E,1518,0.106856257919,True,low,PRIMARY_ELIGIBLE,USABLE,native_pc_nearest,1,emissary,0.662918538506,0.821074249376,4.15347395913
llama,LLaMA 3.3 70B,12,10,H10_E,1518,0.106856257919,True,low,PRIMARY_ELIGIBLE,USABLE,native_pc_nearest,2,philosopher,0.588389089537,0.907315722848,4.16260192745
llama,LLaMA 3.3 70B,12,10,H10_E,1518,0.106856257919,True,low,PRIMARY_ELIGIBLE,USABLE,native_pc_nearest,3,theorist,0.649444690473,0.837323485311,4.21458247186
llama,LLaMA 3.3 70B,12,10,H10_E,1518,0.106856257919,True,low,PRIMARY_ELIGIBLE,USABLE,native_pc_nearest,4,ecosystem,0.686292454592,0.792095379873,4.2195417165
llama,LLaMA 3.3 70B,12,10,H10_E,1518,0.106856257919,True,low,PRIMARY_ELIGIBLE,USABLE,native_pc_nearest,5,critic,0.624056266376,0.867114448759,4.27184289492
llama,LLaMA 3.3 70B,12,10,H10_E,1518,0.106856257919,True,low,PRIMARY_ELIGIBLE,USABLE,native_pc_nearest,6,peacekeeper,0.656800236962,0.828492321073,4.29761248854
llama,LLaMA 3.3 70B,12,10,H10_E,1518,0.106856257919,True,low,PRIMARY_ELIGIBLE,USABLE,native_pc_nearest,7,scholar,0.608372156473,0.885017337149,4.30536111126
