model,model_label,role,trait_set,trait_order,trait,raw_trait_value,row_trait_mean,centered_l2_norm,shape_value
qwen,Qwen 3 32B,summarizer,45,8,callous,-0.236287769166,0.00473639772532,1.80726294637,-0.133364194389
qwen,Qwen 3 32B,summarizer,45,9,calm,0.380872136556,0.00473639772532,1.80726294637,0.208124523101
qwen,Qwen 3 32B,summarizer,45,10,conscientious,0.443096221969,0.00473639772532,1.80726294637,0.242554535368
qwen,Qwen 3 32B,summarizer,45,11,creative,0.103559889786,0.00473639772532,1.80726294637,0.054681302607
qwen,Qwen 3 32B,summarizer,45,12,curious,0.337560067365,0.00473639772532,1.80726294637,0.184158962761
qwen,Qwen 3 32B,summarizer,45,13,cynical,-0.0981849862831,0.00473639772532,1.80726294637,-0.0569487601212
qwen,Qwen 3 32B,summarizer,45,14,dominant,-0.0236415674777,0.00473639772532,1.80726294637,-0.0157021784019
qwen,Qwen 3 32B,summarizer,45,15,dramatic,-0.105692038237,0.00473639772532,1.80726294637,-0.0611025839842
qwen,Qwen 3 32B,summarizer,45,16,emotional,-0.083420242863,0.00473639772532,1.80726294637,-0.0487790892662
qwen,Qwen 3 32B,summarizer,45,17,empathetic,-0.0599704504028,0.00473639772532,1.80726294637,-0.0358037817675
qwen,Qwen 3 32B,summarizer,45,18,extroverted,-0.241154969028,0.00473639772532,1.80726294637,-0.1360573276
qwen,Qwen 3 32B,summarizer,45,19,forgiving,-0.00770278668214,0.00473639772532,1.80726294637,-0.00688288576517
qwen,Qwen 3 32B,summarizer,45,20,grandiose,-0.041144536877,0.00473639772532,1.80726294637,-0.0253869724351
qwen,Qwen 3 32B,summarizer,45,21,gregarious,-0.082725388706,0.00473639772532,1.80726294637,-0.0483946105392
qwen,Qwen 3 32B,summarizer,45,22,impulsive,-0.56195077521,0.00473639772532,1.80726294637,-0.313560997903
qwen,Qwen 3 32B,summarizer,45,23,innovative,-0.0177792530112,0.00473639772532,1.80726294637,-0.012458425478
qwen,Qwen 3 32B,summarizer,45,24,introspective,0.367200163903,0.00473639772532,1.80726294637,0.200559507352
qwen,Qwen 3 32B,summarizer,45,25,judgmental,-0.321997611711,0.00473639772532,1.80726294637,-0.180789414232
qwen,Qwen 3 32B,summarizer,45,26,manipulative,-0.283735672082,0.00473639772532,1.80726294637,-0.159618206298
qwen,Qwen 3 32B,summarizer,45,27,melancholic,-0.105910319419,0.00473639772532,1.80726294637,-0.0612233639644
qwen,Qwen 3 32B,summarizer,45,28,meticulous,0.528505918876,0.00473639772532,1.80726294637,0.289813677752
qwen,Qwen 3 32B,summarizer,45,29,neurotic,-0.362487878897,0.00473639772532,1.80726294637,-0.203193606863
qwen,Qwen 3 32B,summarizer,45,30,optimistic,-0.0510902055957,0.00473639772532,1.80726294637,-0.030890138833
qwen,Qwen 3 32B,summarizer,45,31,paranoid,0.0180176741512,0.00473639772532,1.80726294637,0.00734883457474
qwen,Qwen 3 32B,summarizer,45,32,patient,0.577095082187,0.00473639772532,1.80726294637,0.316699175188
qwen,Qwen 3 32B,summarizer,45,33,perfectionist,0.470158869646,0.00473639772532,1.80726294637,0.257528918444
qwen,Qwen 3 32B,summarizer,45,34,pessimistic,-0.0421234882238,0.00473639772532,1.80726294637,-0.025928648647
qwen,Qwen 3 32B,summarizer,45,35,playful,-0.305033954098,0.00473639772532,1.80726294637,-0.171403033768
qwen,Qwen 3 32B,summarizer,45,36,rebellious,-0.0939521660755,0.00473639772532,1.80726294637,-0.0546066437091
qwen,Qwen 3 32B,summarizer,45,37,reserved,0.112816898478,0.00473639772532,1.80726294637,0.0598034176323
qwen,Qwen 3 32B,summarizer,45,38,resilient,0.413080609366,0.00473639772532,1.80726294637,0.225946209134
qwen,Qwen 3 32B,summarizer,45,39,secular,0.226795025357,0.00473639772532,1.80726294637,0.122870126939
qwen,Qwen 3 32B,summarizer,45,40,serene,0.241834762489,0.00473639772532,1.80726294637,0.131191958116
qwen,Qwen 3 32B,summarizer,45,41,stoic,0.219361451029,0.00473639772532,1.80726294637,0.118756959929
qwen,Qwen 3 32B,summarizer,45,42,temperamental,-0.374250669598,0.00473639772532,1.80726294637,-0.209702228492
qwen,Qwen 3 32B,summarizer,45,43,theatrical,-0.0894051417851,0.00473639772532,1.80726294637,-0.0520906709783
qwen,Qwen 3 32B,summarizer,45,44,traditional,0.0475487967213,0.00473639772532,1.80726294637,0.0236890813714
qwen,Qwen 3 32B,summarizer,45,45,vindictive,0.012524739022,0.00473639772532,1.80726294637,0.00430946770217
qwen,Qwen 3 32B,supervisor,45,1,adventurous,-0.157160062282,0.0114356893314,1.79086165039,-0.0941422535775
qwen,Qwen 3 32B,supervisor,45,2,agreeable,0.282797393391,0.0114356893314,1.79086165039,0.15152577755
qwen,Qwen 3 32B,supervisor,45,3,altruistic,0.0823391804193,0.0114356893314,1.79086165039,0.0395918305986
qwen,Qwen 3 32B,supervisor,45,4,anxious,-0.260781830933,0.0114356893314,1.79086165039,-0.152003657125
qwen,Qwen 3 32B,supervisor,45,5,artistic,-0.00935199601287,0.0114356893314,1.79086165039,-0.0116076444765
qwen,Qwen 3 32B,supervisor,45,6,assertive,-0.201460512353,0.0114356893314,1.79086165039,-0.118879200768
qwen,Qwen 3 32B,supervisor,45,7,bitter,-0.41679196806,0.0114356893314,1.79086165039,-0.239118224067
qwen,Qwen 3 32B,supervisor,45,8,callous,-0.225420045753,0.0114356893314,1.79086165039,-0.132257974832
qwen,Qwen 3 32B,supervisor,45,9,calm,0.366036403251,0.0114356893314,1.79086165039,0.198005643731
qwen,Qwen 3 32B,supervisor,45,10,conscientious,0.44564046342,0.0114356893314,1.79086165039,0.242455788806
qwen,Qwen 3 32B,supervisor,45,11,creative,0.126439569798,0.0114356893314,1.79086165039,0.0642170658138
qwen,Qwen 3 32B,supervisor,45,12,curious,0.360416777638,0.0114356893314,1.79086165039,0.194867698591
qwen,Qwen 3 32B,supervisor,45,13,cynical,-0.0802673242081,0.0114356893314,1.79086165039,-0.0512060848025
qwen,Qwen 3 32B,supervisor,45,14,dominant,0.011258700615,0.0114356893314,1.79086165039,-9.88288047424e-05
qwen,Qwen 3 32B,supervisor,45,15,dramatic,-0.0931585260803,0.0114356893314,1.79086165039,-0.0584044085085
qwen,Qwen 3 32B,supervisor,45,16,emotional,-0.0833745632668,0.0114356893314,1.79086165039,-0.0529411373444
qwen,Qwen 3 32B,supervisor,45,17,empathetic,-0.0648593577948,0.0114356893314,1.79086165039,-0.0426024238721
qwen,Qwen 3 32B,supervisor,45,18,extroverted,-0.224978241285,0.0114356893314,1.79086165039,-0.132011275447
qwen,Qwen 3 32B,supervisor,45,19,forgiving,-0.0321456162884,0.0114356893314,1.79086165039,-0.0243353838138
qwen,Qwen 3 32B,supervisor,45,20,grandiose,-0.0229971413431,0.0114356893314,1.79086165039,-0.0192269629913
qwen,Qwen 3 32B,supervisor,45,21,gregarious,-0.072351579042,0.0114356893314,1.79086165039,-0.0467860084865
qwen,Qwen 3 32B,supervisor,45,22,impulsive,-0.570326675116,0.0114356893314,1.79086165039,-0.324850534557
qwen,Qwen 3 32B,supervisor,45,23,innovative,0.000929905419735,0.0114356893314,1.79086165039,-0.00586632915467
qwen,Qwen 3 32B,supervisor,45,24,introspective,0.396403546986,0.0114356893314,1.79086165039,0.21496236606
qwen,Qwen 3 32B,supervisor,45,25,judgmental,-0.306855392284,0.0114356893314,1.79086165039,-0.177730692678
qwen,Qwen 3 32B,supervisor,45,26,manipulative,-0.267018568824,0.0114356893314,1.79086165039,-0.155486191853
qwen,Qwen 3 32B,supervisor,45,27,melancholic,-0.103532403186,0.0114356893314,1.79086165039,-0.0641970821658
qwen,Qwen 3 32B,supervisor,45,28,meticulous,0.543623997457,0.0114356893314,1.79086165039,0.297168856125
qwen,Qwen 3 32B,supervisor,45,29,neurotic,-0.355031643206,0.0114356893314,1.79086165039,-0.204631849957
qwen,Qwen 3 32B,supervisor,45,30,optimistic,-0.0588864167001,0.0114356893314,1.79086165039,-0.0392671907493
qwen,Qwen 3 32B,supervisor,45,31,paranoid,0.0358041423087,0.0114356893314,1.79086165039,0.0136071108407
qwen,Qwen 3 32B,supervisor,45,32,patient,0.566407744521,0.0114356893314,1.79086165039,0.309891082356
qwen,Qwen 3 32B,supervisor,45,33,perfectionist,0.489871056971,0.0114356893314,1.79086165039,0.267153728785
qwen,Qwen 3 32B,supervisor,45,34,pessimistic,-0.033272628016,0.0114356893314,1.79086165039,-0.0249646963726
qwen,Qwen 3 32B,supervisor,45,35,playful,-0.288798056714,0.0114356893314,1.79086165039,-0.167647649376
qwen,Qwen 3 32B,supervisor,45,36,rebellious,-0.0879040156506,0.0114356893314,1.79086165039,-0.0554703401909
qwen,Qwen 3 32B,supervisor,45,37,reserved,0.103948039788,0.0114356893314,1.79086165039,0.0516580107884
qwen,Qwen 3 32B,supervisor,45,38,resilient,0.41645904942,0.0114356893314,1.79086165039,0.226161166609
qwen,Qwen 3 32B,supervisor,45,39,secular,0.233090806634,0.0114356893314,1.79086165039,0.123770095392
qwen,Qwen 3 32B,supervisor,45,40,serene,0.221924360562,0.0114356893314,1.79086165039,0.117534858812
qwen,Qwen 3 32B,supervisor,45,41,stoic,0.211860442751,0.0114356893314,1.79086165039,0.111915263458
qwen,Qwen 3 32B,supervisor,45,42,temperamental,-0.358115187313,0.0114356893314,1.79086165039,-0.206353671465
qwen,Qwen 3 32B,supervisor,45,43,theatrical,-0.0712230105313,0.0114356893314,1.79086165039,-0.046155826635
qwen,Qwen 3 32B,supervisor,45,44,traditional,0.035214249299,0.0114356893314,1.79086165039,0.0132777202317
qwen,Qwen 3 32B,supervisor,45,45,vindictive,0.0302029515063,0.0114356893314,1.79086165039,0.0104794595221
qwen,Qwen 3 32B,surfer,45,1,adventurous,0.0346301650489,0.0542292875591,1.31610616614,-0.0148917488682
qwen,Qwen 3 32B,surfer,45,2,agreeable,0.211217208905,0.0542292875591,1.31610616614,0.119282110657
qwen,Qwen 3 32B,surfer,45,3,altruistic,0.0860121576731,0.0542292875591,1.31610616614,0.0241491689133
qwen,Qwen 3 32B,surfer,45,4,anxious,-0.140305723307,0.0542292875591,1.31610616614,-0.147811032172
qwen,Qwen 3 32B,surfer,45,5,artistic,0.209818732596,0.0542292875591,1.31610616614,0.118219524412
qwen,Qwen 3 32B,surfer,45,6,assertive,-0.10437658118,0.0542292875591,1.31610616614,-0.120511454789
qwen,Qwen 3 32B,surfer,45,7,bitter,-0.268902261691,0.0542292875591,1.31610616614,-0.245520883924
qwen,Qwen 3 32B,surfer,45,8,callous,-0.252977868552,0.0542292875591,1.31610616614,-0.233421257353
qwen,Qwen 3 32B,surfer,45,9,calm,0.186793897825,0.0542292875591,1.31610616614,0.100724860711
qwen,Qwen 3 32B,surfer,45,10,conscientious,0.265088514006,0.0542292875591,1.31610616614,0.160214450681
qwen,Qwen 3 32B,surfer,45,11,creative,0.306186417249,0.0542292875591,1.31610616614,0.191441341262
qwen,Qwen 3 32B,surfer,45,12,curious,0.435474658187,0.0542292875591,1.31610616614,0.289676760458
qwen,Qwen 3 32B,surfer,45,13,cynical,-0.0714737116001,0.0542292875591,1.31610616614,-0.0955112911046
qwen,Qwen 3 32B,surfer,45,14,dominant,-0.0213385136814,0.0542292875591,1.31610616614,-0.0574177092885
qwen,Qwen 3 32B,surfer,45,15,dramatic,0.108940314419,0.0542292875591,1.31610616614,0.0415703749953
qwen,Qwen 3 32B,surfer,45,16,emotional,0.143381594343,0.0542292875591,1.31610616614,0.0677394492005
qwen,Qwen 3 32B,surfer,45,17,empathetic,0.114245775569,0.0542292875591,1.31610616614,0.0456015552196
qwen,Qwen 3 32B,surfer,45,18,extroverted,-0.0691430777285,0.0542292875591,1.31610616614,-0.0937404355828
qwen,Qwen 3 32B,surfer,45,19,forgiving,0.0770674922659,0.0542292875591,1.31610616614,0.0173528589823
qwen,Qwen 3 32B,surfer,45,20,grandiose,0.0975585823964,0.0542292875591,1.31610616614,0.0329223401211
qwen,Qwen 3 32B,surfer,45,21,gregarious,0.0661905892892,0.0542292875591,1.31610616614,0.00908840186138
qwen,Qwen 3 32B,surfer,45,22,impulsive,-0.417085544359,0.0542292875591,1.31610616614,-0.358113079356
qwen,Qwen 3 32B,surfer,45,23,innovative,0.131667999228,0.0542292875591,1.31610616614,0.0588392590663
qwen,Qwen 3 32B,surfer,45,24,introspective,0.46380476101,0.0542292875591,1.31610616614,0.311202457664
qwen,Qwen 3 32B,surfer,45,25,judgmental,-0.216756606815,0.0542292875591,1.31610616614,-0.205899722488
qwen,Qwen 3 32B,surfer,45,26,manipulative,-0.124857375136,0.0542292875591,1.31610616614,-0.136073112718
qwen,Qwen 3 32B,surfer,45,27,melancholic,-0.00698652557651,0.0542292875591,1.31610616614,-0.0465128229852
qwen,Qwen 3 32B,surfer,45,28,meticulous,0.362886874584,0.0542292875591,1.31610616614,0.234523319596
qwen,Qwen 3 32B,surfer,45,29,neurotic,-0.201444775527,0.0542292875591,1.31610616614,-0.194265530899
qwen,Qwen 3 32B,surfer,45,30,optimistic,-0.000419115375373,0.0542292875591,1.31610616614,-0.0415227922642
qwen,Qwen 3 32B,surfer,45,31,paranoid,0.0722508760208,0.0542292875591,1.31610616614,0.013693111487
qwen,Qwen 3 32B,surfer,45,32,patient,0.439515994996,0.0542292875591,1.31610616614,0.292747437364
qwen,Qwen 3 32B,surfer,45,33,perfectionist,0.331020328797,0.0542292875591,1.31610616614,0.210310572474
qwen,Qwen 3 32B,surfer,45,34,pessimistic,-0.0451977765689,0.0542292875591,1.31610616614,-0.0755463857595
qwen,Qwen 3 32B,surfer,45,35,playful,-0.0843955083554,0.0542292875591,1.31610616614,-0.105329493532
qwen,Qwen 3 32B,surfer,45,36,rebellious,0.068106589322,0.0542292875591,1.31610616614,0.0105442114929
qwen,Qwen 3 32B,surfer,45,37,reserved,-0.127897216224,0.0542292875591,1.31610616614,-0.138382836027
qwen,Qwen 3 32B,surfer,45,38,resilient,0.265084945023,0.0542292875591,1.31610616614,0.160211738907
qwen,Qwen 3 32B,surfer,45,39,secular,0.113291863927,0.0542292875591,1.31610616614,0.0448767568201
qwen,Qwen 3 32B,surfer,45,40,serene,0.178423322008,0.0542292875591,1.31610616614,0.0943647538806
qwen,Qwen 3 32B,surfer,45,41,stoic,0.00822912255147,0.0542292875591,1.31610616614,-0.0349517130083
qwen,Qwen 3 32B,surfer,45,42,temperamental,-0.169277943792,0.0542292875591,1.31610616614,-0.169824621372
qwen,Qwen 3 32B,surfer,45,43,theatrical,0.0861242554774,0.0542292875591,1.31610616614,0.0242343427444
qwen,Qwen 3 32B,surfer,45,44,traditional,-0.0678385077911,0.0542292875591,1.31610616614,-0.0927492010069
qwen,Qwen 3 32B,surfer,45,45,vindictive,-0.0320204593009,0.0542292875591,1.31610616614,-0.0655340344713
qwen,Qwen 3 32B,survivor,45,1,adventurous,3.92634479023e-05,0.0496710704462,1.37305479061,-0.0361469967096
qwen,Qwen 3 32B,survivor,45,2,agreeable,0.215596677577,0.0496710704462,1.37305479061,0.120844126735
qwen,Qwen 3 32B,survivor,45,3,altruistic,0.105200776097,0.0496710704462,1.37305479061,0.0404424543222
qwen,Qwen 3 32B,survivor,45,4,anxious,-0.142406918124,0.0496710704462,1.37305479061,-0.139890986058
qwen,Qwen 3 32B,survivor,45,5,artistic,0.180060861303,0.0496710704462,1.37305479061,0.0949632831466
qwen,Qwen 3 32B,survivor,45,6,assertive,-0.0985406705639,0.0496710704462,1.37305479061,-0.107943063907
qwen,Qwen 3 32B,survivor,45,7,bitter,-0.285447303332,0.0496710704462,1.37305479061,-0.244067735731
qwen,Qwen 3 32B,survivor,45,8,callous,-0.26404987178,0.0496710704462,1.37305479061,-0.228483920941
qwen,Qwen 3 32B,survivor,45,9,calm,0.200284216172,0.0496710704462,1.37305479061,0.1096920143
qwen,Qwen 3 32B,survivor,45,10,conscientious,0.305007641988,0.0496710704462,1.37305479061,0.185962405352
qwen,Qwen 3 32B,survivor,45,11,creative,0.272653783748,0.0496710704462,1.37305479061,0.162398991523
qwen,Qwen 3 32B,survivor,45,12,curious,0.435790694325,0.0496710704462,1.37305479061,0.281212102037
qwen,Qwen 3 32B,survivor,45,13,cynical,-0.0788213952854,0.0496710704462,1.37305479061,-0.09358145546
qwen,Qwen 3 32B,survivor,45,14,dominant,-0.0209470276176,0.0496710704462,1.37305479061,-0.0514313766259
qwen,Qwen 3 32B,survivor,45,15,dramatic,0.0827802474628,0.0496710704462,1.37305479061,0.0241135148015
qwen,Qwen 3 32B,survivor,45,16,emotional,0.144067850262,0.0496710704462,1.37305479061,0.0687494632128
qwen,Qwen 3 32B,survivor,45,17,empathetic,0.123474906011,0.0496710704462,1.37305479061,0.0537515589834
qwen,Qwen 3 32B,survivor,45,18,extroverted,-0.115993633009,0.0496710704462,1.37305479061,-0.120654109791
qwen,Qwen 3 32B,survivor,45,19,forgiving,0.071722565658,0.0496710704462,1.37305479061,0.0160601713512
qwen,Qwen 3 32B,survivor,45,20,grandiose,0.0711541933808,0.0496710704462,1.37305479061,0.0156462240848
qwen,Qwen 3 32B,survivor,45,21,gregarious,0.0409660152923,0.0496710704462,1.37305479061,-0.00633991827086
qwen,Qwen 3 32B,survivor,45,22,impulsive,-0.445549070674,0.0496710704462,1.37305479061,-0.360670342151
qwen,Qwen 3 32B,survivor,45,23,innovative,0.104563840941,0.0496710704462,1.37305479061,0.0399785725018
qwen,Qwen 3 32B,survivor,45,24,introspective,0.473222686727,0.0496710704462,1.37305479061,0.308473936494
qwen,Qwen 3 32B,survivor,45,25,judgmental,-0.218339980456,0.0496710704462,1.37305479061,-0.195193267403
qwen,Qwen 3 32B,survivor,45,26,manipulative,-0.12892676149,0.0496710704462,1.37305479061,-0.130073346787
qwen,Qwen 3 32B,survivor,45,27,melancholic,0.00817891156458,0.0496710704462,1.37305479061,-0.0302188661118
qwen,Qwen 3 32B,survivor,45,28,meticulous,0.39782990865,0.0496710704462,1.37305479061,0.253565145823
qwen,Qwen 3 32B,survivor,45,29,neurotic,-0.207639862469,0.0496710704462,1.37305479061,-0.187400338774
qwen,Qwen 3 32B,survivor,45,30,optimistic,-0.0171617775592,0.0496710704462,1.37305479061,-0.0486745674407
qwen,Qwen 3 32B,survivor,45,31,paranoid,0.0760682875615,0.0496710704462,1.37305479061,0.0192251738939
qwen,Qwen 3 32B,survivor,45,32,patient,0.46480613366,0.0496710704462,1.37305479061,0.302344135174
qwen,Qwen 3 32B,survivor,45,33,perfectionist,0.355696729814,0.0496710704462,1.37305479061,0.22287942292
qwen,Qwen 3 32B,survivor,45,34,pessimistic,-0.0361855291453,0.0496710704462,1.37305479061,-0.0625296238567
qwen,Qwen 3 32B,survivor,45,35,playful,-0.141400457055,0.0496710704462,1.37305479061,-0.139157977386
qwen,Qwen 3 32B,survivor,45,36,rebellious,0.0641720567942,0.0496710704462,1.37305479061,0.0105611126717
qwen,Qwen 3 32B,survivor,45,37,reserved,-0.122292374674,0.0496710704462,1.37305479061,-0.125241502594
qwen,Qwen 3 32B,survivor,45,38,resilient,0.264885283448,0.0496710704462,1.37305479061,0.156741169015
qwen,Qwen 3 32B,survivor,45,39,secular,0.125937750936,0.0496710704462,1.37305479061,0.0555452564689
qwen,Qwen 3 32B,survivor,45,40,serene,0.181447634753,0.0496710704462,1.37305479061,0.0959732744885
qwen,Qwen 3 32B,survivor,45,41,stoic,0.0172244222871,0.0496710704462,1.37305479061,-0.0236309930098
qwen,Qwen 3 32B,survivor,45,42,temperamental,-0.19864755357,0.0496710704462,1.37305479061,-0.180851212722
qwen,Qwen 3 32B,survivor,45,43,theatrical,0.0503437618433,0.0496710704462,1.37305479061,0.000489923200291
qwen,Qwen 3 32B,survivor,45,44,traditional,-0.0557588557815,0.0496710704462,1.37305479061,-0.0767849374611
qwen,Qwen 3 32B,survivor,45,45,vindictive,-0.0198698890417,0.0496710704462,1.37305479061,-0.0506468933093
qwen,Qwen 3 32B,swarm,45,1,adventurous,-0.0593832712126,0.0461410007995,1.65855821421,-0.0636240989962
qwen,Qwen 3 32B,swarm,45,2,agreeable,0.237630456596,0.0461410007995,1.65855821421,0.115455372115
qwen,Qwen 3 32B,swarm,45,3,altruistic,0.111175201336,0.0461410007995,1.65855821421,0.0392112860306
qwen,Qwen 3 32B,swarm,45,4,anxious,-0.250215898695,0.0461410007995,1.65855821421,-0.178683447439
qwen,Qwen 3 32B,swarm,45,5,artistic,0.111052015258,0.0461410007995,1.65855821421,0.0391370130409
qwen,Qwen 3 32B,swarm,45,6,assertive,-0.146973329489,0.0461410007995,1.65855821421,-0.116435063077
qwen,Qwen 3 32B,swarm,45,7,bitter,-0.355087342724,0.0461410007995,1.65855821421,-0.241913934696
qwen,Qwen 3 32B,swarm,45,8,callous,-0.192257395273,0.0461410007995,1.65855821421,-0.143738334916
qwen,Qwen 3 32B,swarm,45,9,calm,0.295253769745,0.0461410007995,1.65855821421,0.150198387256
qwen,Qwen 3 32B,swarm,45,10,conscientious,0.419555525365,0.0461410007995,1.65855821421,0.225144056666
qwen,Qwen 3 32B,swarm,45,11,creative,0.251280070838,0.0461410007995,1.65855821421,0.12368517926
qwen,Qwen 3 32B,swarm,45,12,curious,0.404778564586,0.0461410007995,1.65855821421,0.216234534738
qwen,Qwen 3 32B,swarm,45,13,cynical,-0.0488778642824,0.0461410007995,1.65855821421,-0.0572900391844
qwen,Qwen 3 32B,swarm,45,14,dominant,0.0176143161354,0.0461410007995,1.65855821421,-0.0171996885124
qwen,Qwen 3 32B,swarm,45,15,dramatic,0.0454636812214,0.0461410007995,1.65855821421,-0.000408378537648
qwen,Qwen 3 32B,swarm,45,16,emotional,-0.0137480078291,0.0461410007995,1.65855821421,-0.0361090784245
qwen,Qwen 3 32B,swarm,45,17,empathetic,-0.0398369986741,0.0461410007995,1.65855821421,-0.0518390001248
qwen,Qwen 3 32B,swarm,45,18,extroverted,-0.206626859102,0.0461410007995,1.65855821421,-0.152402163358
qwen,Qwen 3 32B,swarm,45,19,forgiving,0.00778298415097,0.0461410007995,1.65855821421,-0.0231273260835
qwen,Qwen 3 32B,swarm,45,20,grandiose,0.131014781926,0.0461410007995,1.65855821421,0.0511732300978
qwen,Qwen 3 32B,swarm,45,21,gregarious,-0.0751038107403,0.0461410007995,1.65855821421,-0.0731025359862
qwen,Qwen 3 32B,swarm,45,22,impulsive,-0.525117787504,0.0461410007995,1.65855821421,-0.344430954191
qwen,Qwen 3 32B,swarm,45,23,innovative,0.100433753613,0.0461410007995,1.65855821421,0.0327349093619
qwen,Qwen 3 32B,swarm,45,24,introspective,0.468870480617,0.0461410007995,1.65855821421,0.25487768605
qwen,Qwen 3 32B,swarm,45,25,judgmental,-0.262922612177,0.0461410007995,1.65855821421,-0.186344748305
qwen,Qwen 3 32B,swarm,45,26,manipulative,-0.193118271644,0.0461410007995,1.65855821421,-0.144257385959
qwen,Qwen 3 32B,swarm,45,27,melancholic,0.00188938444818,0.0461410007995,1.65855821421,-0.0266807736817
qwen,Qwen 3 32B,swarm,45,28,meticulous,0.534878156844,0.0461410007995,1.65855821421,0.294675913004
qwen,Qwen 3 32B,swarm,45,29,neurotic,-0.320693793677,0.0461410007995,1.65855821421,-0.221176918201
qwen,Qwen 3 32B,swarm,45,30,optimistic,-0.0630396519849,0.0461410007995,1.65855821421,-0.0658286527713
qwen,Qwen 3 32B,swarm,45,31,paranoid,0.120715528729,0.0461410007995,1.65855821421,0.0449634672397
qwen,Qwen 3 32B,swarm,45,32,patient,0.537477636236,0.0461410007995,1.65855821421,0.296243225728
qwen,Qwen 3 32B,swarm,45,33,perfectionist,0.497059186235,0.0461410007995,1.65855821421,0.271873595736
qwen,Qwen 3 32B,swarm,45,34,pessimistic,-0.0104186437532,0.0461410007995,1.65855821421,-0.0341016939098
qwen,Qwen 3 32B,swarm,45,35,playful,-0.220460508441,0.0461410007995,1.65855821421,-0.160742931394
qwen,Qwen 3 32B,swarm,45,36,rebellious,-0.00354665848899,0.0461410007995,1.65855821421,-0.029958345063
qwen,Qwen 3 32B,swarm,45,37,reserved,0.0354765469225,0.0461410007995,1.65855821421,-0.00642995451451
qwen,Qwen 3 32B,swarm,45,38,resilient,0.366226589362,0.0461410007995,1.65855821421,0.192990264568
qwen,Qwen 3 32B,swarm,45,39,secular,0.154477839691,0.0461410007995,1.65855821421,0.0653198892649
qwen,Qwen 3 32B,swarm,45,40,serene,0.251769031007,0.0461410007995,1.65855821421,0.123979989635
qwen,Qwen 3 32B,swarm,45,41,stoic,0.191397467099,0.0461410007995,1.65855821421,0.0875799625573
qwen,Qwen 3 32B,swarm,45,42,temperamental,-0.285123854085,0.0461410007995,1.65855821421,-0.199730616656
qwen,Qwen 3 32B,swarm,45,43,theatrical,0.0600223588883,0.0461410007995,1.65855821421,0.00836953323063
qwen,Qwen 3 32B,swarm,45,44,traditional,-0.0466302871424,0.0461410007995,1.65855821421,-0.0559349000516
qwen,Qwen 3 32B,swarm,45,45,vindictive,0.0422325560468,0.0461410007995,1.65855821421,-0.00235653154601
qwen,Qwen 3 32B,symbiont,45,1,adventurous,-0.0688115026077,0.0369886971346,1.67120598268,-0.0633076956635
qwen,Qwen 3 32B,symbiont,45,2,agreeable,0.276227509942,0.0369886971346,1.67120598268,0.143153396581
qwen,Qwen 3 32B,symbiont,45,3,altruistic,0.117590378811,0.0369886971346,1.67120598268,0.048229651229
qwen,Qwen 3 32B,symbiont,45,4,anxious,-0.244233957327,0.0369886971346,1.67120598268,-0.168275279874
qwen,Qwen 3 32B,symbiont,45,5,artistic,0.113796405215,0.0369886971346,1.67120598268,0.0459594501675
qwen,Qwen 3 32B,symbiont,45,6,assertive,-0.176167950987,0.0369886971346,1.67120598268,-0.127546604267
qwen,Qwen 3 32B,symbiont,45,7,bitter,-0.379011133525,0.0369886971346,1.67120598268,-0.248921937195
qwen,Qwen 3 32B,symbiont,45,8,callous,-0.247802011007,0.0369886971346,1.67120598268,-0.170410297171
qwen,Qwen 3 32B,symbiont,45,9,calm,0.314944442029,0.0369886971346,1.67120598268,0.166320458265
qwen,Qwen 3 32B,symbiont,45,10,conscientious,0.407566160471,0.0369886971346,1.67120598268,0.221742542318
qwen,Qwen 3 32B,symbiont,45,11,creative,0.239606251823,0.0369886971346,1.67120598268,0.121240323927
qwen,Qwen 3 32B,symbiont,45,12,curious,0.427902207135,0.0369886971346,1.67120598268,0.233911028355
qwen,Qwen 3 32B,symbiont,45,13,cynical,-0.0875678551177,0.0369886971346,1.67120598268,-0.0745309396588
qwen,Qwen 3 32B,symbiont,45,14,dominant,-0.0241589684478,0.0369886971346,1.67120598268,-0.0365889460762
qwen,Qwen 3 32B,symbiont,45,15,dramatic,0.00747233939939,0.0369886971346,1.67120598268,-0.0176617113876
qwen,Qwen 3 32B,symbiont,45,16,emotional,0.0189577351017,0.0369886971346,1.67120598268,-0.0107891918889
qwen,Qwen 3 32B,symbiont,45,17,empathetic,0.015118834901,0.0369886971346,1.67120598268,-0.0130862756957
qwen,Qwen 3 32B,symbiont,45,18,extroverted,-0.178329879336,0.0369886971346,1.67120598268,-0.128840237949
qwen,Qwen 3 32B,symbiont,45,19,forgiving,0.0466168431751,0.0369886971346,1.67120598268,0.00576119648945
qwen,Qwen 3 32B,symbiont,45,20,grandiose,0.0588773216478,0.0369886971346,1.67120598268,0.0130975024863
qwen,Qwen 3 32B,symbiont,45,21,gregarious,-0.0205525805593,0.0369886971346,1.67120598268,-0.0344309907278
qwen,Qwen 3 32B,symbiont,45,22,impulsive,-0.535016912795,0.0369886971346,1.67120598268,-0.342271159785
qwen,Qwen 3 32B,symbiont,45,23,innovative,0.0804679595217,0.0369886971346,1.67120598268,0.0260166986223
