model,model_label,trait_set,K,profile_id,profile_size,profile_proportion,eligible_primary_k,human_stability_tier,projection_status,model_usability_gate,maximum_role_shape_similarity,mean_selected_neighbor_similarity,shape_support_percentile,ridge_knn_pc_standardized_displacement,ridge_knn_disagreement_p95,low_shape_support_warning,ridge_knn_disagreement_warning,nearest_role_native_pc_distance
qwen,Qwen 3 32B,12,7,H07_A,1371,0.0965085175278,True,low,PRIMARY_ELIGIBLE,USABLE,0.57502866898,0.532389835725,0,3.57460386326,0.933307762733,True,True,3.1786707626
qwen,Qwen 3 32B,12,7,H07_B,2794,0.196677460228,True,low,PRIMARY_ELIGIBLE,USABLE,0.605135106173,0.567916960671,0,3.56500215609,0.933307762733,True,True,3.08562920002
qwen,Qwen 3 32B,12,7,H07_C,2925,0.205898915951,True,low,PRIMARY_ELIGIBLE,USABLE,-0.568770127751,-0.59374666204,0,17.5025479625,0.933307762733,True,True,13.5581616423
qwen,Qwen 3 32B,12,7,H07_D,2001,0.140855976348,True,low,PRIMARY_ELIGIBLE,USABLE,-0.0688237220351,-0.107180638095,0,14.0039501216,0.933307762733,True,True,11.9924526506
qwen,Qwen 3 32B,12,7,H07_E,1531,0.107771364212,True,low,PRIMARY_ELIGIBLE,USABLE,0.495709693883,0.474140108722,0,4.12092133803,0.933307762733,True,True,1.74294891256
qwen,Qwen 3 32B,12,7,H07_F,1364,0.0960157679854,True,low,PRIMARY_ELIGIBLE,USABLE,0.0863726613197,0.0281084291318,0,9.21723389117,0.933307762733,True,True,7.73540384711
qwen,Qwen 3 32B,12,7,H07_G,2220,0.156271997747,True,low,PRIMARY_ELIGIBLE,USABLE,-0.00285553543925,-0.0517900896959,0,13.3079145958,0.933307762733,True,True,12.4037250871
qwen,Qwen 3 32B,12,8,H08_A,1266,0.0891172743911,True,low,PRIMARY_ELIGIBLE,USABLE,0.464519760968,0.433887468717,0,4.72076989283,0.933307762733,True,True,4.00926622642
qwen,Qwen 3 32B,12,8,H08_B,2247,0.158172603125,True,low,PRIMARY_ELIGIBLE,USABLE,0.520393889122,0.492198070413,0,2.26778856802,0.933307762733,True,True,1.07177254914
qwen,Qwen 3 32B,12,8,H08_C,2489,0.175207658736,True,low,PRIMARY_ELIGIBLE,USABLE,-0.10900118885,-0.138457937685,0,9.70178389856,0.933307762733,True,True,6.1519492388
qwen,Qwen 3 32B,12,8,H08_D,1880,0.132338448543,True,low,PRIMARY_ELIGIBLE,USABLE,0.565655460967,0.548338071802,0,4.284467468,0.933307762733,True,True,1.23581565787
qwen,Qwen 3 32B,12,8,H08_E,1945,0.136913980008,True,low,PRIMARY_ELIGIBLE,USABLE,-0.206402374479,-0.261035727266,0,15.1580190379,0.933307762733,True,True,13.7472057226
qwen,Qwen 3 32B,12,8,H08_F,1206,0.0848937068844,True,low,PRIMARY_ELIGIBLE,USABLE,0.0410544168932,-0.0231096081765,0,9.81528258128,0.933307762733,True,True,8.35647285758
qwen,Qwen 3 32B,12,8,H08_G,1237,0.0870758834295,True,low,PRIMARY_ELIGIBLE,USABLE,0.430508455681,0.420862426502,0,5.16517609221,0.933307762733,True,True,2.24950202328
qwen,Qwen 3 32B,12,8,H08_H,1936,0.136280444882,True,low,PRIMARY_ELIGIBLE,USABLE,-0.205334392778,-0.228237128798,0,17.5677569524,0.933307762733,True,True,16.7484245643
qwen,Qwen 3 32B,12,9,H09_A,1172,0.082500351964,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,0.540136308773,0.49943859066,0,5.80800160761,0.933307762733,True,True,5.22760742817
qwen,Qwen 3 32B,12,9,H09_B,2017,0.141982261016,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,0.487532328936,0.455613066934,0,2.06343563162,0.933307762733,True,True,0.932024719474
qwen,Qwen 3 32B,12,9,H09_C,1523,0.107208221878,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,-0.34975463483,-0.360687724255,0,14.8672083799,0.933307762733,True,True,10.9884485737
qwen,Qwen 3 32B,12,9,H09_D,1847,0.130015486414,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,0.536923584274,0.52225822816,0,6.10963906669,0.933307762733,True,True,2.59180241389
qwen,Qwen 3 32B,12,9,H09_E,1218,0.0857384203858,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,0.575179673169,0.543811024302,0,7.09470557892,0.933307762733,True,True,5.01046808384
qwen,Qwen 3 32B,12,9,H09_F,2508,0.17654512178,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,-0.448052378823,-0.458276869531,0,15.5262632883,0.933307762733,True,True,12.7694467303
qwen,Qwen 3 32B,12,9,H09_G,1422,0.100098549908,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,-0.0396532827118,-0.107761023801,0,13.4346364723,0.933307762733,True,True,12.4180487865
qwen,Qwen 3 32B,12,9,H09_H,888,0.062508799099,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,0.0925197271413,0.0390496617109,0,10.1539705437,0.933307762733,True,True,8.18274703856
qwen,Qwen 3 32B,12,9,H09_I,1611,0.113402787555,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,0.0519958695647,0.0175792990802,0,13.0945703038,0.933307762733,True,True,12.2633132068
qwen,Qwen 3 32B,12,10,H10_A,1180,0.0830634942982,True,low,PRIMARY_ELIGIBLE,USABLE,0.715710779963,0.705454595685,0,6.53700865811,0.933307762733,True,True,4.06061800267
qwen,Qwen 3 32B,12,10,H10_B,1203,0.0846825285091,True,low,PRIMARY_ELIGIBLE,USABLE,0.0129358620771,-0.0393561108748,0,13.5676221922,0.933307762733,True,True,11.7312057164
qwen,Qwen 3 32B,12,10,H10_C,1940,0.13656201605,True,low,PRIMARY_ELIGIBLE,USABLE,0.620571064474,0.580512559278,0,3.01804345398,0.933307762733,True,True,2.37729060128
qwen,Qwen 3 32B,12,10,H10_D,1890,0.133042376461,True,low,PRIMARY_ELIGIBLE,USABLE,-0.493431041681,-0.503222844153,0,9.5825119964,0.933307762733,True,True,5.53942408827
qwen,Qwen 3 32B,12,10,H10_E,1518,0.106856257919,True,low,PRIMARY_ELIGIBLE,USABLE,0.514764626464,0.485344541793,0,3.35264242375,0.933307762733,True,True,2.02589031563
qwen,Qwen 3 32B,12,10,H10_F,2001,0.140855976348,True,low,PRIMARY_ELIGIBLE,USABLE,0.180294932907,0.140795299874,0,5.86008155497,0.933307762733,True,True,3.73327666384
qwen,Qwen 3 32B,12,10,H10_G,1157,0.0814444600873,True,low,PRIMARY_ELIGIBLE,USABLE,0.0445520474538,0.014370172328,0,8.19260662882,0.933307762733,True,True,6.07639113821
qwen,Qwen 3 32B,12,10,H10_H,777,0.0546951992116,True,low,PRIMARY_ELIGIBLE,USABLE,0.463854888331,0.442671634832,0,11.6854437693,0.933307762733,True,True,9.49298684486
qwen,Qwen 3 32B,12,10,H10_I,1491,0.104955652541,True,low,PRIMARY_ELIGIBLE,USABLE,-0.308206186741,-0.364432562184,0,22.0826976799,0.933307762733,True,True,21.2325839077
qwen,Qwen 3 32B,12,10,H10_J,1049,0.0738420385752,True,low,PRIMARY_ELIGIBLE,USABLE,0.128620367798,0.0888489642255,0,11.6090801363,0.933307762733,True,True,10.8437086081
llama,LLaMA 3.3 70B,12,4,H04_A,4030,0.283682950866,True,moderate,PRIMARY_ELIGIBLE,USABLE,-0.351439765354,-0.37528039813,0,31.4307804976,1.58519358525,True,True,25.365253401
llama,LLaMA 3.3 70B,12,4,H04_B,4689,0.330071800648,True,moderate,PRIMARY_ELIGIBLE,USABLE,0.683533126696,0.677476965141,0,4.03985882887,1.58519358525,True,True,3.47439630415
llama,LLaMA 3.3 70B,12,4,H04_C,3304,0.232577784035,True,moderate,PRIMARY_ELIGIBLE,USABLE,0.166540903577,-0.0634320940067,0,28.7526737195,1.58519358525,True,True,22.8686420655
llama,LLaMA 3.3 70B,12,4,H04_D,2183,0.153667464452,True,moderate,PRIMARY_ELIGIBLE,USABLE,0.654607885152,0.641238101077,0,9.12748261168,1.58519358525,True,True,7.17860884349
llama,LLaMA 3.3 70B,12,5,H05_A,3405,0.239687456005,True,moderate,PRIMARY_ELIGIBLE,USABLE,0.810449442808,0.801080966003,0,5.03891077285,1.58519358525,True,True,4.41408322971
llama,LLaMA 3.3 70B,12,5,H05_B,3813,0.26840771505,True,moderate,PRIMARY_ELIGIBLE,USABLE,-0.313474211185,-0.363390383485,0,29.77126449,1.58519358525,True,True,25.3553770021
llama,LLaMA 3.3 70B,12,5,H05_C,2847,0.200408278192,True,moderate,PRIMARY_ELIGIBLE,USABLE,0.202526432894,-0.0146745760964,0,27.7979108976,1.58519358525,True,True,21.9273359696
llama,LLaMA 3.3 70B,12,5,H05_D,1730,0.121779529776,True,moderate,PRIMARY_ELIGIBLE,USABLE,0.702906771615,0.687557365371,0,10.7942926177,1.58519358525,True,True,8.47493205912
llama,LLaMA 3.3 70B,12,5,H05_E,2411,0.169717020977,True,moderate,PRIMARY_ELIGIBLE,USABLE,-0.0355737710664,-0.0633351842436,0,15.8588915553,1.58519358525,True,True,8.8878761058
llama,LLaMA 3.3 70B,12,6,H06_A,2967,0.208855413206,True,moderate,PRIMARY_ELIGIBLE,USABLE,0.81873566973,0.808884504223,0,6.29287193627,1.58519358525,True,True,3.89142131698
llama,LLaMA 3.3 70B,12,6,H06_B,2874,0.20230888357,True,moderate,PRIMARY_ELIGIBLE,USABLE,-0.387891442696,-0.411496148361,0,27.4569520545,1.58519358525,True,True,23.0001954383
llama,LLaMA 3.3 70B,12,6,H06_C,2479,0.174503730818,True,moderate,PRIMARY_ELIGIBLE,USABLE,0.168115610865,-0.0353344926569,0,30.6151182817,1.58519358525,True,True,24.7507943858
llama,LLaMA 3.3 70B,12,6,H06_D,1741,0.122553850486,True,moderate,PRIMARY_ELIGIBLE,USABLE,0.741771974903,0.732948293383,0,6.68841042521,1.58519358525,True,True,5.34578014734
llama,LLaMA 3.3 70B,12,6,H06_E,2507,0.176474728988,True,moderate,PRIMARY_ELIGIBLE,USABLE,0.00965693627039,0.00660996708956,0,14.2615590379,1.58519358525,True,True,6.35746441087
llama,LLaMA 3.3 70B,12,6,H06_F,1638,0.115303392933,True,moderate,PRIMARY_ELIGIBLE,USABLE,0.130097339633,-0.111498569019,0,29.3223212126,1.58519358525,True,True,23.2056156488
llama,LLaMA 3.3 70B,12,7,H07_A,1371,0.0965085175278,True,low,PRIMARY_ELIGIBLE,USABLE,0.422495166554,0.349044126483,0,14.1085162212,1.58519358525,True,True,8.63780454121
llama,LLaMA 3.3 70B,12,7,H07_B,2794,0.196677460228,True,low,PRIMARY_ELIGIBLE,USABLE,0.813731453053,0.80167292466,0,6.4752910712,1.58519358525,True,True,3.97796860771
llama,LLaMA 3.3 70B,12,7,H07_C,2925,0.205898915951,True,low,PRIMARY_ELIGIBLE,USABLE,-0.364714146512,-0.375515713982,0,24.5641548399,1.58519358525,True,True,21.7695945731
llama,LLaMA 3.3 70B,12,7,H07_D,2001,0.140855976348,True,low,PRIMARY_ELIGIBLE,USABLE,0.0644644755615,-0.0856149609311,0,32.6705253103,1.58519358525,True,True,26.4653425086
llama,LLaMA 3.3 70B,12,7,H07_E,1531,0.107771364212,True,low,PRIMARY_ELIGIBLE,USABLE,0.69331657765,0.68014528541,0,6.69238886486,1.58519358525,True,True,5.39539453205
llama,LLaMA 3.3 70B,12,7,H07_F,1364,0.0960157679854,True,low,PRIMARY_ELIGIBLE,USABLE,0.109659144464,-0.089246009926,0,29.3660769351,1.58519358525,True,True,23.4910164114
llama,LLaMA 3.3 70B,12,7,H07_G,2220,0.156271997747,True,low,PRIMARY_ELIGIBLE,USABLE,0.0624675949161,0.0434305860427,0,13.1229422682,1.58519358525,True,True,5.49040162951
llama,LLaMA 3.3 70B,12,8,H08_A,1266,0.0891172743911,True,low,PRIMARY_ELIGIBLE,USABLE,0.282007322015,0.255123189654,0,14.3278680857,1.58519358525,True,True,9.01355618411
llama,LLaMA 3.3 70B,12,8,H08_B,2247,0.158172603125,True,low,PRIMARY_ELIGIBLE,USABLE,0.730844053966,0.727543754794,0,4.821225179,1.58519358525,True,True,4.08856710398
llama,LLaMA 3.3 70B,12,8,H08_C,2489,0.175207658736,True,low,PRIMARY_ELIGIBLE,USABLE,0.256462031482,0.232914025707,0,6.87948173281,1.58519358525,True,True,3.30810227696
llama,LLaMA 3.3 70B,12,8,H08_D,1880,0.132338448543,True,low,PRIMARY_ELIGIBLE,USABLE,0.60403129616,0.601322071249,0,10.2672964687,1.58519358525,True,True,6.12460267707
llama,LLaMA 3.3 70B,12,8,H08_E,1945,0.136913980008,True,low,PRIMARY_ELIGIBLE,USABLE,-0.056392580357,-0.197912894862,0,33.7982410275,1.58519358525,True,True,27.7066838349
llama,LLaMA 3.3 70B,12,8,H08_F,1206,0.0848937068844,True,low,PRIMARY_ELIGIBLE,USABLE,0.0747593123445,-0.129800929351,0,28.8259889102,1.58519358525,True,True,22.941127837
llama,LLaMA 3.3 70B,12,8,H08_G,1237,0.0870758834295,True,low,PRIMARY_ELIGIBLE,USABLE,0.546330515023,0.533936643393,0,13.7009432239,1.58519358525,True,True,10.4879964949
llama,LLaMA 3.3 70B,12,8,H08_H,1936,0.136280444882,True,low,PRIMARY_ELIGIBLE,USABLE,-0.286194654548,-0.289967978451,0,26.7800921321,1.58519358525,True,True,19.8078110633
llama,LLaMA 3.3 70B,12,9,H09_A,1172,0.082500351964,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,0.372853022704,0.310877296238,0,16.7430960949,1.58519358525,True,True,11.4820741065
llama,LLaMA 3.3 70B,12,9,H09_B,2017,0.141982261016,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,0.703899611883,0.693785392234,0,4.47344025333,1.58519358525,True,True,3.54831600433
llama,LLaMA 3.3 70B,12,9,H09_C,1523,0.107208221878,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,-0.150674738249,-0.216996361324,0,30.0691820116,1.58519358525,True,True,23.9587110484
llama,LLaMA 3.3 70B,12,9,H09_D,1847,0.130015486414,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,0.679294054075,0.662991182622,0,6.10242607051,1.58519358525,True,True,3.97315637763
llama,LLaMA 3.3 70B,12,9,H09_E,1218,0.0857384203858,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,0.741359765678,0.731942794244,0,8.99358458677,1.58519358525,True,True,7.80460970817
llama,LLaMA 3.3 70B,12,9,H09_F,2508,0.17654512178,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,-0.138311387822,-0.151253276161,0,13.2245999496,1.58519358525,True,True,7.20766449374
llama,LLaMA 3.3 70B,12,9,H09_G,1422,0.100098549908,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,0.00739978545665,-0.195759782793,0,33.1586357242,1.58519358525,True,True,27.0741477868
llama,LLaMA 3.3 70B,12,9,H09_H,888,0.062508799099,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,0.153713136535,-0.041712605924,0,29.647355814,1.58519358525,True,True,23.8047970898
llama,LLaMA 3.3 70B,12,9,H09_I,1611,0.113402787555,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,-0.0161385199243,-0.0229698007493,0,18.3194556384,1.58519358525,True,True,10.4937375182
llama,LLaMA 3.3 70B,12,10,H10_A,1180,0.0830634942982,True,low,PRIMARY_ELIGIBLE,USABLE,0.607120040401,0.582336423544,0,11.7354956392,1.58519358525,True,True,8.35984580762
llama,LLaMA 3.3 70B,12,10,H10_B,1203,0.0846825285091,True,low,PRIMARY_ELIGIBLE,USABLE,0.191645240394,0.0151833354113,0,28.9968539268,1.58519358525,True,True,22.9489506744
llama,LLaMA 3.3 70B,12,10,H10_C,1940,0.13656201605,True,low,PRIMARY_ELIGIBLE,USABLE,0.824004433478,0.798343525292,0,3.91826044036,1.58519358525,True,True,1.12349997183
llama,LLaMA 3.3 70B,12,10,H10_D,1890,0.133042376461,True,low,PRIMARY_ELIGIBLE,USABLE,-0.218963568853,-0.242068682829,0,17.079346773,1.58519358525,True,True,13.4585732288
llama,LLaMA 3.3 70B,12,10,H10_E,1518,0.106856257919,True,low,PRIMARY_ELIGIBLE,USABLE,0.718768399805,0.715822513396,0,4.98409347597,1.58519358525,True,True,4.15347395913
llama,LLaMA 3.3 70B,12,10,H10_F,2001,0.140855976348,True,low,PRIMARY_ELIGIBLE,USABLE,0.439820531367,0.423335471813,0,4.34878661941,1.58519358525,True,True,1.7571991409
llama,LLaMA 3.3 70B,12,10,H10_G,1157,0.0814444600873,True,low,PRIMARY_ELIGIBLE,USABLE,0.131961801851,-0.00325259269752,0,26.3949007217,1.58519358525,True,True,20.1454662583
llama,LLaMA 3.3 70B,12,10,H10_H,777,0.0546951992116,True,low,PRIMARY_ELIGIBLE,USABLE,0.40582858443,0.250679908356,0,32.6072442887,1.58519358525,True,True,26.2235452624
llama,LLaMA 3.3 70B,12,10,H10_I,1491,0.104955652541,True,low,PRIMARY_ELIGIBLE,USABLE,-0.344836106938,-0.488596806937,0,42.023068166,1.58519358525,True,True,35.9610563378
llama,LLaMA 3.3 70B,12,10,H10_J,1049,0.0738420385752,True,low,PRIMARY_ELIGIBLE,USABLE,-0.153202738397,-0.161791202326,0,24.6498050354,1.58519358525,True,True,17.8458811174
gemma,Gemma 2 27B,12,4,H04_A,4030,0.283682950866,True,moderate,PRIMARY_ELIGIBLE,USABLE,-0.58102165666,-0.582804454381,0,29.7292623563,1.20974320323,True,True,27.7195773933
gemma,Gemma 2 27B,12,4,H04_B,4689,0.330071800648,True,moderate,PRIMARY_ELIGIBLE,USABLE,0.810524942525,0.809356072271,0,29.2268065437,1.20974320323,True,True,27.5635392103
gemma,Gemma 2 27B,12,4,H04_C,3304,0.232577784035,True,moderate,PRIMARY_ELIGIBLE,USABLE,-0.706957588916,-0.707294903796,0,44.5052632648,1.20974320323,True,True,42.8676320288
gemma,Gemma 2 27B,12,4,H04_D,2183,0.153667464452,True,moderate,PRIMARY_ELIGIBLE,USABLE,0.751790477599,0.749395475068,0,40.1940651472,1.20974320323,True,True,38.1821852378
gemma,Gemma 2 27B,12,5,H05_A,3405,0.239687456005,True,moderate,PRIMARY_ELIGIBLE,USABLE,0.894256654915,0.892828878584,0,22.6819585964,1.20974320323,True,True,21.5849710466
gemma,Gemma 2 27B,12,5,H05_B,3813,0.26840771505,True,moderate,PRIMARY_ELIGIBLE,USABLE,-0.518506565387,-0.520620919353,0,31.5091699936,1.20974320323,True,True,30.3336613664
gemma,Gemma 2 27B,12,5,H05_C,2847,0.200408278192,True,moderate,PRIMARY_ELIGIBLE,USABLE,-0.660043424091,-0.660761284823,0,44.6472307193,1.20974320323,True,True,42.7669869713
gemma,Gemma 2 27B,12,5,H05_D,1730,0.121779529776,True,moderate,PRIMARY_ELIGIBLE,USABLE,0.795870760763,0.794089650868,0,34.2218794832,1.20974320323,True,True,32.2415913203
gemma,Gemma 2 27B,12,5,H05_E,2411,0.169717020977,True,moderate,PRIMARY_ELIGIBLE,USABLE,-0.188277089897,-0.192216298785,0,50.1527484455,1.20974320323,True,True,47.810016061
gemma,Gemma 2 27B,12,6,H06_A,2967,0.208855413206,True,moderate,PRIMARY_ELIGIBLE,USABLE,0.870801703985,0.866245619667,0,19.3600786781,1.20974320323,True,True,18.2352504284
gemma,Gemma 2 27B,12,6,H06_B,2874,0.20230888357,True,moderate,PRIMARY_ELIGIBLE,USABLE,-0.466447173365,-0.469486306106,0,36.3902462919,1.20974320323,True,True,34.6368037725
gemma,Gemma 2 27B,12,6,H06_C,2479,0.174503730818,True,moderate,PRIMARY_ELIGIBLE,USABLE,-0.689225510876,-0.689585486636,0,36.4314237452,1.20974320323,True,True,35.0267707693
gemma,Gemma 2 27B,12,6,H06_D,1741,0.122553850486,True,moderate,PRIMARY_ELIGIBLE,USABLE,0.844514350951,0.844072173276,0,32.6532642452,1.20974320323,True,True,31.1758257105
gemma,Gemma 2 27B,12,6,H06_E,2507,0.176474728988,True,moderate,PRIMARY_ELIGIBLE,USABLE,-0.0195038564423,-0.0233508444333,0,44.6533914407,1.20974320323,True,True,42.2744707459
gemma,Gemma 2 27B,12,6,H06_F,1638,0.115303392933,True,moderate,PRIMARY_ELIGIBLE,USABLE,-0.74087524636,-0.74149487606,0,46.878255818,1.20974320323,True,True,44.730481752
gemma,Gemma 2 27B,12,7,H07_A,1371,0.0965085175278,True,low,PRIMARY_ELIGIBLE,USABLE,-0.712688413189,-0.713646360415,0,109.082778348,1.20974320323,True,True,108.103618583
gemma,Gemma 2 27B,12,7,H07_B,2794,0.196677460228,True,low,PRIMARY_ELIGIBLE,USABLE,0.893034668935,0.889326681661,0,17.7405437178,1.20974320323,True,True,16.6035922284
gemma,Gemma 2 27B,12,7,H07_C,2925,0.205898915951,True,low,PRIMARY_ELIGIBLE,USABLE,-0.346932498947,-0.351752610067,0,39.1757746598,1.20974320323,True,True,37.8588542515
gemma,Gemma 2 27B,12,7,H07_D,2001,0.140855976348,True,low,PRIMARY_ELIGIBLE,USABLE,-0.586967722814,-0.587416431989,0,25.0739257437,1.20974320323,True,True,21.8008750411
gemma,Gemma 2 27B,12,7,H07_E,1531,0.107771364212,True,low,PRIMARY_ELIGIBLE,USABLE,0.798944245565,0.797369474878,0,37.0018846091,1.20974320323,True,True,35.4232935365
gemma,Gemma 2 27B,12,7,H07_F,1364,0.0960157679854,True,low,PRIMARY_ELIGIBLE,USABLE,-0.62061696338,-0.621338111002,0,34.7614924778,1.20974320323,True,True,32.9906310437
gemma,Gemma 2 27B,12,7,H07_G,2220,0.156271997747,True,low,PRIMARY_ELIGIBLE,USABLE,0.143773188163,0.140307877452,0,31.6320049164,1.20974320323,True,True,29.2326617989
gemma,Gemma 2 27B,12,8,H08_A,1266,0.0891172743911,True,low,PRIMARY_ELIGIBLE,USABLE,-0.660712492167,-0.661939144029,0,110.587233255,1.20974320323,True,True,109.55038879
gemma,Gemma 2 27B,12,8,H08_B,2247,0.158172603125,True,low,PRIMARY_ELIGIBLE,USABLE,0.844643423585,0.843764833689,0,29.0815853547,1.20974320323,True,True,27.8093847224
gemma,Gemma 2 27B,12,8,H08_C,2489,0.175207658736,True,low,PRIMARY_ELIGIBLE,USABLE,0.441879389311,0.436752719913,0,21.0095771634,1.20974320323,True,True,19.7595575438
gemma,Gemma 2 27B,12,8,H08_D,1880,0.132338448543,True,low,PRIMARY_ELIGIBLE,USABLE,0.408503581764,0.408390159748,0,19.4331098733,1.20974320323,True,True,16.8461563086
gemma,Gemma 2 27B,12,8,H08_E,1945,0.136913980008,True,low,PRIMARY_ELIGIBLE,USABLE,-0.777360464946,-0.779508054175,0,28.9457835243,1.20974320323,True,True,26.5982421948
gemma,Gemma 2 27B,12,8,H08_F,1206,0.0848937068844,True,low,PRIMARY_ELIGIBLE,USABLE,-0.648052290241,-0.649767841199,0,32.6752838593,1.20974320323,True,True,29.2009859018
gemma,Gemma 2 27B,12,8,H08_G,1237,0.0870758834295,True,low,PRIMARY_ELIGIBLE,USABLE,0.652255568434,0.648807460349,0,46.7641591453,1.20974320323,True,True,45.1482146072
gemma,Gemma 2 27B,12,8,H08_H,1936,0.136280444882,True,low,PRIMARY_ELIGIBLE,USABLE,-0.136603785431,-0.139712934412,0,15.4352493553,1.20974320323,True,True,12.7972607856
gemma,Gemma 2 27B,12,9,H09_A,1172,0.082500351964,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,-0.704133890134,-0.704775217689,0,114.833849766,1.20974320323,True,True,113.776109826
gemma,Gemma 2 27B,12,9,H09_B,2017,0.141982261016,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,0.82497654897,0.822603940337,0,28.3037416586,1.20974320323,True,True,27.0037564533
gemma,Gemma 2 27B,12,9,H09_C,1523,0.107208221878,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,-0.658575832265,-0.662987679755,0,36.6771483842,1.20974320323,True,True,34.8504481756
gemma,Gemma 2 27B,12,9,H09_D,1847,0.130015486414,False,low,DIAGNOSTIC_INELIGIBLE_K9,USABLE,0.538972262316,0.538501324974,0,20.9680073945,1.20974320323,True,True,17.7204770542
