model,K,seed,objective,iterations,ari_to_retained,nmi_to_retained,retained_start
gemma,4,2046522,274.7152120392474,7,0.9693031266459982,0.9504773125971875,False
gemma,4,2046523,274.7101617532736,7,0.6485274817905897,0.6529464803179484,False
gemma,4,2046524,274.7152265017392,11,0.9847339971494159,0.9701006388841216,False
gemma,4,2046525,274.7151520116573,6,0.9540915418311504,0.9223731618834081,False
gemma,4,2046526,274.70957142813796,13,0.6039709022873725,0.6701232650998026,False
gemma,4,2046527,274.7103954723499,7,0.6211829117176781,0.6580487737208119,False
gemma,4,2046528,274.7109770647212,8,0.9468620672711191,0.9017900262360494,False
gemma,4,2046529,274.71523191764476,6,0.9656981960230864,0.9346663849765888,False
gemma,4,2046530,274.7152265017392,11,0.9847339971494159,0.9701006388841218,False
gemma,4,2046531,274.7151849378622,9,0.9693031266459982,0.9504773125971875,False
gemma,4,2046532,274.7109853111002,10,0.9461676208754622,0.8971580567982486,False
gemma,4,2046533,274.70385052174026,9,0.8970998131292115,0.8223264237417318,False
gemma,4,2046534,274.7152084051753,9,0.9768628044122822,0.9677099795948538,False
gemma,4,2046535,274.71050118131484,8,0.631501939435723,0.6538981300013476,False
gemma,4,2046536,274.7120387816763,8,0.950323908083831,0.9021056604826709,False
gemma,4,2046537,274.71073452014275,19,0.6056903412557656,0.644900262627783,False
gemma,4,2046538,274.70926359844293,9,0.9506503159620854,0.9209198984386019,False
gemma,4,2046539,274.7152265017392,10,0.9847339971494159,0.9701006388841216,False
gemma,4,2046540,274.7152265017392,18,0.9847339971494159,0.9701006388841218,False
gemma,4,2046541,274.7101300080617,9,0.6513465475158182,0.6550286172741759,False
gemma,4,2046542,274.7152265017392,12,0.9847339971494159,0.9701006388841218,False
gemma,4,2046543,274.7151520116573,7,0.9540915418311504,0.9223731618834081,False
gemma,4,2046544,274.71521443772895,5,0.9543124619134674,0.9162725427987561,False
gemma,4,2046545,274.70671896819994,9,0.8500684110701804,0.7925058704649589,False
gemma,4,2046546,274.70465874868125,10,0.9013130058390877,0.8581543235228708,False
gemma,4,2046547,274.7152046197307,8,0.9618591867053807,0.937838546595299,False
gemma,4,2046548,274.7152046197307,9,0.9618591867053807,0.937838546595299,False
gemma,4,2046549,274.7152046197307,8,0.9618591867053807,0.937838546595299,False
gemma,4,2046550,274.7098031362798,11,0.5822181949236274,0.6474002719886333,False
gemma,4,2046551,274.7034939405517,6,0.8413662765396236,0.7984308630146788,False
gemma,4,2046552,274.70551350881544,8,0.912238095370325,0.8537355593402894,False
gemma,4,2046553,274.7151712871628,11,0.9654727176154073,0.9407699272872325,False
gemma,4,2046554,274.7104502675645,7,0.5884084742595256,0.6318677474412244,False
gemma,4,2046555,274.6990595298348,12,0.9537778008522618,0.904203227149022,False
gemma,4,2046556,274.7151520116573,6,0.9540915418311504,0.9223731618834081,False
gemma,4,2046557,274.6826013810329,14,0.5696818700149558,0.5869198780093013,False
gemma,4,2046558,274.68289673023816,17,0.576641890013278,0.5742981163328315,False
gemma,4,2046559,274.7152265017392,11,0.9847339971494159,0.9701006388841218,False
gemma,4,2046560,274.70975841621936,9,0.6114624565873485,0.6959566934175159,False
gemma,4,2046561,274.7152046197307,9,0.9618591867053807,0.937838546595299,False
gemma,4,2046562,274.6991946787921,7,0.8751436786953789,0.8296108089087839,False
gemma,4,2046563,274.7151079617453,6,0.9468559449637561,0.9053373043488055,False
gemma,4,2046564,274.7062009939782,3,0.7579346824145625,0.6961281983135432,False
gemma,4,2046565,274.70765352328544,4,0.8734569711234154,0.8180535798612915,False
gemma,4,2046566,274.7113203011003,11,0.9656855929852446,0.931528494671931,False
gemma,4,2046567,274.7108151659604,13,0.599110691369604,0.6401356338540996,False
gemma,4,2046568,274.70696735379846,13,0.9056354136836167,0.8646510375127333,False
gemma,4,2046569,274.71101376229785,6,0.950175034529994,0.8985280547562362,False
gemma,4,2046570,274.7151849378622,11,0.9693031266459982,0.9504773125971875,False
gemma,4,2046571,274.7012620659027,6,0.8640331104572567,0.8257511062809719,False
gemma,4,2046572,274.70404647717766,7,0.8156227779688723,0.7436655438839629,False
gemma,4,2046573,274.7054877972919,5,0.8721477601609323,0.8080195339465549,False
gemma,4,2046574,274.7151520116573,10,0.9540915418311504,0.9223731618834081,False
gemma,4,2046575,274.71523191764476,17,0.9656981960230864,0.9346663849765886,False
gemma,4,2046576,274.71040137596333,7,0.5980970585187279,0.6267116591561279,False
gemma,4,2046577,274.7061192278211,5,0.7612514289535243,0.7150844753472012,False
gemma,4,2046578,274.69955914577855,7,0.8954986581887999,0.8406861876633304,False
gemma,4,2046579,274.7152046197307,8,0.9618591867053807,0.937838546595299,False
gemma,4,2046580,274.7152265017392,8,0.9847339971494159,0.9701006388841216,False
gemma,4,2046581,274.7064497849308,8,0.8578779267971358,0.78884328346195,False
gemma,4,2046582,274.7116430004189,8,0.9807191299175346,0.9552155252531734,False
gemma,4,2046583,274.708979875821,5,0.9088801051256379,0.852623084064936,False
gemma,4,2046584,274.7151520116573,13,0.9540915418311504,0.9223731618834079,False
gemma,4,2046585,274.7098912837828,13,0.6252800248020395,0.6717319421201624,False
gemma,4,2046586,274.7095615708633,11,0.9044973684955325,0.8469901338609697,False
gemma,4,2046587,274.70938999862824,6,0.9062530655214078,0.8567689782027469,False
gemma,4,2046588,274.7105644920306,11,0.6201425129186786,0.6483153430424115,False
gemma,4,2046589,274.7152401559905,11,0.97310972019279,0.9472338329847811,False
gemma,4,2046590,274.70959105274756,7,0.6098324193021547,0.665034427531468,False
gemma,4,2046591,274.7152046197307,8,0.9618591867053807,0.937838546595299,False
gemma,5,2046592,274.72386507022185,9,0.6020722158392104,0.6340149938679326,False
gemma,5,2046593,274.7144499826177,9,0.6002632341762452,0.6423008722058096,False
gemma,5,2046594,274.72339643074696,8,0.6964440823066,0.6922386714099995,False
gemma,5,2046595,274.71322282144087,15,0.8701931534109952,0.827899941908821,False
gemma,5,2046596,274.72048409219485,8,0.6084734366067793,0.6682686953127603,False
gemma,5,2046597,274.7198935791632,13,0.6084734366067793,0.6682686953127605,False
gemma,5,2046598,274.71396224666944,7,0.9455157980988843,0.9039916220369835,False
gemma,5,2046599,274.7289650911267,18,0.9653030184832551,0.9489706457593886,False
gemma,5,2046600,274.7154098188661,8,0.6026516101282727,0.6303279456530197,False
gemma,5,2046601,274.7195610521758,11,0.5915537259324715,0.6088902572357842,False
gemma,5,2046602,274.7192565212038,10,0.6048170294286227,0.6624933070379355,False
gemma,5,2046603,274.7221816817254,10,0.7760000959221001,0.7048356684397764,False
gemma,5,2046604,274.7290468816893,15,1.0,1.0,True
gemma,5,2046605,274.7134624179705,14,0.7405083923374877,0.7601007597934105,False
gemma,5,2046606,274.71175318772225,6,0.7117606603978631,0.678424451643108,False
gemma,5,2046607,274.7205180338993,12,0.6122527201371328,0.6575917277753355,False
gemma,5,2046608,274.72882283405886,8,0.9228154972740824,0.8984219819556875,False
gemma,5,2046609,274.72383630057175,12,0.5965538495456213,0.637259586914152,False
gemma,5,2046610,274.7233359167863,8,0.5801988660548761,0.6278437148225333,False
gemma,5,2046611,274.71790662442083,9,0.8507913956308603,0.8290628590611377,False
gemma,5,2046612,274.72118485099844,4,0.6250091089007405,0.6527627252477823,False
gemma,5,2046613,274.7241475646334,6,0.6305503843625216,0.6832807914448679,False
gemma,5,2046614,274.71949763842815,6,0.6071628185999751,0.6668514830694106,False
gemma,5,2046615,274.7202997767155,8,0.6043334269433717,0.6506760542654596,False
gemma,5,2046616,274.7245546412539,6,0.5937951567184532,0.6320210570974513,False
gemma,5,2046617,274.724963943709,9,0.9166010254637691,0.8754207949019245,False
gemma,5,2046618,274.7192496736417,11,0.8893868530048485,0.8510750916808351,False
gemma,5,2046619,274.7204644103265,8,0.6023023151193229,0.6537519524480737,False
gemma,5,2046620,274.72433961756826,9,0.6396087315295967,0.6688705284398825,False
gemma,5,2046621,274.7186097358648,5,0.6024093572594734,0.6541088631670468,False
gemma,5,2046622,274.721008728451,7,0.6077573719214473,0.6420474253070854,False
gemma,5,2046623,274.7034128914614,6,0.5832482227635701,0.6229148684725467,False
gemma,5,2046624,274.72427002210156,11,0.6212533681531839,0.6307191411962302,False
gemma,5,2046625,274.7086408268915,5,0.5665521530535202,0.5895230691983866,False
gemma,5,2046626,274.71741807640575,12,0.6044203301005905,0.6368892590268154,False
gemma,5,2046627,274.7280943813254,8,0.8373574865886918,0.8070485206841653,False
gemma,5,2046628,274.7181646734567,13,0.8754154923945373,0.8432279194949454,False
gemma,5,2046629,274.718135892355,5,0.6183686657033879,0.6567079548002593,False
gemma,5,2046630,274.7288125239364,10,0.9709698841201673,0.950783458515009,False
gemma,5,2046631,274.719510795809,4,0.6029853434116351,0.6261249825643539,False
gemma,5,2046632,274.7085389787444,8,0.5823398199591037,0.6133677348500653,False
gemma,5,2046633,274.7255333158947,18,0.5758332730387067,0.5908167005675665,False
gemma,5,2046634,274.71734889193675,14,0.7041657190339077,0.7108831035905037,False
gemma,5,2046635,274.7205196284548,11,0.6186088099835552,0.6721508147677382,False
gemma,5,2046636,274.71519204883816,7,0.6070065497800566,0.6428995967926951,False
gemma,5,2046637,274.7198530763344,7,0.6014473292434805,0.6006150333874006,False
gemma,5,2046638,274.7250312681487,10,0.9217907042227247,0.9001670867560563,False
gemma,5,2046639,274.7282100835746,12,0.6728371606474146,0.7235162256825006,False
gemma,5,2046640,274.7225103763674,10,0.8862793017431149,0.8351917196148961,False
gemma,5,2046641,274.71325980201266,13,0.9065275223097222,0.8683316241827368,False
gemma,5,2046642,274.72427885943176,14,0.8640015447879724,0.8342257148713259,False
gemma,5,2046643,274.7206168690975,6,0.7006562129090498,0.6483609429444195,False
gemma,5,2046644,274.724996854117,10,0.9199642974390657,0.8954541280340954,False
gemma,5,2046645,274.71530521224486,6,0.6226352546806967,0.6269616488465203,False
gemma,5,2046646,274.71341740796265,17,0.5815277290015589,0.5722207539700578,False
gemma,5,2046647,274.72122468691,16,0.5966996901456684,0.6097548459298441,False
gemma,5,2046648,274.7234473818643,10,0.7367052025614493,0.6883237832284255,False
gemma,5,2046649,274.7205406386832,20,0.8378017110639782,0.7865583289872429,False
gemma,5,2046650,274.7287226887911,20,0.8981307280494917,0.8803513996330847,False
gemma,5,2046651,274.72319838783585,5,0.676332461830602,0.668807918232114,False
gemma,5,2046652,274.71846998829693,9,0.6109245232445417,0.6417398367267245,False
gemma,5,2046653,274.72253516663926,7,0.6046063445424731,0.6331945477007029,False
gemma,5,2046654,274.7243854901027,20,0.6628762728159311,0.6716024894473271,False
gemma,5,2046655,274.71961653050533,8,0.5931549316671806,0.6399077721483095,False
gemma,5,2046656,274.7236891687313,16,0.76937323542273,0.7251465005559974,False
gemma,5,2046657,274.7181434241795,9,0.6086410725483747,0.6571087192480359,False
gemma,5,2046658,274.7287226887911,15,0.8981307280494917,0.8803513996330848,False
gemma,5,2046659,274.72437370709497,17,0.6707050175012801,0.7069880740236757,False
gemma,5,2046660,274.72434894946434,5,0.5985392077696161,0.6374086548889258,False
gemma,5,2046661,274.72437125787815,10,0.7476776282479358,0.699112361384866,False
gemma,5,2046662,274.7135044008455,7,0.8691938779638537,0.8499498265329427,False
gemma,5,2046663,274.7073536696628,4,0.6091136027656343,0.607564546617188,False
gemma,5,2046664,274.7101570715567,7,0.5844007343281776,0.6084406124164876,False
gemma,5,2046665,274.7234092053568,8,0.600950344137227,0.6253184450889131,False
gemma,5,2046666,274.7193958612568,12,0.8691898255887488,0.8307440800119245,False
gemma,5,2046667,274.72233375082607,20,0.7382124116188189,0.6757557313165538,False
gemma,5,2046668,274.7186292781372,14,0.6159001646183837,0.6690797402558175,False
gemma,5,2046669,274.71300860648853,3,0.7147316676317422,0.6917770929695284,False
gemma,5,2046670,274.7212666790209,9,0.5748687589855088,0.5780480608385302,False
gemma,5,2046671,274.7205902631499,9,0.6515011586365841,0.6284794094729255,False
gemma,5,2046672,274.7158962997571,7,0.6162703689753001,0.6412016661428804,False
gemma,5,2046673,274.7203874342095,5,0.604003870419937,0.6474173529828972,False
gemma,5,2046674,274.72892282346123,14,0.9512728066396919,0.922924340321221,False
gemma,5,2046675,274.7155388036357,7,0.546392075219038,0.6222606063350734,False
gemma,5,2046676,274.7200522240761,6,0.731676099388705,0.6895200529026997,False
gemma,5,2046677,274.7258183577849,9,0.6705650868125691,0.6771166750755236,False
gemma,5,2046678,274.7191450937771,6,0.8829127968603103,0.8656572770953535,False
gemma,5,2046679,274.7240420502494,7,0.6051062806330352,0.6365754369759282,False
gemma,5,2046680,274.71999655775517,9,0.6022312740517314,0.6532498046938663,False
gemma,5,2046681,274.7247651790058,13,0.8667344847115283,0.8316484612938347,False
gemma,5,2046682,274.72081352023827,7,0.8732565505962703,0.8051496063747801,False
gemma,5,2046683,274.71699186423535,18,0.8604197069759871,0.8129885324672015,False
gemma,5,2046684,274.71847135163705,6,0.7964902753387272,0.7335978691033431,False
gemma,5,2046685,274.7173061559772,7,0.5746086254756642,0.5912559498845975,False
gemma,5,2046686,274.71805937038874,9,0.6079501638863937,0.6480328661262892,False
gemma,5,2046687,274.7287613515029,7,0.9130771372188319,0.888719494952629,False
gemma,5,2046688,274.72066555461595,9,0.6127169503697858,0.6308791149899827,False
gemma,5,2046689,274.728729773661,16,0.9058368802341368,0.8804384899419236,False
gemma,5,2046690,274.71949763842815,7,0.6071628185999751,0.6668514830694106,False
gemma,5,2046691,274.7181326456839,8,0.6045927004578167,0.636890422323942,False
gemma,6,2046692,274.73125105861493,7,0.8944096624811476,0.8437403343617649,False
gemma,6,2046693,274.73234642611294,12,0.709388859268301,0.6739753998808768,False
gemma,6,2046694,274.73085351631084,7,0.5691167294448722,0.6151647022432769,False
gemma,6,2046695,274.7361371804622,9,0.6182564662737365,0.6542705301867394,False
gemma,6,2046696,274.73592586123414,9,0.8528338681403506,0.7851408341011878,False
gemma,6,2046697,274.73630398444243,8,0.8584422147787483,0.7981784044121101,False
gemma,6,2046698,274.7279484900272,6,0.6326744511275123,0.6361527113802807,False
gemma,6,2046699,274.7232219044285,10,0.6437196739649101,0.6346076248549833,False
gemma,6,2046700,274.72906332165223,9,0.6009162230921439,0.6179312518947935,False
gemma,6,2046701,274.72392974015634,6,0.6070949356301365,0.6365432595834788,False
gemma,6,2046702,274.73723757979917,7,0.8944002147134588,0.8556466610214661,False
gemma,6,2046703,274.72643457943855,4,0.6186311149678043,0.6448156946637172,False
gemma,6,2046704,274.73360823354847,5,0.8575455053341166,0.8090375240760717,False
gemma,6,2046705,274.7349418309378,13,0.6372487149342718,0.6684624967816862,False
gemma,6,2046706,274.73313150053303,9,0.7508701985011587,0.7048630754318373,False
gemma,6,2046707,274.727882076067,11,0.6247454261313873,0.6268887702358439,False
gemma,6,2046708,274.7337063040494,4,0.63568106649287,0.6273089049247622,False
gemma,6,2046709,274.73046417769615,8,0.6330469177942396,0.6328459016089351,False
gemma,6,2046710,274.728121083743,15,0.6079769792157357,0.6253447178460305,False
gemma,6,2046711,274.73213571853665,7,0.6059054984521322,0.5905375291817316,False
gemma,6,2046712,274.7327469244634,18,0.7185494026978281,0.6983540767514561,False
gemma,6,2046713,274.7362568620626,8,0.8274007667433453,0.7609797759369177,False
gemma,6,2046714,274.7336078508374,16,0.8858694045837602,0.8271253955277279,False
gemma,6,2046715,274.7216575804099,12,0.6195164496247597,0.6502015132962203,False
gemma,6,2046716,274.72948502390057,11,0.8407855211344661,0.7871060834416224,False
gemma,6,2046717,274.7271807897788,6,0.9039120116085242,0.8512639225316133,False
gemma,6,2046718,274.7317509807597,8,0.6975860418094824,0.641417036894048,False
gemma,6,2046719,274.7327191461089,7,0.6813087376579406,0.7099284106718345,False
gemma,6,2046720,274.72850420277933,6,0.6480346337719213,0.6512383388802607,False
gemma,6,2046721,274.7317010656984,4,0.7249428975279797,0.6587964753740652,False
gemma,6,2046722,274.71787370645586,5,0.6204899122592304,0.609998028113516,False
gemma,6,2046723,274.73454776400285,12,0.8349225165371982,0.7927578376668548,False
gemma,6,2046724,274.7269175786473,7,0.6045851039046443,0.6174690319289273,False
gemma,6,2046725,274.73233697453566,9,0.7520295937004199,0.7056116258485772,False
gemma,6,2046726,274.72754578656327,9,0.6064532722317595,0.5996377261318249,False
gemma,6,2046727,274.7354720762896,7,0.822110160094205,0.7535402807168983,False
gemma,6,2046728,274.7288367648893,6,0.6207841932314934,0.6178158093871431,False
gemma,6,2046729,274.711848459865,12,0.5849103444291371,0.5665709991692971,False
gemma,6,2046730,274.734007663365,9,0.7950009117163259,0.7457054500707266,False
gemma,6,2046731,274.7272883490849,9,0.7649257436382285,0.7371606772667953,False
gemma,6,2046732,274.7224073567352,6,0.7189403500110645,0.6716821612752429,False
gemma,6,2046733,274.72200871898394,10,0.6977059535631501,0.6462395807895033,False
gemma,6,2046734,274.7325304318372,6,0.643991886457706,0.6372224302206926,False
gemma,6,2046735,274.7224541138537,10,0.781856619668338,0.7185006520602389,False
gemma,6,2046736,274.73151031623917,16,0.8641723459860574,0.8116638411026296,False
gemma,6,2046737,274.73273991861157,6,0.6040703273247406,0.6263188274169373,False
gemma,6,2046738,274.727160602815,4,0.6266720165260476,0.61419976242207,False
gemma,6,2046739,274.72493533059804,10,0.6017235501159847,0.5988531754429203,False
gemma,6,2046740,274.7273636707621,12,0.7402001912885015,0.6907918182247912,False
gemma,6,2046741,274.7304937464843,6,0.6976518793165077,0.6434104853443567,False
gemma,6,2046742,274.72202540536966,7,0.6129201983847505,0.5948299198216185,False
gemma,6,2046743,274.7300844120862,6,0.7445757999155543,0.6821255228164181,False
gemma,6,2046744,274.7242084798694,9,0.6164617230637354,0.6499728003468102,False
gemma,6,2046745,274.72521635987016,6,0.5904129413058211,0.5682321646754634,False
gemma,6,2046746,274.7272778969323,9,0.6305429568348443,0.6483616909397328,False
gemma,6,2046747,274.73190938361176,17,0.8619558121088007,0.8247565170837587,False
gemma,6,2046748,274.7205984888327,10,0.6446303794659302,0.6531343934506216,False
gemma,6,2046749,274.7287397778581,5,0.591221439758146,0.6133894836121527,False
gemma,6,2046750,274.73347885751014,9,0.8504630011204694,0.792351690416328,False
gemma,6,2046751,274.732995890035,9,0.6213203461235113,0.6437587016236309,False
gemma,6,2046752,274.7314847120161,9,0.6911902905246572,0.6508063327828927,False
gemma,6,2046753,274.7370999411154,8,0.8679607260087079,0.8193036591355596,False
gemma,6,2046754,274.73280156651634,13,0.6013120135301969,0.65503974712025,False
gemma,6,2046755,274.7358436559347,14,0.8533403254410576,0.7887335224923894,False
gemma,6,2046756,274.7245397947346,5,0.6636377061028945,0.6621353176562493,False
gemma,6,2046757,274.73779372934166,9,1.0,1.0,True
gemma,6,2046758,274.7304681415701,9,0.6257490990533544,0.666843508485652,False
gemma,6,2046759,274.73561827353274,7,0.6207762357197814,0.6615441171585511,False
gemma,6,2046760,274.7309317003444,7,0.6478529430804828,0.616147567380601,False
gemma,6,2046761,274.71600723125187,7,0.60439647750113,0.6339416282761982,False
gemma,6,2046762,274.7358582227764,29,0.8647719372434614,0.809496453481376,False
gemma,6,2046763,274.7169855048535,8,0.6132080814912034,0.5868184435904361,False
gemma,6,2046764,274.73242265620524,8,0.6898832754047687,0.6375512699258895,False
gemma,6,2046765,274.7197615336562,9,0.7443782539127128,0.6976206206536223,False
gemma,6,2046766,274.72632397624545,9,0.6158062728914746,0.621579417975592,False
gemma,6,2046767,274.7310237308907,6,0.597523220683636,0.6125329795568509,False
gemma,6,2046768,274.731964239582,10,0.6405457407731328,0.6950720200918756,False
gemma,6,2046769,274.734249683058,14,0.8718591349510889,0.8290150610546319,False
gemma,6,2046770,274.7372805826483,12,0.958409305118875,0.9181152011166643,False
gemma,6,2046771,274.7292521757503,10,0.64171271941506,0.6394386218724389,False
gemma,6,2046772,274.7326736742589,8,0.9174390296209005,0.8840609033073542,False
gemma,6,2046773,274.7247430172757,13,0.6103832884378769,0.6478785529597229,False
gemma,6,2046774,274.73660250461455,20,0.8769361015038352,0.8209177757254418,False
gemma,6,2046775,274.7318032871628,11,0.8927965687981352,0.8508707853156886,False
gemma,6,2046776,274.73564190548643,7,0.7586108441302156,0.7342768945771032,False
gemma,6,2046777,274.7331058309794,10,0.8463258724381789,0.7961129114118027,False
gemma,6,2046778,274.73049695790337,7,0.5965603514302901,0.6057563149705127,False
gemma,6,2046779,274.7259965969267,5,0.6070606415901798,0.6403953658843939,False
gemma,6,2046780,274.72740168434177,9,0.7289749302889259,0.6642623191841552,False
gemma,6,2046781,274.7230691770449,6,0.61879172064661,0.6493687679382242,False
gemma,6,2046782,274.7318637838901,14,0.8662952869014398,0.8060388265187652,False
gemma,6,2046783,274.7338160150701,11,0.7185918052819303,0.6846840075084988,False
gemma,6,2046784,274.7258097078918,10,0.6915101460412594,0.6832225711314395,False
gemma,6,2046785,274.7370799900913,8,0.8787393906249454,0.8161693136471508,False
gemma,6,2046786,274.7287084984642,9,0.6039870350823164,0.619824060866579,False
gemma,6,2046787,274.7207820905998,6,0.6094643405516919,0.6372755240898,False
gemma,6,2046788,274.7328474715082,13,0.7046869571451418,0.6618285702361018,False
gemma,6,2046789,274.72677132366005,7,0.6061982924199915,0.5840267668759663,False
gemma,6,2046790,274.73046145512524,7,0.6637196814633033,0.6357146658442173,False
gemma,6,2046791,274.72170292356,10,0.8257867558704842,0.7503907954940876,False
gemma,7,2046792,274.74165521465034,11,0.7669222907722939,0.7231891977388251,False
gemma,7,2046793,274.73537049570336,14,0.7117295893463589,0.6651390392065403,False
gemma,7,2046794,274.73516404789683,18,0.7552534402782319,0.7106568133232797,False
gemma,7,2046795,274.73103838765155,10,0.7391602135369445,0.6892809241481647,False
gemma,7,2046796,274.7305078331538,10,0.7523849732619211,0.687088704484886,False
gemma,7,2046797,274.73274513912816,6,0.7847584569675121,0.7377597244920407,False
gemma,7,2046798,274.73975936369186,7,0.8210839013645912,0.7626975738367818,False
gemma,7,2046799,274.7410841812542,8,0.741696989354391,0.6891174863647549,False
gemma,7,2046800,274.7353832005375,17,0.7093831251093474,0.682640763260437,False
gemma,7,2046801,274.7397321290835,6,0.6403837459180288,0.6304119342583339,False
gemma,7,2046802,274.732970956759,9,0.6508861890777257,0.5989453939170702,False
gemma,7,2046803,274.738860467613,7,0.6736860731721849,0.7099252735247542,False
gemma,7,2046804,274.74041306396464,11,0.6323589057983274,0.6049240905780582,False
gemma,7,2046805,274.74137925425,9,0.7255091743781666,0.6987015792126787,False
gemma,7,2046806,274.7239128959948,9,0.6163105213714325,0.5713358498095831,False
gemma,7,2046807,274.7394226519042,21,0.7208571816498673,0.709071804262363,False
gemma,7,2046808,274.74073943051013,17,0.8343982400816301,0.7796438577715308,False
gemma,7,2046809,274.7390087157528,8,0.5984446970478738,0.5787477963927291,False
gemma,7,2046810,274.73261542125334,5,0.7412014968887972,0.7079079339959208,False
gemma,7,2046811,274.7275418362512,7,0.5882994064972991,0.5982394837783208,False
gemma,7,2046812,274.73878531010627,5,0.6213136490043268,0.5793107615219009,False
gemma,7,2046813,274.73723929375484,10,0.6583967510739712,0.6181263654091455,False
gemma,7,2046814,274.73922310352657,7,0.5655201925823475,0.6466080777845997,False
gemma,7,2046815,274.73878694862344,9,0.5694918149494581,0.6039812771424593,False
gemma,7,2046816,274.7403660890289,7,0.8338334915648641,0.8314446271312256,False
gemma,7,2046817,274.7348833009563,10,0.692041413061798,0.6491972785517008,False
gemma,7,2046818,274.7194275626695,4,0.5162820739416313,0.5478383073269462,False
gemma,7,2046819,274.73743984000885,5,0.769982029566285,0.7173741634084975,False
gemma,7,2046820,274.7347900620913,11,0.7065751583117273,0.6473437659287687,False
gemma,7,2046821,274.73877754568537,14,0.6391928344725394,0.6277721048648338,False
gemma,7,2046822,274.73554110818907,6,0.6389150749088472,0.5956334730695777,False
gemma,7,2046823,274.72681000474904,11,0.5956542350097978,0.5484289483825029,False
gemma,7,2046824,274.7371080942434,12,0.6903880010678044,0.677729062533067,False
gemma,7,2046825,274.7394995461499,5,0.6997979431942736,0.6448065877424378,False
gemma,7,2046826,274.74129170826285,12,0.7249535247810548,0.6669580092812355,False
gemma,7,2046827,274.7401713798587,10,0.6096607691307113,0.5845738516113503,False
gemma,7,2046828,274.73849203851205,8,0.7351590014571825,0.6987079687633442,False
gemma,7,2046829,274.73143563714825,7,0.5226379633565688,0.57711767113423,False
gemma,7,2046830,274.7374239659691,4,0.5245887631490518,0.5700632161020825,False
gemma,7,2046831,274.74019644558246,13,0.7169648845967639,0.67875991187274,False
gemma,7,2046832,274.73503175987366,15,0.5504435971778309,0.6004818502958733,False
gemma,7,2046833,274.73122302203393,11,0.5249757612696894,0.5921657895135939,False
gemma,7,2046834,274.7400033709591,15,0.7715526722679749,0.7308636298604003,False
gemma,7,2046835,274.7345027615802,9,0.6290150888290685,0.5707578710760614,False
gemma,7,2046836,274.73862111312116,9,0.6820851397024102,0.6349145366051178,False
gemma,7,2046837,274.72848688121417,8,0.6695336712337624,0.6359536984702755,False
gemma,7,2046838,274.74121440551664,6,0.7661756113496435,0.7135219505119164,False
gemma,7,2046839,274.7293798460581,4,0.5288666136457787,0.5905494964522744,False
gemma,7,2046840,274.7392221157543,6,0.4489948688380425,0.5983217691781749,False
gemma,7,2046841,274.7362678821793,9,0.8024164949875003,0.7703166082593842,False
gemma,7,2046842,274.73213371673165,5,0.5593280882039404,0.6118483285377075,False
