model,K,resample,sample_seed,valid_starts,best_seed,ari_to_full,nmi_to_full
gemma,5,24,3046615,20,6078499,0.6927748944929868,0.7384098321445848
gemma,5,25,3046616,20,6078608,0.7090105276408268,0.7433850516812741
gemma,5,26,3046617,20,6078700,0.8498924948637996,0.8203446667592926
gemma,5,27,3046618,20,6078798,0.9087859147359152,0.8887614970400309
gemma,5,28,3046619,20,6078909,0.9206945479107094,0.8974537021365653
gemma,5,29,3046620,20,6078994,0.9726677849090885,0.9515568793537047
gemma,5,30,3046621,20,6079102,0.9147613811941784,0.8958465511789812
gemma,5,31,3046622,20,6079207,0.8098697439430784,0.8111818646999762
gemma,5,32,3046623,20,6079295,0.664612595415878,0.7046654795250704
gemma,5,33,3046624,20,6079403,0.6667813633540508,0.7213883810737449
gemma,5,34,3046625,20,6079509,0.586820191908571,0.584291446377977
gemma,5,35,3046626,20,6079606,0.8425404519782469,0.8074836233683801
gemma,5,36,3046627,20,6079706,0.9271154340628727,0.8961796579032059
gemma,5,37,3046628,20,6079808,0.8691883111885708,0.8356364283977965
gemma,5,38,3046629,20,6079906,0.9026536986870255,0.9024271724314826
gemma,5,39,3046630,20,6079995,0.7913353659713794,0.7950466593551634
gemma,5,40,3046631,20,6080105,0.8726585470906983,0.8666583421732773
gemma,5,41,3046632,20,6080192,0.9664845391393476,0.9458340226122789
gemma,5,42,3046633,20,6080296,0.7527534676106175,0.7738081242213768
gemma,5,43,3046634,20,6080400,0.710558093343835,0.752201827661528
gemma,5,44,3046635,20,6080508,0.8408953867904145,0.8394875356560316
gemma,5,45,3046636,20,6080604,0.9296330829266964,0.9116180389009181
gemma,5,46,3046637,20,6080700,0.9123827810807961,0.8884908257022938
gemma,5,47,3046638,20,6080799,0.5965342621037069,0.6374376292794601
gemma,5,48,3046639,20,6080896,0.8924909306257199,0.868969828277331
gemma,5,49,3046640,20,6081000,0.9000517797982056,0.8693834064098083
gemma,5,50,3046641,20,6081110,0.7959293023082007,0.776646980630568
gemma,6,1,3046692,20,6086202,0.697014193984811,0.7343535418636645
gemma,6,2,3046693,20,6086306,0.6605926136628665,0.6623559241474466
gemma,6,3,3046694,20,6086399,0.7742429676168513,0.7273478033943831
gemma,6,4,3046695,20,6086510,0.801066452200342,0.7398835761682219
gemma,6,5,3046696,20,6086606,0.6226467457329042,0.672092047133008
gemma,6,6,3046697,20,6086702,0.8405926017458826,0.79422961937991
gemma,6,7,3046698,20,6086810,0.7261659919655964,0.7561621348840311
gemma,6,8,3046699,20,6086898,0.8551076223327254,0.7987785865548939
gemma,6,9,3046700,20,6087000,0.8471908361811906,0.8078596153894736
gemma,6,10,3046701,20,6087102,0.8789571779685228,0.8099151546142023
gemma,6,11,3046702,20,6087206,0.6401717940675403,0.6801309056744959
gemma,6,12,3046703,20,6087299,0.7732024639814059,0.7232626162411703
gemma,6,13,3046704,20,6087405,0.6010863103053519,0.6577833199410228
gemma,6,14,3046705,20,6087495,0.680389212988052,0.709001257017754
gemma,6,15,3046706,20,6087609,0.6471726533874044,0.6843819418161801
gemma,6,16,3046707,20,6087699,0.7571521148404902,0.7140076659653574
gemma,6,17,3046708,20,6087798,0.6036614817855251,0.630149675213332
gemma,6,18,3046709,20,6087900,0.8419797114725226,0.8076811498905582
gemma,6,19,3046710,20,6088002,0.6360221021712511,0.6728307336384716
gemma,6,20,3046711,20,6088098,0.8840637765939015,0.8014291987322975
gemma,6,21,3046712,20,6088193,0.8890313372348844,0.8283418282374805
gemma,6,22,3046713,20,6088293,0.8723224143440717,0.8086214809791327
gemma,6,23,3046714,20,6088408,0.829248851183913,0.7698159729686125
gemma,6,24,3046715,20,6088500,0.7582681791054682,0.7400121384632287
gemma,6,25,3046716,20,6088593,0.771357778825821,0.7414954762129782
gemma,6,26,3046717,20,6088692,0.8600016520568871,0.8224428233742641
gemma,6,27,3046718,20,6088804,0.6300890383577618,0.6630080416252724
gemma,6,28,3046719,20,6088894,0.90324482656975,0.8643048649483746
gemma,6,29,3046720,20,6088995,0.869056761429362,0.8254887938038605
gemma,6,30,3046721,20,6089111,0.7510237708691754,0.70779800949667
gemma,6,31,3046722,20,6089210,0.9412497753415625,0.9031474997122881
gemma,6,32,3046723,20,6089308,0.7042939833851554,0.7072280370604946
gemma,6,33,3046724,20,6089401,0.9176040857790725,0.8729498944766005
gemma,6,34,3046725,20,6089495,0.6503470425759963,0.6743654838412877
gemma,6,35,3046726,20,6089597,0.6344596391608741,0.6490218308252659
gemma,6,36,3046727,20,6089707,0.8819873933324599,0.8493610101737091
gemma,6,37,3046728,20,6089805,0.7297305891517932,0.7314047127920432
gemma,6,38,3046729,20,6089895,0.7817392052733265,0.7229455076479098
gemma,6,39,3046730,20,6089996,0.7018069732362848,0.6708130034399158
gemma,6,40,3046731,20,6090105,0.7005920676692848,0.7297756944197147
gemma,6,41,3046732,20,6090192,0.8825124193606609,0.8337604570602601
gemma,6,42,3046733,20,6090293,0.9322635181509409,0.901126281248347
gemma,6,43,3046734,20,6090408,0.8062725567459944,0.7514026385213006
gemma,6,44,3046735,20,6090506,0.8159589148699169,0.7374697205408564
gemma,6,45,3046736,20,6090594,0.8956795978495365,0.8225937289232724
gemma,6,46,3046737,20,6090693,0.795734208533362,0.7472553121241033
gemma,6,47,3046738,20,6090804,0.7392077316787418,0.6760123492148762
gemma,6,48,3046739,20,6090910,0.6443173264124356,0.6894667682373723
gemma,6,49,3046740,20,6090995,0.6863247226369658,0.6807072336326978
gemma,6,50,3046741,20,6091102,0.6176429910358135,0.6493650301370069
gemma,7,1,3046792,20,6096201,0.7638759792251631,0.7195735296623701
gemma,7,2,3046793,20,6096310,0.7933782361966679,0.7450252659680983
gemma,7,3,3046794,20,6096410,0.7545032310529793,0.7024300050109323
gemma,7,4,3046795,20,6096501,0.7703826602272021,0.7283261792322353
gemma,7,5,3046796,20,6096611,0.7474598798180231,0.6752723347133163
gemma,7,6,3046797,20,6096698,0.7151335437183769,0.6833542525607861
gemma,7,7,3046798,20,6096808,0.7129901918261846,0.6717994153935777
gemma,7,8,3046799,20,6096897,0.7419849141323509,0.7157743012448611
gemma,7,9,3046800,20,6096992,0.7285615642676276,0.6973470696701095
gemma,7,10,3046801,20,6097104,0.6220659041634633,0.6571174839783359
gemma,7,11,3046802,20,6097205,0.6610106134455012,0.6731854854823357
gemma,7,12,3046803,20,6097294,0.7635647204587368,0.7002634608515357
gemma,7,13,3046804,20,6097411,0.7712939589180158,0.7265085945812302
gemma,7,14,3046805,20,6097508,0.7081970689314696,0.6695150395637759
gemma,7,15,3046806,20,6097600,0.7194344373375638,0.683606090595129
gemma,7,16,3046807,20,6097697,0.8381465214307878,0.7801729822221495
gemma,7,17,3046808,20,6097802,0.724499499078188,0.7123387886356651
gemma,7,18,3046809,20,6097901,0.7384466999840398,0.723947330968493
gemma,7,19,3046810,20,6098005,0.780216579597642,0.716503318771895
gemma,7,20,3046811,20,6098109,0.7353431856665641,0.7202370728796852
gemma,7,21,3046812,20,6098208,0.7790564938870398,0.7216840894636952
gemma,7,22,3046813,20,6098292,0.6894844913483537,0.6752094527961108
gemma,7,23,3046814,20,6098395,0.584344873630155,0.6182870022649207
gemma,7,24,3046815,20,6098503,0.7612422796823843,0.7202885079627228
gemma,7,25,3046816,20,6098596,0.7756206520509243,0.7375212871367416
gemma,7,26,3046817,20,6098695,0.7988978377670957,0.7529027434198412
gemma,7,27,3046818,20,6098808,0.7129169152888147,0.694130814699184
gemma,7,28,3046819,20,6098905,0.7542933057273117,0.6961093359253494
gemma,7,29,3046820,20,6099000,0.7185798750845641,0.6733238311011822
gemma,7,30,3046821,20,6099110,0.7483965058094451,0.6919250099815375
gemma,7,31,3046822,20,6099195,0.8059347165060433,0.7638101329427713
gemma,7,32,3046823,20,6099301,0.6112435294002866,0.6252230985446806
gemma,7,33,3046824,20,6099396,0.7907742528660017,0.741929004817621
gemma,7,34,3046825,20,6099502,0.7689919058514472,0.7470769895865642
gemma,7,35,3046826,20,6099594,0.6762867615560172,0.6451953961470088
gemma,7,36,3046827,20,6099710,0.6692599469414748,0.6365142413101549
gemma,7,37,3046828,20,6099794,0.762408065449555,0.7103004793999421
gemma,7,38,3046829,20,6099892,0.7651404067952347,0.6980760098536617
gemma,7,39,3046830,20,6100008,0.6557828222337916,0.6364154683808186
gemma,7,40,3046831,20,6100098,0.6641586518565037,0.6395994463932094
gemma,7,41,3046832,20,6100196,0.7562696413554815,0.7278461352495496
gemma,7,42,3046833,20,6100296,0.6418199754453179,0.591517743389904
gemma,7,43,3046834,20,6100399,0.739644466800564,0.6948750780486045
gemma,7,44,3046835,20,6100505,0.764132704399098,0.7039611793093101
gemma,7,45,3046836,20,6100596,0.7575658295826243,0.74380949228397
gemma,7,46,3046837,20,6100708,0.7242562753924908,0.6974213117009956
gemma,7,47,3046838,20,6100795,0.6923281705541742,0.6712621347616616
gemma,7,48,3046839,20,6100892,0.6729261741864496,0.6718493239422132
gemma,7,49,3046840,20,6100994,0.6976891003033726,0.6769065094564567
gemma,7,50,3046841,20,6101106,0.7404934326564995,0.7283464438995009
gemma,8,1,3046892,20,6106195,0.7175373782261778,0.6799994176794859
gemma,8,2,3046893,20,6106306,0.7576790890347773,0.6993068975253837
gemma,8,3,3046894,20,6106393,0.629522740797916,0.6677412685978027
gemma,8,4,3046895,20,6106508,0.8342792825196269,0.7926845316822329
gemma,8,5,3046896,20,6106608,0.7467212265324865,0.6775544315515123
gemma,8,6,3046897,20,6106693,0.781840725398024,0.7255787236763381
gemma,8,7,3046898,20,6106807,0.6365483149106125,0.648185370053527
gemma,8,8,3046899,20,6106895,0.7417237416182068,0.68779056122984
gemma,8,9,3046900,20,6106996,0.6699474181292944,0.6463631079356584
gemma,8,10,3046901,20,6107111,0.8185917005444003,0.7756636770852603
gemma,8,11,3046902,20,6107203,0.629849584599969,0.6843404326372334
gemma,8,12,3046903,20,6107307,0.6205874858393101,0.6710515748464324
gemma,8,13,3046904,20,6107406,0.7689892114506223,0.7369285752922218
gemma,8,14,3046905,20,6107499,0.7962395305255273,0.7549540312625836
gemma,8,15,3046906,20,6107598,0.6508740559174937,0.6625619095159956
gemma,8,16,3046907,20,6107697,0.7563200985092203,0.6875158458308822
gemma,8,17,3046908,20,6107810,0.7455337215518049,0.7018830187437984
gemma,8,18,3046909,20,6107898,0.7992690708133781,0.7645488214302357
gemma,8,19,3046910,20,6108004,0.6742588393872097,0.6620430926177251
gemma,8,20,3046911,20,6108109,0.8081300717613957,0.7331826587757974
gemma,8,21,3046912,20,6108206,0.6349198734786747,0.6859973162068376
gemma,8,22,3046913,20,6108297,0.6346331189101412,0.6660590652087774
gemma,8,23,3046914,20,6108401,0.6783127686903191,0.6385732315740065
gemma,8,24,3046915,20,6108502,0.8736131617175985,0.819337416607574
gemma,8,25,3046916,20,6108609,0.6224229581151292,0.6778389158556913
gemma,8,26,3046917,20,6108707,0.52246125169818,0.6020897489318976
gemma,8,27,3046918,20,6108805,0.6108554897089055,0.6748963627639711
gemma,8,28,3046919,20,6108907,0.7351380448777816,0.7180649722732046
gemma,8,29,3046920,20,6108996,0.5293953219286343,0.6526592323895082
gemma,8,30,3046921,20,6109096,0.6247746470044617,0.6510253683678774
gemma,8,31,3046922,20,6109198,0.623272741557045,0.6700850749746785
gemma,8,32,3046923,20,6109303,0.6919666724530313,0.6857394066231924
gemma,8,33,3046924,20,6109393,0.6135753806870597,0.6278882848704926
gemma,8,34,3046925,20,6109493,0.8418217071165489,0.7699808578384275
gemma,8,35,3046926,20,6109611,0.8505406843129297,0.777965817389139
gemma,8,36,3046927,20,6109696,0.8253319526510772,0.7718077635407978
gemma,8,37,3046928,20,6109806,0.7073971741562324,0.6467770803528742
gemma,8,38,3046929,20,6109904,0.600781126208635,0.5771774214948017
gemma,8,39,3046930,20,6109999,0.820313157567482,0.7692573527794777
gemma,8,40,3046931,20,6110106,0.726691833482974,0.6679038846801182
gemma,8,41,3046932,20,6110193,0.7380217341197934,0.6879001573664831
gemma,8,42,3046933,20,6110298,0.7872235792643116,0.7006413583461374
gemma,8,43,3046934,20,6110410,0.8285381513826742,0.8159626736504552
gemma,8,44,3046935,20,6110498,0.7850587156070447,0.7464612198752435
gemma,8,45,3046936,20,6110604,0.7210149591079298,0.6728965409878942
gemma,8,46,3046937,20,6110710,0.8508984923883222,0.8002466323316698
gemma,8,47,3046938,20,6110792,0.6931404142152269,0.6567432359390022
gemma,8,48,3046939,20,6110902,0.8281707900913963,0.7636023097754918
gemma,8,49,3046940,20,6110997,0.7005492960417774,0.6714187286899866
gemma,8,50,3046941,20,6111095,0.5872766441535212,0.6271598293988733
gemma,9,1,3046992,20,6116201,0.8350140125274871,0.7873783809496853
gemma,9,2,3046993,20,6116297,0.6420430282613242,0.634126349156094
gemma,9,3,3046994,20,6116402,0.8320566216802827,0.777136720974902
gemma,9,4,3046995,20,6116510,0.904054029851422,0.8389048515850501
gemma,9,5,3046996,20,6116600,0.6000683287736808,0.6861532069642142
gemma,9,6,3046997,20,6116711,0.7170363669215456,0.7314143937022088
gemma,9,7,3046998,20,6116794,0.7803444955875807,0.7540554693995826
gemma,9,8,3046999,20,6116897,0.6594404893715876,0.6775345725882629
gemma,9,9,3047000,20,6117005,0.7254238217071884,0.6558421278211733
gemma,9,10,3047001,20,6117104,0.635466883516153,0.6729148314020676
gemma,9,11,3047002,20,6117192,0.5332199871012591,0.6399279308852748
gemma,9,12,3047003,20,6117293,0.77497097429639,0.764308833864321
gemma,9,13,3047004,20,6117401,0.5055240073746473,0.6250040044319807
gemma,9,14,3047005,20,6117509,0.7937387033598022,0.7467285303203205
gemma,9,15,3047006,20,6117597,0.7292938864376733,0.6682280960856285
gemma,9,16,3047007,20,6117698,0.7419479986557569,0.7681818279914643
gemma,9,17,3047008,20,6117804,0.778320242942435,0.7107811705142254
gemma,9,18,3047009,20,6117893,0.768942392938994,0.7309710401847475
gemma,9,19,3047010,20,6118009,0.8121322867781867,0.7303804163397228
gemma,9,20,3047011,20,6118109,0.8263587838032792,0.7504842647176124
gemma,9,21,3047012,20,6118196,0.7326891322435186,0.6483599248047429
gemma,9,22,3047013,20,6118303,0.8019099436651949,0.7326034082989484
gemma,9,23,3047014,20,6118394,0.5338656453400881,0.6036172715008996
gemma,9,24,3047015,20,6118504,0.661330256296047,0.6362660293829073
gemma,9,25,3047016,20,6118611,0.7571297029187654,0.7235901295702019
gemma,9,26,3047017,20,6118697,0.7340145420033117,0.6893731396930594
gemma,9,27,3047018,20,6118804,0.7044102293866488,0.6968097104358313
gemma,9,28,3047019,20,6118908,0.7946903219440099,0.7527778911979545
gemma,9,29,3047020,20,6119006,0.7276983675842833,0.6723602146468901
gemma,9,30,3047021,20,6119106,0.5529269731212882,0.6242529338106018
gemma,9,31,3047022,20,6119195,0.6869332195268302,0.7037679418997373
gemma,9,32,3047023,20,6119293,0.8058747784710968,0.7428411251534883
gemma,9,33,3047024,20,6119405,0.76588971248962,0.7461732079076199
gemma,9,34,3047025,20,6119492,0.5232710261402018,0.6692535437905909
gemma,9,35,3047026,20,6119607,0.7963522574508861,0.7616258621806965
gemma,9,36,3047027,20,6119699,0.7728494161607039,0.7315142878378894
gemma,9,37,3047028,20,6119797,0.7740532109624707,0.7821345192518386
gemma,9,38,3047029,20,6119896,0.7603388443993472,0.7407752769368611
gemma,9,39,3047030,20,6120001,0.608308793276853,0.6647044287060196
gemma,9,40,3047031,20,6120101,0.5296977676312473,0.6342446456870325
gemma,9,41,3047032,20,6120193,0.796188530518793,0.7627023232118184
gemma,9,42,3047033,20,6120292,0.7328450897072248,0.7466367189206662
gemma,9,43,3047034,20,6120407,0.6779323285755176,0.6491789896060207
gemma,9,44,3047035,20,6120496,0.632402866909158,0.6436068524616713
gemma,9,45,3047036,20,6120603,0.6714604282343157,0.7713696387104763
gemma,9,46,3047037,20,6120693,0.7206461758428111,0.6885962830150546
gemma,9,47,3047038,20,6120809,0.6387437595270897,0.6769234962432807
gemma,9,48,3047039,20,6120911,0.7005943582171842,0.7029317180953107
gemma,9,49,3047040,20,6121004,0.7282025991037027,0.6647982695128807
gemma,9,50,3047041,20,6121101,0.702681669577346,0.7524712404934073
gemma,10,1,3047092,20,6126207,0.7836703814121095,0.7506906613719707
gemma,10,2,3047093,20,6126306,0.6302222614393093,0.6712048110967814
gemma,10,3,3047094,20,6126407,0.6801740224446249,0.7203491771126457
gemma,10,4,3047095,20,6126505,0.7476826452885599,0.723549962781951
gemma,10,5,3047096,20,6126608,0.6176898115109883,0.645625999165594
gemma,10,6,3047097,20,6126700,0.5686819851490428,0.6439935720073663
gemma,10,7,3047098,20,6126794,0.6184820241185576,0.6620324665991894
gemma,10,8,3047099,20,6126908,0.668058720609414,0.6956214059705029
gemma,10,9,3047100,20,6127003,0.5630281534719176,0.5934839434714692
gemma,10,10,3047101,20,6127093,0.6003413415304393,0.6323102736196555
gemma,10,11,3047102,20,6127207,0.5897200873554573,0.6552793601643192
gemma,10,12,3047103,20,6127311,0.7359930186910352,0.6928713463835577
gemma,10,13,3047104,20,6127408,0.7628260763172362,0.734269820867046
gemma,10,14,3047105,20,6127505,0.6964392756185329,0.6824231318290067
gemma,10,15,3047106,20,6127600,0.6297944667355687,0.6659099209543147
gemma,10,16,3047107,20,6127709,0.7049705349891794,0.729889955152897
gemma,10,17,3047108,20,6127799,0.7023412190671899,0.7188027745492851
gemma,10,18,3047109,20,6127898,0.8351232016193314,0.777986103061937
gemma,10,19,3047110,20,6128000,0.6114794510102989,0.6566475142240961
gemma,10,20,3047111,20,6128102,0.8819092047051892,0.810890409704434
gemma,10,21,3047112,20,6128204,0.7091045979826311,0.7204471908856429
gemma,10,22,3047113,20,6128301,0.6699317335345745,0.6929235405332614
gemma,10,23,3047114,20,6128393,0.552990809552596,0.6091410389961551
gemma,10,24,3047115,20,6128493,0.6870034210251311,0.7023895286733314
gemma,10,25,3047116,20,6128602,0.7813765822727193,0.7554991923993195
gemma,10,26,3047117,20,6128700,0.6397833819568077,0.6900378587102097
gemma,10,27,3047118,20,6128797,0.555826617205897,0.6537165558614695
gemma,10,28,3047119,20,6128902,0.7677024748918027,0.7252796149673846
gemma,10,29,3047120,20,6128995,0.6959832643207702,0.6750864120548482
gemma,10,30,3047121,20,6129106,0.5403303557027855,0.602339348868392
gemma,10,31,3047122,20,6129193,0.6004755757463439,0.6426511914422061
gemma,10,32,3047123,20,6129307,0.755889068506682,0.7830906640075603
gemma,10,33,3047124,20,6129411,0.788453906800868,0.7590475120733176
gemma,10,34,3047125,20,6129498,0.8191761903389736,0.7572423810870877
gemma,10,35,3047126,20,6129596,0.6431053389626917,0.6637142905533028
gemma,10,36,3047127,20,6129710,0.6438311399176303,0.6879595474613306
gemma,10,37,3047128,20,6129801,0.5950966631103523,0.6057207022149176
gemma,10,38,3047129,20,6129902,0.8356716621257034,0.783376187762388
gemma,10,39,3047130,20,6130005,0.7185952337960995,0.7040218059039509
gemma,10,40,3047131,20,6130105,0.6947479684445568,0.7267944979230117
gemma,10,41,3047132,20,6130195,0.6390174598600865,0.6523984660246485
gemma,10,42,3047133,20,6130304,0.8328434247098637,0.7952790714864739
gemma,10,43,3047134,20,6130398,0.6624403481131602,0.6733100773121148
gemma,10,44,3047135,20,6130505,0.725113675551069,0.7172395601264384
gemma,10,45,3047136,20,6130597,0.4660364446664074,0.6024138360340626
gemma,10,46,3047137,20,6130693,0.6448770847100322,0.6502550240479008
gemma,10,47,3047138,20,6130811,0.5419094301803766,0.6829841319311455
gemma,10,48,3047139,20,6130905,0.7769466938396792,0.7148366444826798
gemma,10,49,3047140,20,6130997,0.7670358258048692,0.7215295465554507
gemma,10,50,3047141,20,6131106,0.5099906387703999,0.6015338425391408
