model,lower_K,higher_K,lower_profile_id,higher_profile_id,lower_size,higher_size,overlap_count,jaccard,share_of_lower,share_of_higher,adjacent_partition_ari,adjacent_partition_nmi
gemma,9,10,G09_H,G10_D,19,1,0,0.0,0.0,0.0,0.6774807456570567,0.692146718996893
gemma,9,10,G09_E,G10_A,106,90,90,0.8490566037735849,0.8490566037735849,1.0,0.6774807456570567,0.692146718996893
gemma,9,10,G09_E,G10_F,106,13,0,0.0,0.0,0.0,0.6774807456570567,0.692146718996893
gemma,9,10,G09_E,G10_I,106,7,0,0.0,0.0,0.0,0.6774807456570567,0.692146718996893
gemma,9,10,G09_E,G10_E,106,52,15,0.1048951048951049,0.14150943396226415,0.28846153846153844,0.6774807456570567,0.692146718996893
gemma,9,10,G09_E,G10_J,106,22,0,0.0,0.0,0.0,0.6774807456570567,0.692146718996893
gemma,9,10,G09_E,G10_H,106,26,1,0.007633587786259542,0.009433962264150943,0.038461538461538464,0.6774807456570567,0.692146718996893
gemma,9,10,G09_E,G10_B,106,40,0,0.0,0.0,0.0,0.6774807456570567,0.692146718996893
gemma,9,10,G09_E,G10_C,106,2,0,0.0,0.0,0.0,0.6774807456570567,0.692146718996893
gemma,9,10,G09_E,G10_G,106,22,0,0.0,0.0,0.0,0.6774807456570567,0.692146718996893
gemma,9,10,G09_E,G10_D,106,1,0,0.0,0.0,0.0,0.6774807456570567,0.692146718996893
gemma,9,10,G09_A,G10_A,3,90,0,0.0,0.0,0.0,0.6774807456570567,0.692146718996893
gemma,9,10,G09_A,G10_F,3,13,0,0.0,0.0,0.0,0.6774807456570567,0.692146718996893
gemma,9,10,G09_A,G10_I,3,7,1,0.1111111111111111,0.3333333333333333,0.14285714285714285,0.6774807456570567,0.692146718996893
gemma,9,10,G09_A,G10_E,3,52,0,0.0,0.0,0.0,0.6774807456570567,0.692146718996893
gemma,9,10,G09_A,G10_J,3,22,0,0.0,0.0,0.0,0.6774807456570567,0.692146718996893
gemma,9,10,G09_A,G10_H,3,26,0,0.0,0.0,0.0,0.6774807456570567,0.692146718996893
gemma,9,10,G09_A,G10_B,3,40,0,0.0,0.0,0.0,0.6774807456570567,0.692146718996893
gemma,9,10,G09_A,G10_C,3,2,2,0.6666666666666666,0.6666666666666666,1.0,0.6774807456570567,0.692146718996893
gemma,9,10,G09_A,G10_G,3,22,0,0.0,0.0,0.0,0.6774807456570567,0.692146718996893
gemma,9,10,G09_A,G10_D,3,1,0,0.0,0.0,0.0,0.6774807456570567,0.692146718996893
gemma,9,10,G09_G,G10_A,22,90,0,0.0,0.0,0.0,0.6774807456570567,0.692146718996893
gemma,9,10,G09_G,G10_F,22,13,0,0.0,0.0,0.0,0.6774807456570567,0.692146718996893
gemma,9,10,G09_G,G10_I,22,7,0,0.0,0.0,0.0,0.6774807456570567,0.692146718996893
gemma,9,10,G09_G,G10_E,22,52,4,0.05714285714285714,0.18181818181818182,0.07692307692307693,0.6774807456570567,0.692146718996893
gemma,9,10,G09_G,G10_J,22,22,0,0.0,0.0,0.0,0.6774807456570567,0.692146718996893
gemma,9,10,G09_G,G10_H,22,26,0,0.0,0.0,0.0,0.6774807456570567,0.692146718996893
gemma,9,10,G09_G,G10_B,22,40,2,0.03333333333333333,0.09090909090909091,0.05,0.6774807456570567,0.692146718996893
gemma,9,10,G09_G,G10_C,22,2,0,0.0,0.0,0.0,0.6774807456570567,0.692146718996893
gemma,9,10,G09_G,G10_G,22,22,16,0.5714285714285714,0.7272727272727273,0.7272727272727273,0.6774807456570567,0.692146718996893
gemma,9,10,G09_G,G10_D,22,1,0,0.0,0.0,0.0,0.6774807456570567,0.692146718996893
gemma,9,10,G09_B,G10_A,16,90,0,0.0,0.0,0.0,0.6774807456570567,0.692146718996893
gemma,9,10,G09_B,G10_F,16,13,0,0.0,0.0,0.0,0.6774807456570567,0.692146718996893
gemma,9,10,G09_B,G10_I,16,7,2,0.09523809523809523,0.125,0.2857142857142857,0.6774807456570567,0.692146718996893
gemma,9,10,G09_B,G10_E,16,52,0,0.0,0.0,0.0,0.6774807456570567,0.692146718996893
gemma,9,10,G09_B,G10_J,16,22,13,0.52,0.8125,0.5909090909090909,0.6774807456570567,0.692146718996893
gemma,9,10,G09_B,G10_H,16,26,0,0.0,0.0,0.0,0.6774807456570567,0.692146718996893
gemma,9,10,G09_B,G10_B,16,40,1,0.01818181818181818,0.0625,0.025,0.6774807456570567,0.692146718996893
gemma,9,10,G09_B,G10_C,16,2,0,0.0,0.0,0.0,0.6774807456570567,0.692146718996893
gemma,9,10,G09_B,G10_G,16,22,0,0.0,0.0,0.0,0.6774807456570567,0.692146718996893
gemma,9,10,G09_B,G10_D,16,1,0,0.0,0.0,0.0,0.6774807456570567,0.692146718996893
gemma,9,10,G09_F,G10_A,48,90,0,0.0,0.0,0.0,0.6774807456570567,0.692146718996893
gemma,9,10,G09_F,G10_F,48,13,0,0.0,0.0,0.0,0.6774807456570567,0.692146718996893
gemma,9,10,G09_F,G10_I,48,7,0,0.0,0.0,0.0,0.6774807456570567,0.692146718996893
gemma,9,10,G09_F,G10_E,48,52,33,0.4925373134328358,0.6875,0.6346153846153846,0.6774807456570567,0.692146718996893
gemma,9,10,G09_F,G10_J,48,22,2,0.029411764705882353,0.041666666666666664,0.09090909090909091,0.6774807456570567,0.692146718996893
gemma,9,10,G09_F,G10_H,48,26,10,0.15625,0.20833333333333334,0.38461538461538464,0.6774807456570567,0.692146718996893
gemma,9,10,G09_F,G10_B,48,40,3,0.03529411764705882,0.0625,0.075,0.6774807456570567,0.692146718996893
gemma,9,10,G09_F,G10_C,48,2,0,0.0,0.0,0.0,0.6774807456570567,0.692146718996893
gemma,9,10,G09_F,G10_G,48,22,0,0.0,0.0,0.0,0.6774807456570567,0.692146718996893
gemma,9,10,G09_F,G10_D,48,1,0,0.0,0.0,0.0,0.6774807456570567,0.692146718996893
gemma,9,10,G09_D,G10_A,1,90,0,0.0,0.0,0.0,0.6774807456570567,0.692146718996893
gemma,9,10,G09_D,G10_F,1,13,0,0.0,0.0,0.0,0.6774807456570567,0.692146718996893
gemma,9,10,G09_D,G10_I,1,7,0,0.0,0.0,0.0,0.6774807456570567,0.692146718996893
gemma,9,10,G09_D,G10_E,1,52,0,0.0,0.0,0.0,0.6774807456570567,0.692146718996893
gemma,9,10,G09_D,G10_J,1,22,0,0.0,0.0,0.0,0.6774807456570567,0.692146718996893
gemma,9,10,G09_D,G10_H,1,26,0,0.0,0.0,0.0,0.6774807456570567,0.692146718996893
gemma,9,10,G09_D,G10_B,1,40,0,0.0,0.0,0.0,0.6774807456570567,0.692146718996893
gemma,9,10,G09_D,G10_C,1,2,0,0.0,0.0,0.0,0.6774807456570567,0.692146718996893
gemma,9,10,G09_D,G10_G,1,22,0,0.0,0.0,0.0,0.6774807456570567,0.692146718996893
gemma,9,10,G09_D,G10_D,1,1,1,1.0,1.0,1.0,0.6774807456570567,0.692146718996893
