model,K,profile_id,opaque_role_id,similarity_to_centroid,within_profile_centroid_rank
gemma,6,G06_B,R117,0.999556664649574,4
gemma,6,G06_B,R181,0.9995558510373036,5
gemma,6,G06_B,R156,0.9995243070661726,6
gemma,6,G06_B,R053,0.9994634726476564,7
gemma,6,G06_B,R118,0.9994514135348884,8
gemma,6,G06_B,R252,0.9994186067740518,9
gemma,6,G06_B,R005,0.9993679001272846,10
gemma,6,G06_B,R262,0.9993586874636898,11
gemma,6,G06_B,R171,0.999355818836224,12
gemma,6,G06_B,R275,0.9993542440138129,13
gemma,6,G06_B,R220,0.999330619353551,14
gemma,6,G06_B,R044,0.9992502973522028,15
gemma,6,G06_B,R150,0.9992381510245445,16
gemma,6,G06_B,R065,0.9992142884147567,17
gemma,6,G06_B,R078,0.9992085090306122,18
gemma,6,G06_B,R110,0.9991997613925683,19
gemma,6,G06_B,R081,0.9991971828746277,20
gemma,6,G06_B,R239,0.9991629523792604,21
gemma,6,G06_B,R178,0.9991520058636814,22
gemma,6,G06_B,R050,0.9991423608250549,23
gemma,6,G06_B,R142,0.9991225176336919,24
gemma,6,G06_B,R075,0.9990916381366101,25
gemma,6,G06_B,R155,0.9990853191551073,26
gemma,6,G06_B,R133,0.9990796570301903,27
gemma,6,G06_B,R260,0.9990745787683618,28
gemma,6,G06_B,R022,0.9990494679479909,29
gemma,6,G06_B,R085,0.9990238868027608,30
gemma,6,G06_B,R169,0.9989946116664818,31
gemma,6,G06_B,R038,0.9989560599657605,32
gemma,6,G06_B,R172,0.9989334688071159,33
gemma,6,G06_B,R047,0.9989152642743334,34
gemma,6,G06_B,R197,0.9989096380196552,35
gemma,6,G06_B,R143,0.9989082339930988,36
gemma,6,G06_B,R119,0.9988608065560112,37
gemma,6,G06_B,R238,0.9988523850895286,38
gemma,6,G06_B,R019,0.9988494680410809,39
gemma,6,G06_B,R251,0.9988215595127695,40
gemma,6,G06_B,R092,0.9987814111804452,41
gemma,6,G06_B,R114,0.9987594169611685,42
gemma,6,G06_B,R145,0.998754687455061,43
gemma,6,G06_B,R221,0.9987491969752837,44
gemma,6,G06_B,R247,0.9986992810357767,45
gemma,6,G06_B,R207,0.9986878438171437,46
gemma,6,G06_B,R039,0.9986282497108502,47
gemma,6,G06_B,R068,0.9986092002029399,48
gemma,6,G06_B,R261,0.9983939897461276,49
gemma,6,G06_B,R111,0.9983365029115189,50
gemma,6,G06_B,R165,0.9983239493170337,51
gemma,6,G06_B,R032,0.9982522644942134,52
gemma,6,G06_B,R015,0.9982275296271641,53
gemma,6,G06_B,R226,0.9982196338999165,54
gemma,6,G06_B,R013,0.9981400923753347,55
gemma,6,G06_B,R126,0.997842693007912,56
gemma,6,G06_B,R231,0.9978174739501146,57
gemma,6,G06_B,R002,0.9972678716235769,58
gemma,6,G06_B,R134,0.9971091104689218,59
gemma,6,G06_C,R091,0.9994412531033042,1
gemma,6,G06_C,R259,0.9991665059883121,2
gemma,6,G06_C,R209,0.9991488392329142,3
gemma,6,G06_C,R138,0.9990479543163585,4
gemma,6,G06_C,R046,0.9990180015821699,5
gemma,6,G06_C,R199,0.9990018633225538,6
gemma,6,G06_C,R211,0.9989418502162205,7
gemma,6,G06_C,R109,0.9988818155369625,8
gemma,6,G06_C,R229,0.9988155164556033,9
gemma,6,G06_C,R194,0.998812340786329,10
gemma,6,G06_C,R055,0.998742809486838,11
gemma,6,G06_C,R223,0.998716186912631,12
gemma,6,G06_C,R257,0.9986669032580886,13
gemma,6,G06_C,R060,0.99865235011489,14
gemma,6,G06_C,R061,0.9986420401875351,15
gemma,6,G06_C,R225,0.9985105011980847,16
gemma,6,G06_C,R271,0.9982960514864752,17
gemma,6,G06_C,R025,0.9980442715410661,18
gemma,6,G06_C,R102,0.9978684821315783,19
gemma,6,G06_C,R148,0.997205068754476,20
gemma,6,G06_C,R096,0.9971846744316143,21
gemma,6,G06_C,R176,0.9960437380587832,22
gemma,6,G06_D,R166,0.999500397185008,1
gemma,6,G06_D,R031,0.9994942883480501,2
gemma,6,G06_D,R162,0.9994603776076255,3
gemma,6,G06_D,R070,0.9994563528316802,4
gemma,6,G06_D,R104,0.9994334798036296,5
gemma,6,G06_D,R204,0.9994168795666548,6
gemma,6,G06_D,R011,0.9993656700427863,7
gemma,6,G06_D,R167,0.9993095838430527,8
gemma,6,G06_D,R037,0.9992793704502942,9
gemma,6,G06_D,R088,0.9992720527434409,10
gemma,6,G06_D,R237,0.9991887697440454,11
gemma,6,G06_D,R120,0.9991631830490136,12
gemma,6,G06_D,R154,0.9991107110725921,13
gemma,6,G06_D,R267,0.9989856408119048,14
gemma,6,G06_D,R159,0.9989198052126991,15
gemma,6,G06_D,R201,0.9988909680816372,16
gemma,6,G06_D,R105,0.9988496444536052,17
gemma,6,G06_D,R006,0.9988373149899185,18
gemma,6,G06_D,R122,0.9988264960858221,19
gemma,6,G06_D,R139,0.9985855103812752,20
gemma,6,G06_D,R186,0.9984584339401699,21
gemma,6,G06_D,R029,0.9984422157179184,22
gemma,6,G06_D,R007,0.998189021089852,23
gemma,6,G06_D,R243,0.9980124205408543,24
gemma,6,G06_D,R045,0.9979628568146992,25
gemma,6,G06_D,R115,0.997780889590085,26
gemma,6,G06_D,R193,0.9974913566953142,27
gemma,6,G06_D,R187,0.9974191970664184,28
gemma,6,G06_D,R236,0.9967103984953878,29
gemma,6,G06_E,R016,0.9996523114251668,1
gemma,6,G06_E,R228,0.9996458919866479,2
gemma,6,G06_E,R027,0.9995905896799295,3
gemma,6,G06_E,R212,0.999524906279438,4
gemma,6,G06_E,R160,0.9995185403182686,5
gemma,6,G06_E,R090,0.9994874230186398,6
gemma,6,G06_E,R100,0.9994839162559178,7
gemma,6,G06_E,R192,0.9994713851690067,8
gemma,6,G06_E,R077,0.9994397190104805,9
gemma,6,G06_E,R108,0.9994130666853511,10
gemma,6,G06_E,R112,0.9993673264595595,11
gemma,6,G06_E,R147,0.9993133188909247,12
gemma,6,G06_E,R149,0.9993038289623037,13
gemma,6,G06_E,R041,0.9992911096162815,14
gemma,6,G06_E,R072,0.999280531243395,15
gemma,6,G06_E,R073,0.999279120498988,16
gemma,6,G06_E,R264,0.9992735945500758,17
gemma,6,G06_E,R272,0.9992531183353933,18
gemma,6,G06_E,R205,0.9992529689661765,19
gemma,6,G06_E,R017,0.9991411531853913,20
gemma,6,G06_E,R269,0.9991095080085342,21
gemma,6,G06_E,R028,0.999109388881534,22
gemma,6,G06_E,R101,0.9991022424001296,23
gemma,6,G06_E,R174,0.9990888628015429,24
gemma,6,G06_E,R116,0.9990465259127704,25
gemma,6,G06_E,R136,0.9990447670799893,26
gemma,6,G06_E,R268,0.9989997391945521,27
gemma,6,G06_E,R219,0.9989214305893758,28
gemma,6,G06_E,R255,0.9988502760338865,29
gemma,6,G06_E,R098,0.9988499090082134,30
gemma,6,G06_E,R087,0.9988380791857209,31
gemma,6,G06_E,R210,0.9987675267202326,32
gemma,6,G06_E,R023,0.998707739778403,33
gemma,6,G06_E,R265,0.9986065148257873,34
gemma,6,G06_E,R250,0.9985627878605143,35
gemma,6,G06_E,R266,0.9985252322320102,36
gemma,6,G06_E,R079,0.9984885502103767,37
gemma,6,G06_E,R063,0.9984627729836425,38
gemma,6,G06_E,R130,0.9984212113319498,39
gemma,6,G06_E,R146,0.998372525782228,40
gemma,6,G06_E,R001,0.9983719651871209,41
gemma,6,G06_E,R183,0.9983031491207631,42
gemma,6,G06_E,R052,0.9982787349088047,43
gemma,6,G06_E,R263,0.9982457996396679,44
gemma,6,G06_E,R009,0.9981763680213375,45
gemma,6,G06_E,R185,0.9979293433713994,46
gemma,6,G06_E,R057,0.9978427680540302,47
gemma,6,G06_E,R180,0.9977032753065924,48
gemma,6,G06_E,R274,0.9971587347291534,49
gemma,6,G06_F,R049,0.9998223810379661,1
gemma,6,G06_F,R051,0.9998052096351608,2
gemma,6,G06_F,R161,0.999799331206355,3
gemma,6,G06_F,R206,0.9997934794349326,4
gemma,6,G06_F,R141,0.9997925547046469,5
gemma,6,G06_F,R123,0.9997791214497032,6
gemma,6,G06_F,R124,0.9997751508085336,7
gemma,6,G06_F,R127,0.9997678298290398,8
gemma,6,G06_F,R097,0.9997521591425137,9
gemma,6,G06_F,R240,0.9997389602307306,10
gemma,6,G06_F,R024,0.9997364185471674,11
gemma,6,G06_F,R203,0.9997313242636976,12
gemma,6,G06_F,R232,0.999730674182194,13
gemma,6,G06_F,R082,0.9997292606702842,14
gemma,6,G06_F,R014,0.9997177208442664,15
gemma,6,G06_F,R202,0.9997161237185918,16
gemma,6,G06_F,R084,0.9997112216465721,17
gemma,6,G06_F,R158,0.9997084985069619,18
gemma,6,G06_F,R042,0.9997082118216554,19
gemma,6,G06_F,R012,0.9997018598704442,20
gemma,6,G06_F,R196,0.9996953177414725,21
gemma,6,G06_F,R177,0.9996952328681272,22
gemma,6,G06_F,R094,0.9996899032509439,23
gemma,6,G06_F,R227,0.9996897004260231,24
gemma,6,G06_F,R254,0.9996829915593904,25
gemma,6,G06_F,R215,0.999670590502172,26
gemma,6,G06_F,R140,0.9996682812792019,27
gemma,6,G06_F,R152,0.9996578537854699,28
gemma,6,G06_F,R248,0.9996542299344879,29
gemma,6,G06_F,R241,0.9996500013021031,30
gemma,6,G06_F,R128,0.999649691273492,31
gemma,6,G06_F,R235,0.9996443488428735,32
gemma,6,G06_F,R214,0.9996379723613302,33
gemma,6,G06_F,R043,0.9996376044484026,34
gemma,6,G06_F,R253,0.9996356733203084,35
gemma,6,G06_F,R131,0.9996327740447473,36
gemma,6,G06_F,R062,0.9996265710064514,37
gemma,6,G06_F,R189,0.999611098712504,38
gemma,6,G06_F,R242,0.9996097604557886,39
gemma,6,G06_F,R234,0.9996086315944018,40
gemma,6,G06_F,R080,0.9996050440924638,41
gemma,6,G06_F,R153,0.9995853481320179,42
gemma,6,G06_F,R071,0.9995830743128996,43
gemma,6,G06_F,R008,0.9995705523037487,44
gemma,6,G06_F,R064,0.9995691568745481,45
gemma,6,G06_F,R224,0.9995689856238005,46
gemma,6,G06_F,R184,0.9995649929783815,47
gemma,6,G06_F,R213,0.9995635589926644,48
gemma,6,G06_F,R218,0.9995570885210927,49
gemma,6,G06_F,R168,0.999555060738848,50
gemma,6,G06_F,R107,0.9995545556284724,51
gemma,6,G06_F,R086,0.9995544174846025,52
gemma,6,G06_F,R200,0.9995408662804992,53
gemma,6,G06_F,R195,0.99954072359969,54
gemma,6,G06_F,R089,0.999535785897009,55
gemma,6,G06_F,R244,0.9995351320579545,56
gemma,6,G06_F,R182,0.9995335914117339,57
gemma,6,G06_F,R056,0.9995334110803482,58
gemma,6,G06_F,R003,0.999532877988253,59
gemma,6,G06_F,R106,0.999526359046763,60
gemma,6,G06_F,R026,0.9995084871134473,61
gemma,6,G06_F,R030,0.9995014384165023,62
gemma,6,G06_F,R230,0.9994874820950509,63
gemma,6,G06_F,R135,0.9994843178898276,64
gemma,6,G06_F,R074,0.9994727003758546,65
gemma,6,G06_F,R083,0.9994578857522468,66
gemma,6,G06_F,R222,0.9994372128326935,67
gemma,6,G06_F,R137,0.9994290254585814,68
gemma,6,G06_F,R129,0.9994260891469724,69
gemma,6,G06_F,R190,0.9994194367902874,70
gemma,6,G06_F,R058,0.9994152872899167,71
gemma,6,G06_F,R018,0.9994081310049833,72
gemma,6,G06_F,R069,0.9993983733137767,73
gemma,6,G06_F,R173,0.9993925158815267,74
gemma,6,G06_F,R198,0.9993909739519158,75
gemma,6,G06_F,R170,0.9993700520193116,76
gemma,6,G06_F,R040,0.9993585726949535,77
gemma,6,G06_F,R099,0.9993552877617946,78
gemma,6,G06_F,R249,0.9993470750511247,79
gemma,6,G06_F,R076,0.9993410938848684,80
gemma,6,G06_F,R010,0.9993359415754778,81
gemma,6,G06_F,R021,0.9993217215858626,82
gemma,6,G06_F,R217,0.9993107692301976,83
gemma,6,G06_F,R066,0.9993076459623822,84
gemma,6,G06_F,R020,0.9992983306656859,85
gemma,6,G06_F,R113,0.999296073477976,86
gemma,6,G06_F,R095,0.9992886981745441,87
gemma,6,G06_F,R151,0.9992701159017355,88
gemma,6,G06_F,R035,0.9992320664447363,89
gemma,6,G06_F,R059,0.9992211878386856,90
gemma,6,G06_F,R054,0.9991692788230432,91
gemma,6,G06_F,R132,0.9991658639269537,92
gemma,6,G06_F,R245,0.9991445433353158,93
gemma,6,G06_F,R157,0.9991438209900358,94
gemma,6,G06_F,R258,0.9991416757202208,95
gemma,6,G06_F,R067,0.9991173835175163,96
gemma,6,G06_F,R216,0.9991065811225391,97
gemma,6,G06_F,R179,0.9990983441298635,98
gemma,6,G06_F,R164,0.9990454174323882,99
gemma,6,G06_F,R004,0.9990075830241453,100
gemma,6,G06_F,R034,0.99898876045465,101
gemma,6,G06_F,R048,0.9989856098471355,102
gemma,6,G06_F,R233,0.9989700424283213,103
gemma,6,G06_F,R163,0.9989284475640943,104
gemma,6,G06_F,R033,0.9989106974916709,105
gemma,6,G06_F,R144,0.9988568225938793,106
gemma,6,G06_F,R175,0.9988551341170541,107
gemma,6,G06_F,R256,0.9988437638291315,108
gemma,6,G06_F,R103,0.9987214796568749,109
gemma,6,G06_F,R191,0.9986033760945624,110
gemma,6,G06_F,R208,0.998321226981343,111
gemma,6,G06_F,R125,0.9982970429125384,112
gemma,7,G07_A,R049,0.9998460466562219,1
gemma,7,G07_A,R161,0.9998166818957579,2
gemma,7,G07_A,R051,0.9998166754556043,3
gemma,7,G07_A,R206,0.9998124694203959,4
gemma,7,G07_A,R141,0.999793394142033,5
gemma,7,G07_A,R123,0.9997853549804404,6
gemma,7,G07_A,R127,0.9997653972251717,7
gemma,7,G07_A,R124,0.9997575226982673,8
gemma,7,G07_A,R203,0.999755492128612,9
gemma,7,G07_A,R097,0.9997516006845748,10
gemma,7,G07_A,R082,0.9997503329497259,11
gemma,7,G07_A,R024,0.9997466468901037,12
gemma,7,G07_A,R232,0.9997463137368301,13
gemma,7,G07_A,R014,0.9997458293405702,14
gemma,7,G07_A,R084,0.9997370188682094,15
gemma,7,G07_A,R177,0.999723415110418,16
gemma,7,G07_A,R240,0.9997181891741442,17
gemma,7,G07_A,R158,0.9997168848628523,18
gemma,7,G07_A,R042,0.9997144711766226,19
gemma,7,G07_A,R254,0.9997111049968781,20
gemma,7,G07_A,R227,0.9996990192897832,21
gemma,7,G07_A,R094,0.9996976026438806,22
gemma,7,G07_A,R196,0.9996971382857494,23
gemma,7,G07_A,R202,0.9996959832905651,24
gemma,7,G07_A,R215,0.9996939625080858,25
gemma,7,G07_A,R012,0.999684765092963,26
gemma,7,G07_A,R140,0.999667989571611,27
gemma,7,G07_A,R248,0.9996669396588441,28
gemma,7,G07_A,R235,0.9996668626378259,29
gemma,7,G07_A,R152,0.9996583455628928,30
gemma,7,G07_A,R128,0.9996480729216438,31
gemma,7,G07_A,R062,0.9996480561437715,32
gemma,7,G07_A,R241,0.999643508391627,33
gemma,7,G07_A,R043,0.9996382898038148,34
gemma,7,G07_A,R253,0.9996380313966273,35
gemma,7,G07_A,R131,0.9996339533798596,36
gemma,7,G07_A,R214,0.9996273666889202,37
gemma,7,G07_A,R234,0.9996150913397025,38
gemma,7,G07_A,R189,0.9996135642223681,39
gemma,7,G07_A,R071,0.999595111656891,40
gemma,7,G07_A,R242,0.9995942795350002,41
gemma,7,G07_A,R086,0.9995878077130627,42
gemma,7,G07_A,R213,0.9995876222778934,43
gemma,7,G07_A,R218,0.9995837906392185,44
gemma,7,G07_A,R080,0.9995740615569135,45
gemma,7,G07_A,R153,0.9995727600301191,46
gemma,7,G07_A,R064,0.9995638175923268,47
gemma,7,G07_A,R003,0.9995626861887463,48
gemma,7,G07_A,R224,0.999561740060059,49
gemma,7,G07_A,R200,0.999551455710123,50
gemma,7,G07_A,R195,0.9995480202199816,51
gemma,7,G07_A,R089,0.999546873985205,52
gemma,7,G07_A,R026,0.9995414339368895,53
gemma,7,G07_A,R184,0.9995320637225166,54
gemma,7,G07_A,R182,0.9995318040151872,55
gemma,7,G07_A,R168,0.9995297044890378,56
gemma,7,G07_A,R244,0.9995212562265507,57
gemma,7,G07_A,R107,0.9995209475016679,58
gemma,7,G07_A,R230,0.9995148415662253,59
gemma,7,G07_A,R135,0.9994987372039614,60
gemma,7,G07_A,R030,0.9994932985715358,61
gemma,7,G07_A,R074,0.9994879899916059,62
gemma,7,G07_A,R129,0.9994533824011939,63
gemma,7,G07_A,R083,0.999443075956097,64
gemma,7,G07_A,R222,0.9994342289057507,65
gemma,7,G07_A,R190,0.9994265200472333,66
gemma,7,G07_A,R137,0.9994259459822086,67
gemma,7,G07_A,R069,0.9994030172559372,68
gemma,7,G07_A,R018,0.9993915111094603,69
gemma,7,G07_A,R170,0.9993876340410524,70
gemma,7,G07_A,R173,0.9993858692435702,71
gemma,7,G07_A,R198,0.9993712284229699,72
gemma,7,G07_A,R249,0.9993675743913544,73
gemma,7,G07_A,R076,0.9993641879091668,74
gemma,7,G07_A,R040,0.999359696664741,75
gemma,7,G07_A,R217,0.9993523580314208,76
gemma,7,G07_A,R099,0.9993476259513219,77
gemma,7,G07_A,R066,0.999293923936097,78
gemma,7,G07_A,R021,0.9992922674552165,79
gemma,7,G07_A,R020,0.9992851748586663,80
gemma,7,G07_A,R095,0.9992718680078608,81
gemma,7,G07_A,R151,0.9992527961458747,82
gemma,7,G07_A,R035,0.9992093409553021,83
gemma,7,G07_A,R132,0.9991744037306007,84
gemma,7,G07_A,R157,0.9991644430878899,85
gemma,7,G07_A,R054,0.999154574635049,86
gemma,7,G07_A,R245,0.9991386967405507,87
gemma,7,G07_A,R258,0.9991376347542393,88
gemma,7,G07_A,R164,0.9990306407810281,89
gemma,7,G07_A,R048,0.9989567922869944,90
gemma,7,G07_A,R034,0.998944057307554,91
gemma,7,G07_A,R144,0.9988667588060389,92
gemma,7,G07_A,R175,0.9988533655523373,93
gemma,7,G07_A,R256,0.9988059318841748,94
gemma,7,G07_A,R103,0.9987650361028073,95
gemma,7,G07_A,R191,0.9986399905769172,96
gemma,7,G07_A,R208,0.9983469291220721,97
gemma,7,G07_A,R125,0.9983011786076194,98
gemma,7,G07_B,R246,0.998285160403428,1
gemma,7,G07_B,R093,0.9980053668420202,2
gemma,7,G07_B,R121,0.9964838115108424,3
gemma,7,G07_B,R036,0.9960406028279424,4
gemma,7,G07_C,R273,0.9997572151026947,1
gemma,7,G07_C,R270,0.99970313425685,2
gemma,7,G07_C,R181,0.9996877647612477,3
gemma,7,G07_C,R056,0.9996042117546154,4
gemma,7,G07_C,R188,0.9996031399492268,5
gemma,7,G07_C,R117,0.9995988917748905,6
gemma,7,G07_C,R008,0.9995829057819804,7
gemma,7,G07_C,R118,0.9995234682379055,8
gemma,7,G07_C,R106,0.9995122475022911,9
gemma,7,G07_C,R058,0.9994941168559589,10
gemma,7,G07_C,R252,0.9994849823749866,11
gemma,7,G07_C,R053,0.9994806954706186,12
gemma,7,G07_C,R156,0.9994435112649023,13
gemma,7,G07_C,R262,0.9994257334668993,14
gemma,7,G07_C,R171,0.9993733379202414,15
gemma,7,G07_C,R044,0.9993719189969967,16
gemma,7,G07_C,R239,0.9993356399034692,17
gemma,7,G07_C,R059,0.9993324014434267,18
gemma,7,G07_C,R113,0.9993304043914303,19
gemma,7,G07_C,R010,0.999327889456186,20
gemma,7,G07_C,R065,0.9993261793596812,21
gemma,7,G07_C,R150,0.9993241621595771,22
gemma,7,G07_C,R110,0.999320388921528,23
gemma,7,G07_C,R275,0.9993059273791223,24
gemma,7,G07_C,R081,0.9992214066269755,25
gemma,7,G07_C,R220,0.9991972450814922,26
gemma,7,G07_C,R075,0.9991739534523845,27
gemma,7,G07_C,R216,0.999154684467547,28
gemma,7,G07_C,R142,0.9991452391647286,29
gemma,7,G07_C,R067,0.9991410321114991,30
gemma,7,G07_C,R178,0.9991258662381526,31
gemma,7,G07_C,R169,0.9991162486466785,32
gemma,7,G07_C,R163,0.9990257099494319,33
gemma,7,G07_C,R033,0.9990116683659863,34
gemma,7,G07_C,R004,0.9990109795143282,35
gemma,7,G07_C,R047,0.9989955529820218,36
gemma,7,G07_C,R022,0.9989580339889776,37
gemma,7,G07_C,R019,0.9989457528213171,38
gemma,7,G07_C,R143,0.998942970513455,39
gemma,7,G07_C,R260,0.9989407871314326,40
gemma,7,G07_C,R172,0.998919071027329,41
gemma,7,G07_C,R085,0.9989169017956893,42
gemma,7,G07_C,R238,0.9989015555753008,43
gemma,7,G07_C,R038,0.9988698425565856,44
gemma,7,G07_C,R197,0.9988378041913912,45
gemma,7,G07_C,R114,0.9988309620028265,46
gemma,7,G07_C,R207,0.9987196145832116,47
gemma,7,G07_C,R145,0.9986919514348637,48
gemma,7,G07_C,R221,0.9986904014491867,49
gemma,7,G07_C,R039,0.998676016200806,50
gemma,7,G07_C,R247,0.9986436007263596,51
gemma,7,G07_C,R261,0.9984138045627834,52
gemma,7,G07_C,R015,0.9983259316699573,53
gemma,7,G07_C,R226,0.9982543550894878,54
gemma,7,G07_D,R050,0.9992993426604732,1
gemma,7,G07_D,R138,0.9992567755861438,2
gemma,7,G07_D,R005,0.9992272280076169,3
gemma,7,G07_D,R194,0.9991923585323635,4
gemma,7,G07_D,R091,0.9991530507850331,5
gemma,7,G07_D,R199,0.9991302052852273,6
gemma,7,G07_D,R251,0.999117976439789,7
gemma,7,G07_D,R211,0.9990650593953081,8
gemma,7,G07_D,R133,0.999039753009048,9
gemma,7,G07_D,R259,0.9989658447988291,10
gemma,7,G07_D,R209,0.9989495976867826,11
gemma,7,G07_D,R046,0.9987255156486754,12
gemma,7,G07_D,R229,0.9986584551756583,13
gemma,7,G07_D,R060,0.998628773217654,14
gemma,7,G07_D,R068,0.9985679336790364,15
gemma,7,G07_D,R111,0.9985223753352821,16
gemma,7,G07_D,R109,0.998499655018942,17
gemma,7,G07_D,R165,0.9984464696923685,18
gemma,7,G07_D,R061,0.99839910694918,19
gemma,7,G07_D,R271,0.9983615652431671,20
gemma,7,G07_D,R032,0.998287181351626,21
gemma,7,G07_D,R126,0.9982543183039584,22
gemma,7,G07_D,R183,0.9982535054633149,23
gemma,7,G07_D,R185,0.9978385421364536,24
gemma,7,G07_D,R002,0.9977203459163989,25
gemma,7,G07_D,R148,0.9976121235829464,26
gemma,7,G07_E,R104,0.9995686896829818,1
gemma,7,G07_E,R166,0.999496871859988,2
gemma,7,G07_E,R031,0.9994967373038779,3
gemma,7,G07_E,R011,0.9994717402307285,4
gemma,7,G07_E,R070,0.9993415458399681,5
gemma,7,G07_E,R037,0.9993270621504008,6
gemma,7,G07_E,R204,0.999285938276146,7
gemma,7,G07_E,R088,0.9992313916520138,8
gemma,7,G07_E,R154,0.9992290097419116,9
gemma,7,G07_E,R120,0.9992285459291862,10
gemma,7,G07_E,R167,0.999201108571964,11
gemma,7,G07_E,R233,0.9991735367933638,12
gemma,7,G07_E,R179,0.9991322028985531,13
gemma,7,G07_E,R122,0.9991202395744802,14
gemma,7,G07_E,R159,0.9989679536978213,15
gemma,7,G07_E,R139,0.9985186845072332,16
gemma,7,G07_E,R029,0.9984289489210085,17
gemma,7,G07_E,R007,0.9984181530420249,18
gemma,7,G07_E,R243,0.998276394702917,19
gemma,7,G07_E,R045,0.9981647007279031,20
gemma,7,G07_E,R102,0.9978001188751917,21
gemma,7,G07_E,R187,0.9977394455329454,22
gemma,7,G07_E,R096,0.9970724802197165,23
gemma,7,G07_F,R162,0.9994614182769064,1
gemma,7,G07_F,R237,0.9994348436209878,2
gemma,7,G07_F,R078,0.9993247986632298,3
gemma,7,G07_F,R155,0.9991696911062786,4
gemma,7,G07_F,R201,0.9990632643829487,5
gemma,7,G07_F,R267,0.9990086766468692,6
gemma,7,G07_F,R105,0.9989797091736102,7
gemma,7,G07_F,R186,0.998886744722985,8
gemma,7,G07_F,R119,0.9988052831647726,9
gemma,7,G07_F,R257,0.998712069522734,10
gemma,7,G07_F,R055,0.9986570215680317,11
gemma,7,G07_F,R006,0.9986449726047616,12
gemma,7,G07_F,R225,0.998373240895428,13
gemma,7,G07_F,R223,0.998332900545287,14
gemma,7,G07_F,R193,0.9983241549803866,15
gemma,7,G07_F,R013,0.9982313608443698,16
gemma,7,G07_F,R025,0.9981058004314787,17
gemma,7,G07_F,R115,0.9977953539817599,18
gemma,7,G07_F,R134,0.9977061778821062,19
gemma,7,G07_F,R236,0.9969072300306463,20
gemma,7,G07_F,R176,0.9965631856763296,21
gemma,7,G07_G,R228,0.9996706822395005,1
gemma,7,G07_G,R016,0.999666065999809,2
gemma,7,G07_G,R027,0.9996212948967846,3
gemma,7,G07_G,R212,0.9995649332158135,4
gemma,7,G07_G,R160,0.9995346964803796,5
gemma,7,G07_G,R090,0.999491223400728,6
gemma,7,G07_G,R192,0.9994903306425805,7
gemma,7,G07_G,R100,0.999482261718499,8
gemma,7,G07_G,R077,0.9994544471199038,9
gemma,7,G07_G,R108,0.9994492964792451,10
gemma,7,G07_G,R112,0.9993736786084839,11
gemma,7,G07_G,R147,0.9993489963489078,12
gemma,7,G07_G,R149,0.99931153952076,13
gemma,7,G07_G,R264,0.9992857602811592,14
gemma,7,G07_G,R072,0.9992840322139246,15
gemma,7,G07_G,R041,0.9992771759496943,16
gemma,7,G07_G,R073,0.9992699253224724,17
gemma,7,G07_G,R205,0.9992422009555657,18
gemma,7,G07_G,R272,0.9992341951188968,19
gemma,7,G07_G,R017,0.9991715148508356,20
gemma,7,G07_G,R174,0.9991288349305927,21
gemma,7,G07_G,R028,0.9991234953192673,22
gemma,7,G07_G,R269,0.9991162088149953,23
gemma,7,G07_G,R101,0.9990900984877451,24
gemma,7,G07_G,R136,0.9990639745981091,25
gemma,7,G07_G,R116,0.9990617644624752,26
gemma,7,G07_G,R268,0.9989896297056677,27
gemma,7,G07_G,R219,0.9989209725428474,28
gemma,7,G07_G,R098,0.9988494918962284,29
gemma,7,G07_G,R087,0.9988234817126181,30
gemma,7,G07_G,R255,0.9988104263313559,31
gemma,7,G07_G,R210,0.9988012047373711,32
gemma,7,G07_G,R092,0.9987642346085505,33
gemma,7,G07_G,R023,0.9987536080820302,34
gemma,7,G07_G,R265,0.9986017714844919,35
gemma,7,G07_G,R250,0.9985216238363828,36
gemma,7,G07_G,R266,0.9984897257201648,37
gemma,7,G07_G,R079,0.9984816975428001,38
gemma,7,G07_G,R063,0.9984352059469435,39
gemma,7,G07_G,R130,0.9983833207762314,40
gemma,7,G07_G,R001,0.9983514406283759,41
gemma,7,G07_G,R146,0.9983370994615317,42
gemma,7,G07_G,R052,0.9982467831485806,43
gemma,7,G07_G,R263,0.9982208115234029,44
gemma,7,G07_G,R009,0.9981656547796836,45
gemma,7,G07_G,R057,0.9978395603102211,46
gemma,7,G07_G,R231,0.9978098068515602,47
gemma,7,G07_G,R180,0.9977127930201519,48
gemma,7,G07_G,R274,0.9971589762047921,49
gemma,8,G08_A,R104,0.9995304035480556,1
gemma,8,G08_A,R011,0.999489542841853,2
gemma,8,G08_A,R166,0.9993233932300798,3
gemma,8,G08_A,R154,0.9992406666486026,4
gemma,8,G08_A,R233,0.9992087407519228,5
gemma,8,G08_A,R007,0.9991267402252504,6
gemma,8,G08_A,R243,0.9990366498377344,7
gemma,8,G08_A,R122,0.9989996705732515,8
gemma,8,G08_A,R187,0.9983381224144573,9
gemma,8,G08_A,R045,0.9981315590205155,10
gemma,8,G08_B,R246,0.998285160403428,1
gemma,8,G08_B,R093,0.9980053668420202,2
gemma,8,G08_B,R121,0.9964838115108424,3
gemma,8,G08_B,R036,0.9960406028279424,4
gemma,8,G08_C,R212,0.999768437751236,1
gemma,8,G08_C,R108,0.9996689456671016,2
gemma,8,G08_C,R027,0.9996594574111816,3
gemma,8,G08_C,R228,0.9996047021608312,4
