rank,K_qwen,K_llama,K_gemma,qwen_llama_ami,qwen_gemma_ami,llama_gemma_ami,mean_pairwise_ami,minimum_pairwise_ami,qwen_start_ari,qwen_refit_ari,qwen_small_cluster_warning,llama_start_ari,llama_refit_ari,llama_small_cluster_warning,gemma_start_ari,gemma_refit_ari,gemma_small_cluster_warning,mean_refit_ari,quality_constrained,near_best
165,4,7,7,0.5734551567997747,0.5374036950987177,0.5854190376874723,0.5654259631953216,0.5374036950987177,0.7867143063987592,0.8968681692609819,False,0.672426253525265,0.7368477971952578,True,0.6796478371097667,0.7400689497285318,True,0.791261638728257,True,False
167,6,6,8,0.5519923335248217,0.6216809880494772,0.5215912037262455,0.5650881751001814,0.5215912037262455,0.7569452239319449,0.875964086809095,False,0.6283090554449327,0.7348418191630912,True,0.6981304713398899,0.7238533962954519,True,0.778219767422546,True,False
171,4,4,5,0.5449104647734001,0.5357881258776283,0.6138415601267093,0.5648467169259126,0.5357881258776283,0.7867143063987592,0.8968681692609819,False,0.8214048738929222,0.8824355337474117,True,0.6238221817907186,0.8417179193843307,True,0.8736738741309081,True,False
174,6,6,4,0.5519923335248217,0.5917829801386019,0.5488015423472051,0.5641922853368762,0.5488015423472051,0.7569452239319449,0.875964086809095,False,0.6283090554449327,0.7348418191630912,True,0.9461676208754622,0.9578221322226628,True,0.8562093460649497,True,False
179,7,6,8,0.5490047266895048,0.619739925533333,0.5215912037262455,0.5634452853163611,0.5215912037262455,0.7243691652038908,0.7964064024503543,True,0.6283090554449327,0.7348418191630912,True,0.6981304713398899,0.7238533962954519,True,0.7517005393029658,True,False
186,7,6,4,0.5490047266895048,0.5879331694954225,0.5488015423472051,0.5619131461773774,0.5488015423472051,0.7243691652038908,0.7964064024503543,True,0.6283090554449327,0.7348418191630912,True,0.9461676208754622,0.9578221322226628,True,0.8296901179453694,True,False
190,6,6,9,0.5519923335248217,0.5901814047272055,0.5422828606403578,0.5614855329641283,0.5422828606403578,0.7569452239319449,0.875964086809095,False,0.6283090554449327,0.7348418191630912,True,0.7087282765330731,0.728748242770688,True,0.7798513829142913,True,False
197,7,6,9,0.5490047266895048,0.5866652504547211,0.5422828606403578,0.5593176125948612,0.5422828606403578,0.7243691652038908,0.7964064024503543,True,0.6283090554449327,0.7348418191630912,True,0.7087282765330731,0.728748242770688,True,0.7533321547947112,True,False
201,4,10,9,0.538450616795139,0.5348392701169851,0.6028414130863465,0.5587104333328236,0.5348392701169851,0.7867143063987592,0.8968681692609819,False,0.712939026899601,0.7535460555148441,True,0.7087282765330731,0.728748242770688,True,0.793054155848838,True,False
208,4,7,5,0.5734551567997747,0.5357881258776283,0.5622935240138205,0.5571789355637412,0.5357881258776283,0.7867143063987592,0.8968681692609819,False,0.672426253525265,0.7368477971952578,True,0.6238221817907186,0.8417179193843307,True,0.8251446286135234,True,False
