consensus_family_id,models_represented,model_count,supporting_clusters,edge_count,direct_all_represented_model_pairs,mean_jaccard,minimum_jaccard,maximum_jaccard,mean_overlap_coefficient,mean_persistence_score,minimum_persistence_tier,core_role_count,majority_role_count,qwen_fringe_count,llama_fringe_count,gemma_fringe_count,qwen_anchor_refit_ari,llama_anchor_refit_ari,gemma_anchor_refit_ari,qwen_small_cluster_warning,llama_small_cluster_warning,gemma_small_cluster_warning
MFamily_A,gemma;llama;qwen,3,G06_F;L09_G;Q06_E,3,True,0.8953141366165451,0.8771929824561403,0.918918918918919,0.9754460342695638,1.0,high,100,107,0,4,7,0.875964086809095,0.7577815475363421,0.7722801214036135,False,True,True
MFamily_B,gemma;llama;qwen,3,G06_E;L09_B;Q06_D,3,True,0.7524675324675325,0.6428571428571429,0.8545454545454545,0.9522065236350952,1.0,high,36,49,6,1,0,0.875964086809095,0.7577815475363421,0.7722801214036135,False,True,True
MFamily_C,gemma;llama;qwen,3,G06_D;L09_A;L09_D;Q06_C;Q06_F,5,True,0.47058044724184195,0.1612903225806451,0.5869565217391305,0.7702526616875894,0.888888888888889,moderate,25,36,14,5,0,0.875964086809095,0.7577815475363421,0.7722801214036135,False,True,True
MFamily_D,gemma;llama;qwen,3,G06_C;L09_C;L09_E;Q06_A,4,True,0.45166666666666666,0.24,0.7,0.7309299895506791,0.6944444444444444,moderate,20,25,5,14,0,0.875964086809095,0.7577815475363421,0.7722801214036135,False,True,True
MFamily_E,gemma;llama,2,G06_A;L09_I,1,True,0.75,0.75,0.75,1.0,1.0,high,0,3,0,0,1,0.875964086809095,0.7577815475363421,0.7722801214036135,False,True,True
