path,status,bytes,sha256,artifact_type,contains_respondent_level_human_data,introducing_commit,latest_material_commit,branch_raw_url,canonical_raw_url
research/outputs/human_model_profile_correspondence/figures/similarity_heatmap_k07.png,active,107896,5bf942a6f312605cc9987cd9cdac60ebe91c3072e01c18e403316c1ed3cde4c2,png,False,f55738dcb002c8da8d5013aa40f1ca1855214d3f,f55738dcb002c8da8d5013aa40f1ca1855214d3f,https://raw.githubusercontent.com/J-Chamberlain/assistant-axis/codex/aa12-human-model-profile-correspondence/research/outputs/human_model_profile_correspondence/figures/similarity_heatmap_k07.png,https://raw.githubusercontent.com/J-Chamberlain/assistant-axis/master/research/outputs/human_model_profile_correspondence/figures/similarity_heatmap_k07.png
research/outputs/human_model_profile_correspondence/figures/similarity_heatmap_k08.png,active,119885,51ecfa7d0161a586615bcad90f6a9177f93b49121956a874ea714357e37fcbdd,png,False,f55738dcb002c8da8d5013aa40f1ca1855214d3f,f55738dcb002c8da8d5013aa40f1ca1855214d3f,https://raw.githubusercontent.com/J-Chamberlain/assistant-axis/codex/aa12-human-model-profile-correspondence/research/outputs/human_model_profile_correspondence/figures/similarity_heatmap_k08.png,https://raw.githubusercontent.com/J-Chamberlain/assistant-axis/master/research/outputs/human_model_profile_correspondence/figures/similarity_heatmap_k08.png
research/outputs/human_model_profile_correspondence/figures/similarity_heatmap_k10.png,active,130623,e7a610b65d856963be60ba9b1e430920c8a820531ca32402996004b0d8e2dc01,png,False,f55738dcb002c8da8d5013aa40f1ca1855214d3f,f55738dcb002c8da8d5013aa40f1ca1855214d3f,https://raw.githubusercontent.com/J-Chamberlain/assistant-axis/codex/aa12-human-model-profile-correspondence/research/outputs/human_model_profile_correspondence/figures/similarity_heatmap_k10.png,https://raw.githubusercontent.com/J-Chamberlain/assistant-axis/master/research/outputs/human_model_profile_correspondence/figures/similarity_heatmap_k10.png
research/outputs/human_model_profile_correspondence/figures/trait_set_sensitivity.png,active,48906,360e7bed8c645e649a23dc990b78752949cba051b0f602cfd63e314cac8471ba,png,False,f55738dcb002c8da8d5013aa40f1ca1855214d3f,f55738dcb002c8da8d5013aa40f1ca1855214d3f,https://raw.githubusercontent.com/J-Chamberlain/assistant-axis/codex/aa12-human-model-profile-correspondence/research/outputs/human_model_profile_correspondence/figures/trait_set_sensitivity.png,https://raw.githubusercontent.com/J-Chamberlain/assistant-axis/master/research/outputs/human_model_profile_correspondence/figures/trait_set_sensitivity.png
research/outputs/human_model_profile_correspondence/human_item_normalization_moments.csv,active,5877,5780ae3c58c905a3da3b7e50802f6df9b81220ea13a7521e5f9dbab80f581b76,csv,False,ba095f60783bd70f0003e14a88eb2e041b65cd42,ba095f60783bd70f0003e14a88eb2e041b65cd42,https://raw.githubusercontent.com/J-Chamberlain/assistant-axis/codex/aa12-human-model-profile-correspondence/research/outputs/human_model_profile_correspondence/human_item_normalization_moments.csv,https://raw.githubusercontent.com/J-Chamberlain/assistant-axis/master/research/outputs/human_model_profile_correspondence/human_item_normalization_moments.csv
research/outputs/human_model_profile_correspondence/human_model_profile_correspondence_report.md,active,13986,3fcb18d590d97d762b8a379b4622e105efb3b80f31c11d252c4ed90b7ed3bcb4,md,False,f55738dcb002c8da8d5013aa40f1ca1855214d3f,f55738dcb002c8da8d5013aa40f1ca1855214d3f,https://raw.githubusercontent.com/J-Chamberlain/assistant-axis/codex/aa12-human-model-profile-correspondence/research/outputs/human_model_profile_correspondence/human_model_profile_correspondence_report.md,https://raw.githubusercontent.com/J-Chamberlain/assistant-axis/master/research/outputs/human_model_profile_correspondence/human_model_profile_correspondence_report.md
research/outputs/human_model_profile_correspondence/human_sapa_item_profile_values.csv,active,1321187,33c72dedf64d09a525443439cb0a547ef2ae5dac042045615e68bdaaf1cd54a3,csv,False,ba095f60783bd70f0003e14a88eb2e041b65cd42,ba095f60783bd70f0003e14a88eb2e041b65cd42,https://raw.githubusercontent.com/J-Chamberlain/assistant-axis/codex/aa12-human-model-profile-correspondence/research/outputs/human_model_profile_correspondence/human_sapa_item_profile_values.csv,https://raw.githubusercontent.com/J-Chamberlain/assistant-axis/master/research/outputs/human_model_profile_correspondence/human_sapa_item_profile_values.csv
research/outputs/human_model_profile_correspondence/human_sapa_item_ridge_values.csv,active,702885,a31cb7606b009d09b5f07d7c64231435297acbf1f9a8bec01802b6f38861e591,csv,False,f55738dcb002c8da8d5013aa40f1ca1855214d3f,f55738dcb002c8da8d5013aa40f1ca1855214d3f,https://raw.githubusercontent.com/J-Chamberlain/assistant-axis/codex/aa12-human-model-profile-correspondence/research/outputs/human_model_profile_correspondence/human_sapa_item_ridge_values.csv,https://raw.githubusercontent.com/J-Chamberlain/assistant-axis/master/research/outputs/human_model_profile_correspondence/human_sapa_item_ridge_values.csv
research/outputs/human_model_profile_correspondence/human_sapa_item_visualization_order.csv,active,8349,bf3e13945d014bc35728895de9cbb3e030da7eadac4d63286b4820d57090babb,csv,False,f55738dcb002c8da8d5013aa40f1ca1855214d3f,f55738dcb002c8da8d5013aa40f1ca1855214d3f,https://raw.githubusercontent.com/J-Chamberlain/assistant-axis/codex/aa12-human-model-profile-correspondence/research/outputs/human_model_profile_correspondence/human_sapa_item_visualization_order.csv,https://raw.githubusercontent.com/J-Chamberlain/assistant-axis/master/research/outputs/human_model_profile_correspondence/human_sapa_item_visualization_order.csv
research/outputs/human_model_profile_correspondence/human_stability_sensitivity.csv,active,318,b2d58db1bde75f4bebb90c016eafe8ad1b4c8de1ecc6f5d9e02351c26beefeaa,csv,False,e1d10da957ac9b31486bb17bcdaabf1306f29a03,e1d10da957ac9b31486bb17bcdaabf1306f29a03,https://raw.githubusercontent.com/J-Chamberlain/assistant-axis/codex/aa12-human-model-profile-correspondence/research/outputs/human_model_profile_correspondence/human_stability_sensitivity.csv,https://raw.githubusercontent.com/J-Chamberlain/assistant-axis/master/research/outputs/human_model_profile_correspondence/human_stability_sensitivity.csv
