stratum,trait,n_high_pc2,n_low_pc2,mean_high_pc2,mean_low_pc2,mean_diff_high_minus_low,cohens_d,cliffs_delta,bootstrap_ci_low,bootstrap_ci_high,enriched_pole
global,environmental,55,55,0.0546575820311643,0.10378771554991034,-0.049130133518746046,-1.90902731330974,-0.8102479338842975,-0.05887155328889727,-0.03910951382679421,low_pc2
global,sassy,55,55,-0.20248118458938869,-0.3016250518257569,0.0991438672363682,1.8983934113114995,0.8188429752066115,0.08032049564445011,0.11886639552596785,high_pc2
global,calculating,55,55,0.2931286806180123,0.3743864149350233,-0.081257734317011,-1.8730545931236005,-0.8591735537190083,-0.09444100407899984,-0.06759334640966522,low_pc2
global,existentialist,55,55,-0.03827109156812694,-0.0915107286910078,0.053239637122880865,1.8455374054787532,0.8413223140495868,0.04294018716621735,0.06486994856903798,high_pc2
global,reserved,55,55,-0.10814156095791892,-0.015373040555359634,-0.09276852040255928,-1.8332317744197424,-0.8466115702479339,-0.11052731270080914,-0.07638325103870652,low_pc2
global,strategic,55,55,0.4179460019397165,0.4942447155844726,-0.0762987136447561,-1.8287939134651425,-0.8631404958677686,-0.09272803474990661,-0.06167018773835379,low_pc2
global,flippant,55,55,-0.43405621854067183,-0.5285167098666542,0.09446049132598239,1.8211617649185068,0.8333884297520661,0.07639369498643872,0.11473414918590547,high_pc2
global,hedonistic,55,55,-0.1962940675897408,-0.2850504543326117,0.08875638674287092,1.7990026962454688,0.8307438016528925,0.07000440460389559,0.10732903883366701,high_pc2
global,patient,55,55,0.4282501705802521,0.5103470044285735,-0.0820968338483214,-1.7670491255175813,-0.795702479338843,-0.09834110050201099,-0.06620640230234995,low_pc2
global,animated,55,55,0.07395777235953607,-0.003383146794521032,0.07734091915405711,1.7647650632959295,0.8062809917355372,0.06189996298012148,0.09317308349479876,high_pc2
global,technical,55,55,0.17131507826046974,0.2581839692791773,-0.08686889101870757,-1.7630213962271308,-0.7917355371900826,-0.10580661489734274,-0.06987650082181493,low_pc2
global,flexible,55,55,0.12309184481602636,0.04539233481670519,0.07769950999932118,1.7596371459228861,0.7626446280991735,0.061293488370621485,0.09542244156515914,high_pc2
global,stream_of_consciousness,55,55,0.1698499264288679,0.08920467528009772,0.08064525114877018,1.7568678172736765,0.8069421487603305,0.06365564327800328,0.09705773445246292,high_pc2
global,entertaining,55,55,-0.04543787371710056,-0.13966652743862837,0.0942286537215278,1.7527195258033248,0.8069421487603305,0.07370854460511252,0.11493569469680133,high_pc2
global,disorganized,55,55,-0.014647797177098595,-0.10975236986130595,0.09510457268420736,1.743690725281296,0.8049586776859504,0.0763420578641581,0.11540281001097864,high_pc2
global,elitist,55,55,0.06396267234749115,0.1391827788144674,-0.07522010646697624,-1.7170807390250395,-0.748099173553719,-0.09166947739540404,-0.05858690773040531,low_pc2
global,bombastic,55,55,0.016183097679136976,0.11392397915688218,-0.0977408814777452,-1.7059586237109878,-0.7646280991735537,-0.11795741772006499,-0.07774179787704134,low_pc2
global,specialized,55,55,0.15385519857224575,0.23161055633150124,-0.07775535775925549,-1.6683768402438754,-0.7547107438016529,-0.0936030225097207,-0.06031326197537545,low_pc2
global,relativist,55,55,0.11839048297349403,0.15688807598610466,-0.03849759301261063,-1.656531836804613,-0.76,-0.04702797893000272,-0.029210389803437674,low_pc2
global,impulsive,55,55,-0.43559243200150294,-0.5035782840303802,0.06798585202887725,1.6484121589008978,0.7672727272727272,0.05317399551574744,0.08135221333749715,high_pc2
global,dispassionate,55,55,-0.05212168896621998,0.0320146413956768,-0.08413633036189677,-1.6357813230045615,-0.7864462809917355,-0.10264757984598591,-0.06655053852796135,low_pc2
global,cryptic,55,55,-0.02383137714168187,0.08555430790957937,-0.10938568505126123,-1.620372793047915,-0.7018181818181818,-0.1310282126560278,-0.0856961271356867,low_pc2
global,descriptive,55,55,-0.03403261233266104,0.02862037988028497,-0.06265299221294601,-1.6104676478320876,-0.7606611570247934,-0.07808512671482055,-0.0478427153771773,low_pc2
global,visceral,55,55,-0.17822367514784637,-0.2686560555903161,0.0904323804424697,1.605508887278008,0.7454545454545455,0.06780863972472466,0.11164687634412744,high_pc2
global,detached,55,55,-0.03631053536876641,0.04483721242551745,-0.08114774779428385,-1.5762666267011953,-0.7368595041322314,-0.09979397311455658,-0.06130611174819152,low_pc2
global,regulatory,55,55,-0.06745606371698075,-0.00773031694200973,-0.05972574677497102,-1.575694775140205,-0.7738842975206611,-0.07370059650930563,-0.04663794831312593,low_pc2
global,eclectic,55,55,0.314356021638143,0.36112848985582546,-0.04677246821768244,-1.5580335941399637,-0.7170247933884297,-0.05688324109903911,-0.0361028122774276,low_pc2
global,empathetic,55,55,0.08283221878530644,0.008018287871517309,0.07481393091378913,1.5180730060540826,0.6879338842975207,0.05603294170020384,0.09186367772943071,high_pc2
global,resilient,55,55,0.2501754439504418,0.32327432224057784,-0.07309887829013606,-1.5149496076546136,-0.707107438016529,-0.09025632354840842,-0.053764954268201666,low_pc2
global,spiritual,55,55,1.984113900460655e-05,0.09483201530756402,-0.09481217416855942,-1.5051532703516493,-0.6575206611570248,-0.11748960638866154,-0.07039926199828235,low_pc2
global,efficient,55,55,-0.6143234203425246,-0.6458130359854076,0.031489615642882995,1.5012178109462795,0.7348760330578512,0.024495123208166693,0.03923286530588241,high_pc2
global,grandiose,55,55,0.06386873414276818,0.15385202549494809,-0.0899832913521799,-1.4505455250642556,-0.6912396694214876,-0.11414213331529534,-0.06500743032405676,low_pc2
global,witty,55,55,-0.0820217384614742,-0.158073946612182,0.07605220815070779,1.4452767980272418,0.6740495867768596,0.055610710217305924,0.09529740091942633,high_pc2
global,altruistic,55,55,0.057679029270793346,0.117764466710837,-0.06008543744004365,-1.4431853029718784,-0.6667768595041322,-0.07386520518450725,-0.04465021155018159,low_pc2
global,goofy,55,55,-0.25300330080950284,-0.3338522783692692,0.08084897755976633,1.3886481292435797,0.6482644628099173,0.06135479226970971,0.10341379030891577,high_pc2
global,playful,55,55,-0.10387568152469127,-0.18180162781749792,0.07792594629280665,1.3529260737072188,0.6409917355371901,0.0568057047988154,0.0974338287931891,high_pc2
global,structuralist,55,55,0.20310863627134076,0.27554283051532313,-0.07243419424398237,-1.3461059803242712,-0.6535537190082644,-0.09482994500886019,-0.05181777463935947,low_pc2
global,emotional,55,55,0.10709795013092954,0.03852271478690617,0.06857523534402338,1.3359407388668272,0.6674380165289256,0.05054578988351033,0.08887898871182524,high_pc2
global,manic,55,55,-0.13276281717590657,-0.20614870804195723,0.07338589086605066,1.3338905620840105,0.6145454545454545,0.05405973584459438,0.09339146143426517,high_pc2
global,effusive,55,55,-0.06316630214921665,-0.1290156857973035,0.06584938364808685,1.3105011611651478,0.6495867768595042,0.047660203686511006,0.0840214534733912,high_pc2
global,universalist,55,55,-0.14824448180739638,-0.10781053711000797,-0.04043394469738841,-1.2883712745084819,-0.6502479338842975,-0.05160176353598871,-0.02782555884389658,low_pc2
global,secular,55,55,0.16081867564927083,0.1002711244762466,0.060547551173024225,1.2867266766954906,0.5986776859504133,0.04323045821559711,0.0781191666311661,high_pc2
global,methodical,55,55,0.17504973506488514,0.24804825540801428,-0.07299852034312915,-1.278818879063677,-0.6244628099173554,-0.09635341843360479,-0.05502407618467708,low_pc2
global,temperamental,55,55,-0.16786924694600386,-0.24287729904407368,0.07500805209806982,1.2727833466272052,0.596694214876033,0.055730369461619474,0.096360185985134,high_pc2
global,ethereal,55,55,-0.06633350721182814,0.027096176490573408,-0.09342968370240154,-1.2546519435038945,-0.5775206611570248,-0.12085780108351582,-0.0648994840011009,low_pc2
global,utilitarian,55,55,0.12761025090943726,0.08510709851989831,0.042503152389538945,1.2361306186355943,0.5973553719008264,0.029745473547342926,0.055810346254104685,high_pc2
global,calm,55,55,0.18118273546245556,0.2535520135008759,-0.07236927803842036,-1.2315892431679576,-0.579504132231405,-0.09459366238736447,-0.05212799859392625,low_pc2
global,passionate,55,55,0.027850050630541297,-0.03381623503493494,0.06166628566547623,1.226854325983632,0.5980165289256199,0.04230247490827535,0.08193513597877945,high_pc2
global,problem_solving,55,55,0.29270552359340263,0.252343965302133,0.04036155829126964,1.2194430266448029,0.6138842975206612,0.02781505842187813,0.05100516721031548,high_pc2
global,exploratory,55,55,0.5527994678883401,0.5257217139030346,0.02707775398530554,1.2154428885412796,0.6105785123966943,0.018487994981768053,0.03459862402032536,high_pc2
global,nihilistic,55,55,-0.12066634045759153,-0.05852008379020279,-0.06214625666738874,-1.2058672540419322,-0.6,-0.0795275946768932,-0.03991751930409458,low_pc2
global,nostalgic,55,55,-0.05076063270921833,0.019250995055067346,-0.07001162776428568,-1.2021556411363856,-0.5755371900826446,-0.08983665570211723,-0.04674700601351053,low_pc2
global,circumspect,55,55,0.35672860818771573,0.3971037044372528,-0.04037509624953706,-1.200727728529575,-0.5735537190082645,-0.05204501789801825,-0.027235415208958485,low_pc2
global,cosmopolitan,55,55,0.1842603081836456,0.2176099923700955,-0.0333496841864499,-1.1851241954514558,-0.5920661157024794,-0.043245997389227256,-0.022245740704734913,low_pc2
global,mystical,55,55,-0.0274314514936226,0.05319035770009318,-0.08062180919371578,-1.1800882758811435,-0.5775206611570248,-0.10551999562110528,-0.057137260531926894,low_pc2
global,mischievous,55,55,-0.19548629354368763,-0.2652709520308787,0.06978465848719106,1.167269632480681,0.5371900826446281,0.04548545850114455,0.09231769570177549,high_pc2
global,hostile,55,55,-0.3063022247348157,-0.37035311736689713,0.06405089263208141,1.140987614800205,0.5504132231404959,0.045735290012976534,0.08322706953904756,high_pc2
global,edgy,55,55,-0.1857834245963,-0.25291594283805313,0.06713251824175312,1.127733067985685,0.5345454545454545,0.04418555764664904,0.08817791654049698,high_pc2
global,dogmatic,55,55,-0.21218183574542654,-0.16274359391137183,-0.04943824183405471,-1.1043637673234485,-0.5603305785123966,-0.06462685075392684,-0.03407668602084095,low_pc2
global,enigmatic,55,55,-0.04688650934696052,0.03088560193286728,-0.0777721112798278,-1.0961399863361656,-0.5457851239669421,-0.10309199571906662,-0.04917622879761013,low_pc2
global,holistic,55,55,0.407618857608604,0.4327824925989267,-0.025163634990322703,-1.0947953873327094,-0.5907438016528925,-0.034349256573152055,-0.017968487486349247,low_pc2
global,progressive,55,55,0.05712936265580969,0.02224519423259991,0.03488416842320978,1.092544697563418,0.5504132231404959,0.023627415244324296,0.04662043588570968,high_pc2
global,passive_aggressive,55,55,-0.3182134406433525,-0.37638210799122684,0.05816866734787435,1.0743124044467254,0.5094214876033057,0.039773642489893186,0.07761018532108409,high_pc2
global,independent,55,55,0.058585362323718866,0.08658828845155074,-0.028002926127831874,-1.0659610374632986,-0.540495867768595,-0.03738084422495563,-0.019151202203970007,low_pc2
global,petty,55,55,-0.12813224776052776,-0.18057000360249853,0.05243775584197077,1.0590731877382067,0.5120661157024793,0.034212178188694445,0.06976617136700461,high_pc2
global,socratic,55,55,-0.12130632920762661,-0.1494959598763848,0.028189630668758195,1.0565479181997397,0.5259504132231405,0.018378399693564744,0.038582035255767054,high_pc2
global,educational,55,55,0.5117289537169389,0.5458492651855867,-0.0341203114686478,-1.054786597760944,-0.4922314049586777,-0.045742495665167006,-0.021387070848858318,low_pc2
global,paradoxical,55,55,0.1656800821001931,0.22128913072257522,-0.05560904862238211,-1.0476094778707632,-0.564297520661157,-0.07383483143565546,-0.03605987974322748,low_pc2
global,egalitarian,55,55,0.09488824467014348,0.06865571521779178,0.026232529452351702,1.0437079697661453,0.5398347107438016,0.01741719112786309,0.03582281576184526,high_pc2
global,rebellious,55,55,0.06491982312843544,0.01804643389615975,0.04687338923227569,1.0400743169011244,0.528595041322314,0.0296433756156223,0.06522738079311016,high_pc2
global,sycophantic,55,55,-0.18700184759778454,-0.22907639645967628,0.04207454886189174,1.0372550077114262,0.4948760330578512,0.027968919336689414,0.05829476054399242,high_pc2
global,sardonic,55,55,-0.3082005571681098,-0.3674765588749527,0.059276001706842885,1.026791819252683,0.4849586776859504,0.03761759417554372,0.08021747044147556,high_pc2
global,improvisational,55,55,-0.0027357313838295956,-0.05651118515907182,0.05377545377524222,1.0219768419677293,0.5464462809917355,0.03476338713470766,0.07460677631539234,high_pc2
global,melancholic,55,55,-0.008349347912243956,0.04924473687893144,-0.05759408479117539,-1.020654709205012,-0.5140495867768595,-0.07777353889232518,-0.03628204300029086,low_pc2
global,bitter,55,55,-0.2541427507630346,-0.3146872120272866,0.060544461264252,1.0146063219332513,0.49619834710743804,0.036336084108809154,0.08389902898966808,high_pc2
global,pacifist,55,55,-0.04532687636325168,-0.007364605160737149,-0.03796227120251453,-0.9906373792130749,-0.5213223140495867,-0.05039053018692579,-0.025758135635340466,low_pc2
global,tactful,55,55,0.16916058366088882,0.21991663112002988,-0.05075604745914106,-0.9797293561839931,-0.47371900826446284,-0.06786764196325412,-0.030913547667207688,low_pc2
global,manipulative,55,55,-0.11553886264572444,-0.16020866704417863,0.044669804398454194,0.9708604737081977,0.4743801652892562,0.028480972026708188,0.060265125983656846,high_pc2
global,ironic,55,55,-0.2841824432121128,-0.33802972860682307,0.05384728539471029,0.9659448886685603,0.4585123966942149,0.032846005959688715,0.07492848492051513,high_pc2
global,wry,55,55,-0.2581702564361394,-0.3133101941778287,0.05513993774168929,0.9608391702985117,0.46115702479338844,0.03542365088813734,0.07582705735579841,high_pc2
global,anthropocentric,55,55,-0.07676153837138877,-0.10247018199640551,0.025708643625016736,0.9576796407025222,0.5140495867768595,0.017130743486947174,0.03595643985912046,high_pc2
global,blunt,55,55,-0.1474967076710449,-0.19191257540554293,0.044415867734498043,0.9502104390222883,0.4565289256198347,0.028712139807657286,0.06255233700322413,high_pc2
global,diplomatic,55,55,0.18430826201587194,0.23703270592275089,-0.05272444390687894,-0.9430317365017292,-0.4677685950413223,-0.06938744119303004,-0.03270306393269683,low_pc2
global,submissive,55,55,-0.2672574528829889,-0.303191149651194,0.03593369676820507,0.9212509764079952,0.45454545454545453,0.021572426179275364,0.05000257179907308,high_pc2
global,generalist,55,55,0.5006094885828165,0.48482294345600196,0.015786545126814544,0.882602561701487,0.4968595041322314,0.008383185522798497,0.022862814331525552,high_pc2
global,adventurous,55,55,0.000669408048811843,-0.04145248083350065,0.04212188888231249,0.8814953756246439,0.45454545454545453,0.025119285539237812,0.05947692526952759,high_pc2
global,poetic,55,55,-0.036020483762783044,0.0228687385947453,-0.058889222357528345,-0.8812520521268254,-0.47966942148760333,-0.08530327696434674,-0.037841080839812496,low_pc2
global,savage,55,55,-0.27516306131064655,-0.3241226355646658,0.048959574254019256,0.8672642990520391,0.428099173553719,0.027462536308935553,0.06904526648317115,high_pc2
global,theatrical,55,55,0.051640303366906684,0.10662628632443523,-0.054985982957528545,-0.8637075907272208,-0.4783471074380165,-0.07804609979768981,-0.030853602991079202,low_pc2
global,verbose,55,55,0.6298783783045744,0.6485945347097261,-0.018716156405151674,-0.8492288823294942,-0.4135537190082645,-0.02796410694325343,-0.01104543198714321,low_pc2
global,traditional,55,55,-0.06588336098966231,-0.03033958848565452,-0.035543772504007795,-0.8487547693027991,-0.4452892561983471,-0.05065871948171702,-0.019792816836940202,low_pc2
global,sarcastic,55,55,-0.3478489716211601,-0.39654076909423364,0.04869179747307356,0.8432618182654835,0.40297520661157027,0.026324957412373413,0.06940914151959235,high_pc2
global,mercurial,55,55,-0.11944433523608627,-0.1720184573425527,0.05257412210646642,0.8332518219296684,0.40628099173553717,0.03034384283893445,0.07695924868226361,high_pc2
global,avoidant,55,55,-0.43223328828777546,-0.4545986126469077,0.022365324359132244,0.8075658882614307,0.43471074380165287,0.011501784609887798,0.03187053038039799,high_pc2
global,judgmental,55,55,-0.1913046755322352,-0.23522770742490803,0.043923031892672826,0.8050564602732072,0.39636363636363636,0.02465894906818794,0.06425295311453397,high_pc2
global,spontaneous,55,55,-0.027108292703709305,-0.07467013401244181,0.047561841308732505,0.7919097856886924,0.39768595041322313,0.027270284389527635,0.06910265442620657,high_pc2
global,understated,55,55,-0.31348025283481273,-0.3399110653272922,0.026430812492479472,0.7912613366064145,0.428099173553719,0.013501001937160625,0.037855990395501006,high_pc2
global,decisive,55,55,-0.20645990958220042,-0.1826218108341366,-0.023838098748063835,-0.7884421758475424,-0.34677685950413223,-0.034861263085530204,-0.0126930333177456,low_pc2
global,flirty,55,55,-0.16936436054670426,-0.21615556683311526,0.04679120628641101,0.7855860329046916,0.3685950413223141,0.022052999738511797,0.06851562119712634,high_pc2
global,romantic,55,55,-0.035674638140334045,0.0203960585969704,-0.05607069673730444,-0.777552554164988,-0.4644628099173554,-0.08059098226385825,-0.029262712435036187,low_pc2
global,urgent,55,55,-0.23726282525916476,-0.26694362470019506,0.029680799441030303,0.7759453038252134,0.3765289256198347,0.014129122479087042,0.042932529023784756,high_pc2
global,cautious,55,55,0.26303990702272967,0.2888828942897076,-0.025842987266977924,-0.7669693294379751,-0.32231404958677684,-0.03780421633213619,-0.012276502603539404,low_pc2
global,naive,55,55,-0.18668370520760075,-0.22859465912162913,0.04191095391402838,0.7480544813997064,0.3844628099173554,0.022892355896697452,0.06251119983777816,high_pc2
global,factual,55,55,0.0890697992070178,0.13201037234775603,-0.042940573140738236,-0.7313435580414369,-0.35338842975206614,-0.06488573808957351,-0.019841095889508394,low_pc2
global,vindictive,55,55,0.005522942782918037,0.04000552176654264,-0.0344825789836246,-0.7231356488567774,-0.35669421487603303,-0.05336717960817546,-0.01535558932350097,low_pc2
global,confident,55,55,-0.1905159017449278,-0.15978009851425692,-0.030735803230670877,-0.7033181744579285,-0.35338842975206614,-0.043622762183674856,-0.01557803815686587,low_pc2
global,acerbic,55,55,-0.3070593768690965,-0.34805502112098063,0.04099564425188412,0.6957091638680666,0.32826446280991733,0.019671060186025612,0.061907403386920246,high_pc2
global,deconstructionist,55,55,0.24925013651244282,0.2752186356775688,-0.025968499165126002,-0.6788233260984753,-0.4049586776859504,-0.03910640901078094,-0.012662314135000489,low_pc2
global,individualistic,55,55,0.026200149659219716,-0.0073693587608177485,0.03356950842003746,0.6786051596189644,0.3527272727272727,0.016566290841804453,0.05412990978504544,high_pc2
global,inspirational,55,55,0.14561238647606312,0.17159938184518425,-0.025986995369121135,-0.6641105735500064,-0.3090909090909091,-0.03848013085814097,-0.010264727828125255,low_pc2
global,introspective,55,55,0.4682231965453611,0.4828691194362915,-0.014645922890930418,-0.6625953085298117,-0.36198347107438017,-0.022956794501662894,-0.006521778707426759,low_pc2
global,subversive,55,55,-0.03190136004602415,-0.06472716075465161,0.03282580070862746,0.657128766734463,0.33487603305785124,0.015898794852402066,0.05148852934424732,high_pc2
