component,pole,pole_rank,persona,cluster,score,rank_ascending,rank_descending,percentile,cluster_count_in_pole,cluster_share_in_pole,cluster_population_share,cluster_enrichment_ratio
9,positive,11,geographer,procedural_professional,13.0624571619981,265.0,11.0,96.18181818181819,10,0.5,0.4581818181818182,1.0912698412698412
9,positive,12,anthropologist,procedural_professional,12.348438635285499,264.0,12.0,95.81818181818181,10,0.5,0.4581818181818182,1.0912698412698412
9,positive,13,pacifist,procedural_professional,12.312774440634545,263.0,13.0,95.45454545454545,10,0.5,0.4581818181818182,1.0912698412698412
9,positive,14,evangelist,grounded_social,11.829351101351275,262.0,14.0,95.0909090909091,3,0.15,0.19636363636363635,0.763888888888889
9,positive,15,rebel,combative_iconoclast,11.29083629591358,261.0,15.0,94.72727272727273,2,0.1,0.05454545454545454,1.8333333333333335
9,positive,16,traditionalist,procedural_professional,11.271172285006148,260.0,16.0,94.36363636363636,10,0.5,0.4581818181818182,1.0912698412698412
9,positive,17,jester,trickster_chaos,10.66685998464338,259.0,17.0,94.0,3,0.15,0.03636363636363636,4.125
9,positive,18,visionary,procedural_professional,10.562143647036038,258.0,18.0,93.63636363636364,10,0.5,0.4581818181818182,1.0912698412698412
9,positive,19,historian,procedural_professional,10.40452116883394,257.0,19.0,93.27272727272727,10,0.5,0.4581818181818182,1.0912698412698412
9,positive,20,advocate,procedural_professional,10.397196393770814,256.0,20.0,92.9090909090909,10,0.5,0.4581818181818182,1.0912698412698412
9,negative,1,amnesiac,grounded_social,-24.9662249525559,1.0,275.0,0.18181818181818182,7,0.35,0.19636363636363635,1.7824074074074074
9,negative,2,proofreader,editorial,-21.97988786346984,2.0,274.0,0.5454545454545454,3,0.15,0.04727272727272727,3.173076923076923
9,negative,3,loner,grounded_social,-17.664073406933415,3.0,273.0,0.9090909090909091,7,0.35,0.19636363636363635,1.7824074074074074
9,negative,4,void,mythic_spiritual,-17.3134378866271,4.0,272.0,1.2727272727272727,6,0.3,0.18545454545454546,1.6176470588235294
9,negative,5,interviewer,editorial,-15.740922213769881,5.0,271.0,1.6363636363636365,3,0.15,0.04727272727272727,3.173076923076923
9,negative,6,addict,grounded_social,-14.553144122740814,6.0,270.0,2.0,7,0.35,0.19636363636363635,1.7824074074074074
9,negative,7,widow,grounded_social,-13.874434115135438,7.0,269.0,2.3636363636363638,7,0.35,0.19636363636363635,1.7824074074074074
9,negative,8,vampire,mythic_spiritual,-13.32353563454195,8.0,268.0,2.727272727272727,6,0.3,0.18545454545454546,1.6176470588235294
9,negative,9,therapist,procedural_professional,-13.266810755968919,9.0,267.0,3.090909090909091,3,0.15,0.4581818181818182,0.3273809523809524
9,negative,10,aberration,mythic_spiritual,-13.182450082613634,10.0,266.0,3.4545454545454546,6,0.3,0.18545454545454546,1.6176470588235294
9,negative,11,revenant,mythic_spiritual,-13.094054469320888,11.0,265.0,3.8181818181818183,6,0.3,0.18545454545454546,1.6176470588235294
9,negative,12,wraith,mythic_spiritual,-12.967727020255406,12.0,264.0,4.181818181818182,6,0.3,0.18545454545454546,1.6176470588235294
9,negative,13,screener,editorial,-12.603234359225691,13.0,263.0,4.545454545454546,3,0.15,0.04727272727272727,3.173076923076923
9,negative,14,patient,grounded_social,-12.412674246749608,14.0,262.0,4.909090909090909,7,0.35,0.19636363636363635,1.7824074074074074
9,negative,15,counselor,procedural_professional,-12.307907333430046,15.0,261.0,5.2727272727272725,3,0.15,0.4581818181818182,0.3273809523809524
9,negative,16,divorcee,grounded_social,-12.216777672460024,16.0,260.0,5.636363636363637,7,0.35,0.19636363636363635,1.7824074074074074
9,negative,17,workaholic,combative_iconoclast,-11.561262870815712,17.0,259.0,6.0,1,0.05,0.05454545454545454,0.9166666666666667
9,negative,18,fixer,grounded_social,-10.858843000474456,18.0,258.0,6.363636363636363,7,0.35,0.19636363636363635,1.7824074074074074
9,negative,19,spy,procedural_professional,-10.287746124976715,19.0,257.0,6.7272727272727275,3,0.15,0.4581818181818182,0.3273809523809524
9,negative,20,ghost,mythic_spiritual,-10.19732201467666,20.0,256.0,7.090909090909091,6,0.3,0.18545454545454546,1.6176470588235294
10,positive,1,parasite,mythic_spiritual,26.08975407305171,275.0,1.0,99.81818181818181,6,0.3,0.18545454545454546,1.6176470588235294
10,positive,2,virus,mythic_spiritual,24.878789590485084,274.0,2.0,99.45454545454545,6,0.3,0.18545454545454546,1.6176470588235294
10,positive,3,narcissist,grounded_social,23.93796301231164,273.0,3.0,99.0909090909091,1,0.05,0.19636363636363635,0.25462962962962965
10,positive,4,vegan,procedural_professional,17.556515751478873,272.0,4.0,98.72727272727273,11,0.55,0.4581818181818182,1.2003968253968256
10,positive,5,mycorrhizal,mythic_spiritual,16.07901490062332,271.0,5.0,98.36363636363636,6,0.3,0.18545454545454546,1.6176470588235294
10,positive,6,veterinarian,procedural_professional,15.345240760570324,270.0,6.0,98.0,11,0.55,0.4581818181818182,1.2003968253968256
10,positive,7,coral_reef,mythic_spiritual,14.848997980238831,269.0,7.0,97.63636363636364,6,0.3,0.18545454545454546,1.6176470588235294
10,positive,8,naturalist,procedural_professional,14.602896320892372,268.0,8.0,97.27272727272727,11,0.55,0.4581818181818182,1.2003968253968256
10,positive,9,sommelier,procedural_professional,14.361794122301962,267.0,9.0,96.9090909090909,11,0.55,0.4581818181818182,1.2003968253968256
10,positive,10,traditionalist,procedural_professional,13.512580951124963,266.0,10.0,96.54545454545455,11,0.55,0.4581818181818182,1.2003968253968256
10,positive,11,crystalline,mythic_spiritual,13.424580581577082,265.0,11.0,96.18181818181819,6,0.3,0.18545454545454546,1.6176470588235294
10,positive,12,pacifist,procedural_professional,13.223053199685978,264.0,12.0,95.81818181818181,11,0.55,0.4581818181818182,1.2003968253968256
10,positive,13,purist,procedural_professional,12.89423386144261,263.0,13.0,95.45454545454545,11,0.55,0.4581818181818182,1.2003968253968256
10,positive,14,biologist,procedural_professional,12.818331622233579,262.0,14.0,95.0909090909091,11,0.55,0.4581818181818182,1.2003968253968256
10,positive,15,workaholic,combative_iconoclast,12.638722118493556,261.0,15.0,94.72727272727273,1,0.05,0.05454545454545454,0.9166666666666667
10,positive,16,zealot,mythic_spiritual,12.62074023075731,260.0,16.0,94.36363636363636,6,0.3,0.18545454545454546,1.6176470588235294
10,positive,17,hive,procedural_professional,12.21925597348463,259.0,17.0,94.0,11,0.55,0.4581818181818182,1.2003968253968256
10,positive,18,symbiont,procedural_professional,11.978782549585869,258.0,18.0,93.63636363636364,11,0.55,0.4581818181818182,1.2003968253968256
10,positive,19,conservator,procedural_professional,11.941297627871725,257.0,19.0,93.27272727272727,11,0.55,0.4581818181818182,1.2003968253968256
10,positive,20,nutritionist,editorial,11.80814505357977,256.0,20.0,92.9090909090909,1,0.05,0.04727272727272727,1.0576923076923077
10,negative,1,poet,mythic_spiritual,-17.762358845004243,1.0,275.0,0.18181818181818182,9,0.45,0.18545454545454546,2.4264705882352944
10,negative,2,bard,mythic_spiritual,-13.836887111406684,2.0,274.0,0.5454545454545454,9,0.45,0.18545454545454546,2.4264705882352944
10,negative,3,playwright,grounded_social,-13.489446580228494,3.0,273.0,0.9090909090909091,3,0.15,0.19636363636363635,0.763888888888889
10,negative,4,prophet,mythic_spiritual,-11.99364837655144,4.0,272.0,1.2727272727272727,9,0.45,0.18545454545454546,2.4264705882352944
10,negative,5,caveman,trickster_chaos,-11.392977006984065,5.0,271.0,1.6363636363636365,1,0.05,0.03636363636363636,1.3750000000000002
10,negative,6,oracle,mythic_spiritual,-10.498696632738026,6.0,270.0,2.0,9,0.45,0.18545454545454546,2.4264705882352944
10,negative,7,trainer,procedural_professional,-10.389250715253114,7.0,269.0,2.3636363636363638,7,0.35,0.4581818181818182,0.7638888888888888
10,negative,8,instructor,procedural_professional,-10.384593114964073,8.0,268.0,2.727272727272727,7,0.35,0.4581818181818182,0.7638888888888888
10,negative,9,planner,procedural_professional,-10.25645824990216,9.0,267.0,3.090909090909091,7,0.35,0.4581818181818182,0.7638888888888888
10,negative,10,wanderer,mythic_spiritual,-9.998977525755578,10.0,266.0,3.4545454545454546,9,0.45,0.18545454545454546,2.4264705882352944
10,negative,11,exile,mythic_spiritual,-9.636750060498217,11.0,265.0,3.8181818181818183,9,0.45,0.18545454545454546,2.4264705882352944
10,negative,12,strategist,procedural_professional,-9.370427692090965,12.0,264.0,4.181818181818182,7,0.35,0.4581818181818182,0.7638888888888888
10,negative,13,debugger,procedural_professional,-9.320388445238,13.0,263.0,4.545454545454546,7,0.35,0.4581818181818182,0.7638888888888888
10,negative,14,novelist,grounded_social,-9.237713143526895,14.0,262.0,4.909090909090909,3,0.15,0.19636363636363635,0.763888888888889
10,negative,15,revenant,mythic_spiritual,-9.019813658029905,15.0,261.0,5.2727272727272725,9,0.45,0.18545454545454546,2.4264705882352944
10,negative,16,amnesiac,grounded_social,-9.016161108290751,16.0,260.0,5.636363636363637,3,0.15,0.19636363636363635,0.763888888888889
10,negative,17,wraith,mythic_spiritual,-9.00085559696001,17.0,259.0,6.0,9,0.45,0.18545454545454546,2.4264705882352944
10,negative,18,statistician,procedural_professional,-8.757837611811768,18.0,258.0,6.363636363636363,7,0.35,0.4581818181818182,0.7638888888888888
10,negative,19,ghost,mythic_spiritual,-8.619487405528515,19.0,257.0,6.7272727272727275,9,0.45,0.18545454545454546,2.4264705882352944
10,negative,20,tutor,procedural_professional,-8.551573441540913,20.0,256.0,7.090909090909091,7,0.35,0.4581818181818182,0.7638888888888888
11,positive,1,stoic,mythic_spiritual,29.65912442290931,275.0,1.0,99.81818181818181,4,0.2,0.18545454545454546,1.0784313725490198
11,positive,2,ascetic,mythic_spiritual,20.590906418575997,274.0,2.0,99.45454545454545,4,0.2,0.18545454545454546,1.0784313725490198
11,positive,3,philosopher,procedural_professional,15.337247389133617,273.0,3.0,99.0909090909091,7,0.35,0.4581818181818182,0.7638888888888888
11,positive,4,mathematician,procedural_professional,14.390804326777502,272.0,4.0,98.72727272727273,7,0.35,0.4581818181818182,0.7638888888888888
11,positive,5,traditionalist,procedural_professional,13.715102418563399,271.0,5.0,98.36363636363636,7,0.35,0.4581818181818182,0.7638888888888888
11,positive,6,physicist,procedural_professional,13.700572355973602,270.0,6.0,98.0,7,0.35,0.4581818181818182,0.7638888888888888
11,positive,7,mechanic,procedural_professional,13.174060681090367,269.0,7.0,97.63636363636364,7,0.35,0.4581818181818182,0.7638888888888888
11,positive,8,purist,procedural_professional,13.008596067679095,268.0,8.0,97.27272727272727,7,0.35,0.4581818181818182,0.7638888888888888
11,positive,9,workaholic,combative_iconoclast,12.780677915029736,267.0,9.0,96.9090909090909,1,0.05,0.05454545454545454,0.9166666666666667
11,positive,10,caveman,trickster_chaos,12.147872385101081,266.0,10.0,96.54545454545455,1,0.05,0.03636363636363636,1.3750000000000002
11,positive,11,procrastinator,other,11.642525168709266,265.0,11.0,96.18181818181819,1,0.05,0.02181818181818182,2.2916666666666665
11,positive,12,surfer,grounded_social,11.618529365416656,264.0,12.0,95.81818181818181,6,0.3,0.19636363636363635,1.527777777777778
11,positive,13,minimalist,procedural_professional,11.137758955563108,263.0,13.0,95.45454545454545,7,0.35,0.4581818181818182,0.7638888888888888
11,positive,14,soldier,grounded_social,11.082650929467277,262.0,14.0,95.0909090909091,6,0.3,0.19636363636363635,1.527777777777778
11,positive,15,loner,grounded_social,10.619890689293877,261.0,15.0,94.72727272727273,6,0.3,0.19636363636363635,1.527777777777778
11,positive,16,hermit,mythic_spiritual,10.146405907501952,260.0,16.0,94.36363636363636,4,0.2,0.18545454545454546,1.0784313725490198
11,positive,17,veteran,grounded_social,10.04751455863697,259.0,17.0,94.0,6,0.3,0.19636363636363635,1.527777777777778
11,positive,18,crystalline,mythic_spiritual,9.583587022472132,258.0,18.0,93.63636363636364,4,0.2,0.18545454545454546,1.0784313725490198
11,positive,19,luddite,grounded_social,9.253208022779067,257.0,19.0,93.27272727272727,6,0.3,0.19636363636363635,1.527777777777778
11,positive,20,artisan,grounded_social,8.873502700026295,256.0,20.0,92.9090909090909,6,0.3,0.19636363636363635,1.527777777777778
11,negative,1,activist,procedural_professional,-19.14311931428496,1.0,275.0,0.18181818181818182,8,0.4,0.4581818181818182,0.873015873015873
11,negative,2,gossip,trickster_chaos,-12.324267917480325,2.0,274.0,0.5454545454545454,1,0.05,0.03636363636363636,1.3750000000000002
11,negative,3,revolutionary,combative_iconoclast,-11.927623204869349,3.0,273.0,0.9090909090909091,2,0.1,0.05454545454545454,1.8333333333333335
11,negative,4,vampire,mythic_spiritual,-10.068676741598674,4.0,272.0,1.2727272727272727,5,0.25,0.18545454545454546,1.3480392156862746
11,negative,5,vigilante,grounded_social,-9.47171179077132,5.0,271.0,1.6363636363636365,3,0.15,0.19636363636363635,0.763888888888889
11,negative,6,infant,other,-9.34681030269269,6.0,270.0,2.0,1,0.05,0.02181818181818182,2.2916666666666665
11,negative,7,ambassador,procedural_professional,-9.115009772945376,7.0,269.0,2.3636363636363638,8,0.4,0.4581818181818182,0.873015873015873
11,negative,8,reporter,procedural_professional,-8.968688158521818,8.0,268.0,2.727272727272727,8,0.4,0.4581818181818182,0.873015873015873
11,negative,9,advocate,procedural_professional,-8.957811161372847,9.0,267.0,3.090909090909091,8,0.4,0.4581818181818182,0.873015873015873
11,negative,10,wraith,mythic_spiritual,-8.459475368983574,10.0,266.0,3.4545454545454546,5,0.25,0.18545454545454546,1.3480392156862746
11,negative,11,demon,mythic_spiritual,-8.428580954346064,11.0,265.0,3.8181818181818183,5,0.25,0.18545454545454546,1.3480392156862746
11,negative,12,anarchist,procedural_professional,-8.393346029697051,12.0,264.0,4.181818181818182,8,0.4,0.4581818181818182,0.873015873015873
11,negative,13,spy,procedural_professional,-8.104742996836649,13.0,263.0,4.545454545454546,8,0.4,0.4581818181818182,0.873015873015873
11,negative,14,ghost,mythic_spiritual,-7.574800410922498,14.0,262.0,4.909090909090909,5,0.25,0.18545454545454546,1.3480392156862746
11,negative,15,publisher,procedural_professional,-7.5194206250517475,15.0,261.0,5.2727272727272725,8,0.4,0.4581818181818182,0.873015873015873
11,negative,16,journalist,procedural_professional,-7.42770410322496,16.0,260.0,5.636363636363637,8,0.4,0.4581818181818182,0.873015873015873
11,negative,17,prey,grounded_social,-7.218108476604702,17.0,259.0,6.0,3,0.15,0.19636363636363635,0.763888888888889
11,negative,18,fixer,grounded_social,-7.0647192598660435,18.0,258.0,6.363636363636363,3,0.15,0.19636363636363635,0.763888888888889
11,negative,19,saboteur,combative_iconoclast,-7.0128525004165,19.0,257.0,6.7272727272727275,2,0.1,0.05454545454545454,1.8333333333333335
11,negative,20,mycorrhizal,mythic_spiritual,-6.906604422915315,20.0,256.0,7.090909090909091,5,0.25,0.18545454545454546,1.3480392156862746
12,positive,1,infant,other,33.09437309453299,275.0,1.0,99.81818181818181,2,0.1,0.02181818181818182,4.583333333333333
12,positive,2,toddler,other,17.36077573240339,274.0,2.0,99.45454545454545,2,0.1,0.02181818181818182,4.583333333333333
12,positive,3,poet,mythic_spiritual,15.20725072196347,273.0,3.0,99.0909090909091,4,0.2,0.18545454545454546,1.0784313725490198
12,positive,4,photographer,grounded_social,11.064395408960522,272.0,4.0,98.72727272727273,5,0.25,0.19636363636363635,1.2731481481481481
12,positive,5,caveman,trickster_chaos,10.851911615561358,271.0,5.0,98.36363636363636,1,0.05,0.03636363636363636,1.3750000000000002
12,positive,6,minimalist,procedural_professional,10.61344928495298,270.0,6.0,98.0,6,0.3,0.4581818181818182,0.6547619047619048
12,positive,7,composer,procedural_professional,10.438496224445247,269.0,7.0,97.63636363636364,6,0.3,0.4581818181818182,0.6547619047619048
12,positive,8,flaneur,grounded_social,9.85611919085161,268.0,8.0,97.27272727272727,5,0.25,0.19636363636363635,1.2731481481481481
12,positive,9,artisan,grounded_social,9.586669635820252,267.0,9.0,96.9090909090909,5,0.25,0.19636363636363635,1.2731481481481481
12,positive,10,amnesiac,grounded_social,9.178391477050582,266.0,10.0,96.54545454545455,5,0.25,0.19636363636363635,1.2731481481481481
12,positive,11,virtuoso,procedural_professional,9.13331380857482,265.0,11.0,96.18181818181819,6,0.3,0.4581818181818182,0.6547619047619048
12,positive,12,musician,grounded_social,8.508598931818101,264.0,12.0,95.81818181818181,5,0.25,0.19636363636363635,1.2731481481481481
12,positive,13,visionary,procedural_professional,8.325040678195197,263.0,13.0,95.45454545454545,6,0.3,0.4581818181818182,0.6547619047619048
12,positive,14,stoic,mythic_spiritual,8.275417298759766,262.0,14.0,95.0909090909091,4,0.2,0.18545454545454546,1.0784313725490198
12,positive,15,designer,procedural_professional,8.238320278955392,261.0,15.0,94.72727272727273,6,0.3,0.4581818181818182,0.6547619047619048
12,positive,16,simulacrum,mythic_spiritual,7.983013229702441,260.0,16.0,94.36363636363636,4,0.2,0.18545454545454546,1.0784313725490198
12,positive,17,builder,procedural_professional,7.8029009471796265,259.0,17.0,94.0,6,0.3,0.4581818181818182,0.6547619047619048
12,positive,18,workaholic,combative_iconoclast,7.70193736166216,258.0,18.0,93.63636363636364,2,0.1,0.05454545454545454,1.8333333333333335
12,positive,19,narrator,mythic_spiritual,7.570941277468768,257.0,19.0,93.27272727272727,4,0.2,0.18545454545454546,1.0784313725490198
12,positive,20,destroyer,combative_iconoclast,7.468153397659321,256.0,20.0,92.9090909090909,2,0.1,0.05454545454545454,1.8333333333333335
12,negative,1,witch,mythic_spiritual,-20.348033908841625,1.0,275.0,0.18181818181818182,8,0.4,0.18545454545454546,2.1568627450980395
12,negative,2,shaman,mythic_spiritual,-20.346699995069116,2.0,274.0,0.5454545454545454,8,0.4,0.18545454545454546,2.1568627450980395
12,negative,3,mystic,mythic_spiritual,-16.530750979613224,3.0,273.0,0.9090909090909091,8,0.4,0.18545454545454546,2.1568627450980395
12,negative,4,teenager,other,-16.486560624443932,4.0,272.0,1.2727272727272727,3,0.15,0.02181818181818182,6.874999999999999
12,negative,5,adolescent,other,-15.291907065813623,5.0,271.0,1.6363636363636365,3,0.15,0.02181818181818182,6.874999999999999
12,negative,6,gossip,trickster_chaos,-15.101918419586598,6.0,270.0,2.0,2,0.1,0.03636363636363636,2.7500000000000004
12,negative,7,gamer,combative_iconoclast,-14.234691604219174,7.0,269.0,2.3636363636363638,1,0.05,0.05454545454545454,0.9166666666666667
12,negative,8,procrastinator,other,-12.930693282613774,8.0,268.0,2.727272727272727,3,0.15,0.02181818181818182,6.874999999999999
12,negative,9,familiar,mythic_spiritual,-11.307516661004598,9.0,267.0,3.090909090909091,8,0.4,0.18545454545454546,2.1568627450980395
12,negative,10,spirit,mythic_spiritual,-10.214718329114453,10.0,266.0,3.4545454545454546,8,0.4,0.18545454545454546,2.1568627450980395
12,negative,11,healer,procedural_professional,-9.907914691988053,11.0,265.0,3.8181818181818183,5,0.25,0.4581818181818182,0.5456349206349206
12,negative,12,avatar,mythic_spiritual,-9.705792740020119,12.0,264.0,4.181818181818182,8,0.4,0.18545454545454546,2.1568627450980395
12,negative,13,nutritionist,editorial,-9.650494393561226,13.0,263.0,4.545454545454546,1,0.05,0.04727272727272727,1.0576923076923077
12,negative,14,pirate,trickster_chaos,-9.48207606729084,14.0,262.0,4.909090909090909,2,0.1,0.03636363636363636,2.7500000000000004
12,negative,15,vegan,procedural_professional,-9.029673127087177,15.0,261.0,5.2727272727272725,5,0.25,0.4581818181818182,0.5456349206349206
12,negative,16,angel,mythic_spiritual,-8.324675316347982,16.0,260.0,5.636363636363637,8,0.4,0.18545454545454546,2.1568627450980395
12,negative,17,anthropologist,procedural_professional,-8.218976194054731,17.0,259.0,6.0,5,0.25,0.4581818181818182,0.5456349206349206
12,negative,18,alien,mythic_spiritual,-8.004083068955772,18.0,258.0,6.363636363636363,8,0.4,0.18545454545454546,2.1568627450980395
12,negative,19,biologist,procedural_professional,-7.672649740339665,19.0,257.0,6.7272727272727275,5,0.25,0.4581818181818182,0.5456349206349206
12,negative,20,doctor,procedural_professional,-7.608418959108935,20.0,256.0,7.090909090909091,5,0.25,0.4581818181818182,0.5456349206349206
13,positive,1,infant,other,17.757890776630084,275.0,1.0,99.81818181818181,1,0.05,0.02181818181818182,2.2916666666666665
13,positive,2,pirate,trickster_chaos,17.186276801060778,274.0,2.0,99.45454545454545,2,0.1,0.03636363636363636,2.7500000000000004
13,positive,3,smuggler,grounded_social,15.029987832026787,273.0,3.0,99.0909090909091,5,0.25,0.19636363636363635,1.2731481481481481
13,positive,4,criminal,grounded_social,14.570172862530784,272.0,4.0,98.72727272727273,5,0.25,0.19636363636363635,1.2731481481481481
13,positive,5,therapist,procedural_professional,14.053677210397739,271.0,5.0,98.36363636363636,8,0.4,0.4581818181818182,0.873015873015873
13,positive,6,spy,procedural_professional,12.77649492484405,270.0,6.0,98.0,8,0.4,0.4581818181818182,0.873015873015873
13,positive,7,bartender,grounded_social,11.943838043181833,269.0,7.0,97.63636363636364,5,0.25,0.19636363636363635,1.2731481481481481
13,positive,8,linguist,procedural_professional,11.658817612427942,268.0,8.0,97.27272727272727,8,0.4,0.4581818181818182,0.873015873015873
13,positive,9,surfer,grounded_social,11.566726579248241,267.0,9.0,96.9090909090909,5,0.25,0.19636363636363635,1.2731481481481481
13,positive,10,proofreader,editorial,11.351356111367448,266.0,10.0,96.54545454545455,1,0.05,0.04727272727272727,1.0576923076923077
13,positive,11,anarchist,procedural_professional,10.95908857866884,265.0,11.0,96.18181818181819,8,0.4,0.4581818181818182,0.873015873015873
13,positive,12,rogue,trickster_chaos,10.958002390225644,264.0,12.0,95.81818181818181,2,0.1,0.03636363636363636,2.7500000000000004
13,positive,13,psychologist,procedural_professional,10.555524939469464,263.0,13.0,95.45454545454545,8,0.4,0.4581818181818182,0.873015873015873
13,positive,14,predator,mythic_spiritual,10.505798361188686,262.0,14.0,95.0909090909091,3,0.15,0.18545454545454546,0.8088235294117647
13,positive,15,counselor,procedural_professional,10.390423579582531,261.0,15.0,94.72727272727273,8,0.4,0.4581818181818182,0.873015873015873
13,positive,16,anthropologist,procedural_professional,10.221448267327597,260.0,16.0,94.36363636363636,8,0.4,0.4581818181818182,0.873015873015873
13,positive,17,shaman,mythic_spiritual,9.959132117579585,259.0,17.0,94.0,3,0.15,0.18545454545454546,0.8088235294117647
13,positive,18,healer,procedural_professional,9.95541475647387,258.0,18.0,93.63636363636364,8,0.4,0.4581818181818182,0.873015873015873
13,positive,19,fixer,grounded_social,9.104186176312218,257.0,19.0,93.27272727272727,5,0.25,0.19636363636363635,1.2731481481481481
13,positive,20,stoic,mythic_spiritual,8.605280278836322,256.0,20.0,92.9090909090909,3,0.15,0.18545454545454546,0.8088235294117647
13,negative,1,adolescent,other,-12.80465273254256,1.0,275.0,0.18181818181818182,5,0.25,0.02181818181818182,11.458333333333332
13,negative,2,teenager,other,-12.62596086399444,2.0,274.0,0.5454545454545454,5,0.25,0.02181818181818182,11.458333333333332
13,negative,3,hoarder,other,-11.587091743731907,3.0,273.0,0.9090909090909091,5,0.25,0.02181818181818182,11.458333333333332
13,negative,4,martyr,mythic_spiritual,-10.492713397744899,4.0,272.0,1.2727272727272727,9,0.45,0.18545454545454546,2.4264705882352944
13,negative,5,zealot,mythic_spiritual,-10.436049098298028,5.0,271.0,1.6363636363636365,9,0.45,0.18545454545454546,2.4264705882352944
13,negative,6,prophet,mythic_spiritual,-10.126240396644413,6.0,270.0,2.0,9,0.45,0.18545454545454546,2.4264705882352944
13,negative,7,programmer,procedural_professional,-9.81235258195138,7.0,269.0,2.3636363636363638,4,0.2,0.4581818181818182,0.4365079365079365
13,negative,8,procrastinator,other,-9.764110152938986,8.0,268.0,2.727272727272727,5,0.25,0.02181818181818182,11.458333333333332
13,negative,9,technologist,procedural_professional,-9.613325845169417,9.0,267.0,3.090909090909091,4,0.2,0.4581818181818182,0.4365079365079365
13,negative,10,revenant,mythic_spiritual,-9.197529037163035,10.0,266.0,3.4545454545454546,9,0.45,0.18545454545454546,2.4264705882352944
13,negative,11,evangelist,grounded_social,-9.124702160984274,11.0,265.0,3.8181818181818183,1,0.05,0.19636363636363635,0.25462962962962965
13,negative,12,echo,mythic_spiritual,-8.378743210802272,12.0,264.0,4.181818181818182,9,0.45,0.18545454545454546,2.4264705882352944
13,negative,13,leviathan,mythic_spiritual,-7.735419450986934,13.0,263.0,4.545454545454546,9,0.45,0.18545454545454546,2.4264705882352944
13,negative,14,accountant,editorial,-7.621041614645812,14.0,262.0,4.909090909090909,1,0.05,0.04727272727272727,1.0576923076923077
13,negative,15,ghost,mythic_spiritual,-7.594109631854585,15.0,261.0,5.2727272727272725,9,0.45,0.18545454545454546,2.4264705882352944
13,negative,16,toddler,other,-7.5702557302756475,16.0,260.0,5.636363636363637,5,0.25,0.02181818181818182,11.458333333333332
13,negative,17,golem,mythic_spiritual,-7.546551928160389,17.0,259.0,6.0,9,0.45,0.18545454545454546,2.4264705882352944
13,negative,18,architect,procedural_professional,-7.373641451669163,18.0,258.0,6.363636363636363,4,0.2,0.4581818181818182,0.4365079365079365
13,negative,19,chemist,procedural_professional,-7.362840745054093,19.0,257.0,6.7272727272727275,4,0.2,0.4581818181818182,0.4365079365079365
13,negative,20,dreamer,mythic_spiritual,-7.353697064945576,20.0,256.0,7.090909090909091,9,0.45,0.18545454545454546,2.4264705882352944
