run_id,role,n_total,score0,score1,score2,score3,retention_ge2_count,retention_ge2_rate,retention_eq3_count,retention_eq3_rate,all_centroid_distance,ge2_centroid_distance,eq3_centroid_distance,all_mean_response_distance,ge2_mean_response_distance,eq3_mean_response_distance,all_volume_proxy,ge2_volume_proxy,eq3_volume_proxy,all_anisotropy_ratio,ge2_anisotropy_ratio,eq3_anisotropy_ratio,generic_assistant_collapse_count,theatrical_overexpression_count
amateur_a100_cloud_60,amateur,60,0,1,25,34,59,0.9833333333333333,34,0.5666666666666667,8.394237429757384,8.541760306763743,11.37082587533803,24.912256940997317,24.72588408395545,24.19301274424522,3073.713153230903,3003.14663731793,2465.8717828184144,3.416281317115059,3.5652764249075406,3.199678138871933,1,0
editor_matched64_1024,editor,64,3,25,34,2,36,0.5625,2,0.03125,14.075656790301062,8.29280339227725,16.07639669794613,28.291141328316137,24.156515147383605,19.387905231254045,4592.419491691579,3549.6109124809177,972.5392638875999,5.4187589857315785,6.277922762257106,316980660765003.3,28,0
editor_phase1_128,editor,128,8,63,54,3,57,0.4453125,3,0.0234375,13.627391310786779,9.658435804278097,26.67524271491598,30.308729699326292,26.948627486085947,33.00261658977863,5696.568331705487,4415.365810190494,3401.33784988416,5.370464041154409,4.6057131410784535,923632788673902.2,71,0
playwright_a100_cloud_60,playwright,60,3,3,5,49,54,0.9,49,0.8166666666666667,7.460003840971534,8.451728771951018,10.09941232095437,27.916286844249125,26.626780045414883,25.39880545211537,3187.5262514009733,2711.948018681935,2491.265326365139,6.3709000165576875,5.966202102142464,4.623787495985381,6,0
trickster_phase1_1200,trickster,1200,0,0,2,1198,1200,1.0,1198,0.9983333333333333,13.636653548446995,13.636653548446995,13.645599333685578,23.866451469546924,23.866451469546924,23.850639213372773,1818.8912258775908,1818.8912258775908,1811.8943220164215,4.581398134186706,4.581398134186706,4.641064364657411,0,13
