permutation,permutation_seed,pc1_r2,pc1_pearson,pc1_spearman,pc1_rmse,pc1_mae,pc2_r2,pc2_pearson,pc2_spearman,pc2_rmse,pc2_mae,pc3_r2,pc3_pearson,pc3_spearman,pc3_rmse,pc3_mae,raw_3d_error_mean,raw_3d_error_median,raw_3d_error_rmse,normalized_3d_error_mean,normalized_3d_error_median,normalized_3d_error_rmse,mean_pc_r2,selected_alphas_by_outer_fold
57,20260911,-0.03579827154708837,-0.1174052345379342,-0.12688208649490784,527.2980662543849,447.39676753951926,-0.03417908727921848,-0.06961202162983766,-0.04896569631574392,388.96952880715537,299.45655502628375,-0.014181769865435623,0.032241719308079765,0.03148610830616543,256.90938498405166,186.39494502189098,644.4214424161879,614.8658191390351,703.806064984494,1.593518961181709,1.4518618680971878,1.7781616058749832,-0.02805304289724749,"[1000.0, 1000.0, 1000.0, 1000.0, 1000.0]"
58,20260911,-0.040183045603654044,-0.06641819311653654,-0.06112691497648655,528.4129750229579,447.6290284595281,-0.0312871851897798,-0.05857608761702828,-0.00991373589913736,388.4253052396613,297.4634927678189,-0.042976425568616916,-0.1894882846525427,-0.17485819797466892,260.5309455582355,191.07295245790033,645.929377639547,610.321092751656,705.6705063389043,1.60023929893736,1.4557284829581343,1.7823122373236857,-0.03814888545401692,"[1000.0, 1000.0, 1000.0, 1000.0, 1000.0]"
59,20260911,-0.01577237105455076,0.06121812345760247,0.08186145812296242,522.1758539089217,438.40558241043686,-0.03322984945357499,-0.08921226904709727,-0.07463316118980988,388.790976872636,298.59777050629293,-0.0722395879131339,-0.2512540654520101,-0.22349961051325698,264.16056720717,192.94701484151608,639.574940531572,599.9714327039824,702.571598750123,1.5872843672195875,1.4435973765349315,1.7746848828658621,-0.04041393614041988,"[1000.0, 1000.0, 1000.0, 1000.0, 1000.0]"
60,20260911,-0.014767640054007769,0.008292249520918801,0.042045526672629174,521.9175400961205,445.20786439649487,-0.06112187896386012,-0.22949373144802224,-0.212218343383053,394.0037358223759,306.9000352763584,-0.0369333929657889,-0.05226460693951862,-0.0977011626900551,259.7750875568243,192.79973003701465,645.5661194144269,605.1982979849621,703.6476096862193,1.6076076672750423,1.4808632364909817,1.785906766194412,-0.0376076373278856,"[1000.0, 1000.0, 1000.0, 1000.0, 1000.0]"
61,20260911,-0.029426668982491355,-0.04280353002439492,-0.0496910071838666,525.6737555573554,448.8916545373705,-0.0033775223072907146,0.08855645586736074,0.057855226335074006,383.1332899875995,297.5827587258294,-0.03457816876998332,-0.026157500119942535,-0.028640258503793887,259.47990158440876,191.22929499126448,643.6453968753937,619.5843049900068,700.324092477726,1.5925707687889967,1.481514545818817,1.7656918078716377,-0.022460786686588463,"[1000.0, 1000.0, 1000.0, 1000.0, 1000.0]"
62,20260911,-0.01114563225213594,0.040412572279449235,0.0120371599203716,520.9852679259875,439.3056969010724,-0.03039976914885134,0.011283324955065628,0.0485675543117625,388.2581505249645,299.38090303888924,-0.016237066461230576,0.013482747959711338,0.021521594876085518,257.16957391304163,186.58900228339908,639.0463650215585,599.5608781749319,698.7891173963675,1.586964316104252,1.454071157758848,1.7722255166750704,-0.019260822620739287,"[1000.0, 1000.0, 1000.0, 1000.0, 1000.0]"
63,20260911,-0.04959952411318391,-0.04908339268621208,-0.03869651770000866,530.7993718361399,447.15639210165216,-0.013098636499890182,0.04462760653346189,0.06594904936383832,384.9847889280819,297.56890762507135,-0.02334813312584516,-0.0828321421753519,-0.06392775742188626,258.06777082134977,188.3227548861641,645.6027399080035,624.4858464047231,704.6703024708372,1.5956420089381278,1.4677292162060191,1.7747997703713145,-0.028682097912973086,"[1000.0, 1000.0, 1000.0, 1000.0, 1000.0]"
64,20260911,-0.0009449149772442489,0.06773079995371394,0.08780589134762413,518.3506846205989,438.37012774931054,-0.021619675739707578,0.0045083153625232394,0.019830356885260095,386.6004269967607,295.8879639359556,-0.027831511796789332,-0.10205870946418735,-0.07306309685237011,258.63246187001624,187.83831330168528,635.5416368821712,595.708155926099,696.4467479525385,1.572466100089321,1.4446141541364905,1.7572342963177006,-0.01679870083791372,"[1000.0, 1000.0, 1000.0, 1000.0, 1000.0]"
65,20260911,-0.04171142682295503,-0.22092058575926116,-0.23429733706471254,528.8010413458459,449.5861397335072,0.010124233020771811,0.10848478879090903,0.09421713164651915,380.5467798370889,292.5576089869231,-0.033479107651596784,-0.03789248491621254,-0.07173884192608408,259.3420386082245,190.01776653566492,643.61842354858,602.811779490355,701.2165756471381,1.585189005387107,1.4494999514957956,1.7586709651709522,-0.021688767151260002,"[1000.0, 1000.0, 1000.0, 1000.0, 1000.0]"
66,20260911,-0.010544132728421252,0.05714452447231934,0.061752978852312394,520.8302857956713,443.66499406190326,-0.03584060481591256,-0.05524298082265936,0.004810594039410288,389.2818636486376,299.20844891334826,-0.03357192563127365,-0.07731393031718238,-0.0909113989786792,259.35368425419847,188.72563772404678,641.7322382625257,609.307159316254,700.0492050591756,1.5870972185914403,1.4320041245843018,1.7650171676362794,-0.02665222105853582,"[1000.0, 1000.0, 1000.0, 1000.0, 1000.0]"
67,20260911,-0.06751319405849099,-0.17566364261567824,-0.16601829145148725,535.309823719737,455.0345037098665,-0.02978044333487806,-0.03352259205289566,-0.0995787773001356,388.14145094618505,300.2145717425353,-0.01557204452453509,0.06218000718845863,0.10555667753382764,257.0854147132916,186.7880365932617,649.7387914825462,619.3092871355644,709.4387244658772,1.6047737859995916,1.448058948926599,1.7923048375319228,-0.03762189397263471,"[1000.0, 1000.0, 1000.0, 1000.0, 1000.0]"
68,20260911,-0.006935123994858516,0.07219706770567219,0.06945846917284557,519.8994198179466,441.7598340159235,-0.03921781263227331,-0.052690950683766384,-0.03529557716165142,389.91594571899617,299.81042954495206,0.0016899070857344656,0.08266450893588234,0.050958137387842245,254.89117571128813,183.98698093705033,638.1798863994026,609.7694793581843,698.0683081965972,1.575901164692728,1.4063080612738152,1.7592770339778308,-0.014821009847132452,"[1000.0, 1000.0, 1000.0, 1000.0, 1000.0]"
69,20260911,-0.028693879858551652,-0.0489457822573102,-0.0346914399469144,525.486623924457,443.5332785981758,-0.060183465858572704,-0.27443378444600064,-0.19767461988978968,393.82947683379797,303.3293778797263,-0.022669352367497453,0.02832803738545949,0.02360635873171576,257.9821692119396,190.26170866998177,645.9465443303146,608.9480204824636,705.5442214191855,1.5964648200174907,1.428785958521869,1.7741784011927344,-0.03718223269487394,"[1000.0, 1000.0, 1000.0, 1000.0, 1000.0]"
70,20260911,-0.026285927892841565,-0.060140449259666516,-0.05772424338593808,524.8712377935435,441.32614665762026,-0.0029899434925901858,0.07730609396418837,0.06307838781339258,383.0592855945587,296.3413722391545,-0.011233448556246861,0.04188695023834632,0.05511843282074955,256.53568337849885,188.83652388112148,639.3428673740652,616.267685903605,698.5948678523295,1.5774829506613242,1.435615125677919,1.753885364996542,-0.013503106647226204,"[1000.0, 1000.0, 1000.0, 1000.0, 1000.0]"
71,20260911,-0.05724124132623509,-0.18649058530392584,-0.16965523210524797,532.7281372502581,450.27241384664,-0.05715392317453194,-0.19462371186733216,-0.16063587317157613,393.2663776979366,302.8913481233307,-0.031546524728097936,-0.04247851319503983,-0.09093851879634172,259.09944322386343,192.666884960865,650.3737001327868,618.587250839541,711.0486857625868,1.6138003645709773,1.4776304042635997,1.7966451340001661,-0.04864722974295499,"[1000.0, 1000.0, 1000.0, 1000.0, 1000.0]"
72,20260911,-0.04236199214460257,-0.11229012361555624,-0.11214967831280113,528.9661378956345,450.34957427191335,-0.029345346364457736,-0.0714020974697258,-0.054067107123279765,388.0594446249686,298.18904962351417,-0.042371131142994845,-0.05529469518284867,-0.04280199648019388,260.4553346374432,191.6578412699921,647.1697914593252,621.2000167002866,705.8557139699054,1.5979080841494984,1.4557480052554905,1.7790639520373386,-0.03802615655068505,"[1000.0, 1000.0, 1000.0, 1000.0, 1000.0]"
73,20260911,-0.052419781506362506,-0.11619257175538897,-0.08541992441072098,531.5120182166798,450.9721482264682,-0.009172228534575222,0.04226831500171517,0.05631228181529673,384.2380330127832,293.98328210304703,-0.02497492241086463,-0.016242193050252873,-0.02721617956781397,258.27281109960956,189.35983590381912,646.3809764608407,617.0456738018479,704.874979322997,1.5931510545577008,1.4713298036896703,1.765932718994427,-0.028855644150600785,"[1000.0, 1000.0, 1000.0, 1000.0, 1000.0]"
74,20260911,-0.008866138439970639,0.024655582687565278,0.02050373618764606,520.3976904673042,442.60867289468666,-0.030550157016411728,-0.045191056797769774,-0.01606474135195176,388.28648282216085,299.8478584406417,-0.03027762922244892,-0.01769369209236733,-0.011322235365396265,258.9400363151032,191.57832722494436,641.0887021336174,606.6266016243385,699.0208089842357,1.588516806798915,1.4375558817407021,1.7661576043626999,-0.023231308226277097,"[1000.0, 1000.0, 1000.0, 1000.0, 1000.0]"
75,20260911,-0.039060783713850133,-0.10994710685735071,-0.10701826260061742,528.1278435810895,451.2649698329108,-0.02380506256905468,0.0020723181766675383,0.027166556071665564,387.01370219084214,297.5750382616303,-0.06943013374369089,-0.1361532441514763,-0.16270217247049998,263.81426690647476,192.80863325006712,646.1847526072927,630.0005475366005,705.9012624103134,1.6016279151478603,1.4561597444253271,1.790109525126817,-0.04409866000886523,"[1000.0, 1000.0, 1000.0, 1000.0, 1000.0]"
76,20260911,-0.0651859512482087,-0.17966887390276923,-0.17064885606301028,534.7260015880523,453.5526146616804,-0.026780831608737676,-0.04171762446847058,-0.02798707481030553,387.5757368003406,298.2126591557911,-0.04663820276627062,-0.030289048400337998,0.018858659588586596,260.9878927940075,189.4052403121697,651.315587162861,631.0647342697391,710.1137435057352,1.6066492606142024,1.4429434356600774,1.7864188567655142,-0.046201661874405664,"[1000.0, 1000.0, 1000.0, 1000.0, 1000.0]"
77,20260911,-0.0640240791416653,-0.21776641355691784,-0.2059132742852197,534.434290672796,454.49716648376375,-0.040583263994917074,-0.13104497714259616,-0.11688468307319465,390.17202124088584,299.1347697256446,-0.015550086399398033,-0.007700159748171486,-0.07248146331611899,257.08263542045273,188.00017822754901,649.0789842104355,615.5091862434911,709.8913287545203,1.5938850512679457,1.4719046856488909,1.7725084508453142,-0.04005247651199347,"[1000.0, 1000.0, 1000.0, 1000.0, 1000.0]"
78,20260911,-0.0022358175201750985,0.08837967644023062,0.0985505322985488,518.684831186042,441.58257024301383,0.0043978740509587055,0.09970456000833863,0.04543665791523615,381.645910187309,293.4427482546971,-0.017112763196029723,0.01693278803258871,0.019571853091370706,257.28035222940883,187.8047946256167,635.0020210439642,597.1304790865057,693.4556471098069,1.5668329072961924,1.3855132859759804,1.7420003189954014,-0.004983568888415372,"[1000.0, 1000.0, 1000.0, 1000.0, 1000.0]"
79,20260911,0.002310108604321348,0.08872756953224832,0.014288104786359309,517.5071728448943,438.70826360774004,-0.012152351476964585,0.004439628348502023,-0.025364530740601833,384.8049493565368,294.27700064823455,-0.02502770139096766,-0.036794536618751,-0.052657453622226714,258.2794606281906,187.82789212829454,635.3054348157525,614.3086180323642,694.6918761419275,1.5729640043502235,1.4497551133183297,1.7537971009447448,-0.011623314754536965,"[1000.0, 1000.0, 1000.0, 1000.0, 1000.0]"
80,20260911,-0.03799324518563196,0.019395692237368402,0.027118663627708373,527.8564726871277,439.2653357513631,0.012418754478215499,0.12674392012666985,0.11861400421222701,380.10547226616717,289.96630905809127,-0.015229166632068303,0.024318824875470078,0.028873373532211997,257.04201240267724,187.76257242009945,634.9347270069168,614.0887917556793,699.4163437784397,1.5673280303132564,1.4297770266338101,1.7509053982310363,-0.013601219113161589,"[1000.0, 1000.0, 1000.0, 1000.0, 100.0]"
81,20260911,-0.03199746058798092,-0.08233339182291319,-0.08534664320129252,526.3297299253092,447.16880893627047,0.020153593769391853,0.1529227142188689,0.10446957675773927,378.61403340310073,290.21600429801725,-0.028212001041433732,-0.031350335390828155,-0.037243010876777935,258.6803285502028,187.34322987301582,639.1492959769644,610.6378873102067,698.0595127006393,1.5767781532380307,1.4629836418905942,1.7563836875961887,-0.013351955953340933,"[1000.0, 1000.0, 1000.0, 1000.0, 1000.0]"
82,20260911,-0.0296488656559053,-0.09170741084660859,-0.08070973139840167,525.7304845411429,445.1743085792495,-0.0318858350724176,-0.04889239764267325,-0.05467528345979631,388.53802700678546,301.50147863879386,-0.031070091830355917,-0.04713433203768954,-0.020532010040102706,259.03960212491177,188.2827800797204,645.5142366247625,621.0842961331508,703.1755515340553,1.5979023519713078,1.4607023215260224,1.7750714617951138,-0.030868264186226273,"[1000.0, 1000.0, 1000.0, 1000.0, 1000.0]"
83,20260911,-0.021180643470862792,-1.7184880951592874e-05,0.018961368685265864,523.5641177939001,443.53942977340256,-0.021569031446164955,-0.06488040869812971,-0.03759672254118462,386.5908444932978,297.19871640440994,-0.021758243494456098,-0.02504433534242821,-0.023614436975274804,257.8672238395895,189.50265160197296,639.0465661079285,600.2200500749802,700.0481209303279,1.581016152623029,1.4174725680352438,1.7675588666338198,-0.021502639470494616,"[1000.0, 1000.0, 1000.0, 1000.0, 1000.0]"
84,20260911,-0.050626264020086076,-0.16884704130410655,-0.1871030841579874,531.0589278236527,451.5992238662744,-0.024878766887517223,-0.0019321549447477784,0.01736822365194311,387.21658719689617,299.5737189325725,-0.0296631021246605,-0.0370201100290954,-0.08314185972707078,258.8628001411319,191.01594722860222,647.5623992517701,615.1701584248452,706.3782411134466,1.599795577044121,1.440597060035025,1.7797814852491238,-0.03505604434408793,"[1000.0, 1000.0, 1000.0, 1000.0, 1000.0]"
85,20260911,-0.04777305351247141,-0.1223486376655224,-0.12687458526874584,530.3373329540733,451.74768246085836,-0.009773650183966032,0.025976800702919644,0.023687141167306195,384.3525103267639,296.2302572206016,-0.03953210898524917,-0.07256237050417665,-0.06464152794206747,260.1004022059517,190.11621997962257,646.7082295927048,610.3641947963722,704.7245973761826,1.5937372299233858,1.4612706196643823,1.7658837845635504,-0.03235960422722887,"[1000.0, 1000.0, 1000.0, 1000.0, 1000.0]"
86,20260911,-0.026469380574673407,-0.0363797824051955,-0.016112056778511873,524.9181471055323,445.87581139808594,-0.0006714060267984934,0.08080981961983144,0.0961841839531462,382.6162845627874,294.5376181998013,-0.0021209679199445386,0.06528824629963076,0.0573889962782378,255.37721365920538,188.80391656633762,639.4529517224584,608.6917252901849,697.9626090484193,1.5758363100597148,1.432128987986898,1.747614950041932,-0.009753918173805479,"[1000.0, 1000.0, 1000.0, 1000.0, 1000.0]"
87,20260911,-0.015483819515512032,0.012464131371353934,-0.030429589452121982,522.1016811155455,446.1885070537795,-0.031681745926710025,-0.06378620701069629,-0.060786474712212574,388.49960206065157,298.8584367686891,-0.028309088380091607,-0.09036048378828761,-0.09812873258128733,258.6925410082431,188.04888591343723,643.2849734407579,611.5573947944547,700.3170260662415,1.5856489095466686,1.469554942878978,1.7608827327720287,-0.02515821794077122,"[1000.0, 1000.0, 1000.0, 1000.0, 1000.0]"
88,20260911,-0.022447477004610805,0.0015108277377775849,-0.03666541646230634,523.8887728916459,443.88467570702534,-0.011037345173635638,0.046027528218173734,0.051796543665791527,384.59293672141274,297.81938914842124,-0.05490918488501073,-0.1215570294617742,-0.08298837309944895,262.017082422206,190.8867191464849,642.3947340402925,621.553226555977,700.731135899469,1.5911760655563638,1.47711148046539,1.7698178159525186,-0.029464669021085726,"[1000.0, 1000.0, 1000.0, 1000.0, 1000.0]"
89,20260911,-0.008912090214234114,0.02465676976440768,0.06141830876200918,520.4095418537247,440.3314304631946,-0.029174056378980406,-0.005209699224340534,-0.020337555177288594,388.0271554314575,295.26734968001017,0.012306127880360784,0.11388966050664943,0.13206370272063703,253.53227254756737,184.66304691906873,636.3720373182555,612.0328970173357,696.9001204102108,1.567262774880272,1.4416603327388506,1.751303029579777,-0.008593339570951245,"[1000.0, 1000.0, 1000.0, 1000.0, 1000.0]"
90,20260911,-0.04565843624532584,-0.10842220924561395,-0.1132125443582124,529.8018988336034,452.3038004615125,-0.036404321711811516,0.003539824179125982,0.019991344739043883,389.387775173436,299.7968937719636,-0.04891614688935486,-0.12654685808831911,-0.12323418251060268,261.271750532386,190.86419835014158,649.2689274786134,614.3732244184077,707.5138296093353,1.6072740665883205,1.4310345506958007,1.7847867432097375,-0.04365963494883074,"[1000.0, 1000.0, 1000.0, 1000.0, 1000.0]"
91,20260911,-0.0687334319330688,-0.2577577113539237,-0.26498427627592974,535.615683529061,451.9445323551822,-0.06661207822575665,-0.1699796548660181,-0.2290730215515998,395.0217000423412,305.68168782880076,-0.023654494534947723,-0.03056019263753767,0.023314387928796056,258.10639701658516,186.66789762650157,651.5092530412155,618.1068098858073,713.8243594383199,1.6071768376629068,1.466828937610311,1.7949474842238349,-0.05300000156459106,"[1000.0, 1000.0, 1000.0, 1000.0, 1000.0]"
92,20260911,-0.009590432575159458,0.03832985542373907,0.05491128357519979,520.5844612164,443.0653415123005,-0.022572634686628623,0.023808990849941165,0.01455987998038141,386.78069391559114,295.9273231835216,-0.049181747081074034,-0.106501931750474,-0.10275064193185425,261.3048272635065,191.6439796748344,640.5918896401125,611.7553233229154,699.2050480345566,1.5862233858888461,1.4583664988123481,1.768253045268977,-0.027114938114287373,"[1000.0, 1000.0, 1000.0, 1000.0, 1000.0]"
93,20260911,-0.033196577741285704,-0.039363224345077844,-0.059006953059634756,526.6354224314388,446.49858923911427,-0.05315919255106216,-0.18754818956380967,-0.09094428897031247,392.52264486970205,300.861962591333,-0.025517296539203427,-0.06333499373470078,-0.028535818354923404,258.34113568074775,187.48155301630524,645.8751648372117,613.311683109397,705.8038235089582,1.5992499553975286,1.4198821797950627,1.7856390599713787,-0.03729102227718376,"[1000.0, 1000.0, 1000.0, 1000.0, 1000.0]"
94,20260911,0.004618670419097692,0.10051444469861515,0.09290384005077752,516.9080943066563,438.60105825003694,-0.026446756441087294,-0.04052892894861042,-0.03795793543175327,387.5126805185673,297.1829751125737,-0.03072485582874185,-0.04928628717928301,-0.01719800351980612,258.99623102702765,189.1635794345231,635.4164647015915,592.0467326396507,696.0165969347496,1.5746159543036955,1.4449169184913684,1.7562468625653231,-0.01751764728357715,"[1000.0, 1000.0, 1000.0, 1000.0, 1000.0]"
95,20260911,-0.04844077494873389,-0.08469279019637536,-0.08247713568564093,530.5062918735239,450.0234962598015,-0.022788103255666714,0.00292033683106911,-0.028775857592106404,386.8214414821425,297.72707892488654,-0.040783717731522895,-0.11093336184216211,-0.10068145754594501,260.25693705695414,189.35979127359582,646.783817890308,619.2189642179702,706.2587532866312,1.5934285512529645,1.4550296093087398,1.7692050095382683,-0.03733753197864117,"[1000.0, 1000.0, 1000.0, 1000.0, 1000.0]"
96,20260911,-0.02010260152706622,-0.04619044573443509,-0.0683661752401835,523.2876862317601,446.15341143814464,-0.024355389443210917,-0.006306580204079169,0.012397218776146102,387.11770413177857,298.9743494366543,-0.031346042940220586,-0.061915596357477606,-0.03257782522143043,259.07426392148164,188.59623035818694,643.3561395416663,624.7284699695865,700.5780425052628,1.5911029823088052,1.488115592107517,1.769045750315123,-0.025268011303499243,"[1000.0, 1000.0, 1000.0, 1000.0, 1000.0]"
97,20260911,-0.058070426913341855,-0.21274502223455383,-0.21772539742073224,532.9370034477458,453.5284314368098,-0.022796431082957147,-0.02794958364172003,-0.07560543550388044,386.82301628321284,298.6672006655759,-0.014243034779498398,0.031043026568288206,0.020905340296009923,256.91714458601285,189.6272034542485,649.3597706195202,623.9630611634742,706.8665466355977,1.6036990008688625,1.4798817451859405,1.776683271842987,-0.03170329759193247,"[1000.0, 1000.0, 1000.0, 1000.0, 1000.0]"
98,20260911,-0.0040431442594375255,0.05479435426825954,0.07266380081359454,519.1522913944449,437.92931031905914,-0.020308356707140263,0.03646087747354407,0.07065404921958397,386.35223322523166,295.9231287019767,-0.050628561827670504,-0.20380055171209727,-0.15174114999567237,261.48493401470944,190.60117959877041,640.219606146238,622.9560305204654,697.9695698917707,1.588276071237065,1.4775134437989543,1.764366485205064,-0.02499335426474943,"[1000.0, 1000.0, 1000.0, 1000.0, 1000.0]"
99,20260911,-0.009151870793706163,0.0958784784314236,0.07572891722685439,520.4713790987504,437.4961177203905,-0.012282952474337971,0.010235949669620936,-0.0016675802775453679,384.82977481341806,297.5751326630965,-0.05370252646883511,-0.211531359439069,-0.20560399296038778,261.8671853574293,190.60552730108986,637.2180747255522,604.8246971481339,698.2541334005288,1.582609466164003,1.4698055063831856,1.765229752862542,-0.025045783245626414,"[1000.0, 1000.0, 1000.0, 1000.0, 1000.0]"
