representation,model,outer_repeats,outer_folds_per_repeat,n_oof_predictions,n_unique_personas,pc1_r2,pc1_pearson,pc1_spearman,pc1_rmse,pc1_mae,pc2_r2,pc2_pearson,pc2_spearman,pc2_rmse,pc2_mae,pc3_r2,pc3_pearson,pc3_spearman,pc3_rmse,pc3_mae,raw_3d_error_mean,raw_3d_error_median,raw_3d_error_rmse,normalized_3d_error_mean,normalized_3d_error_median,normalized_3d_error_rmse,hyperparameter_selection_counts,normalized_3d_error_rmse_repeat_mean,normalized_3d_error_rmse_repeat_std
raw_cosine,ridge,10,5,2750,275,0.9996494480553065,0.9998254223310458,0.9997404917520627,9.700514697849593,6.612336320112223,0.9951123315217485,0.9975605409907139,0.9939388736867383,26.740441626684863,18.084833236788803,0.9843753447814348,0.9922120898612705,0.9895959691338762,31.888000706954383,19.39164439562706,29.5715791476115,21.436165440094022,42.73167201128526,0.09643777713395664,0.06796231461894914,0.14632097982652495,"{""{\""alpha\"": 0.01}"": 2090, ""{\""alpha\"": 0.1}"": 660}",0.14595424450271297,0.010353146818074437
raw_cosine,pls,10,5,2750,275,0.9989895177616117,0.9994969158248431,0.9992443927518058,16.469595382704075,11.097963460171544,0.9938598824249462,0.9969333525270105,0.9926913183085957,29.971332295309413,20.603123547340225,0.9826742879898815,0.9913500257736694,0.9892296001058534,33.578988923291966,20.889568384141047,34.76735626503602,26.237866332912496,47.92782937643232,0.10915270057668626,0.07833281155713165,0.1583854038681075,"{""{\""n_components\"": 40}"": 2750}",0.1579898099216094,0.011187319580545302
raw_cosine,kernel_ridge,10,5,2750,275,0.9959019216242176,0.9979642430985891,0.9986607665554975,33.16719298075362,13.862365970659432,0.9882061518434188,0.9941065894606144,0.9873294538635139,41.537989392949356,26.178621738989843,0.9654917859697726,0.983213318616495,0.9854433809833713,47.38962925730404,26.75657822889269,44.36457473116314,31.09758390444678,71.21266891625432,0.13955356847828765,0.09507277171251063,0.22960336641398596,"{""{\""alpha\"": 0.001, \""gamma\"": 0.0010416666666666667}"": 2585, ""{\""alpha\"": 0.01, \""gamma\"": 0.0010416666666666667}"": 165}",0.22762706364588717,0.03006036867016641
raw_cosine,knn,10,5,2750,275,0.9517586664633584,0.9759937608320886,0.978859903692512,113.79632578238389,81.91629530673357,0.9246817472914862,0.96370621059403,0.9306406757331784,104.97063472682187,76.9867536497425,0.7625214540323817,0.8881090469050764,0.9010549947727158,124.3180702765113,81.75356201332261,158.61249163519415,125.0019796725247,198.55331907021326,0.46343511472754084,0.34292522868379094,0.6098613580375909,"{""{\""n_neighbors\"": 3}"": 1265, ""{\""n_neighbors\"": 5}"": 1485}",0.608275210732479,0.0439561603852385
quantile,ridge,10,5,2750,275,0.9933605585463963,0.9966792571651615,0.9963952206680171,42.21670760047443,28.39928746212952,0.9737186386113935,0.9867798897570119,0.9733614428131153,62.00713052388339,44.168237001968784,0.9254682748014167,0.9623409705498566,0.9683121120252896,69.64543521178051,44.47981286104768,77.93082598700063,61.47092552384776,102.36025245312842,0.24147515105895279,0.18357920831764046,0.3340287013659999,"{""{\""alpha\"": 1.0}"": 2695, ""{\""alpha\"": 10.0}"": 55}",0.33264041640778086,0.030422470450548158
quantile,pls,10,5,2750,275,0.9922708045139558,0.9961297169356691,0.9958812861767589,45.549722287039586,32.80286108525921,0.9702568718127708,0.9850277007133599,0.9700073607310888,65.96461415882683,47.29202467096568,0.91722676512082,0.9578920038983642,0.960892784344451,73.39509445862902,49.154504154768695,85.61614857615191,70.22972173676874,108.68738386832393,0.2642551231361377,0.20825102615812477,0.35237168170003563,"{""{\""n_components\"": 20}"": 2200, ""{\""n_components\"": 40}"": 550}",0.3510658587037188,0.030307835896542602
quantile,kernel_ridge,10,5,2750,275,0.9958864602635052,0.9979539598590605,0.998505024809264,33.229701199409426,18.989503130668243,0.9851056410884778,0.9925345846053544,0.9856103283341098,46.679759788989095,31.187302581740543,0.9338691151754098,0.9669883410155296,0.9766154418827144,65.60308103175016,37.45311206943648,58.74354721267774,42.35896816799687,87.1032562917032,0.18882767540802736,0.12979446643937692,0.2993105139265462,"{""{\""alpha\"": 0.001, \""gamma\"": 0.0010416666666666667}"": 2750}",0.29638803970881894,0.04172425750731541
quantile,knn,10,5,2750,275,0.9556205517232838,0.9781498716531563,0.982547413094983,109.14643046596629,78.28605299138849,0.917855685815135,0.9595506279090794,0.9312730538102589,109.6242055709133,78.89131002886089,0.702237011999832,0.8482690144081639,0.8971781556611781,139.2058307844783,84.92125239863392,160.4058510490557,123.23862454586435,208.10735944438073,0.47498700484349815,0.3418889591327929,0.6634638183482517,"{""{\""n_neighbors\"": 10}"": 165, ""{\""n_neighbors\"": 3}"": 550, ""{\""n_neighbors\"": 5}"": 2035}",0.6622387316594188,0.040300130860411246
