persona,nearest_neighbor_distance,mean_5nn_distance,mean_5nn_distance_percentile,profile_pca_reconstruction_error,reconstruction_error_percentile,neighbor_1,neighbor_1_distance,neighbor_2,neighbor_2_distance,neighbor_3,neighbor_3_distance,neighbor_4,neighbor_4_distance,neighbor_5,neighbor_5_distance
instructor,2.2404166309427445,3.642354213451759,18.545454545454547,2.149719702937442,26.90909090909091,trainer,2.2404166309427445,recruiter,3.1908643293250942,assistant,4.050807886226898,mentor,4.235222750119667,coordinator,4.494459470644389
interpreter,2.671047651413762,3.5672035827321267,16.363636363636363,2.1385352989568562,25.09090909090909,networker,2.671047651413762,mentor,3.1408670533068883,guide,3.895673295680505,recruiter,3.941617513386356,coach,4.186812399873123
interviewer,9.780121547485797,12.511581969567779,97.81818181818181,5.991385537030652,99.27272727272727,proofreader,9.780121547485797,moderator,10.822601985449355,student,12.669163573877386,editor,14.256535014423651,counselor,15.029487726602701
jester,6.167350645298335,7.636022247617437,80.72727272727272,3.778880377603747,82.54545454545455,trickster,6.167350645298335,pirate,7.608644597993262,rogue,8.085410321830953,hedonist,8.122069766095569,genie,8.196635906869068
journalist,3.259968961820803,3.7605835777923518,20.727272727272727,1.4159599808528687,2.909090909090909,publisher,3.259968961820803,debugger,3.4585323340373177,reviewer,3.701304160789916,sociologist,4.138425340722847,statistician,4.244687091590875
judge,4.315906449492108,4.680337700181793,40.0,1.9714829272535515,17.81818181818182,observer,4.315906449492108,lawyer,4.57256011898981,auditor,4.697993171926793,scientist,4.858289173964146,reviewer,4.956939586536109
lawyer,1.0507632238702975,2.4398294761863264,1.8181818181818181,2.401613295421402,40.36363636363636,auditor,1.0507632238702975,validator,2.3208719754122114,scientist,2.4623156866652276,evaluator,3.068532598256191,researcher,3.2966638967277033
leviathan,4.035455935199845,5.272782682526635,49.81818181818182,3.108514839886678,67.63636363636364,wraith,4.035455935199845,revenant,5.086241890166175,vampire,5.590734124099321,void,5.691910659940833,eldritch,5.959570803227001
librarian,3.343137765369286,3.803109861732046,22.181818181818183,1.5822191201990472,6.909090909090909,translator,3.343137765369286,linguist,3.753640231283399,biologist,3.885213255490829,publisher,4.009055551406257,chemist,4.0245025051104575
linguist,3.432499092351942,3.9215064355393934,24.363636363636363,3.1154801472684444,68.72727272727272,chemist,3.432499092351942,biologist,3.7445295667473477,librarian,3.753640231283399,translator,4.1608791568170425,geographer,4.515984130497237
loner,6.785231773600787,7.400287647411401,78.54545454545455,3.952567339969063,85.0909090909091,vigilante,6.785231773600787,fixer,7.344836850896268,parasite,7.451545122036008,soldier,7.641947561143292,prey,7.777876929380653
luddite,7.445845264890701,9.686771404634106,93.0909090909091,3.723792672257554,81.45454545454545,prey,7.445845264890701,pirate,8.723503390638294,hedonist,10.315504756937376,predator,10.959563406161068,warrior,10.989440204543092
marketer,2.5881676897036665,3.183388376208838,10.545454545454545,1.849581037394643,13.454545454545455,producer,2.5881676897036665,publisher,3.0049390295349494,trainer,3.0208183576998446,programmer,3.57184379482641,recruiter,3.7311730092793183
martyr,5.5801527016047965,5.83694566969587,58.909090909090914,3.106815767794361,67.27272727272727,prophet,5.5801527016047965,oracle,5.6934617483895265,ancient,5.742810857104114,warrior,5.85560317661608,witch,6.312699864764836
mathematician,1.200835030489262,3.4239288937185854,13.090909090909092,2.17104155821303,29.09090909090909,physicist,1.200835030489262,chemist,3.731670380229536,biologist,3.840898115837951,cartographer,4.0451600851610845,cyborg,4.301080856875095
maverick,6.249566851555621,8.960366973540305,88.36363636363636,2.2723170863089335,33.09090909090909,rebel,6.249566851555621,hacker,8.248195030375923,provocateur,9.753462195340036,contrarian,9.94441024943908,daredevil,10.60620054099086
mechanic,4.891383411119332,5.576476015733977,53.45454545454545,3.1138627183356173,68.36363636363636,graduate,4.891383411119332,patient,5.00820684584809,retiree,5.6695325361725235,parent,6.063430969442504,divorcee,6.249826316087437
mediator,3.7807463433516406,4.175438465001244,28.363636363636363,1.8596893529748484,13.818181818181818,nutritionist,3.7807463433516406,pharmacist,3.926758463512205,facilitator,3.9381648864113608,doctor,4.025203771914538,veterinarian,5.206318859816475
mentor,1.9258010165388393,3.1136665202436404,8.0,2.1908594083817587,29.818181818181817,recruiter,1.9258010165388393,interpreter,3.1408670533068883,coach,3.1765379982020003,negotiator,3.6563135903674375,producer,3.6688129428030356
merchant,2.9065930663529005,4.092567652321364,27.27272727272727,3.087624275635312,65.81818181818181,witness,2.9065930663529005,tulpa,3.383459160103403,builder,3.7878808422632737,scout,5.129317363783119,archaeologist,5.255587829104122
minimalist,5.917667286833185,6.378408369231645,64.72727272727272,3.754789779915962,81.81818181818183,witness,5.917667286833185,symbiont,6.061121488046384,merchant,6.341097313052678,builder,6.647181836395119,naturalist,6.924973921830859
moderator,6.525774383025505,7.337668982604079,77.0909090909091,3.3383232348752405,74.18181818181819,therapist,6.525774383025505,counselor,6.654810301101338,facilitator,6.827300828123669,collaborator,7.6017229276762865,editor,9.078736473093599
musician,3.685643830368174,4.877684292853148,43.63636363636363,1.7795279887098843,11.636363636363637,photographer,3.685643830368174,nomad,4.265655717619541,immigrant,4.383855912746032,cosmopolitan,5.814828844023842,refugee,6.2384371595081465
mycorrhizal,3.7578151169448915,4.4077250376069825,33.09090909090909,3.5959217684317126,78.18181818181819,coral_reef,3.7578151169448915,whale,3.9504803303331766,familiar,4.223195656263285,tree,4.873820469508392,spirit,5.233313614985168
mystic,3.529071996563366,4.316728060426843,31.272727272727273,2.58983443816518,47.63636363636364,spirit,3.529071996563366,guru,4.239196249935143,shaman,4.337459180675241,sage,4.624810142013613,pilgrim,4.853102732946854
narcissist,9.48182618903363,11.475222676060932,96.36363636363636,7.397898428045848,100.0,cynic,9.48182618903363,workaholic,10.165826769683145,luddite,12.052316991341074,prey,12.822647206814453,jester,12.853496223432355
narrator,4.1393265187101775,4.80295501790791,42.90909090909091,3.0989647629412382,66.9090909090909,dreamer,4.1393265187101775,flaneur,4.401042427253467,bard,4.432644316575184,witch,5.368587826662087,virtuoso,5.673174000338633
naturalist,2.27057306516872,3.564370045980359,16.0,4.108347236737801,86.54545454545455,composer,2.27057306516872,ecosystem,3.5886003258736943,collector,3.6954292108715143,cosmopolitan,3.801231622217609,hybrid,4.466016005770258
navigator,2.7029211893604574,3.446995490533388,13.818181818181818,2.126310950197144,24.727272727272727,cartographer,2.7029211893604574,guide,3.3809512000363653,chemist,3.5569636870274453,pilot,3.7593190775585748,reporter,3.8348222986840987
negotiator,2.3348279941346606,3.078766658817804,7.636363636363637,1.7571774280359749,10.909090909090908,coordinator,2.3348279941346606,publisher,2.358791291114921,psychologist,3.1365132380843224,mentor,3.6563135903674375,recruiter,3.907387180387679
networker,2.671047651413762,3.6830988747322557,19.272727272727273,2.0288551216919815,20.727272727272727,interpreter,2.671047651413762,vegan,2.946448874714956,mentor,3.888708937357526,coach,3.9110388596171783,guide,4.998250050557855
newlywed,5.121498740653166,6.293543019006398,64.36363636363637,1.9327900111600014,15.636363636363637,amateur,5.121498740653166,parent,5.641900851061589,bartender,6.325855493562933,retiree,6.8751188059420265,patient,7.503341203812275
nomad,4.265655717619541,5.3065571543466685,50.54545454545455,2.6981048814812474,52.36363636363637,musician,4.265655717619541,survivor,4.554266578133089,actor,5.7820849903568625,widow,5.909250960012862,refugee,6.021527525610989
novelist,4.868824005324943,5.975911402418383,61.09090909090909,2.150411817495656,27.636363636363637,photographer,4.868824005324943,zeitgeist,5.353761412091369,shapeshifter,6.20696271562611,virtuoso,6.477403894460838,actor,6.972604984588654
nutritionist,2.6789374015860745,3.596503801755813,17.81818181818182,2.7454558144109633,53.090909090909086,pharmacist,2.6789374015860745,doctor,3.112523393753182,mediator,3.7807463433516406,veterinarian,4.119785694223508,facilitator,4.29052617586466
observer,4.018462636531096,4.51065762760961,35.27272727272727,2.1250349042615944,24.363636363636363,lawyer,4.018462636531096,judge,4.315906449492108,auditor,4.488882416060794,scientist,4.770222089856375,analyst,4.959814546107677
optimist,8.580174544861038,9.584919437593102,91.27272727272727,4.7426273095778155,93.0909090909091,parent,8.580174544861038,immigrant,9.616706219042841,newlywed,9.8000362749223,presenter,9.959578943662189,patient,9.968101205477147
oracle,3.26862013702673,3.846684167526952,22.90909090909091,2.390472720461895,40.0,ancient,3.26862013702673,witch,3.402037866386598,echo,4.143290980450201,tree,4.147493779958811,spirit,4.271978073812418
organizer,1.827091102279074,2.66628303767866,2.909090909090909,1.6871787924716037,8.363636363636363,consultant,1.827091102279074,planner,1.8284145636065452,engineer,2.7977770894514453,supervisor,3.260614646049705,strategist,3.6175177870065296
orphan,4.227781213510164,4.944682952015008,44.72727272727273,2.527281903277167,45.45454545454545,addict,4.227781213510164,divorcee,4.534151682407441,celebrity,4.68397322635076,widow,5.416501546346164,surfer,5.86100709146051
pacifist,5.062377194348589,6.057068113865126,62.18181818181818,4.854901796914072,94.18181818181817,emissary,5.062377194348589,peacekeeper,5.819282928409016,healer,5.854282712369142,altruist,5.86066929151018,ambassador,7.688728442688703
paramedic,4.281402430085598,5.429508113351214,51.272727272727266,2.244080556446668,32.36363636363636,pilot,4.281402430085598,dispatcher,5.212592472109569,veterinarian,5.454764562009156,navigator,5.997190369372395,recruiter,6.201590733179354
parasite,4.480624015419102,6.971057729684707,72.72727272727273,2.7021347727865996,52.72727272727272,predator,4.480624015419102,loner,7.451545122036008,prey,7.590031327158497,virus,7.63686654395658,spy,7.696221639853349
parent,3.209020638796271,5.288825951691572,50.18181818181818,1.2636177805169462,1.4545454545454546,patient,3.209020638796271,retiree,5.576687785598859,newlywed,5.641900851061589,divorcee,5.953089513558637,mechanic,6.063430969442504
patient,3.209020638796271,5.240877500838449,49.09090909090909,2.6667574175094124,51.272727272727266,parent,3.209020638796271,mechanic,5.00820684584809,retiree,5.783654086673052,divorcee,5.875657053751878,graduate,6.327848879122952
peacekeeper,3.8391158902377374,4.921394059442644,44.0,2.661566458907752,50.54545454545455,emissary,3.8391158902377374,negotiator,4.496074943991639,ambassador,4.5759674388266,pacifist,5.819282928409016,mentor,5.876529095748229
perfectionist,8.581366479922847,9.329192726250785,89.81818181818181,3.6127849321372594,79.27272727272727,hive,8.581366479922847,destroyer,8.702319098424436,swarm,9.140802772771428,cyborg,9.824146741327397,spy,10.397328538807809
pharmacist,2.140801886796912,3.182418789967927,10.181818181818182,2.1813147801628956,29.454545454545457,doctor,2.140801886796912,nutritionist,2.6789374015860745,translator,3.419932977591447,scheduler,3.7456632203529954,mediator,3.926758463512205
philosopher,7.1473588875590615,8.320770948509331,86.9090909090909,4.140434628161295,86.9090909090909,egregore,7.1473588875590615,virtuoso,8.276264029882622,composer,8.52461845794321,polymath,8.559933935618647,critic,9.095679431543118
photographer,3.685643830368174,4.667466219156969,39.63636363636363,2.1386458631326946,25.454545454545453,musician,3.685643830368174,cosmopolitan,3.962938897295437,hybrid,4.718128536858454,novelist,4.868824005324943,artisan,6.101795825937838
physicist,1.200835030489262,3.1404872783255575,9.090909090909092,2.520151895304422,44.72727272727273,mathematician,1.200835030489262,biologist,3.3514169879908575,cartographer,3.5695397971458656,chemist,3.7216225183547493,geographer,3.8590220576470506
pilgrim,3.556429471765574,3.7866308525092713,21.09090909090909,2.521382100345765,45.09090909090909,sage,3.556429471765574,shaman,3.6625032971050575,spirit,3.7715009028667716,guru,3.8297833839815687,avatar,4.112937206827385
pilot,3.53282612105254,3.9613520023360236,25.454545454545453,2.1668963836643718,28.72727272727273,reporter,3.53282612105254,navigator,3.7593190775585748,chemist,3.934314654074302,paramedic,4.281402430085598,recruiter,4.298897728909103
pirate,6.171149836756529,7.107074313038464,74.54545454545455,4.432026245734182,90.9090909090909,hedonist,6.171149836756529,prey,6.713594104114059,rogue,6.9566779043412055,jester,7.608644597993262,auctioneer,8.085305121987263
planner,1.8284145636065452,2.6853156449403097,3.6363636363636362,2.4022733549093505,40.72727272727273,organizer,1.8284145636065452,consultant,1.8302102372488076,engineer,2.80337036034759,evaluator,3.381621029855151,analyst,3.5829620336434567
playwright,4.0668671961292056,5.720252268619456,55.63636363636364,3.2201976559670955,71.27272727272728,prodigy,4.0668671961292056,merchant,5.915828222000295,writer,5.9538330293925315,witness,5.970746570011129,scout,6.693986325564115
podcaster,5.911484701870686,7.320128592960918,76.72727272727272,2.414925980902389,41.090909090909086,expatriate,5.911484701870686,chef,5.974473343674427,presenter,8.143694676275084,immigrant,8.279943363174809,chameleon,8.291046879809588
poet,4.788425773135533,5.499376372254838,52.36363636363637,4.783893006506281,93.45454545454545,wind,4.788425773135533,tree,5.123131765116978,dreamer,5.513772589062307,echo,5.822756691998208,oracle,6.248795041961165
polymath,3.589088345604274,4.739540182207703,41.45454545454545,2.016732455139981,20.0,critic,3.589088345604274,historian,4.523618163265641,composer,4.948390675240604,collector,5.084093356371106,curator,5.552510370556893
pragmatist,5.700567445857824,7.125225770089434,74.90909090909092,3.53942027630441,77.81818181818181,realist,5.700567445857824,dispatcher,6.023227153151672,trainer,7.7246631216255395,pilot,7.94262133806955,paramedic,8.235049791742592
predator,4.480624015419102,6.926181532673434,71.63636363636363,3.083895707307141,65.45454545454545,parasite,4.480624015419102,vampire,6.953112692759916,alien,7.527384173313158,revenant,7.808789700483213,prey,7.86099708139178
presenter,3.7482303324677484,5.18674957207012,48.72727272727273,2.28690253406893,35.27272727272727,expatriate,3.7482303324677484,chef,4.028781658124035,builder,5.762539813106546,guide,5.98640119146214,tulpa,6.40779486519013
prey,6.576904011365846,7.132959974764785,75.27272727272727,3.838725542610057,83.63636363636363,hedonist,6.576904011365846,pirate,6.713594104114059,rogue,7.338425166294818,luddite,7.445845264890701,parasite,7.590031327158497
prisoner,7.3560103715305445,7.858591956557459,83.27272727272728,3.402525912799488,74.54545454545455,auctioneer,7.3560103715305445,criminal,7.581121732913174,addict,7.8762000755302575,orphan,8.005498811694961,surfer,8.474128791118355
procrastinator,10.702325412870394,12.223304059374879,96.72727272727273,5.033803247885948,96.0,teenager,10.702325412870394,gossip,10.79038017330816,adolescent,11.647762519127768,comedian,13.037004359185515,smuggler,14.939047832382567
prodigy,3.388889205379597,4.780549099526136,42.18181818181818,2.4813864761444746,43.63636363636363,writer,3.388889205379597,playwright,4.0668671961292056,witness,5.3623699198379935,merchant,5.509036528344983,scout,5.575582647938907
producer,2.2716175637968106,2.9690083030350842,5.454545454545454,1.878511250397415,14.545454545454545,programmer,2.2716175637968106,marketer,2.5881676897036665,recruiter,3.0218519848907333,reporter,3.3853771154940286,designer,3.5780271612901826
programmer,2.2716175637968106,3.4958943148978427,14.909090909090908,2.146386874856482,26.181818181818183,producer,2.2716175637968106,reporter,3.1748400385112023,marketer,3.57184379482641,chemist,4.0464491522066135,pilot,4.41472102514818
proofreader,8.352047545486515,9.635005644431638,92.36363636363636,4.032004244579284,85.81818181818181,editor,8.352047545486515,screener,8.447477808019151,interviewer,9.780121547485797,moderator,10.550856558271903,grader,11.044524762894827
prophet,4.513222657365504,5.3539955813969815,50.90909090909091,2.284448695157285,34.909090909090914,ancient,4.513222657365504,oracle,4.83535831084848,martyr,5.5801527016047965,echo,5.865981223157502,witch,5.975263014008627
provincial,6.851298239335095,9.35819033243007,90.18181818181819,4.539462971574271,92.0,grandparent,6.851298239335095,retiree,9.637111460625265,widow,9.898460864673872,hoarder,9.975302314424486,auctioneer,10.428778783091634
provocateur,5.786081885113126,9.515197351015804,90.54545454545455,3.227935094927793,71.63636363636363,rebel,5.786081885113126,maverick,9.753462195340036,hacker,10.24424945682434,absurdist,10.74620430825166,rogue,11.045988909549845
psychologist,3.054412995268608,3.5705301377195795,16.727272727272727,3.0199002089863782,61.81818181818181,coordinator,3.054412995268608,negotiator,3.1365132380843224,publisher,3.517389456257545,consultant,4.053546137201011,sociologist,4.090788861786409
publisher,2.3461409628093373,2.8974459403075112,4.7272727272727275,1.2055767360448095,0.7272727272727273,coordinator,2.3461409628093373,negotiator,2.358791291114921,marketer,3.0049390295349494,journalist,3.259968961820803,psychologist,3.517389456257545
purist,6.21056598627323,8.127810956559506,86.18181818181819,4.198590706143775,88.0,ascetic,6.21056598627323,stoic,6.8774563133999544,homunculus,8.83411082603903,golem,9.244322692352576,alien,9.472598964732741
realist,5.700567445857824,7.878274855193206,83.63636363636363,3.520506672629889,77.0909090909091,pragmatist,5.700567445857824,skeptic,7.725969954796126,detective,8.367439125847199,scout,8.626253614466238,dispatcher,8.97114413499865
rebel,5.786081885113126,7.99951008951332,84.36363636363636,2.97504303764731,59.63636363636363,provocateur,5.786081885113126,maverick,6.249566851555621,hacker,8.56436953008747,daredevil,9.174944767176449,rogue,10.222587413633937
recruiter,1.9258010165388393,2.9841357545766334,5.818181818181818,1.9618546842035094,16.727272727272727,mentor,1.9258010165388393,producer,3.0218519848907333,instructor,3.1908643293250942,coach,3.3584396484836385,trainer,3.4237217936448614
refugee,4.272054680964356,5.442859427042356,51.63636363636363,3.082967429767945,65.0909090909091,immigrant,4.272054680964356,elder,5.322340767186264,widow,5.388165501424739,nomad,6.021527525610989,survivor,6.210208660025431
reporter,3.1748400385112023,3.6017698721772335,18.181818181818183,1.2618687656120142,1.090909090909091,programmer,3.1748400385112023,producer,3.3853771154940286,pilot,3.53282612105254,navigator,3.8348222986840987,chemist,4.080983787144298
researcher,0.8110470090064739,2.3420064361444126,1.4545454545454546,1.7014034425833426,9.454545454545455,evaluator,0.8110470090064739,analyst,1.6602571533657338,auditor,2.958729726678225,scientist,2.9833343949439275,lawyer,3.2966638967277033
retiree,4.3036519570679825,4.981623725681783,45.09090909090909,2.144877311376302,25.818181818181817,bartender,4.3036519570679825,celebrity,4.624149146836973,divorcee,4.734097202732578,parent,5.576687785598859,mechanic,5.6695325361725235
revenant,3.648086898813768,5.140297680632559,47.63636363636364,2.3261440808488834,37.81818181818182,wraith,3.648086898813768,leviathan,5.086241890166175,vampire,5.205852373876008,echo,5.79207560759339,chimera,5.969231632713456
reviewer,1.955642817839215,2.688343649972736,4.0,1.3842891139777658,2.5454545454545454,scientist,1.955642817839215,auditor,2.385227679059936,validator,2.8322001983403386,economist,3.1067101146475515,evaluator,3.1619374399766387
revolutionary,5.733363243398769,7.62073186432473,80.36363636363636,4.557225467767699,92.36363636363636,anarchist,5.733363243398769,destroyer,7.22595823598708,contrarian,8.20415865793375,warrior,8.310164685398796,zeitgeist,8.630014498905261
robot,14.82305845181631,16.88580688708095,99.27272727272727,2.45188042735691,42.54545454545455,observer,14.82305845181631,analyst,16.666748193385242,lawyer,17.461282910897495,researcher,17.538547500861497,evaluator,17.939397378444202
rogue,5.757744163800347,6.882552528392014,70.9090909090909,3.5257594665953857,77.45454545454545,hedonist,5.757744163800347,pirate,6.9566779043412055,hacker,6.973883112759827,prey,7.338425166294818,trickster,7.386032294763872
romantic,5.15401063748761,6.551406498837702,67.63636363636364,3.267994495007724,72.72727272727273,shaman,5.15401063748761,mystic,6.390817775538105,bard,6.477626236428842,guru,7.275779669214951,wanderer,7.458798175519
saboteur,3.4428545616343005,5.78357828034591,57.45454545454546,2.9040588827243363,57.09090909090909,spy,3.4428545616343005,devils_advocate,4.460991097194606,contrarian,5.753713092542964,destroyer,7.201175870059898,virus,8.059156780297783
sage,1.9692796568419269,3.280394471193799,10.909090909090908,1.976489661402223,18.181818181818183,guru,1.9692796568419269,avatar,2.625934405548517,pilgrim,3.556429471765574,spirit,3.652853377222147,shaman,4.597475444590829
scheduler,2.908181500605268,3.64327121056994,18.90909090909091,2.068181458080368,21.818181818181817,debugger,2.908181500605268,accountant,3.214459872844516,pharmacist,3.7456632203529954,statistician,4.011800355954262,nutritionist,4.336251103092661
scholar,5.190371402262927,6.566100293608123,68.36363636363636,2.3372107013709336,38.54545454545455,theorist,5.190371402262927,judge,5.986469652644138,sociologist,6.993647882521143,economist,7.317514835866901,specialist,7.342497694745501
scientist,1.955642817839215,2.3314697695912088,1.090909090909091,1.4467913211540233,4.363636363636364,reviewer,1.955642817839215,auditor,1.965675509919486,validator,2.3567187687340736,lawyer,2.4623156866652276,evaluator,2.9169960647980426
scout,4.456958578537065,5.033325982012516,46.18181818181818,2.590974117643376,48.0,detective,4.456958578537065,witness,4.959156534479433,merchant,5.129317363783119,builder,5.161453948395921,reporter,5.459743484867046
screener,5.527263445650509,6.283686594736349,64.0,2.147522420372645,26.545454545454543,examiner,5.527263445650509,secretary,5.907249354151753,grader,6.361978038604158,accountant,6.57777085805496,scheduler,7.0441712772203635
secretary,3.894273583024644,4.531071529001193,36.0,2.075525817027773,22.545454545454547,accountant,3.894273583024644,supervisor,4.276041180768986,scheduler,4.412337368460365,pharmacist,4.912313965179984,doctor,5.160391547571984
shaman,3.218674422649289,4.115375861531756,28.000000000000004,3.1928146958571175,70.54545454545455,guru,3.218674422649289,pilgrim,3.6625032971050575,mystic,4.337459180675241,sage,4.597475444590829,spirit,4.760766962638365
shapeshifter,6.20696271562611,6.378717177655233,65.0909090909091,1.5319233786132198,5.818181818181818,novelist,6.20696271562611,actor,6.278363948339965,photographer,6.36492434377932,musician,6.5150512640669325,nomad,6.528283616463833
simulacrum,9.362150980514077,9.652863758914688,92.72727272727272,4.090566850680773,86.18181818181819,homunculus,9.362150980514077,philosopher,9.377745692185531,chimera,9.54374386539956,alien,9.898462556198568,shapeshifter,10.0822157002757
skeptic,5.165388318387914,6.968128801274569,72.36363636363636,2.769422957690574,54.54545454545454,detective,5.165388318387914,mathematician,7.103342416818005,chemist,7.316887462017475,physicist,7.593941698111748,journalist,7.661084111037702
smuggler,3.1859340108201977,6.890669625512506,71.27272727272728,3.6134109115830095,79.63636363636364,criminal,3.1859340108201977,daredevil,7.2086074778771545,rogue,7.748019745214409,gossip,7.851115115426024,hacker,8.459671778224738
sociologist,3.7302238718521887,3.9979281591062077,26.181818181818183,3.9938683418878993,85.45454545454545,geographer,3.7302238718521887,anthropologist,3.935844639598041,psychologist,4.090788861786409,publisher,4.094358081571552,journalist,4.138425340722847
soldier,6.907176387287006,7.915212085594128,84.0,3.183297375147078,70.18181818181817,spy,6.907176387287006,loner,7.641947561143292,veteran,7.856558955441658,virus,8.46729299570319,saboteur,8.703084528395493
sommelier,2.6494971609410745,4.621391587452557,38.90909090909091,3.595923512720308,78.54545454545455,archaeologist,2.6494971609410745,collector,4.346738675712197,composer,5.15698233128684,naturalist,5.414009668098218,merchant,5.539730101224458
specialist,3.3306224430707307,3.874532939897,23.272727272727273,2.2594480052095465,32.72727272727273,strategist,3.3306224430707307,forecaster,3.4379272148453555,economist,3.4469518276158073,engineer,4.438876728078284,analyst,4.71828648587482
spirit,3.529071996563366,3.800523562304961,21.818181818181817,1.6895268901298606,8.727272727272728,mystic,3.529071996563366,sage,3.652853377222147,pilgrim,3.7715009028667716,avatar,3.8423294426654815,guru,4.206862092207037
spy,3.4428545616343005,5.6750122514380195,54.90909090909091,2.9631013012225136,59.27272727272728,saboteur,3.4428545616343005,devils_advocate,4.801529414770784,virus,5.527279253644657,soldier,6.907176387287006,parasite,7.696221639853349
statistician,2.3278822505448735,3.370078065890246,12.363636363636363,1.9681115303803622,17.454545454545457,debugger,2.3278822505448735,accountant,3.0061824757785467,reviewer,3.594964386332844,scientist,3.909560860840705,scheduler,4.011800355954262
stoic,6.8774563133999544,10.190277146538548,93.81818181818183,5.261174376548876,96.72727272727273,purist,6.8774563133999544,traditionalist,9.818669844690218,ascetic,10.626319171962567,crystalline,11.621409113484471,hive,12.007531289155526
strategist,2.626244027936926,3.0246656517954262,7.2727272727272725,1.997225975287653,19.272727272727273,engineer,2.626244027936926,forecaster,2.6935943961110134,economist,3.1434759964884713,consultant,3.3293913953699903,specialist,3.3306224430707307
student,9.93272356934787,10.806962089910295,95.27272727272728,3.1634836671906696,69.81818181818183,patient,9.93272356934787,teacher,10.839153566922706,parent,10.882191677321678,tutor,10.910891689050539,newlywed,11.469849946908685
summarizer,4.901116333909253,5.630868028234439,54.18181818181819,2.6478259199291077,49.81818181818182,organizer,4.901116333909253,supervisor,5.687796624714621,consultant,5.735465141427614,planner,5.735926494785356,strategist,6.094035546335348
supervisor,3.260614646049705,3.790460914727943,21.454545454545453,1.6918367202810716,9.090909090909092,organizer,3.260614646049705,consultant,3.675044128136163,assistant,3.8810153918780403,planner,3.940137929051076,coordinator,4.1954924785247325
surfer,5.86100709146051,7.439584194091322,79.27272727272727,4.866714680717745,94.54545454545455,orphan,5.86100709146051,nomad,7.603422129723522,widow,7.68292995206856,auctioneer,7.726342472229084,survivor,8.324219324974932
survivor,4.554266578133089,5.996309689049282,61.81818181818181,2.1559971144899075,28.000000000000004,nomad,4.554266578133089,widow,6.123825652417381,refugee,6.210208660025431,orphan,6.37903426859778,addict,6.71421328607273
swarm,2.137711267465407,6.783382669920293,69.81818181818183,2.426403745367583,42.18181818181818,hive,2.137711267465407,crystalline,7.100929178523692,egregore,7.695480083599605,cyborg,7.841990047241335,perfectionist,9.140802772771428
symbiont,4.699154188894227,4.7999317600648395,42.54545454545455,2.9863274778949354,60.36363636363637,guide,4.699154188894227,curator,4.781858080608358,cartographer,4.8136671084633695,ecosystem,4.822306509233022,naturalist,4.882672913125219
synthesizer,3.1009176459832557,4.300438814681767,30.909090909090907,1.4205677880637153,3.272727272727273,architect,3.1009176459832557,generalist,3.739221689665654,designer,4.752847940963075,geographer,4.920983981587391,technologist,4.988222815209458
teacher,1.5348688132502897,4.272558844437324,30.181818181818183,1.994538517740662,18.90909090909091,tutor,1.5348688132502897,coach,4.0826321795686304,veterinarian,5.183985955583362,collaborator,5.270643671610092,networker,5.290663602174245
technologist,4.436981109390656,4.5787904287268075,38.18181818181819,2.042800979347463,21.454545454545453,reporter,4.436981109390656,programmer,4.4562145447524735,designer,4.463032169889278,futurist,4.696927717398819,architect,4.8407966022028095
teenager,1.253007924306735,11.185319809293663,95.63636363636364,4.997191629878337,95.63636363636364,adolescent,1.253007924306735,procrastinator,10.702325412870394,improviser,14.313399533064448,gossip,14.564574522216317,amateur,15.093291654010411
theorist,5.190371402262927,5.79395593857104,57.81818181818181,2.82438549722949,56.36363636363636,scholar,5.190371402262927,synthesizer,5.732519019817406,futurist,5.934020658316838,cyborg,6.002445283208137,physicist,6.110423329249895
therapist,2.629257658919297,5.1799114614250525,48.36363636363637,3.284863089567889,73.81818181818181,counselor,2.629257658919297,facilitator,4.72962389180936,collaborator,5.767095908207641,mediator,6.2478054651634585,moderator,6.525774383025505
toddler,12.466243587186849,16.81784377368612,98.9090909090909,5.5956860688489245,98.18181818181819,fool,12.466243587186849,infant,12.675566948238098,caveman,17.886986929209534,procrastinator,19.443728396261633,hoarder,21.61669300753449
traditionalist,9.797612140340815,10.480506416238716,94.18181818181817,4.728607211293608,92.72727272727272,purist,9.797612140340815,stoic,9.818669844690218,ascetic,10.561521509980334,familiar,10.95237856168287,angel,11.272350024499348
trainer,2.2404166309427445,3.363948491195539,12.0,2.792006135379466,54.90909090909091,instructor,2.2404166309427445,marketer,3.0208183576998446,recruiter,3.4237217936448614,producer,4.032273295999826,publisher,4.102512377690419
translator,3.343137765369286,3.9779452206249046,25.818181818181817,2.9118203210461266,57.45454545454546,librarian,3.343137765369286,pharmacist,3.419932977591447,linguist,4.1608791568170425,debugger,4.47995662279152,scheduler,4.485819580555225
tree,2.7862278107911487,3.590886733978478,17.454545454545457,3.7219478985205123,81.0909090909091,whale,2.7862278107911487,wind,3.0949140375423543,hermit,3.9392201672107126,witch,3.9865778743893636,oracle,4.147493779958811
trickster,6.167350645298335,7.009637646969233,73.45454545454545,2.7639007781999663,53.81818181818182,jester,6.167350645298335,dilettante,6.986412049828024,hedonist,7.190984501099303,genie,7.317408743856636,rogue,7.386032294763872
