pc,polarity,family,target_axis,predicted_sign,n_prompts,n_responses,mean_delta_pc1,mean_delta_pc2,mean_delta_pc3,target_axis_mean_delta,prompt_success_count,prompt_success_rate,family_pass_70pct_threshold,label,mean_pc1,mean_pc2,mean_pc3,distance_from_assistant_3d,nearest_5_roles,nearest_5_roles_json
PC1,negative,pc1_negative_open_expression,delta_pc1,-1,10,100,-91.2125157462084,40.33324845715268,3.951408313532192,-91.2125157462084,10,1.0,True,PC1-,-57.50971304293649,43.77496647259256,-1.2041257755376114,99.81035811737665,fool (22.30); infant (23.44); caveman (28.45); hoarder (32.17); surfer (33.26),"[{""role"": ""fool"", ""cluster"": ""trickster_chaos"", ""distance_3d"": 22.301340575677052, ""pc1"": -37.40673661857447, ""pc2"": 47.92135589087369, ""pc3"": 7.515254084627379}, {""role"": ""infant"", ""cluster"": ""other"", ""distance_3d"": 23.437014542657103, ""pc1"": -42.89039069345233, ""pc2"": 44.7001549793523, ""pc3"": -19.499291556189977}, {""role"": ""caveman"", ""cluster"": ""trickster_chaos"", ""distance_3d"": 28.447329881590374, ""pc1"": -54.94208896617481, ""pc2"": 15.489350122355402, ""pc3"": 0.402669693604233}, {""role"": ""hoarder"", ""cluster"": ""other"", ""distance_3d"": 32.173771214840805, ""pc1"": -26.14448463247531, ""pc2"": 39.078366622106664, ""pc3"": 4.210294857266393}, {""role"": ""surfer"", ""cluster"": ""grounded_social"", ""distance_3d"": 33.264211360664106, ""pc1"": -33.84194233730876, ""pc2"": 21.92804200930791, ""pc3"": -9.514136531746013}]"
PC1,positive,pc1_positive_answer_space_constraint,delta_pc1,1,10,100,-53.05486008661212,26.79762516920931,3.422298633908209,-53.05486008661212,0,0.0,False,PC1+,-19.352057383340217,30.239343184649194,-1.7332354551615943,59.53690470169808,improviser (6.13); bartender (6.76); prisoner (9.21); actor (10.09); loner (11.42),"[{""role"": ""improviser"", ""cluster"": ""grounded_social"", ""distance_3d"": 6.131680557606711, ""pc1"": -15.01954045467519, ""pc2"": 34.44420794929004, ""pc3"": -0.6627608714161425}, {""role"": ""bartender"", ""cluster"": ""grounded_social"", ""distance_3d"": 6.760665393405718, ""pc1"": -16.599115137003324, ""pc2"": 36.32504789647164, ""pc3"": -2.7782731149755246}, {""role"": ""prisoner"", ""cluster"": ""grounded_social"", ""distance_3d"": 9.209815954988807, ""pc1"": -22.403887985306632, ""pc2"": 38.781431596387556, ""pc3"": -0.13957129113176975}, {""role"": ""actor"", ""cluster"": ""grounded_social"", ""distance_3d"": 10.089166849699359, ""pc1"": -23.89004845129744, ""pc2"": 21.456843196797983, ""pc3"": 0.28310250054088654}, {""role"": ""loner"", ""cluster"": ""grounded_social"", ""distance_3d"": 11.424419267524037, ""pc1"": -17.84660288809274, ""pc2"": 19.218578172199933, ""pc3"": -4.339708340746223}]"
PC2,negative,pc2_negative_integrated_abstraction,delta_pc2,-1,10,100,-19.62117660820776,-0.1564875066817954,7.473463337176314,-0.1564875066817954,5,0.5,False,PC2-,14.081626095064145,3.285230508758086,2.317929248106511,20.9968500990588,builder (5.87); navigator (7.83); translator (9.53); scout (9.75); activist (10.62),"[{""role"": ""builder"", ""cluster"": ""procedural_professional"", ""distance_3d"": 5.872984789131061, ""pc1"": 14.492160790570528, ""pc2"": -0.14231249992708422, ""pc3"": -2.4334242980699576}, {""role"": ""navigator"", ""cluster"": ""procedural_professional"", ""distance_3d"": 7.82647570101812, ""pc1"": 13.917627303022822, ""pc2"": -2.636315376117655, ""pc3"": -2.79696279651645}, {""role"": ""translator"", ""cluster"": ""editorial"", ""distance_3d"": 9.529121526652853, ""pc1"": 23.28557819127713, ""pc2"": 5.10416318347205, ""pc3"": 0.649724582847078}, {""role"": ""scout"", ""cluster"": ""procedural_professional"", ""distance_3d"": 9.751006807875203, ""pc1"": 10.486657787173451, ""pc2"": -3.8759314796454287, ""pc3"": 7.87455552745396}, {""role"": ""activist"", ""cluster"": ""procedural_professional"", ""distance_3d"": 10.619492576712238, ""pc1"": 13.519598034170489, ""pc2"": 4.204792712031452, ""pc3"": -8.246736028177706}]"
PC2,positive,pc2_positive_situated_experience,delta_pc2,1,10,100,-44.968032583388855,34.359345568655534,1.5733847525592712,34.359345568655534,10,1.0,True,PC2+,-11.265229880116948,37.80106358409542,-3.582149336510532,56.61416891473897,bartender (5.59); improviser (5.82); celebrity (9.34); prisoner (11.70); influencer (14.72),"[{""role"": ""bartender"", ""cluster"": ""grounded_social"", ""distance_3d"": 5.592420873225721, ""pc1"": -16.599115137003324, ""pc2"": 36.32504789647164, ""pc3"": -2.7782731149755246}, {""role"": ""improviser"", ""cluster"": ""grounded_social"", ""distance_3d"": 5.821181723094601, ""pc1"": -15.01954045467519, ""pc2"": 34.44420794929004, ""pc3"": -0.6627608714161425}, {""role"": ""celebrity"", ""cluster"": ""grounded_social"", ""distance_3d"": 9.339388910208966, ""pc1"": -6.950382540217894, ""pc2"": 33.26173521633582, ""pc3"": -10.510408542050786}, {""role"": ""prisoner"", ""cluster"": ""grounded_social"", ""distance_3d"": 11.699665355144024, ""pc1"": -22.403887985306632, ""pc2"": 38.781431596387556, ""pc3"": -0.13957129113176975}, {""role"": ""influencer"", ""cluster"": ""combative_iconoclast"", ""distance_3d"": 14.724717565653116, ""pc1"": 3.229310548713565, ""pc2"": 40.00255555171151, ""pc3"": -2.2113691711400953}]"
PC3,negative,pc3_negative_care_orientation,delta_pc3,-1,10,100,-95.8682224906182,8.387913741958952,-13.243118584909684,-13.243118584909684,9,0.9,True,PC3-,-62.16541978734629,11.829631757398834,-18.398652673979488,97.14140914310022,caveman (20.47); amnesiac (21.27); bohemian (24.72); exile (24.86); wanderer (27.93),"[{""role"": ""caveman"", ""cluster"": ""trickster_chaos"", ""distance_3d"": 20.470949402328415, ""pc1"": -54.94208896617481, ""pc2"": 15.489350122355402, ""pc3"": 0.402669693604233}, {""role"": ""amnesiac"", ""cluster"": ""grounded_social"", ""distance_3d"": 21.268071193130282, ""pc1"": -42.409067288043374, ""pc2"": 13.632674404389606, ""pc3"": -10.732726414715174}, {""role"": ""bohemian"", ""cluster"": ""grounded_social"", ""distance_3d"": 24.718290286680794, ""pc1"": -42.55143579171225, ""pc2"": 2.697174329861749, ""pc3"": -6.445254502335886}, {""role"": ""exile"", ""cluster"": ""mythic_spiritual"", ""distance_3d"": 24.864384778738117, ""pc1"": -46.929442220478656, ""pc2"": -4.671833114249578, ""pc3"": -7.730744017789958}, {""role"": ""wanderer"", ""cluster"": ""mythic_spiritual"", ""distance_3d"": 27.925071588887022, ""pc1"": -41.612730575380695, ""pc2"": -5.17095046206133, ""pc3"": -10.129626516069886}]"
PC3,positive,pc3_positive_internal_drive_consequence_disregard,delta_pc3,1,10,100,-58.57785846725254,26.9606743522268,6.117023004384315,6.117023004384315,9,0.9,True,PC3+,-24.875055763980633,30.402392367666682,0.9614889153145114,64.77392557636489,prisoner (8.80); actor (9.03); hoarder (9.35); improviser (10.78); bartender (10.84),"[{""role"": ""prisoner"", ""cluster"": ""grounded_social"", ""distance_3d"": 8.804958953057046, ""pc1"": -22.403887985306632, ""pc2"": 38.781431596387556, ""pc3"": -0.13957129113176975}, {""role"": ""actor"", ""cluster"": ""grounded_social"", ""distance_3d"": 9.025148059850233, ""pc1"": -23.89004845129744, ""pc2"": 21.456843196797983, ""pc3"": 0.28310250054088654}, {""role"": ""hoarder"", ""cluster"": ""other"", ""distance_3d"": 9.350867284072368, ""pc1"": -26.14448463247531, ""pc2"": 39.078366622106664, ""pc3"": 4.210294857266393}, {""role"": ""improviser"", ""cluster"": ""grounded_social"", ""distance_3d"": 10.775232831707253, ""pc1"": -15.01954045467519, ""pc2"": 34.44420794929004, ""pc3"": -0.6627608714161425}, {""role"": ""bartender"", ""cluster"": ""grounded_social"", ""distance_3d"": 10.84227198595094, ""pc1"": -16.599115137003324, ""pc2"": 36.32504789647164, ""pc3"": -2.7782731149755246}]"
