model,trait,factor,full_sample_pattern_loading,bootstrap_mean,bootstrap_sd,bootstrap_q05,bootstrap_q95
Qwen,theoretical,Qwen_F5,0.06255424019061825,0.06591106768440698,0.025696566296664534,0.03965273571946291,0.10907316330074883
Qwen,traditional,Qwen_F1,0.7127267400739337,0.6925397350229696,0.07004950172603414,0.5723107176232508,0.7778234954399412
Qwen,traditional,Qwen_F2,0.10727294678654387,0.10016129597322483,0.029919517428602483,0.06000924967018386,0.1473246679820823
Qwen,traditional,Qwen_F3,-0.15277060177798168,-0.1533382530110532,0.022728204957736965,-0.18590102343946296,-0.12389159837492424
Qwen,traditional,Qwen_F4,0.49646087011376117,0.5022431251854901,0.032880061475203094,0.45319514586208093,0.5466148507220842
Qwen,traditional,Qwen_F5,-0.1747353384922861,-0.1854885900361565,0.07729606994904785,-0.28508506000816825,-0.07182611095476008
Qwen,transparent,Qwen_F1,0.49792625530013795,0.4793618009283505,0.03276692073558532,0.43182124735251276,0.5163754912123405
Qwen,transparent,Qwen_F2,-0.21379840511976506,-0.22451915595579916,0.02576206268753359,-0.2593082951583092,-0.19150026429456238
Qwen,transparent,Qwen_F3,0.6478331488953243,0.6561616298692469,0.029432777874492735,0.6221426978488381,0.6984739088955784
Qwen,transparent,Qwen_F4,0.0967495335330934,0.09685880970751735,0.023126963338335953,0.06705599056296141,0.13865661631075749
Qwen,transparent,Qwen_F5,0.06938639085741713,0.06697941014996961,0.027352676058120886,0.022899217089650998,0.10978557837815252
Qwen,understated,Qwen_F1,0.1156434347049788,0.07610836325834751,0.10856375910620827,-0.09616755149379962,0.21243097713863185
Qwen,understated,Qwen_F2,-0.07157860562268956,-0.06399123271254772,0.03456579392017867,-0.10970788281405958,-0.017339878320593513
Qwen,understated,Qwen_F3,0.25457317753436753,0.25529690238135044,0.03134939984545307,0.20273309060616676,0.296552641644559
Qwen,understated,Qwen_F4,0.6659106080633842,0.6753144995952084,0.030720075755175498,0.6335834821642339,0.7130878927421042
Qwen,understated,Qwen_F5,-0.569254996609473,-0.5496047944627548,0.03261699650294163,-0.5961087351922337,-0.49837322910907544
Qwen,universalist,Qwen_F1,-0.09167530751220693,-0.049713726329285945,0.09774553851374619,-0.15642528074846382,0.0985479110744816
Qwen,universalist,Qwen_F2,0.27676101857553825,0.2876287817783718,0.07585005399484207,0.17098507263142274,0.40297061404955203
Qwen,universalist,Qwen_F3,-0.7491607900137945,-0.7508387672103984,0.039506538832481224,-0.809863263244022,-0.7032808919184709
Qwen,universalist,Qwen_F4,0.07004493520066518,0.06132900074098181,0.040176075728901174,0.0012498877568603644,0.12403416507620159
Qwen,universalist,Qwen_F5,0.5570710456058474,0.5536164011273192,0.05645544356389801,0.4712564242058644,0.6327451493493572
Qwen,urgent,Qwen_F1,-0.6277498521101121,-0.6038939176282241,0.11139576330845845,-0.7385705051995771,-0.3834745252283647
Qwen,urgent,Qwen_F2,0.16484710899691768,0.1695420524507812,0.0253978482035122,0.1379743458507082,0.19959869521338583
Qwen,urgent,Qwen_F3,0.1665528205583598,0.16625860391406844,0.03655713637875377,0.09523584363739776,0.20903923030691302
Qwen,urgent,Qwen_F4,-0.12473922168012609,-0.13796276020609283,0.030531515749491676,-0.1971850639912532,-0.10382493341228502
Qwen,urgent,Qwen_F5,0.7103072459136687,0.711355245086934,0.06293673247973226,0.6332388476554364,0.8376862685864644
Qwen,utilitarian,Qwen_F1,0.2068556119382402,0.18681210076698407,0.033421466710765214,0.13305754637084727,0.22864491577930554
Qwen,utilitarian,Qwen_F2,-0.2875074399131747,-0.3000862017085818,0.0635555185425497,-0.39401937030285006,-0.20276350574181243
Qwen,utilitarian,Qwen_F3,0.8106091934103525,0.8021335107035978,0.02945793071352173,0.7497705517572795,0.8294567794031518
Qwen,utilitarian,Qwen_F4,0.017984579255587788,0.024895648655840635,0.044267968709179144,-0.02000213430815481,0.06983279650379377
Qwen,utilitarian,Qwen_F5,0.143876705523797,0.14462414659423323,0.04263690211786571,0.07852728908646367,0.19907763724896332
Qwen,verbose,Qwen_F1,0.10699251061897308,0.12057212204928766,0.06759476298325871,0.00020378212482532467,0.21056642979119547
Qwen,verbose,Qwen_F2,-0.8642307469516151,-0.8430041386724607,0.0567751591384503,-0.9360381020294782,-0.761117969438391
Qwen,verbose,Qwen_F3,0.1459451374598276,0.14048697841563085,0.0604752829310005,0.037983633710522054,0.23009271978855725
Qwen,verbose,Qwen_F4,-0.35985365366942335,-0.364464114387151,0.05156604788395712,-0.44130201537960734,-0.28258165203828894
Qwen,verbose,Qwen_F5,-0.01925519175773023,0.004828237749134249,0.04834653711572362,-0.062158722461973966,0.06683114926592844
Qwen,vindictive,Qwen_F1,-0.240374769195059,-0.20562091723737536,0.1133134096730353,-0.3704144931887126,-0.08924492655347277
Qwen,vindictive,Qwen_F2,-0.48427602025481625,-0.47439142039075355,0.048252767445639916,-0.5127795119116143,-0.40699018150334804
Qwen,vindictive,Qwen_F3,-0.13526887460122747,-0.13429828161707058,0.02796173506657538,-0.167367886474729,-0.0860201130083698
Qwen,vindictive,Qwen_F4,0.11284008193888762,0.10238594586125258,0.05048299975551826,0.020970311280710436,0.16591468597338224
Qwen,vindictive,Qwen_F5,0.6108052651319481,0.6222039429245507,0.05189555163348168,0.5619310297616642,0.7082436334967865
Qwen,visceral,Qwen_F1,-0.8193861842024264,-0.8031143847977535,0.04394722047485434,-0.8499220960038749,-0.7177369451693206
Qwen,visceral,Qwen_F2,0.287186927011579,0.2946482755250248,0.03959957840088663,0.23469484696108725,0.36263020219726483
Qwen,visceral,Qwen_F3,-0.10391684008107825,-0.09657590444126093,0.025015755316753333,-0.12923139325213942,-0.05088467635128287
Qwen,visceral,Qwen_F4,-0.0955313069519858,-0.10184402334677971,0.03485347931904996,-0.14851605934666193,-0.07016664573775262
Qwen,visceral,Qwen_F5,-0.06288052401045346,-0.05384615967876416,0.05142932503375527,-0.12538089891004706,0.02577241489200954
Qwen,whimsical,Qwen_F1,-0.7791424997417197,-0.7808486846193037,0.028757271055318008,-0.8315851570263953,-0.743371136744099
Qwen,whimsical,Qwen_F2,0.09562015255893293,0.0919130278296242,0.02746884120460081,0.046797701629109734,0.12687980803551785
Qwen,whimsical,Qwen_F3,-0.3262106684611671,-0.33958444314233477,0.020987936845295235,-0.36783297816026306,-0.30298893122677933
Qwen,whimsical,Qwen_F4,-0.1239835794588461,-0.11711717845462175,0.02490246865975499,-0.15664059997671748,-0.08127338012040339
Qwen,whimsical,Qwen_F5,-0.1424627979371125,-0.14801253600210126,0.02132540147078493,-0.17537529699925766,-0.10712223925067506
Qwen,witty,Qwen_F1,-0.8931350796068964,-0.8887843673432307,0.013330409292333778,-0.9059985509414429,-0.8692350894768521
Qwen,witty,Qwen_F2,0.07685317208358709,0.07675495296832414,0.024228790132892468,0.04141641161272969,0.10934126691344365
Qwen,witty,Qwen_F3,0.009002187270461792,-0.0004939611819627871,0.014324013219356852,-0.034043575667350154,0.014342218542319412
Qwen,witty,Qwen_F4,-0.1773647965125304,-0.17881336032526413,0.015218143606422267,-0.2039204969513273,-0.1560559723367939
Qwen,witty,Qwen_F5,-0.044202342762059366,-0.043128989209930614,0.021036099343699717,-0.06732216486048542,-0.01777656938965969
Qwen,wry,Qwen_F1,-0.9756792381556103,-0.9760553430286057,0.010986297774258622,-0.9909131041253647,-0.959094121495494
Qwen,wry,Qwen_F2,-0.22719387866047305,-0.22517025653212297,0.026205815200636393,-0.27402480338698953,-0.19025768504831894
Qwen,wry,Qwen_F3,0.05062177104143383,0.04100717770802298,0.021952664337528512,0.006728898183730524,0.06507955646279248
Qwen,wry,Qwen_F4,-0.03476581759048806,-0.03695535804381902,0.014946326678997129,-0.05821183946962239,-0.01577916016041344
Qwen,wry,Qwen_F5,0.09962225484666559,0.11062654466095782,0.04261105772434247,0.08072970606516054,0.15749692556410302
Qwen,zealous,Qwen_F1,-0.6298081165133375,-0.6171306725365155,0.03504611406137028,-0.6594302276484341,-0.5339457176475746
Qwen,zealous,Qwen_F2,0.28444273729003955,0.2848760315986159,0.013996253249725052,0.2622221509455654,0.30626560256743013
Qwen,zealous,Qwen_F3,-0.4061162807959864,-0.41142414518122755,0.025687276444253466,-0.4514491729460989,-0.37481674471613513
Qwen,zealous,Qwen_F4,-0.1990534764481928,-0.2036174177686303,0.019217648568249503,-0.2344372617881047,-0.18507099706440086
Qwen,zealous,Qwen_F5,0.123565737047329,0.11574138503897476,0.02824709154620339,0.07708898896958008,0.17899590497857207
Llama,absolutist,Llama_F1,-0.4214196305964241,-0.3805577019259386,0.13621659848396034,-0.5480924303665801,-0.05003311194611472
Llama,absolutist,Llama_F2,-0.7861247200557261,-0.6910490165588203,0.12263327827518294,-0.8833680609938293,-0.5357194746374135
Llama,absolutist,Llama_F3,0.22423149728350217,0.217274230645575,0.038572943573347895,0.15499895571437763,0.2755875996770793
Llama,absolutist,Llama_F4,0.17160725081554123,0.18634009044376149,0.11786733659869535,0.046104432925162496,0.34807969720936005
Llama,absolutist,Llama_F5,-0.36060176430725693,-0.4308635378798015,0.1112020062056457,-0.6168059339302682,-0.29730216496924844
Llama,absolutist,Llama_F6,0.016936001966060793,0.059722800549468644,0.12421910529129583,-0.08208054691948079,0.3286829274849705
Llama,abstract,Llama_F1,0.007613149780613891,-0.03255299029119768,0.12962082208445597,-0.35119661323412366,0.061726283660646836
Llama,abstract,Llama_F2,-0.5165066933397139,-0.5645030985087809,0.0814317477097644,-0.6761452027990537,-0.4465868865632644
Llama,abstract,Llama_F3,-0.24940504637112915,-0.1734761927508695,0.08403140365247198,-0.29304015103172554,-0.05478512825393008
Llama,abstract,Llama_F4,-0.24979982021350244,-0.17669549265673049,0.14529361802928173,-0.29778235285736315,0.15440826411017813
Llama,abstract,Llama_F5,0.29332938336340847,0.28831208258650165,0.10723777556898312,0.14273957714296692,0.4019188236419129
Llama,abstract,Llama_F6,0.3901299399359243,0.357942249435671,0.08962005129680609,0.22510243208670067,0.4971346714252047
Llama,accessible,Llama_F1,0.19625833071506907,0.2117645860143454,0.07494272905453667,0.127397070079495,0.3736726154293916
Llama,accessible,Llama_F2,0.5563088138175504,0.6243904116860703,0.0988424085366184,0.49231908871058794,0.7955775837769424
Llama,accessible,Llama_F3,0.5637577084527705,0.5003386631944409,0.07436043916317628,0.4132758038786268,0.5994873793748657
Llama,accessible,Llama_F4,0.23942724030647447,0.14176738666320182,0.13609316631685772,-0.06285920018134468,0.29540930396509707
Llama,accessible,Llama_F5,-0.1480572558642045,-0.14085092757233691,0.08511998007626782,-0.23522518973844014,-0.0010636549514892193
Llama,accessible,Llama_F6,-0.05900681141585341,-0.08135311763981792,0.07510237411091523,-0.21939853935857687,0.0016712774299246075
Llama,accommodating,Llama_F1,-0.263875214795953,-0.2503860909126991,0.05080369708630325,-0.31332007679017865,-0.20007809304869717
Llama,accommodating,Llama_F2,0.11269024830948081,0.07523299074062831,0.04718733426610475,0.015419809419961131,0.1414925157442496
Llama,accommodating,Llama_F3,0.5161638695477113,0.512617263602696,0.059440750971140856,0.42714759571163535,0.5940048740786223
Llama,accommodating,Llama_F4,-0.07808683404410449,-0.05711074883149283,0.17299316619094113,-0.3029517856852712,0.3126951676843893
Llama,accommodating,Llama_F5,0.41507237909658984,0.35857830312402716,0.09284090820889539,0.25076551903646166,0.5212170258585048
Llama,accommodating,Llama_F6,-0.33150874188893936,-0.36273813069492516,0.15084505050008903,-0.6886418089429132,-0.20267545956423713
Llama,acerbic,Llama_F1,-0.7643813924564532,-0.7230335455926493,0.11822475512200836,-0.8071864185575555,-0.435613409597093
Llama,acerbic,Llama_F2,-0.11116652840515547,-0.1543866959506335,0.054202077180900414,-0.23857515672865634,-0.08608249317153151
Llama,acerbic,Llama_F3,-0.09035326407647588,-0.09475291292109507,0.022958195109335347,-0.12646544003940516,-0.06307108628481137
Llama,acerbic,Llama_F4,-0.1452272084039381,-0.09727755012728616,0.09817039817788759,-0.19313227333563465,0.10234969253303383
Llama,acerbic,Llama_F5,0.019386920645103875,-0.018693142846157813,0.09584519903494522,-0.26473850707992475,0.06330055874573627
Llama,acerbic,Llama_F6,-0.29205166204172506,-0.2985973389986972,0.1373458672305611,-0.6180822483041674,-0.157853425452388
Llama,adaptable,Llama_F1,0.3725045905993039,0.3504527323048999,0.09343090472922794,0.1615205388054902,0.45446208661141335
Llama,adaptable,Llama_F2,0.48707736766786425,0.5013200292977843,0.054992030413831654,0.4058693231763069,0.5680423227767687
Llama,adaptable,Llama_F3,0.2253830225483234,0.22746685134818642,0.042212881060707336,0.16625518320739163,0.2831669116075666
Llama,adaptable,Llama_F4,-0.03843258000585259,-0.10453131540094548,0.16979395681432197,-0.4052507188252865,0.07149426759549579
Llama,adaptable,Llama_F5,0.0731074244708153,0.12883400838314224,0.11654437307021986,-0.012706111328289397,0.30152419713471434
Llama,adaptable,Llama_F6,0.6002719519100248,0.49912266200457445,0.19468681639892083,0.16421866891537742,0.7050605559552799
Llama,adventurous,Llama_F1,-0.08588700101138429,-0.09321156547523632,0.050392613772760914,-0.15471081294777447,-0.010924626732070054
Llama,adventurous,Llama_F2,-0.2297716153560382,-0.3862008169069256,0.18243674934743215,-0.652579788151594,-0.13985112588394097
Llama,adventurous,Llama_F3,0.1654765633831668,0.13695176232035736,0.06355520154657673,0.030098543840327233,0.21847284097591305
Llama,adventurous,Llama_F4,-0.8162530158036385,-0.7051712714562359,0.1422827013274874,-0.8575318363684048,-0.44279863678584036
Llama,adventurous,Llama_F5,0.012057723889147512,0.02102134757919891,0.07920463182231582,-0.12374972715512866,0.15185703451544208
Llama,adventurous,Llama_F6,-0.11022434759394308,-0.12840496263516682,0.2196981284390829,-0.48845076878692445,0.3152122600365353
Llama,agreeable,Llama_F1,0.8596825158030176,0.806289419945632,0.15183746339228088,0.4029733354944043,0.9022321281745989
Llama,agreeable,Llama_F2,-0.08559259164197823,-0.09947258271825263,0.024152643316044744,-0.12686132889506394,-0.06959730021703858
Llama,agreeable,Llama_F3,-0.09376548895241585,-0.07477690479397009,0.02987274773447583,-0.12292665532906283,-0.030367575547081846
Llama,agreeable,Llama_F4,0.0157763699047966,0.02124750238327693,0.06071936324471666,-0.064638196681112,0.14053952014804474
Llama,agreeable,Llama_F5,0.07026176399359256,0.10918376207615858,0.11024159607189396,0.025982660065827706,0.3974730476604965
Llama,agreeable,Llama_F6,0.19479864388313164,0.22206857311823627,0.14557684408905203,0.11285279431238389,0.5873017083792424
Llama,altruistic,Llama_F1,0.8314317734967988,0.7776964399216185,0.16724040468847695,0.33536214185848146,0.8646258598147654
Llama,altruistic,Llama_F2,-0.2271993189276495,-0.23267007921489377,0.030355236420979335,-0.2728865161819277,-0.1763248161323972
Llama,altruistic,Llama_F3,-0.034777221413344585,-0.00020652205112437483,0.04283195793860534,-0.04994872823893161,0.06674576729368986
Llama,altruistic,Llama_F4,-0.014472051664880012,0.003961968553464821,0.07665348287611193,-0.09171214943431705,0.15090974660374895
Llama,altruistic,Llama_F5,0.04434313527874507,0.07150549642352602,0.10220524765143553,-0.052469718247785666,0.3198054371088404
Llama,altruistic,Llama_F6,0.21382131780560748,0.24314721666516143,0.15593780606104735,0.1536428887822215,0.6360771257054177
Llama,analytical,Llama_F1,0.1745164020454206,0.16267667927767282,0.06579205874735292,-0.0027716766841639822,0.22268655115789338
Llama,analytical,Llama_F2,0.23801581899467336,0.22955416168018336,0.019553355093694873,0.2079927659806586,0.2618943037565449
Llama,analytical,Llama_F3,-0.5366031744376444,-0.5173350790166221,0.030160472249440483,-0.5594949799109853,-0.4677934897368464
Llama,analytical,Llama_F4,-0.008794087411783197,-0.0325135856140288,0.17671402916067758,-0.3677232028299328,0.22257490312194508
Llama,analytical,Llama_F5,-0.1449320018396205,-0.061767828215427166,0.14458543512320288,-0.2555157716031462,0.15835805946328033
Llama,analytical,Llama_F6,0.5018264243471124,0.463000355838423,0.144204754587389,0.2449187176412414,0.7002000576719807
Llama,animated,Llama_F1,0.14082181215758954,0.12992169524345254,0.038014006673498996,0.07629141764964957,0.19202613489987694
Llama,animated,Llama_F2,-0.25907801754112075,-0.3879370429805416,0.14237636532267275,-0.5948245684420935,-0.19939490723437972
Llama,animated,Llama_F3,0.4212878480895203,0.38059688611362447,0.08688688370473514,0.2041758450861962,0.4950093271925027
Llama,animated,Llama_F4,-0.7304698405020903,-0.6472407709678465,0.0866268685929703,-0.7420780894147999,-0.4848942648047331
Llama,animated,Llama_F5,-0.10839588508548305,-0.10442236131206613,0.08544635712764427,-0.24334861299790211,0.03201759222611337
Llama,animated,Llama_F6,0.11487959656491821,0.08504037707947656,0.2701331980674157,-0.3658096188670077,0.49838227551688374
Llama,anthropocentric,Llama_F1,-0.789061739709991,-0.7491422393424882,0.14424895527408557,-0.8636132601265866,-0.3981684734896694
Llama,anthropocentric,Llama_F2,-0.23274240569079763,-0.14856981372615644,0.11253384665552249,-0.3392768453234535,0.008357851140982683
Llama,anthropocentric,Llama_F3,0.2848517013530227,0.2708694383336792,0.05411877979170365,0.1937835104583965,0.3474417344332994
Llama,anthropocentric,Llama_F4,0.15044435347869042,0.13831710225703803,0.07451535244796673,0.04246232109549536,0.25157375064434895
Llama,anthropocentric,Llama_F5,-0.09153756893551909,-0.14983200402761956,0.13854331850098814,-0.48139059353914376,-0.025916064421464245
Llama,anthropocentric,Llama_F6,0.10471603163257645,0.07817546609150011,0.12917073933509138,-0.18200299231743788,0.17421871258969052
Llama,anxious,Llama_F1,-0.4711165962694789,-0.4352282413763192,0.12045873300166865,-0.5223137372526332,-0.16386297842670672
Llama,anxious,Llama_F2,0.22493188549750556,0.21231376620043724,0.03342863280700766,0.1505137518244115,0.2438248231017072
Llama,anxious,Llama_F3,0.10132764268707456,0.08068390460387137,0.04121112396715634,0.009440222754895597,0.1350281435117552
Llama,anxious,Llama_F4,0.09286365408764809,0.09969215369997793,0.17395964282494705,-0.21813391651116645,0.4153968043614968
Llama,anxious,Llama_F5,0.13757840663102017,0.10124459132343608,0.11560263058528089,-0.02954374717996014,0.2414678839361716
Llama,anxious,Llama_F6,-0.5795213893836124,-0.5579338690852575,0.16747520470493327,-0.909133133817976,-0.33783217600146354
Llama,arrogant,Llama_F1,-0.7106680516973691,-0.6709463120812993,0.10015098991732593,-0.7621092034541141,-0.4318919820644204
Llama,arrogant,Llama_F2,-0.43242415465967715,-0.45672820974017225,0.04578866652959256,-0.5343083724495409,-0.3885175731146937
Llama,arrogant,Llama_F3,-0.08255668943264251,-0.07052464721501955,0.01667347328124293,-0.08997174193831355,-0.04680575403275801
Llama,arrogant,Llama_F4,-0.11692814096817446,-0.06294811321435947,0.07832860313796487,-0.16406044727103025,0.0537793741153433
Llama,arrogant,Llama_F5,-0.028716520885907957,-0.07547515131513087,0.10792137348727317,-0.3538144257331924,0.013954099269138725
Llama,arrogant,Llama_F6,-0.0775737062273438,-0.08235103669206371,0.11033599267833845,-0.2995938163226191,0.004765336464266813
Llama,artistic,Llama_F1,0.10494371953880077,0.08255261527259576,0.03941611852198352,0.002028965499231753,0.12442008690683859
Llama,artistic,Llama_F2,-0.6799521380497134,-0.7554839805399938,0.10255442606395812,-0.892915822705852,-0.6107576727032475
Llama,artistic,Llama_F3,0.26136232678386745,0.28234226024596587,0.03139395842913339,0.24261884663175134,0.3377069051748179
Llama,artistic,Llama_F4,-0.3636265372884595,-0.2566132294610212,0.13116460646189815,-0.4054656381623686,-0.023156357421478254
Llama,artistic,Llama_F5,0.1772739740825229,0.1242197405468344,0.057319905615352176,0.0451724821252655,0.20033096952295137
Llama,artistic,Llama_F6,-0.13542889281687545,-0.10657317652762013,0.03998304542421154,-0.15111858045157892,-0.028101984494567144
Llama,ascetic,Llama_F1,0.05660075174936743,0.03733016687023776,0.07993360260012365,-0.09631203655773582,0.1512840408853132
Llama,ascetic,Llama_F2,-0.8740471421848609,-0.8280747075193226,0.06304841975551197,-0.912844692587298,-0.7191456527279763
Llama,ascetic,Llama_F3,0.021060467114640154,0.09139786430758282,0.09452454834181524,-0.039952956419586266,0.24882137460640455
Llama,ascetic,Llama_F4,0.08668822247227143,0.13272959137785706,0.12381635066078484,-0.02849346277720421,0.32239207549935306
Llama,ascetic,Llama_F5,0.09042502397403696,0.028359232828896675,0.10110207247708992,-0.08643584823510606,0.19263601562259952
Llama,ascetic,Llama_F6,0.16893634894229678,0.19830479905220016,0.14499147173523672,-0.007453700208832607,0.4227405783983401
Llama,assertive,Llama_F1,-0.7703661593120303,-0.7148779197327341,0.1629115975193026,-0.8509749264531199,-0.2653594584957725
Llama,assertive,Llama_F2,-0.20885024342083824,-0.1488866171047128,0.09604242073357312,-0.30219570210481267,-0.02317522120967629
Llama,assertive,Llama_F3,0.4700885683934702,0.43319192496640885,0.06544220944629058,0.32509218074990903,0.5203024855291902
Llama,assertive,Llama_F4,-0.1875774154784524,-0.21598653658616004,0.16859926267733727,-0.5790416562666536,-0.038130747244373896
Llama,assertive,Llama_F5,-0.42026063401108865,-0.4467726469451499,0.15362308245332976,-0.806444988917341,-0.29013391515998194
Llama,assertive,Llama_F6,0.4584119052297271,0.38415124996115,0.20231359042253427,0.0590150954989511,0.6202568857841487
Llama,avoidant,Llama_F1,-0.15438004649052478,-0.14482553657465608,0.06854033258783364,-0.20595130196147543,0.01218400470060232
Llama,avoidant,Llama_F2,-0.18356207683084155,-0.20981547825454458,0.04846393355076538,-0.28436882590704443,-0.12018503324667038
Llama,avoidant,Llama_F3,-0.06798603626586326,-0.07610576524026622,0.04152907334332037,-0.1349537709510148,-0.013544687441820824
Llama,avoidant,Llama_F4,0.113695077414632,0.16373636608456052,0.2483742681958953,-0.20937126968416164,0.656309649739421
Llama,avoidant,Llama_F5,0.10795191828320606,0.05699360480488892,0.17466425988923634,-0.2104731413846965,0.20419329558327254
Llama,avoidant,Llama_F6,-0.8747668149435482,-0.7638535901104107,0.22440704111402288,-0.9782258821636236,-0.34237448368132345
Llama,benevolent,Llama_F1,0.8234740532765726,0.7781889196360517,0.13854662333703135,0.41509285012571323,0.8541117432559927
Llama,benevolent,Llama_F2,0.028993570598832202,0.030140862797418087,0.020171247760001464,-0.0038073772879782626,0.059390785044048135
Llama,benevolent,Llama_F3,0.07408180768537348,0.08427408128021588,0.020969639081174628,0.06143104450728076,0.11639921808588616
Llama,benevolent,Llama_F4,0.0015364112125092174,-0.013154659639684055,0.08279733636186266,-0.16020543891312053,0.09520091609491182
Llama,benevolent,Llama_F5,0.016675078563439243,0.05705291557095003,0.10498771448994389,-0.024996282513497923,0.3209861324911174
Llama,benevolent,Llama_F6,0.27622747019970567,0.2810727436102201,0.14881963702749754,0.15746365779074967,0.6459216955852698
Llama,big_picture,Llama_F1,0.1434932484977238,0.1084226193082011,0.11984039613716892,-0.19475370095940372,0.19361414933695384
Llama,big_picture,Llama_F2,-0.2512510080109472,-0.26166224540049743,0.03785069209311206,-0.31920243850733515,-0.18560560890357441
Llama,big_picture,Llama_F3,-0.029673400298710254,0.021505787047386843,0.053291241288453174,-0.057252034859796824,0.10141259303018785
Llama,big_picture,Llama_F4,-0.22099810572998632,-0.20709147144279477,0.19417262513760397,-0.49180823894305165,0.21320479143876145
Llama,big_picture,Llama_F5,0.11332398095336528,0.13208040356401152,0.151488478176363,-0.015284574417658615,0.3276612716432732
Llama,big_picture,Llama_F6,0.7411940457317475,0.6660698127020706,0.1589681392601657,0.37687603970726,0.8920522336159915
Llama,bitter,Llama_F1,-0.7735875063869792,-0.7309071714096181,0.12796298400566866,-0.8181518558625402,-0.3889998153250776
Llama,bitter,Llama_F2,-0.046282843586340425,-0.052496281887896165,0.021464513634649445,-0.08160517980555995,-0.013813151513177262
Llama,bitter,Llama_F3,0.15286657494230418,0.14606896167564626,0.025926677154240685,0.11097740187926412,0.17723717002015665
Llama,bitter,Llama_F4,-0.05510083295971709,-0.0338932340537808,0.08467059357338014,-0.15294669945198974,0.1168574470069639
Llama,bitter,Llama_F5,0.05247999510866337,-0.001047001244651511,0.10869754508490237,-0.2720883608210817,0.09480371726363482
Llama,bitter,Llama_F6,-0.24321232186755287,-0.26357678662576334,0.14740627178665017,-0.643258421660533,-0.13373042530473064
Llama,blunt,Llama_F1,-0.7296085177860979,-0.6811306105088011,0.15481668564324355,-0.8141134065343725,-0.2598298736059236
Llama,blunt,Llama_F2,0.3420357367057778,0.3702132083492257,0.04198707593884826,0.3101041600224425,0.43530699296329933
Llama,blunt,Llama_F3,-0.18837582109737638,-0.228197378383484,0.0633028466320527,-0.3190115123601444,-0.14547439426891742
Llama,blunt,Llama_F4,0.005100855813730108,-0.03151674774515015,0.06348305130458119,-0.1347806238649906,0.04483645921599616
Llama,blunt,Llama_F5,-0.32809227483163766,-0.315589600224612,0.09495763514992818,-0.5039254644224733,-0.2019835697537441
Llama,blunt,Llama_F6,-0.19578063134379078,-0.2056057438078427,0.11484302746882491,-0.4377164750520131,-0.03968988317040056
Llama,bombastic,Llama_F1,-0.16582639037985408,-0.16633022970071637,0.05104422983039759,-0.25164926833187246,-0.1099301360774883
Llama,bombastic,Llama_F2,-0.7328125360925354,-0.7938114715736782,0.08275022549936659,-0.9089622120139278,-0.6961436832022132
Llama,bombastic,Llama_F3,-0.2941549241068497,-0.253793670136801,0.042023029227055315,-0.3105930342640444,-0.20094079302669288
Llama,bombastic,Llama_F4,-0.2936974764846516,-0.18484535052270004,0.12738924920896627,-0.35133221750255966,0.005073409592094837
Llama,bombastic,Llama_F5,0.00018406942381106234,-0.01947912402558833,0.07530076588163909,-0.16821084006366888,0.048962598643996054
Llama,bombastic,Llama_F6,0.03174343970896474,0.062251600079703616,0.04092972694509502,0.014301378224902194,0.1179052726542836
Llama,calculating,Llama_F1,0.30739649694370424,0.275110528802332,0.10251603078999666,0.010401418209065268,0.34456905111387565
Llama,calculating,Llama_F2,-0.27441497302905465,-0.30211040755691954,0.044700833909841746,-0.36717005466424874,-0.24144966439440396
Llama,calculating,Llama_F3,-0.4485480572292893,-0.4057971280966696,0.05110135096837262,-0.47374597989503464,-0.3065990688610679
Llama,calculating,Llama_F4,-0.14053506570348867,-0.10710208334450724,0.15762252380238082,-0.33275987132119134,0.23755628013261476
Llama,calculating,Llama_F5,-0.078375892802183,-0.029765627909100745,0.1275987288504399,-0.20881368102171965,0.1338070275869728
Llama,calculating,Llama_F6,0.47958701776425205,0.4709563409595143,0.14420392548530958,0.28081594488284517,0.779227426478327
Llama,callous,Llama_F1,-0.8208199701379403,-0.7752960926220388,0.1353250183958758,-0.8593473980758192,-0.415474916151105
Llama,callous,Llama_F2,-0.01372016612330081,-0.020038749403638055,0.025330933069866626,-0.05743499286731453,0.018512215867752896
Llama,callous,Llama_F3,-0.19115163088494563,-0.20188152985985872,0.02646767288675128,-0.24713091743695165,-0.17502734125722866
Llama,callous,Llama_F4,-0.009930355619074993,0.00842064195088502,0.07799780644130508,-0.08536979942857598,0.14839108347053886
Llama,callous,Llama_F5,-0.06622816111979685,-0.09686160147224569,0.0985596070989398,-0.3490563704432839,-0.025110534065742963
Llama,callous,Llama_F6,-0.28723430845830156,-0.28703045190431864,0.13875127019576292,-0.6174551808596854,-0.16572039835914612
Llama,calm,Llama_F1,0.5870934299603472,0.5443828976178429,0.138304026308648,0.17356708642482072,0.6477366425079298
Llama,calm,Llama_F2,-0.020373300962935208,-0.016593776414701843,0.017402763089679814,-0.03535366504506799,0.013608683604699169
Llama,calm,Llama_F3,-0.24985326434286603,-0.21588588767997868,0.043159061332704404,-0.2887451068042233,-0.1283826490768296
Llama,calm,Llama_F4,0.04944128153233789,0.036057347344675014,0.1307744729648687,-0.1785340339139976,0.2756565802681619
Llama,calm,Llama_F5,0.03896265939908099,0.08707414423397192,0.10907099542975555,-0.030189619290241512,0.25618477261046757
