persona,emotion,label,category_position,category_valence_raw,raw_affinity,z_score,ridge_height_percentile,pc1,pc2,pc3,rank_pc1,rank_pc2,rank_pc3
actor,excited,Excitement,7,0.49129093,0.14351340737245327,-0.39718906867846904,32.18181818181818,-23.89004845129744,21.456843196797983,0.28310250054088654,204,40,138
actor,joyful,Joy,8,0.5000574,0.018073421204892883,-0.4365568993120642,30.727272727272727,-23.89004845129744,21.456843196797983,0.28310250054088654,204,40,138
actor,grateful,Gratitude,9,0.60586154,0.18901418611867254,-0.6610523028677049,21.636363636363637,-23.89004845129744,21.456843196797983,0.28310250054088654,204,40,138
actor,hopeful,Hope,10,0.62998569,0.1634553173772154,-0.48841783747104156,24.90909090909091,-23.89004845129744,21.456843196797983,0.28310250054088654,204,40,138
addict,afraid,Fear,1,-0.56850386,-0.06038097039949053,3.7673840304208657,99.0909090909091,-19.963020546393704,38.66393954527176,-16.28229715869853,193,15,237
addict,sad,Sadness,2,-0.52887309,0.09053132208700361,2.7562116435170245,99.45454545454545,-19.963020546393704,38.66393954527176,-16.28229715869853,193,15,237
addict,disgusted,Disgust,3,-0.4594456,-0.020883976196902652,3.1511730832504212,99.81818181818181,-19.963020546393704,38.66393954527176,-16.28229715869853,193,15,237
addict,angry,Anger,4,-0.25724834,0.03585977458351554,0.3269313221940711,66.72727272727273,-19.963020546393704,38.66393954527176,-16.28229715869853,193,15,237
addict,lonely,Loneliness,5,-0.08661529,0.1457730457878546,0.5306110104522912,72.54545454545455,-19.963020546393704,38.66393954527176,-16.28229715869853,193,15,237
addict,calm,Calm,6,0.34195125,0.0010514217077135018,-2.01107241952343,6.363636363636363,-19.963020546393704,38.66393954527176,-16.28229715869853,193,15,237
addict,excited,Excitement,7,0.49129093,0.11734257958658721,-2.515233667950137,0.5454545454545454,-19.963020546393704,38.66393954527176,-16.28229715869853,193,15,237
addict,joyful,Joy,8,0.5000574,0.004434850052754767,-2.041686612082796,2.3636363636363638,-19.963020546393704,38.66393954527176,-16.28229715869853,193,15,237
addict,grateful,Gratitude,9,0.60586154,0.18135535313338924,-1.4588873621522362,8.909090909090908,-19.963020546393704,38.66393954527176,-16.28229715869853,193,15,237
addict,hopeful,Hope,10,0.62998569,0.1422621181331681,-2.490392083023097,1.6363636363636365,-19.963020546393704,38.66393954527176,-16.28229715869853,193,15,237
adolescent,afraid,Fear,1,-0.56850386,-0.08394343997606825,1.0460988294407194,85.27272727272727,-15.45010533714626,78.08059631966728,-7.233790274763137,182,2,188
adolescent,sad,Sadness,2,-0.52887309,0.07972784897309403,1.566397514571838,92.18181818181819,-15.45010533714626,78.08059631966728,-7.233790274763137,182,2,188
adolescent,disgusted,Disgust,3,-0.4594456,-0.03556811726256574,1.0105538743107079,82.36363636363636,-15.45010533714626,78.08059631966728,-7.233790274763137,182,2,188
adolescent,angry,Anger,4,-0.25724834,0.03489430247584375,0.2524451365476588,64.9090909090909,-15.45010533714626,78.08059631966728,-7.233790274763137,182,2,188
adolescent,lonely,Loneliness,5,-0.08661529,0.14453623719629533,0.4077211972743511,66.0,-15.45010533714626,78.08059631966728,-7.233790274763137,182,2,188
adolescent,calm,Calm,6,0.34195125,-0.0002676888630147676,-2.1266422282093393,4.909090909090909,-15.45010533714626,78.08059631966728,-7.233790274763137,182,2,188
adolescent,excited,Excitement,7,0.49129093,0.13646572352185007,-0.9675687616435484,18.363636363636363,-15.45010533714626,78.08059631966728,-7.233790274763137,182,2,188
adolescent,joyful,Joy,8,0.5000574,0.01984856311184063,-0.22763963170081325,42.36363636363637,-15.45010533714626,78.08059631966728,-7.233790274763137,182,2,188
adolescent,grateful,Gratitude,9,0.60586154,0.18621380476288693,-0.9527733038747357,16.90909090909091,-15.45010533714626,78.08059631966728,-7.233790274763137,182,2,188
adolescent,hopeful,Hope,10,0.62998569,0.1493296447574523,-1.8227719602356145,7.454545454545454,-15.45010533714626,78.08059631966728,-7.233790274763137,182,2,188
advocate,afraid,Fear,1,-0.56850386,-0.09590005243420989,-0.33479855189911534,43.09090909090909,13.533940143861242,2.701166392523508,-11.350794543485724,105,103,215
advocate,sad,Sadness,2,-0.52887309,0.06127140109342881,-0.46625830137060276,35.81818181818182,13.533940143861242,2.701166392523508,-11.350794543485724,105,103,215
advocate,disgusted,Disgust,3,-0.4594456,-0.045349680493422286,-0.415379181752888,37.27272727272727,13.533940143861242,2.701166392523508,-11.350794543485724,105,103,215
advocate,angry,Anger,4,-0.25724834,0.032458698840433654,0.06453828444219548,60.18181818181818,13.533940143861242,2.701166392523508,-11.350794543485724,105,103,215
advocate,lonely,Loneliness,5,-0.08661529,0.13292117513369706,-0.7463561730351091,24.90909090909091,13.533940143861242,2.701166392523508,-11.350794543485724,105,103,215
advocate,calm,Calm,6,0.34195125,0.02149848691124351,-0.21966579584998908,32.90909090909091,13.533940143861242,2.701166392523508,-11.350794543485724,105,103,215
advocate,excited,Excitement,7,0.49129093,0.15900306110718868,0.8564119907103692,77.27272727272727,13.533940143861242,2.701166392523508,-11.350794543485724,105,103,215
advocate,joyful,Joy,8,0.5000574,0.026943312661293045,0.6073447064281511,73.27272727272727,13.533940143861242,2.701166392523508,-11.350794543485724,105,103,215
advocate,grateful,Gratitude,9,0.60586154,0.20922932505332226,1.4447967999084534,96.18181818181819,13.533940143861242,2.701166392523508,-11.350794543485724,105,103,215
advocate,hopeful,Hope,10,0.62998569,0.18008965920324055,1.0829128306330398,88.18181818181819,13.533940143861242,2.701166392523508,-11.350794543485724,105,103,215
alien,afraid,Fear,1,-0.56850386,-0.09433332142936166,-0.1538530918507166,52.54545454545455,-20.463192597578004,-22.757723956655372,12.343088809973633,194,239,53
alien,sad,Sadness,2,-0.52887309,0.0560219533815723,-1.044393405782927,11.090909090909092,-20.463192597578004,-22.757723956655372,12.343088809973633,194,239,53
alien,disgusted,Disgust,3,-0.4594456,-0.04261655466211946,-0.016950589384147948,50.36363636363637,-20.463192597578004,-22.757723956655372,12.343088809973633,194,239,53
alien,angry,Anger,4,-0.25724834,0.037549586307323336,0.4573003186330859,71.81818181818181,-20.463192597578004,-22.757723956655372,12.343088809973633,194,239,53
alien,lonely,Loneliness,5,-0.08661529,0.14220552985324542,0.17614115173249534,62.72727272727273,-20.463192597578004,-22.757723956655372,12.343088809973633,194,239,53
alien,calm,Calm,6,0.34195125,0.017512224053785126,-0.5689099350686351,22.0,-20.463192597578004,-22.757723956655372,12.343088809973633,194,239,53
alien,excited,Excitement,7,0.49129093,0.1453009946960368,-0.2525169281018773,38.36363636363637,-20.463192597578004,-22.757723956655372,12.343088809973633,194,239,53
alien,joyful,Joy,8,0.5000574,0.022053974675887596,0.03191626978267873,52.54545454545455,-20.463192597578004,-22.757723956655372,12.343088809973633,194,239,53
alien,grateful,Gratitude,9,0.60586154,0.19137926163094346,-0.41467793158021565,26.727272727272727,-20.463192597578004,-22.757723956655372,12.343088809973633,194,239,53
alien,hopeful,Hope,10,0.62998569,0.16456842728368887,-0.3832700804208793,28.181818181818183,-20.463192597578004,-22.757723956655372,12.343088809973633,194,239,53
altruist,afraid,Fear,1,-0.56850386,-0.09347562661848068,-0.0547958946319658,56.54545454545455,11.355226573617275,-3.9140554770542524,-24.74471677556319,113,145,256
altruist,sad,Sadness,2,-0.52887309,0.06433085424186114,-0.12931290015848276,49.63636363636363,11.355226573617275,-3.9140554770542524,-24.74471677556319,113,145,256
altruist,disgusted,Disgust,3,-0.4594456,-0.043608173808040246,-0.16150647332849621,44.18181818181818,11.355226573617275,-3.9140554770542524,-24.74471677556319,113,145,256
altruist,angry,Anger,4,-0.25724834,0.027259819155347944,-0.33655535078511944,48.18181818181818,11.355226573617275,-3.9140554770542524,-24.74471677556319,113,145,256
altruist,lonely,Loneliness,5,-0.08661529,0.14018104763786185,-0.02501223847551924,56.90909090909091,11.355226573617275,-3.9140554770542524,-24.74471677556319,113,145,256
altruist,calm,Calm,6,0.34195125,0.022053999476943007,-0.1709962738514919,34.36363636363637,11.355226573617275,-3.9140554770542524,-24.74471677556319,113,145,256
altruist,excited,Excitement,7,0.49129093,0.151785453463856,0.2722801086887094,53.63636363636363,11.355226573617275,-3.9140554770542524,-24.74471677556319,113,145,256
altruist,joyful,Joy,8,0.5000574,0.02896130594493953,0.8448432642770756,80.18181818181819,11.355226573617275,-3.9140554770542524,-24.74471677556319,113,145,256
altruist,grateful,Gratitude,9,0.60586154,0.20659322453666196,1.1701892433745833,93.27272727272727,11.355226573617275,-3.9140554770542524,-24.74471677556319,113,145,256
altruist,hopeful,Hope,10,0.62998569,0.17431040645173965,0.5369869874505669,68.54545454545455,11.355226573617275,-3.9140554770542524,-24.74471677556319,113,145,256
amateur,afraid,Fear,1,-0.56850386,-0.09410300222295201,-0.12725298332359106,53.27272727272727,-0.258632816025379,40.070455881847,-24.428541419933254,145,11,255
amateur,sad,Sadness,2,-0.52887309,0.07321564561854749,0.8491919011448299,80.9090909090909,-0.258632816025379,40.070455881847,-24.428541419933254,145,11,255
amateur,disgusted,Disgust,3,-0.4594456,-0.04652925078165508,-0.5873341368295646,31.818181818181817,-0.258632816025379,40.070455881847,-24.428541419933254,145,11,255
amateur,angry,Anger,4,-0.25724834,0.019858758604601283,-0.9075472684000607,17.636363636363637,-0.258632816025379,40.070455881847,-24.428541419933254,145,11,255
amateur,lonely,Loneliness,5,-0.08661529,0.14459333394238758,0.41339435358020993,66.36363636363636,-0.258632816025379,40.070455881847,-24.428541419933254,145,11,255
amateur,calm,Calm,6,0.34195125,0.021787582127355962,-0.19433760914636639,33.63636363636363,-0.258632816025379,40.070455881847,-24.428541419933254,145,11,255
amateur,excited,Excitement,7,0.49129093,0.15807694739637312,0.7814602100653686,72.9090909090909,-0.258632816025379,40.070455881847,-24.428541419933254,145,11,255
amateur,joyful,Joy,8,0.5000574,0.03410298061750906,1.4499693217122234,93.63636363636364,-0.258632816025379,40.070455881847,-24.428541419933254,145,11,255
amateur,grateful,Gratitude,9,0.60586154,0.20206399515255924,0.6983708865671635,78.36363636363636,-0.258632816025379,40.070455881847,-24.428541419933254,145,11,255
amateur,hopeful,Hope,10,0.62998569,0.17227040614581735,0.3442823360033873,58.72727272727273,-0.258632816025379,40.070455881847,-24.428541419933254,145,11,255
ambassador,afraid,Fear,1,-0.56850386,-0.0995341330899911,-0.7545071005130581,19.454545454545453,29.687363638232775,-8.415887622622742,-8.973791647128397,66,178,196
ambassador,sad,Sadness,2,-0.52887309,0.05698407577554795,-0.9384324054586037,14.727272727272727,29.687363638232775,-8.415887622622742,-8.973791647128397,66,178,196
ambassador,disgusted,Disgust,3,-0.4594456,-0.049021546776076404,-0.9506551275613347,19.454545454545453,29.687363638232775,-8.415887622622742,-8.973791647128397,66,178,196
ambassador,angry,Anger,4,-0.25724834,0.023412235748153,-0.6333964606225508,32.90909090909091,29.687363638232775,-8.415887622622742,-8.973791647128397,66,178,196
ambassador,lonely,Loneliness,5,-0.08661529,0.13375139941720696,-0.663864744860525,29.272727272727273,29.687363638232775,-8.415887622622742,-8.973791647128397,66,178,196
ambassador,calm,Calm,6,0.34195125,0.031609583296078006,0.6661867632383459,75.45454545454545,29.687363638232775,-8.415887622622742,-8.973791647128397,66,178,196
ambassador,excited,Excitement,7,0.49129093,0.1625173652471421,1.1408299298267766,88.18181818181819,29.687363638232775,-8.415887622622742,-8.973791647128397,66,178,196
ambassador,joyful,Joy,8,0.5000574,0.029700753861989313,0.9318692297879101,82.0,29.687363638232775,-8.415887622622742,-8.973791647128397,66,178,196
ambassador,grateful,Gratitude,9,0.60586154,0.20933430500992656,1.4557327597422847,96.54545454545455,29.687363638232775,-8.415887622622742,-8.973791647128397,66,178,196
ambassador,hopeful,Hope,10,0.62998569,0.181976344951105,1.2611349212754275,92.9090909090909,29.687363638232775,-8.415887622622742,-8.973791647128397,66,178,196
amnesiac,afraid,Fear,1,-0.56850386,-0.07005206380161186,2.6504466369546593,98.36363636363636,-42.409067288043374,13.632674404389606,-10.732726414715174,249,66,212
amnesiac,sad,Sadness,2,-0.52887309,0.08757433135549932,2.430550690376505,98.36363636363636,-42.409067288043374,13.632674404389606,-10.732726414715174,249,66,212
amnesiac,disgusted,Disgust,3,-0.4594456,-0.03382899965575029,1.2640783085358502,88.54545454545455,-42.409067288043374,13.632674404389606,-10.732726414715174,249,66,212
amnesiac,angry,Anger,4,-0.25724834,0.031610988433797345,-0.000862584439842749,58.0,-42.409067288043374,13.632674404389606,-10.732726414715174,249,66,212
amnesiac,lonely,Loneliness,5,-0.08661529,0.16697907088085825,2.6376504341035,99.0909090909091,-42.409067288043374,13.632674404389606,-10.732726414715174,249,66,212
amnesiac,calm,Calm,6,0.34195125,0.01646712151178153,-0.6604733744926933,20.545454545454547,-42.409067288043374,13.632674404389606,-10.732726414715174,249,66,212
amnesiac,excited,Excitement,7,0.49129093,0.11676090391119603,-2.562309558436694,0.18181818181818182,-42.409067288043374,13.632674404389606,-10.732726414715174,249,66,212
amnesiac,joyful,Joy,8,0.5000574,0.0010444645261440209,-2.4407026443199857,0.5454545454545454,-42.409067288043374,13.632674404389606,-10.732726414715174,249,66,212
amnesiac,grateful,Gratitude,9,0.60586154,0.17432795378716384,-2.1909447898028045,2.727272727272727,-42.409067288043374,13.632674404389606,-10.732726414715174,249,66,212
amnesiac,hopeful,Hope,10,0.62998569,0.14890354105110468,-1.8630230160681518,6.7272727272727275,-42.409067288043374,13.632674404389606,-10.732726414715174,249,66,212
analyst,afraid,Fear,1,-0.56850386,-0.09699734378011628,-0.4615273182142946,33.27272727272727,42.52076402902483,-6.588173530267823,7.2547088066858905,14,161,88
analyst,sad,Sadness,2,-0.52887309,0.06177448490152212,-0.41085239471431695,39.45454545454545,42.52076402902483,-6.588173530267823,7.2547088066858905,14,161,88
analyst,disgusted,Disgust,3,-0.4594456,-0.036105502784698464,0.932215089213273,79.45454545454545,42.52076402902483,-6.588173530267823,7.2547088066858905,14,161,88
analyst,angry,Anger,4,-0.25724834,0.021709653410987333,-0.7647507100479897,23.818181818181817,42.52076402902483,-6.588173530267823,7.2547088066858905,14,161,88
analyst,lonely,Loneliness,5,-0.08661529,0.13204718193945802,-0.8331964982817323,20.90909090909091,42.52076402902483,-6.588173530267823,7.2547088066858905,14,161,88
analyst,calm,Calm,6,0.34195125,0.028758308720246928,0.4163811255973186,62.36363636363637,42.52076402902483,-6.588173530267823,7.2547088066858905,14,161,88
analyst,excited,Excitement,7,0.49129093,0.1603538599977467,0.9657341840417453,82.0,42.52076402902483,-6.588173530267823,7.2547088066858905,14,161,88
analyst,joyful,Joy,8,0.5000574,0.018720803427867062,-0.3603661876881037,33.27272727272727,42.52076402902483,-6.588173530267823,7.2547088066858905,14,161,88
analyst,grateful,Gratitude,9,0.60586154,0.1955507647995744,0.0198754115003114,41.63636363636363,42.52076402902483,-6.588173530267823,7.2547088066858905,14,161,88
analyst,hopeful,Hope,10,0.62998569,0.1694644126805121,0.07921963423568175,47.81818181818182,42.52076402902483,-6.588173530267823,7.2547088066858905,14,161,88
anarchist,afraid,Fear,1,-0.56850386,-0.09649464411661662,-0.40346934808627555,38.72727272727273,7.030221450455893,-4.272104727395262,9.464346589503284,124,148,71
anarchist,sad,Sadness,2,-0.52887309,0.054770178296947344,-1.1822545978500167,8.545454545454545,7.030221450455893,-4.272104727395262,9.464346589503284,124,148,71
anarchist,disgusted,Disgust,3,-0.4594456,-0.03391217486417009,1.2519532241979365,88.18181818181819,7.030221450455893,-4.272104727395262,9.464346589503284,124,148,71
anarchist,angry,Anger,4,-0.25724834,0.04634875354957928,1.1361561856565516,85.27272727272727,7.030221450455893,-4.272104727395262,9.464346589503284,124,148,71
anarchist,lonely,Loneliness,5,-0.08661529,0.13599986947649637,-0.4404558298448957,38.72727272727273,7.030221450455893,-4.272104727395262,9.464346589503284,124,148,71
anarchist,calm,Calm,6,0.34195125,0.005533021622676749,-1.6184308500656546,8.181818181818182,7.030221450455893,-4.272104727395262,9.464346589503284,124,148,71
anarchist,excited,Excitement,7,0.49129093,0.14553331934786656,-0.23371454332016814,39.09090909090909,7.030221450455893,-4.272104727395262,9.464346589503284,124,148,71
anarchist,joyful,Joy,8,0.5000574,0.026339520930042118,0.5362841798271509,68.9090909090909,7.030221450455893,-4.272104727395262,9.464346589503284,124,148,71
anarchist,grateful,Gratitude,9,0.60586154,0.20262200305022324,0.7564996204055244,81.27272727272727,7.030221450455893,-4.272104727395262,9.464346589503284,124,148,71
anarchist,hopeful,Hope,10,0.62998569,0.16667259945473895,-0.18450355885227693,35.45454545454545,7.030221450455893,-4.272104727395262,9.464346589503284,124,148,71
ancient,afraid,Fear,1,-0.56850386,-0.08862116968371052,0.505856789606075,72.54545454545455,-38.00947156079938,-32.79258504165284,3.3089624117832828,237,266,111
ancient,sad,Sadness,2,-0.52887309,0.06426678785648035,-0.13636869506006505,49.27272727272727,-38.00947156079938,-32.79258504165284,3.3089624117832828,237,266,111
ancient,disgusted,Disgust,3,-0.4594456,-0.041808584659343645,0.10083335864896611,54.36363636363637,-38.00947156079938,-32.79258504165284,3.3089624117832828,237,266,111
ancient,angry,Anger,4,-0.25724834,0.04506835464879277,1.0373733938310754,84.54545454545455,-38.00947156079938,-32.79258504165284,3.3089624117832828,237,266,111
ancient,lonely,Loneliness,5,-0.08661529,0.14923136330254763,0.8742308690068188,80.54545454545455,-38.00947156079938,-32.79258504165284,3.3089624117832828,237,266,111
ancient,calm,Calm,6,0.34195125,0.020012656647403718,-0.3498422368111855,29.272727272727273,-38.00947156079938,-32.79258504165284,3.3089624117832828,237,266,111
ancient,excited,Excitement,7,0.49129093,0.13737441081079818,-0.8940273276265939,20.545454545454547,-38.00947156079938,-32.79258504165284,3.3089624117832828,237,266,111
ancient,joyful,Joy,8,0.5000574,0.01542934389756635,-0.7477395739126439,21.636363636363637,-38.00947156079938,-32.79258504165284,3.3089624117832828,237,266,111
ancient,grateful,Gratitude,9,0.60586154,0.19125932486932798,-0.42717196996671036,26.363636363636363,-38.00947156079938,-32.79258504165284,3.3089624117832828,237,266,111
ancient,hopeful,Hope,10,0.62998569,0.16951991612014872,0.08446265844417972,48.90909090909091,-38.00947156079938,-32.79258504165284,3.3089624117832828,237,266,111
angel,afraid,Fear,1,-0.56850386,-0.08442278563440916,0.990738068466246,83.81818181818181,-40.46316823100484,-28.855131378755974,-30.585188351624783,240,254,267
angel,sad,Sadness,2,-0.52887309,0.06957047370247656,0.44773979380433404,72.18181818181819,-40.46316823100484,-28.855131378755974,-30.585188351624783,240,254,267
angel,disgusted,Disgust,3,-0.4594456,-0.05193300214072291,-1.3750801757588311,7.454545454545454,-40.46316823100484,-28.855131378755974,-30.585188351624783,240,254,267
angel,angry,Anger,4,-0.25724834,0.0329268214859602,0.10065395262453648,61.27272727272727,-40.46316823100484,-28.855131378755974,-30.585188351624783,240,254,267
angel,lonely,Loneliness,5,-0.08661529,0.14797889774584574,0.7497853732968849,77.27272727272727,-40.46316823100484,-28.855131378755974,-30.585188351624783,240,254,267
angel,calm,Calm,6,0.34195125,0.023339402017081835,-0.05837969041663182,39.45454545454545,-40.46316823100484,-28.855131378755974,-30.585188351624783,240,254,267
angel,excited,Excitement,7,0.49129093,0.1487780564167998,0.02888692580960217,47.09090909090909,-40.46316823100484,-28.855131378755974,-30.585188351624783,240,254,267
angel,joyful,Joy,8,0.5000574,0.02897712229532907,0.8467046978300959,80.54545454545455,-40.46316823100484,-28.855131378755974,-30.585188351624783,240,254,267
angel,grateful,Gratitude,9,0.60586154,0.20014087377105286,0.4980357096056387,66.72727272727273,-40.46316823100484,-28.855131378755974,-30.585188351624783,240,254,267
angel,hopeful,Hope,10,0.62998569,0.17879093742756644,0.9602316102520494,86.0,-40.46316823100484,-28.855131378755974,-30.585188351624783,240,254,267
anthropologist,afraid,Fear,1,-0.56850386,-0.09834124957532954,-0.6167381691032311,25.636363636363637,31.896983355445162,-20.196809991117853,0.9589580546314816,56,234,131
anthropologist,sad,Sadness,2,-0.52887309,0.05778408171944776,-0.8503257044694006,19.454545454545453,31.896983355445162,-20.196809991117853,0.9589580546314816,56,234,131
anthropologist,disgusted,Disgust,3,-0.4594456,-0.03505278572613101,1.0856776817524736,84.18181818181819,31.896983355445162,-20.196809991117853,0.9589580546314816,56,234,131
anthropologist,angry,Anger,4,-0.25724834,0.019330699178266852,-0.948287060000188,14.727272727272727,31.896983355445162,-20.196809991117853,0.9589580546314816,56,234,131
