permutation,permutation_seed,pc1_r2,pc1_pearson,pc1_spearman,pc1_rmse,pc1_mae,pc2_r2,pc2_pearson,pc2_spearman,pc2_rmse,pc2_mae,pc3_r2,pc3_pearson,pc3_spearman,pc3_rmse,pc3_mae,raw_3d_error_mean,raw_3d_error_median,raw_3d_error_rmse,normalized_3d_error_mean,normalized_3d_error_median,normalized_3d_error_rmse,mean_pc_r2,selected_alphas_by_outer_fold
13,20260911,-0.024604017668447442,-0.04642562707453039,-0.05077753094255792,1.1572992077473767,0.9116682411793073,0.005713969397079688,0.10966726174945336,0.08249444620755317,1.0334051585524682,0.7980109332100896,-0.0332764228552771,-0.09283002038088367,-0.11782291336083783,0.7126271014545472,0.5276374667146099,1.507913227310734,1.2772845815692575,1.7073678759139952,1.544343264524298,1.3713344317410094,1.7607881952359878,-0.017388823708881618,"[1000.0, 1000.0, 1000.0, 1000.0, 1000.0]"
14,20260911,-0.032208682342538486,-0.07098084747363471,-0.0905513401229047,1.1615860358482604,0.9132958259801702,-0.0661434510541099,-0.21281747321300404,-0.18761316753700125,1.0700960920016083,0.8258877458798444,-0.038880622856331426,-0.09050606347616799,-0.03694930902166701,0.7145570323848879,0.5222970633880022,1.5219664743890755,1.3081863699349014,1.7334876744082977,1.5557365525746434,1.3724536874192093,1.7883792006148858,-0.04574425208432661,"[1000.0, 1000.0, 1000.0, 1000.0, 1000.0]"
15,20260911,-0.019063558266981584,0.06226133842127205,0.04976428839329505,1.154165967624535,0.9058186006558645,-0.04200016881170887,-0.1479876064107573,-0.10162084186838233,1.0579103131255552,0.8171785088501449,-0.01072031666659079,0.05173615323451812,0.06829000894376966,0.704805967588688,0.5175863742664178,1.513838240860925,1.2731081085661753,1.716981293837739,1.5469534843314832,1.3608974060099666,1.7676664871668861,-0.023928014581760415,"[1000.0, 1000.0, 1000.0, 1000.0, 1000.0]"
16,20260911,-0.03722657477758751,-0.11866902412552355,-0.12326245636305937,1.1644060310890556,0.9078979527444597,-0.02775859108843881,-0.04254866483226937,0.0030922362309223623,1.0506559253204935,0.8161652589896818,-0.034624986091017496,-0.07348870976212143,-0.03211159516459421,0.7130919864201712,0.5214674015891139,1.5144908089938338,1.297110117686076,1.722852129390185,1.548575880846058,1.3503537125877079,1.772934698535804,-0.03320338398568127,"[1000.0, 1000.0, 1000.0, 1000.0, 1000.0]"
17,20260911,-0.020464894222255614,0.045127067167453405,-0.014723752921150574,1.154959254076694,0.9014776085276989,-0.026922947377527207,-0.057874435621700915,-0.04667378321456392,1.0502287079948613,0.8169773275771252,0.0007939430341441511,0.09436965502322697,0.10025446467210987,0.7007798467575069,0.5094352703539176,1.5054902887358779,1.3639517666741754,1.711141026127135,1.5361909048154443,1.3952401914375179,1.7607112026929639,-0.015531299521879557,"[1000.0, 1000.0, 1000.0, 1000.0, 1000.0]"
18,20260911,-0.005053366131117398,0.07113163175981475,0.05505957704624795,1.1462047128057982,0.9143258740893231,-0.033794565511263475,-0.0508888824822446,-0.07490609041862611,1.0537366333879497,0.821450806549203,-0.022731373709892866,-0.019203313401093963,-0.035166902282103805,0.7089814366587975,0.5222802609708348,1.5173492511934574,1.3024488261978928,1.7107895293485884,1.5538535920155445,1.3954845127584274,1.7657933373887564,-0.02052643511742458,"[1000.0, 1000.0, 1000.0, 1000.0, 1000.0]"
19,20260911,-0.05628598603075341,-0.13234786442743046,-0.08149043593664348,1.1750555214795049,0.9227681265026244,-0.03216558737121944,-0.03497842286759636,-0.028689881999942303,1.052906105388913,0.8129206931095231,-0.03197819858189965,-0.06669125098926056,-0.049737745593029625,0.7121792829636358,0.5209945638583986,1.525937675763733,1.295369862926901,1.7310592353837342,1.577639467943729,1.3779165236112243,1.8378628785045579,-0.0401432573279575,"[1000.0, 1000.0, 1000.0, 1000.0, 1000.0]"
20,20260911,-0.007119344837773323,0.03120113909680758,0.00882144196647529,1.1473821720986994,0.8991209905138999,-0.033727504935364694,-0.1143719787203712,-0.09321369839300657,1.0537024557409378,0.8190493207279634,-0.016593544557012674,-0.016351902085237603,-0.02738582268255388,0.706850791383238,0.518815369960522,1.5078526571017938,1.2662922873116171,1.7106761105959019,1.540280419729717,1.364907301110026,1.7620237428529044,-0.01914679811005023,"[1000.0, 1000.0, 1000.0, 1000.0, 1000.0]"
21,20260911,-0.015232061606356595,0.014747819413268103,0.04901185770750988,1.1519941955590547,0.8995497660426359,-0.026375709857126672,-0.013441918438843944,-0.019893828798938286,1.0499488422355994,0.8216300465343448,0.003865758052334467,0.10131644194984178,0.037928507544502464,0.6997018293394571,0.5173285150924886,1.5021304123899089,1.307544678244618,1.7085273916137873,1.5346766892621622,1.3712226665786318,1.754612849585151,-0.0125806711370496,"[1000.0, 1000.0, 1000.0, 1000.0, 1000.0]"
22,20260911,-0.06218569738398316,-0.23049505913918955,-0.21299904792129484,1.1783324916199556,0.9233923367817432,-0.036401403178184966,-0.06487412070295193,-0.08129713510862353,1.0550643589079225,0.8207322511521666,-0.03622742485985175,-0.14438312863110797,-0.12966734947058656,0.7136439951920122,0.5220774854370824,1.5297556428267125,1.3178025834826004,1.7351991280883858,1.5691800354537029,1.3979547812334812,1.8026460379619949,-0.044938175140673296,"[1000.0, 1000.0, 1000.0, 1000.0, 1000.0]"
23,20260911,-0.021643651361828997,0.004225324678098122,0.01823086466056952,1.1556261185382632,0.911690005643176,-0.02045765328949045,0.009128059084243429,0.05247049998557457,1.046917476895913,0.8106713236217438,-0.014771241942450164,0.02396257425473926,0.029739476645220853,0.7062169717919532,0.5171843798861303,1.5060486142491982,1.2557037645763618,1.711797400548591,1.542668578472485,1.3323014963050313,1.773775309471093,-0.018957515531256536,"[1000.0, 1000.0, 1000.0, 1000.0, 1000.0]"
24,20260911,-0.05508573409169548,-0.047531514945901444,-0.0036929113412769395,1.1743877271693315,0.9189230449692856,-0.009181643465110856,0.05583008999932886,0.01864977929084562,1.0411172144027572,0.811382179894138,-0.01617613872071688,0.0018859448533036192,-0.007702028216150718,0.7067056626151079,0.5130681227016332,1.5189347736502552,1.2816171860263288,1.7212043694529606,1.561666640290608,1.3570812036900264,1.790255778296157,-0.026814505425841073,"[1000.0, 1000.0, 1000.0, 1000.0, 1000.0]"
25,20260911,-0.0171511069506034,0.02467492898581873,0.057881769135339434,1.1530824617092779,0.9170290629866179,-0.026527982053961896,-0.01055797369227305,-0.022756412105824988,1.0500267240900878,0.8088602662383967,-0.018910601037449126,0.0022731527870800718,-0.004545166036756009,0.7076558727439302,0.5192639217939288,1.5114121827234073,1.3006281680969196,1.7125805438092139,1.5400223386124743,1.3441174019402171,1.7563763644638406,-0.020863230014004808,"[1000.0, 1000.0, 1000.0, 1000.0, 1000.0]"
26,20260911,-0.02337577522176071,-0.01843710884106947,-0.0318900204841176,1.1566053444451099,0.901704647597508,-0.02603461084600478,0.042832468705198995,0.09480222728715271,1.049774361161803,0.811974575441509,-0.01576262065783851,0.000791074518332947,-0.03571045267014801,0.7065618562011442,0.5191325396988552,1.4998183360349462,1.2618300785845789,1.7143487943793903,1.5493926205819315,1.3409969121779464,1.794225187842938,-0.021724335575201332,"[1000.0, 1000.0, 1000.0, 1000.0, 1000.0]"
27,20260911,-0.01414824748353416,0.05219421139452406,0.06455728340209457,1.1513791238791515,0.9021153565688542,-0.034775342789231445,-0.04741674771474433,-0.0716499812469346,1.054236363207456,0.8244187819307043,-0.011725300312923403,0.03725112928961405,0.010173393727820895,0.7051562833350549,0.5201043560501664,1.5126729483770278,1.3180301041927056,1.7129896614809192,1.5490100476043,1.3677957049161982,1.7672065088410462,-0.020216296861896337,"[1000.0, 1000.0, 1000.0, 1000.0, 1000.0]"
28,20260911,0.0037015876830478467,0.10470773683069695,0.06465710741178847,1.1412015364302002,0.9000557636626141,-0.014742790422458407,0.046404286766107194,0.1351172787859554,1.0439818381861972,0.8041275591829269,0.03600180752399973,0.19068112907290025,0.1922656588096131,0.6883228463029579,0.4959457037281279,1.490458087570758,1.2668857419697663,1.692934542726294,1.517129024853854,1.3249260885888525,1.738279421254706,0.008320201594863056,"[1000.0, 1000.0, 1000.0, 1000.0, 1000.0]"
29,20260911,-0.029577025924892197,-0.029992261968088338,-0.011176826981333488,1.1601043363118522,0.9076852650433453,-0.009973058526728362,0.08167915864023068,0.09026513949395575,1.041525364101805,0.8022398218307832,-0.031088647655395762,-0.06583450415237016,-0.057354952251810386,0.7118722724463342,0.5216796986157309,1.5084920627284972,1.320726629009534,1.7138784342755669,1.5470715591515414,1.3936710473232075,1.7831720561331996,-0.02354624403567211,"[1000.0, 1000.0, 1000.0, 1000.0, 1000.0]"
30,20260911,-0.020885842316028747,-0.03552241201544463,-0.03185539944029313,1.155197443440988,0.8968148007038684,-0.015380429662577022,0.0358986189087243,0.028924728080551628,1.0443097928414666,0.8180274222492023,-0.018903500776852766,-0.01469507775590254,-0.01971149130146274,0.7076534070958852,0.5228314481001116,1.5059816486081716,1.2929072490639628,1.7105079424929885,1.547338066562277,1.3874403529253132,1.7747167465155467,-0.01838992425181951,"[1000.0, 1000.0, 1000.0, 1000.0, 1000.0]"
31,20260911,-0.047489048055676664,-0.11735251346468425,-0.12646201782983757,1.1701522553983283,0.9212685790389709,-0.05809258504195958,-0.11567083707059947,-0.09650731369550793,1.066048078512148,0.8264876171590844,-0.016926559184689882,-0.027391558383334173,-0.004611523037419579,0.706966556617139,0.5203414277864267,1.5288743793240125,1.3004532488388827,1.7336425579364196,1.558463930085986,1.39776679296918,1.7766731359702568,-0.040836064094108705,"[1000.0, 1000.0, 1000.0, 1000.0, 1000.0]"
32,20260911,-0.059602075369195706,-0.13179751082959099,-0.12766740717232627,1.176898552488723,0.9231013098598178,-0.06019118420204106,-0.2505074831231154,-0.25232393756671767,1.0671047437910552,0.8314462700866918,-0.011260740842533368,0.048940670201123866,0.05499610513256975,0.7049943695018002,0.5202628514887517,1.535041990802103,1.3050543300829107,1.7380505740917511,1.5628524686759313,1.3820498987355183,1.777823030955646,-0.043684666804590044,"[1000.0, 1000.0, 1000.0, 1000.0, 1000.0]"
33,20260911,-0.05203372174393439,-0.15764357565415643,-0.1608135945298751,1.1726879403689967,0.9252507495669379,-0.0209141382084439,0.009679261427826,-0.004879836127059231,1.0471516113573485,0.8130113993697374,-0.03111946858255532,-0.008798583680907314,0.022518103920833213,0.7118829118804645,0.5201582030123799,1.5241288298448148,1.3137272540530274,1.7258333589551975,1.5586814996725682,1.4098023287287411,1.779002200072242,-0.034689109511644535,"[1000.0, 1000.0, 1000.0, 1000.0, 1000.0]"
34,20260911,0.021803810640817156,0.15541786271681052,0.12574651625746516,1.1307864919727453,0.890711412442321,-0.08186667502260825,-0.17380077915383152,-0.08065318369348837,1.077957970102739,0.8293021508723853,-0.037021133377421966,-0.0860625947732664,-0.10417010472865756,0.7139172541700507,0.5289657814181299,1.5177966899017317,1.2811238934803082,1.717658092152728,1.5556475403962453,1.3691616431192586,1.7820407876810849,-0.032361332586404355,"[1000.0, 1000.0, 1000.0, 1000.0, 1000.0]"
35,20260911,-0.02540401557867278,-0.014918409821077165,-0.06868180375638326,1.157750921912948,0.9177250967477089,0.0008129645047771916,0.10238681588931127,0.08926920746660512,1.035948942582313,0.805444027581312,-0.047316196493538465,-0.11318475842588263,-0.14063125703239954,0.7174522215577221,0.5285094108110435,1.5119862242445012,1.2953170422642057,1.711232041263196,1.5487776871456176,1.3586817982923372,1.7660935554427155,-0.02396908252247802,"[1000.0, 1000.0, 100.0, 1000.0, 1000.0]"
36,20260911,-0.029483703976157738,-0.04208578916833006,-0.08899397016820057,1.1600517585794157,0.9077883356355843,0.0050599433862219545,0.0942181773780019,0.07189925276247079,1.033744981663897,0.8061567957812845,-0.03576783033980391,-0.10781064162245382,-0.11395747381783561,0.713485717560391,0.526056278756769,1.5047709055824539,1.323592059322486,1.7097984205341727,1.5476583543357114,1.3889394271017395,1.7818059956896035,-0.020063863643246565,"[1000.0, 1000.0, 1000.0, 1000.0, 1000.0]"
37,20260911,-0.027950827510979215,-0.07050683128405916,-0.038308762009174574,1.159187792274885,0.9082381559963396,-0.0069173601323209155,0.0792497542352868,0.0867718761720666,1.0399485902197791,0.8064187710917842,-0.018089911838877537,0.003774606516843887,0.04472057932546667,0.7073708219636721,0.5148387185048335,1.5068105923450268,1.2964135317023173,1.7104335379735716,1.5392641888879548,1.3453425590216141,1.7640748247852152,-0.017652699827392555,"[1000.0, 1000.0, 1000.0, 1000.0, 1000.0]"
38,20260911,0.010086340400478733,0.11625709938279447,0.10032832289893541,1.1375389788191366,0.895262958539596,-0.042375696055839684,-0.11854533295577041,-0.0739961339834396,1.0581009265099288,0.8162166859962052,-0.022693369810175223,0.05729359482468345,0.06429243241683737,0.7089682639379725,0.5194641679751069,1.5035208618551468,1.2702444380375573,1.7076909844246635,1.554872878919464,1.3520511804883752,1.8144167216382712,-0.018327575155178726,"[1000.0, 1000.0, 1000.0, 1000.0, 1000.0]"
39,20260911,-0.015230159079042682,0.050898369641082394,0.008518507833011165,1.151993116149956,0.9034460958689324,-0.026246987074105332,-0.026763999773721316,-0.035894521219814776,1.0498830005688984,0.8224264954909534,-0.03354081013838117,-0.052257877193431446,-0.042785262975678716,0.7127182665524713,0.5158031924207188,1.51264858797985,1.3146494905523856,1.7138581569132254,1.5482509481808622,1.4189775149638955,1.769060523972524,-0.02500598543050973,"[1000.0, 1000.0, 1000.0, 1000.0, 1000.0]"
40,20260911,-0.05644594920869617,-0.17485624852543413,-0.17295807968610252,1.175144492885997,0.9254377701166036,-0.044082793445809454,-0.2049179724235508,-0.1893309483280921,1.0589669973544311,0.8247094169616161,-0.01184266454939853,0.0229516697432954,-0.01811257609416924,0.7051971826427895,0.5186280023637008,1.5277461988274448,1.329952828016622,1.731958067348478,1.564248303399173,1.38276635141803,1.78927879504861,-0.03745713573463472,"[1000.0, 1000.0, 1000.0, 1000.0, 1000.0]"
41,20260911,-0.0245926181417937,0.0027582933431128213,-0.0017033553561639882,1.157292769796894,0.9207111994074659,-0.050636329994767415,-0.13435997842585018,-0.20474366002134967,1.0622852795500697,0.8234626195753043,0.00493830190563771,0.10436975427210995,0.1179798620928421,0.699325041262168,0.5090446612531875,1.5214157910344994,1.3158495611691448,1.719544149915689,1.5545101746875412,1.3548260036145146,1.7759790609467172,-0.023430215410307802,"[1000.0, 1000.0, 1000.0, 1000.0, 1000.0]"
42,20260911,-0.022299510131825073,0.0025796535358704256,0.02494965523210525,1.1559969943921344,0.9084985099196212,-0.01741856448168111,0.00987025626459035,0.003921410230518451,1.0453573692339153,0.8155476959213938,-0.012903782737067937,0.023518020676957185,0.05256801592568015,0.7055668554687734,0.5112438261413842,1.509921536991734,1.3043816682551579,1.71082601920575,1.5409385112892924,1.346353586356479,1.7600494597360048,-0.01754061911685804,"[1000.0, 1000.0, 1000.0, 1000.0, 1000.0]"
43,20260911,-0.031249692682061125,-0.09673117441947779,-0.07528288277891579,1.1610463156006017,0.920472996773695,-0.015783883813262456,0.0227723073603259,0.059300654914745676,1.044517246749038,0.8141995000007362,-0.014496719776937894,-0.05813562798680665,-0.012888837598453592,0.7061214402484614,0.5157563483016429,1.5112770415550378,1.2786263024688354,1.7139580841153859,1.545558917543644,1.3403181438379939,1.7754627162790768,-0.020510098757420492,"[1000.0, 1000.0, 1000.0, 1000.0, 1000.0]"
44,20260911,-0.019209481392725714,0.00880285069468768,-0.004958887510458441,1.1542485991128022,0.9051227081216952,-0.03733340206910629,0.0037726946562121194,0.05119413750324573,1.0555386432164824,0.8133132418461257,-0.03399721722181126,-0.05126661239866017,-0.0303770808689882,0.7128756158116679,0.5230288927547775,1.5099153639354785,1.3160071910676332,1.718907588992504,1.5453118510980184,1.3494194222837257,1.7733053132305954,-0.03018003356121442,"[1000.0, 1000.0, 1000.0, 1000.0, 1000.0]"
45,20260911,-0.02191057454590495,-0.011177793710422344,-0.07472952309512132,1.1557770729622683,0.9140802259705195,-0.04422933521428796,-0.17224614912541225,-0.14921150572689768,1.059041310164082,0.8208174989392181,-0.02123277734369422,-0.04370494931904804,-0.09556850639046768,0.7084618151207243,0.5223115905115339,1.5196504861001008,1.2672112398326378,1.720263724695558,1.5536295011204286,1.4024595614591262,1.7729440748523784,-0.02912422903462904,"[1000.0, 1000.0, 1000.0, 1000.0, 1000.0]"
46,20260911,-0.018630641807325432,0.004779549101887326,-0.04526586076570209,1.1539207863904308,0.91368714303246,-0.008809023041783215,0.04728764468543785,0.029585990017599033,1.0409249906558082,0.8033571593823815,-0.024711690578797185,-0.038610585923826955,-0.0232566861890886,0.709667505819374,0.5178811164761694,1.5067299350735812,1.3080457586507055,1.708416221607485,1.5411607391593196,1.3535922981550346,1.7600792499280107,-0.017383785142635277,"[1000.0, 1000.0, 1000.0, 1000.0, 1000.0]"
47,20260911,-0.026161785524075665,-0.03390086068082677,-0.021485819797466894,1.158178629829724,0.9131072557294362,-0.021455447615943646,-0.026882202382554274,-0.013330832924612677,1.047429185092697,0.8176301143280873,-0.015392164216118553,0.0005976008282400844,-0.04241597184155103,0.7064330001792116,0.5209823318118252,1.514148903139431,1.288425763835661,1.713923341378024,1.5519464128011682,1.34996203874748,1.7788735378684675,-0.021003132452045953,"[1000.0, 1000.0, 1000.0, 1000.0, 1000.0]"
48,20260911,-0.052762060333892524,-0.23368893008263694,-0.20329073021551597,1.1730938047845159,0.92241964002772,-0.005525713925649933,0.05777066732889952,-0.00228037275323851,1.039229692638638,0.8012128789191758,-0.025719828358510943,-0.05001804916171229,0.00834540261388881,0.7100165145937497,0.5178718943994453,1.5133111372167931,1.3047429496110472,1.7205437744740661,1.549861694811799,1.3260056121034043,1.7835769708959797,-0.0280025342060178,"[1000.0, 1000.0, 1000.0, 1000.0, 1000.0]"
49,20260911,-0.023008954547560023,-0.045576472565847403,-0.04801419462796803,1.156398038004964,0.9138146561716579,-0.02624395081256581,-0.03256810790757843,-0.06376676956810248,1.049881447472142,0.8186578264247295,-0.02335364032539977,-0.01656065394349649,-0.012179106200051932,0.7091970887860468,0.5230026847540478,1.515780836322228,1.3177840218291077,1.7153623485405451,1.5566507945928878,1.4096150300589132,1.7787435829584806,-0.0242021818951752,"[1000.0, 1000.0, 1000.0, 1000.0, 1000.0]"
50,20260911,-0.011752192680206885,0.041023683492325644,-0.029675427714145584,1.150018179411708,0.9100526850354743,0.013618917751355708,0.13415214678547002,0.16529124953117336,1.029288980859616,0.7890749107042995,-0.012273992478706308,0.04452284410924312,0.09448313666657052,0.7053474722296018,0.5159673716843542,1.4914584467618153,1.2642850937468688,1.696906796402541,1.5308313409502432,1.3820153681295841,1.7742321098516285,-0.0034690891358524953,"[1000.0, 1000.0, 1000.0, 1000.0, 1000.0]"
51,20260911,-0.009120333394542879,0.0489567724370455,0.044973312945385306,1.1485214409162654,0.8892621239433344,-0.048284557076161416,-0.14214061122848787,-0.08666281988401951,1.0610956893524006,0.8250549410563757,-0.010306793137517367,0.025486300426024094,-0.004134329650038949,0.7046617715813982,0.5186861408101099,1.5082632913318879,1.301244114363106,1.7151016805235937,1.542956954249067,1.3830949611956729,1.765987621369258,-0.022570561202740553,"[1000.0, 1000.0, 1000.0, 1000.0, 1000.0]"
52,20260911,-0.022561330005360647,-0.04183863724013636,-0.05635267303309195,1.156145015401486,0.9092662438101051,-0.04060628753216755,-0.05351184566672946,-0.026582037448429074,1.057202494212516,0.8102735309077788,-0.04664781282926378,-0.09997597660068655,-0.09177634805689391,0.7172232506515088,0.5261384370868826,1.5170338394929523,1.3290610254031396,1.7230082999457619,1.5536237130175985,1.3817579017814374,1.7782855205156325,-0.03660514345559732,"[1000.0, 1000.0, 1000.0, 1000.0, 1000.0]"
53,20260911,-0.04474323167635741,-0.1201232701886564,-0.08762182279795735,1.1686175703343566,0.9102235935041599,-0.024885817991313175,-0.04244741462547946,0.0028152678803265918,1.0491865101154065,0.8095399056669169,-0.008376417962188576,0.020227463129114963,0.04738236057817143,0.7039882573684473,0.5152221576414735,1.5113920997404968,1.3033135349197724,1.7210632833266137,1.545527887424164,1.3513355599893155,1.776561910499091,-0.026001822543286385,"[1000.0, 1000.0, 1000.0, 1000.0, 1000.0]"
54,20260911,-0.02736264201245575,-0.007907057231664832,-0.02542973370647125,1.1588561056845295,0.9105114342577892,-0.013371614544901655,0.0535976892909397,0.021643922564265314,1.0432762571128251,0.8065501360038715,-0.06773879092694135,-0.18851812048331854,-0.1934716251694989,0.7244135835877047,0.5297554886079773,1.5176097502850503,1.3417507136171896,1.7193451841977627,1.5541231614315414,1.3863306658959167,1.7757134145820117,-0.03615768249476625,"[1000.0, 1000.0, 1000.0, 1000.0, 1000.0]"
55,20260911,-0.00046882799842817846,0.08651574379453456,0.08442168431378207,1.1435875257264503,0.9041869330743163,-0.032430226382157645,-0.049243411401050666,-0.057844263004529585,1.053041075095213,0.8149674995878283,-0.0288218239862017,-0.09756659414292497,-0.08206341421193851,0.7110893248255526,0.5207278925774551,1.5116583431663617,1.3007586541689562,1.7094841218085903,1.5500872317512429,1.3698545879118218,1.777144433594299,-0.020573626122262507,"[1000.0, 1000.0, 1000.0, 1000.0, 1000.0]"
