representation,model,outer_repeats,outer_folds_per_repeat,n_oof_predictions,n_unique_personas,pc1_r2,pc1_pearson,pc1_spearman,pc1_rmse,pc1_mae,pc2_r2,pc2_pearson,pc2_spearman,pc2_rmse,pc2_mae,pc3_r2,pc3_pearson,pc3_spearman,pc3_rmse,pc3_mae,raw_3d_error_mean,raw_3d_error_median,raw_3d_error_rmse,normalized_3d_error_mean,normalized_3d_error_median,normalized_3d_error_rmse,hyperparameter_selection_counts,normalized_3d_error_rmse_repeat_mean,normalized_3d_error_rmse_repeat_std
raw_cosine,ridge,10,5,2750,275,0.9971787916580176,0.9985897998424424,0.9966468274571142,0.06072747281262039,0.03667225630213028,0.9965728856495178,0.9982860417638493,0.996179434884463,0.06067073468383383,0.04404984171991824,0.9866283117902261,0.9933955910066955,0.994634948297355,0.08106757752214225,0.04773447827731938,0.08493772592861375,0.062485225442172165,0.11807080979900259,0.09741501714234714,0.06887302800939579,0.14390645185767714,"{""{\""alpha\"": 0.01}"": 550, ""{\""alpha\"": 0.1}"": 2200}",0.1433097699696661,0.01309109306006731
raw_cosine,pls,10,5,2750,275,0.9959333453917679,0.9979695883028306,0.9953729602578896,0.07290986140205052,0.04453576861632783,0.995322429299301,0.9976615442538246,0.9951707862256367,0.07088023299865999,0.051038231781524224,0.9844144469072215,0.9922372811004481,0.993613928466511,0.08752158705301295,0.05242610074356319,0.09782652768085995,0.07277422660319968,0.13416364455354016,0.11063196470961281,0.07985571187136042,0.15965636054663362,"{""{\""n_components\"": 40}"": 2750}",0.15911500295285533,0.013136563413218345
raw_cosine,kernel_ridge,10,5,2750,275,0.9932925450707999,0.9966422552377466,0.9917499090469337,0.093636788505071,0.04998054168105281,0.9885993231000383,0.9944428541027353,0.9954248395524835,0.1106573524254077,0.057867267939853646,0.9602004457427471,0.9805106441893683,0.9916431211362394,0.13985988887828976,0.062246563856162826,0.11218856661789807,0.07460602861609536,0.2014291099230492,0.1288182164693584,0.08375232923546584,0.25780520588128525,"{""{\""alpha\"": 0.001, \""gamma\"": 0.0010416666666666667}"": 2750}",0.23756447188614596,0.10013314075244231
raw_cosine,knn,10,5,2750,275,0.9293416459010508,0.9644374487124036,0.9431191434333864,0.30391307655555716,0.2129496040543706,0.9492622168118918,0.9756187736019302,0.9675409217815923,0.23344291649624718,0.1632280776469539,0.757241352033634,0.8750043297042664,0.8721072196798153,0.3454151880812975,0.22001714389491106,0.39586661457035255,0.30687559010578525,0.5159170529464749,0.4506496573889718,0.3494093434105131,0.6209093796100842,"{""{\""n_neighbors\"": 3}"": 2365, ""{\""n_neighbors\"": 5}"": 385}",0.6176754067973811,0.06328941084786224
quantile,ridge,10,5,2750,275,0.9798057831250384,0.9898660703675721,0.9809508394883775,0.16247297641910768,0.11839793061622873,0.9815787396650651,0.9908944506656644,0.9886222355692093,0.14066129982697423,0.09444616830771853,0.9041561205621996,0.9511521763876791,0.9636366860633667,0.217038243933032,0.13280652364573772,0.23074017666396343,0.1861918429202134,0.3054319378601919,0.2652521649075574,0.20366956870640118,0.3790725839414553,"{""{\""alpha\"": 1.0}"": 2695, ""{\""alpha\"": 10.0}"": 55}",0.3740751253506943,0.06135001621771629
quantile,pls,10,5,2750,275,0.9751968526641764,0.9875411463074852,0.9748954796835612,0.1800615669181472,0.13323042571277652,0.9791324004474103,0.9896037227163047,0.9868316295925322,0.1497101354451132,0.1025085986082113,0.8994570041850263,0.9486094098172421,0.9596294649542042,0.22229514901926306,0.14394882519167065,0.25320614168088446,0.20852029557424934,0.32287834522232817,0.28914493398502245,0.2271968340850198,0.39277920977503356,"{""{\""n_components\"": 20}"": 2420, ""{\""n_components\"": 40}"": 330}",0.3903307992507007,0.04378783835506147
quantile,kernel_ridge,10,5,2750,275,0.9911159213765377,0.9955571462376307,0.9942911462720193,0.10776403028102702,0.06891724725045108,0.9866858404100958,0.9935104191192927,0.9939125041642941,0.11958365835186809,0.0727219303214565,0.9200135491087299,0.9599547262955821,0.9728218254456211,0.1982724112770257,0.10307391119823993,0.16595151354237322,0.11306829138823496,0.25539241696031706,0.19728390752957994,0.12789345775734245,0.3355718243657746,"{""{\""alpha\"": 0.001, \""gamma\"": 0.0010416666666666667}"": 2750}",0.3266408382513412,0.0769039146899261
quantile,knn,10,5,2750,275,0.9216522721605315,0.96163131271783,0.9463506101211159,0.3200227343312817,0.21871717936908391,0.9345726670175747,0.9669377701055003,0.9730063313208229,0.26509074459240023,0.1730237366752229,0.7355292774653506,0.8620414370197017,0.8755007117921026,0.36053121789724546,0.22288351040289403,0.41256893242072706,0.3031431470837752,0.5501548985839301,0.46617664832194317,0.3412736775167762,0.6573467822854551,"{""{\""n_neighbors\"": 10}"": 55, ""{\""n_neighbors\"": 3}"": 2145, ""{\""n_neighbors\"": 5}"": 550}",0.654726482166985,0.05863468026932547
