model,model_label,human_fit,construction,persona,hifwb_associated_score_sd,within_model_percentile
gemma,Gemma-2-27B,full_overlap_primary,human_anchored_strict,psychologist,0.3055983659862,77.45454545454545
gemma,Gemma-2-27B,full_overlap_primary,human_anchored_strict,publisher,0.3252939683001757,81.81818181818183
gemma,Gemma-2-27B,full_overlap_primary,human_anchored_strict,purist,-0.13814497126530564,28.363636363636363
gemma,Gemma-2-27B,full_overlap_primary,human_anchored_strict,realist,-0.23781048374610778,22.181818181818183
gemma,Gemma-2-27B,full_overlap_primary,human_anchored_strict,rebel,-0.5741559434332577,10.545454545454545
gemma,Gemma-2-27B,full_overlap_primary,human_anchored_strict,recruiter,0.33473052511980195,84.36363636363636
gemma,Gemma-2-27B,full_overlap_primary,human_anchored_strict,refugee,-0.08803005305775054,33.45454545454545
gemma,Gemma-2-27B,full_overlap_primary,human_anchored_strict,reporter,0.20938560709693305,58.54545454545455
gemma,Gemma-2-27B,full_overlap_primary,human_anchored_strict,researcher,0.23845896349012802,64.72727272727272
gemma,Gemma-2-27B,full_overlap_primary,human_anchored_strict,retiree,-0.11149730663288529,29.818181818181817
gemma,Gemma-2-27B,full_overlap_primary,human_anchored_strict,revenant,-0.3753805319792249,16.0
gemma,Gemma-2-27B,full_overlap_primary,human_anchored_strict,reviewer,0.2385515220029857,65.0909090909091
gemma,Gemma-2-27B,full_overlap_primary,human_anchored_strict,revolutionary,-0.09099287892707933,32.72727272727273
gemma,Gemma-2-27B,full_overlap_primary,human_anchored_strict,robot,-0.09761421581444808,32.36363636363636
gemma,Gemma-2-27B,full_overlap_primary,human_anchored_strict,rogue,-0.6111996916562838,9.090909090909092
gemma,Gemma-2-27B,full_overlap_primary,human_anchored_strict,romantic,0.40947963190612563,93.0909090909091
gemma,Gemma-2-27B,full_overlap_primary,human_anchored_strict,saboteur,-0.34866849450083437,17.09090909090909
gemma,Gemma-2-27B,full_overlap_primary,human_anchored_strict,sage,0.3798414939358848,89.45454545454545
gemma,Gemma-2-27B,full_overlap_primary,human_anchored_strict,scheduler,0.23637837136487969,64.36363636363637
gemma,Gemma-2-27B,full_overlap_primary,human_anchored_strict,scholar,0.325616163134001,82.18181818181817
gemma,Gemma-2-27B,full_overlap_primary,human_anchored_strict,scientist,0.25708843511029533,69.0909090909091
gemma,Gemma-2-27B,full_overlap_primary,human_anchored_strict,scout,0.07394187054888325,44.72727272727273
gemma,Gemma-2-27B,full_overlap_primary,human_anchored_strict,screener,0.12392514944041715,50.18181818181818
gemma,Gemma-2-27B,full_overlap_primary,human_anchored_strict,secretary,0.18223774768499842,56.36363636363636
gemma,Gemma-2-27B,full_overlap_primary,human_anchored_strict,shaman,0.30961534161536025,78.18181818181819
gemma,Gemma-2-27B,full_overlap_primary,human_anchored_strict,shapeshifter,0.03306720162654936,41.81818181818181
gemma,Gemma-2-27B,full_overlap_primary,human_anchored_strict,simulacrum,-0.08563963266438213,33.81818181818182
gemma,Gemma-2-27B,full_overlap_primary,human_anchored_strict,skeptic,-0.1054031839212474,30.545454545454547
gemma,Gemma-2-27B,full_overlap_primary,human_anchored_strict,smuggler,-0.9166136479891196,4.363636363636364
gemma,Gemma-2-27B,full_overlap_primary,human_anchored_strict,sociologist,0.28154676832188164,72.0
gemma,Gemma-2-27B,full_overlap_primary,human_anchored_strict,soldier,-0.4025747618824608,14.909090909090908
gemma,Gemma-2-27B,full_overlap_primary,human_anchored_strict,sommelier,0.3132914442869446,80.36363636363636
gemma,Gemma-2-27B,full_overlap_primary,human_anchored_strict,specialist,0.20912203320759445,58.18181818181818
gemma,Gemma-2-27B,full_overlap_primary,human_anchored_strict,spirit,0.29733059420629254,76.0
gemma,Gemma-2-27B,full_overlap_primary,human_anchored_strict,spy,-0.35836921003335537,16.363636363636363
gemma,Gemma-2-27B,full_overlap_primary,human_anchored_strict,statistician,0.17527010922907915,54.90909090909091
gemma,Gemma-2-27B,full_overlap_primary,human_anchored_strict,stoic,0.016095549246362733,40.36363636363636
gemma,Gemma-2-27B,full_overlap_primary,human_anchored_strict,strategist,0.33000086677427687,84.0
gemma,Gemma-2-27B,full_overlap_primary,human_anchored_strict,student,-0.21316443092100848,23.272727272727273
gemma,Gemma-2-27B,full_overlap_primary,human_anchored_strict,summarizer,0.2088841554017721,57.81818181818181
gemma,Gemma-2-27B,full_overlap_primary,human_anchored_strict,supervisor,0.28701322596397877,73.81818181818181
gemma,Gemma-2-27B,full_overlap_primary,human_anchored_strict,surfer,-0.17912909258012713,26.545454545454543
gemma,Gemma-2-27B,full_overlap_primary,human_anchored_strict,survivor,-0.017659834426343963,37.81818181818182
gemma,Gemma-2-27B,full_overlap_primary,human_anchored_strict,swarm,0.13724080472117797,51.272727272727266
gemma,Gemma-2-27B,full_overlap_primary,human_anchored_strict,symbiont,0.3917119883128101,90.9090909090909
gemma,Gemma-2-27B,full_overlap_primary,human_anchored_strict,synthesizer,0.3602541100287061,86.9090909090909
gemma,Gemma-2-27B,full_overlap_primary,human_anchored_strict,teacher,0.22413032865542815,61.45454545454545
gemma,Gemma-2-27B,full_overlap_primary,human_anchored_strict,technologist,0.3278140927655665,83.27272727272728
gemma,Gemma-2-27B,full_overlap_primary,human_anchored_strict,teenager,-1.1085118125083886,2.181818181818182
gemma,Gemma-2-27B,full_overlap_primary,human_anchored_strict,theorist,0.32683915541456254,82.54545454545455
gemma,Gemma-2-27B,full_overlap_primary,human_anchored_strict,therapist,0.37703434661333285,88.72727272727273
gemma,Gemma-2-27B,full_overlap_primary,human_anchored_strict,toddler,-1.3297000998606547,1.4545454545454546
gemma,Gemma-2-27B,full_overlap_primary,human_anchored_strict,traditionalist,0.011070933233884873,39.27272727272727
gemma,Gemma-2-27B,full_overlap_primary,human_anchored_strict,trainer,0.2739947887771448,70.9090909090909
gemma,Gemma-2-27B,full_overlap_primary,human_anchored_strict,translator,0.34180912897240917,85.0909090909091
gemma,Gemma-2-27B,full_overlap_primary,human_anchored_strict,tree,-0.0666516184471518,34.909090909090914
gemma,Gemma-2-27B,full_overlap_primary,human_anchored_strict,trickster,-0.3503911340117361,16.727272727272727
gemma,Gemma-2-27B,full_overlap_primary,human_anchored_strict,tulpa,0.10979138955531495,48.72727272727273
gemma,Gemma-2-27B,full_overlap_primary,human_anchored_strict,tutor,0.17981029699275083,55.63636363636364
gemma,Gemma-2-27B,full_overlap_primary,human_anchored_strict,validator,0.2046402230956108,57.09090909090909
gemma,Gemma-2-27B,full_overlap_primary,human_anchored_strict,vampire,-0.5425415250203389,11.272727272727273
gemma,Gemma-2-27B,full_overlap_primary,human_anchored_strict,vegan,0.4439420656366282,96.0
gemma,Gemma-2-27B,full_overlap_primary,human_anchored_strict,veteran,-0.2407220733638675,21.454545454545453
gemma,Gemma-2-27B,full_overlap_primary,human_anchored_strict,veterinarian,0.24473373309783214,66.18181818181819
gemma,Gemma-2-27B,full_overlap_primary,human_anchored_strict,vigilante,-0.5386796363206444,11.636363636363637
gemma,Gemma-2-27B,full_overlap_primary,human_anchored_strict,virtuoso,0.2552014863059632,68.36363636363636
gemma,Gemma-2-27B,full_overlap_primary,human_anchored_strict,virus,-0.289694662069368,19.272727272727273
gemma,Gemma-2-27B,full_overlap_primary,human_anchored_strict,visionary,0.46311393190328254,97.45454545454545
gemma,Gemma-2-27B,full_overlap_primary,human_anchored_strict,void,-0.5672074385479745,10.909090909090908
gemma,Gemma-2-27B,full_overlap_primary,human_anchored_strict,wanderer,0.0852390420714755,46.54545454545455
gemma,Gemma-2-27B,full_overlap_primary,human_anchored_strict,warrior,-0.1017018347999389,31.272727272727273
gemma,Gemma-2-27B,full_overlap_primary,human_anchored_strict,whale,-0.10114233906702837,31.636363636363633
gemma,Gemma-2-27B,full_overlap_primary,human_anchored_strict,widow,-0.16413941221237163,26.90909090909091
gemma,Gemma-2-27B,full_overlap_primary,human_anchored_strict,wind,-0.045010622119111485,37.09090909090909
gemma,Gemma-2-27B,full_overlap_primary,human_anchored_strict,witch,0.11432799695498613,49.09090909090909
gemma,Gemma-2-27B,full_overlap_primary,human_anchored_strict,witness,0.011852800005106965,39.63636363636363
gemma,Gemma-2-27B,full_overlap_primary,human_anchored_strict,workaholic,-0.9999312631817763,3.272727272727273
gemma,Gemma-2-27B,full_overlap_primary,human_anchored_strict,wraith,-0.3824256027694494,15.636363636363637
gemma,Gemma-2-27B,full_overlap_primary,human_anchored_strict,writer,0.2447599386885796,66.54545454545455
gemma,Gemma-2-27B,full_overlap_primary,human_anchored_strict,zealot,-0.9053056870981886,4.7272727272727275
gemma,Gemma-2-27B,full_overlap_primary,human_anchored_strict,zeitgeist,0.10147741836049136,48.0
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,aberration,-0.6702237874002716,8.0
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,absurdist,-0.583094383469784,9.818181818181818
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,accountant,0.16497686080310978,53.090909090909086
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,activist,0.3043137080008239,76.36363636363637
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,actor,-0.20489792758477524,25.09090909090909
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,addict,-0.40991428765323334,15.272727272727273
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,adolescent,-1.0855285170580646,2.909090909090909
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,advocate,0.45978213196485407,96.36363636363636
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,alien,-0.20301548131896252,25.454545454545453
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,altruist,0.3268596256062551,81.45454545454545
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,amateur,-0.21938397505843268,23.636363636363637
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,ambassador,0.512810864022749,98.18181818181819
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,amnesiac,-0.5236245194892648,13.090909090909092
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,analyst,0.220308416545016,59.63636363636363
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,anarchist,0.08533645151837757,45.81818181818182
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,ancient,0.015557271540343297,40.36363636363636
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,angel,0.48182123317644787,97.0909090909091
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,anthropologist,0.3236768889305769,81.0909090909091
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,archaeologist,0.17653104917742618,54.54545454545454
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,architect,0.40524150190746816,90.54545454545455
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,archivist,0.29938186073207346,75.27272727272727
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,artisan,0.2145280189159798,58.54545454545455
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,ascetic,-0.020848502179630603,38.54545454545455
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,assistant,0.23662257008084597,62.909090909090914
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,auctioneer,-0.287082183445797,20.0
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,auditor,0.2100535328296928,57.45454545454546
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,avatar,0.38464097387715446,88.72727272727273
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,bard,0.09062876254096823,46.18181818181818
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,bartender,-0.19948133069071633,25.818181818181817
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,biologist,0.3325354784899844,81.81818181818183
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,blogger,0.1324288963874781,50.90909090909091
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,bohemian,-0.08124321103523896,33.81818181818182
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,builder,0.12675435428626003,50.54545454545455
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,caregiver,0.34090940726474106,83.27272727272728
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,cartographer,0.29483815969766947,73.81818181818181
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,caveman,-1.4948218978458971,0.7272727272727273
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,celebrity,-0.08507506650386454,32.72727272727273
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,chameleon,-0.06322584795814687,36.0
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,chef,0.25534505018791054,66.9090909090909
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,chemist,0.22954382653365674,61.09090909090909
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,chimera,-0.09909897141216384,31.636363636363633
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,coach,0.3891891704996657,89.0909090909091
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,collaborator,0.3987326273968043,90.18181818181819
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,collector,0.291373727849403,72.72727272727273
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,comedian,-0.9264404340119242,5.454545454545454
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,competitor,-0.6626436214858784,8.363636363636363
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,composer,0.4091593132799046,91.63636363636364
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,conservator,0.3140054774104655,78.9090909090909
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,consultant,0.3122729358729318,77.81818181818181
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,contrarian,-0.3224636794928254,17.81818181818182
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,coordinator,0.41337279081229117,93.0909090909091
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,coral_reef,-0.022871924578559365,38.18181818181819
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,cosmopolitan,0.41228708426991706,92.36363636363636
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,counselor,0.3662308537164781,86.54545454545455
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,criminal,-0.9828540445261498,4.0
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,critic,0.3459923287281737,84.36363636363636
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,crystalline,0.045157375851378606,42.54545454545455
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,curator,0.42921647430103516,93.45454545454545
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,cyborg,0.26286981609835697,68.0
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,cynic,-1.3878600396982428,1.4545454545454546
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,daredevil,-0.6205406657121469,8.727272727272728
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,debugger,0.22864719351625457,60.72727272727273
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,demon,-0.7541909339183758,6.909090909090909
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,designer,0.4555460157512914,96.0
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,destroyer,0.05954390250551985,43.27272727272727
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,detective,0.06839111880461392,43.63636363636363
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,devils_advocate,-0.2990426968561125,18.90909090909091
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,dilettante,-0.16220151067325977,27.636363636363637
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,dispatcher,0.0995485992509551,47.63636363636364
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,divorcee,-0.16242014227109966,27.27272727272727
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,doctor,0.2955233575449528,74.18181818181819
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,dreamer,0.0962850993334014,46.909090909090914
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,echo,-0.21297518607989468,24.363636363636363
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,economist,0.1775903081909948,54.90909090909091
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,ecosystem,0.44089351993825,95.27272727272728
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,editor,0.19824848993657335,56.72727272727273
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,egregore,0.2456097531412693,65.0909090909091
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,elder,0.04145573859827724,41.81818181818181
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,eldritch,-0.3164446764683266,18.181818181818183
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,emissary,0.5903286961195023,99.27272727272727
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,empath,0.33891985288858684,82.9090909090909
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,engineer,0.2722042756738978,70.18181818181817
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,entrepreneur,0.23531453361402224,62.18181818181818
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,evaluator,0.241679100016648,64.0
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,evangelist,0.2903525101371308,72.36363636363636
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,examiner,0.18743956740567685,56.00000000000001
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,exile,-0.28832365082923456,19.636363636363637
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,expatriate,0.0737253564617002,44.36363636363637
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,facilitator,0.4301700134364495,93.81818181818183
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,familiar,0.07278943136097492,44.0
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,fixer,-0.4949956375149747,14.181818181818182
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,flaneur,-0.07846017985858694,34.18181818181818
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,fool,-1.0422293252795924,3.272727272727273
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,forecaster,0.2715072653305436,69.81818181818183
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,futurist,0.39369879672157015,89.81818181818181
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,gamer,-0.2725438594086283,21.09090909090909
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,generalist,0.32144184027574124,80.36363636363636
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,genie,-0.34213416224783766,17.09090909090909
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,geographer,0.30856508247747017,77.0909090909091
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,ghost,-0.21677353363518814,24.0
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,golem,-0.2360182461982393,22.545454545454547
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,gossip,-0.8648200953397608,5.818181818181818
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,grader,0.21325515468861442,58.18181818181818
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,graduate,-0.243676553774543,21.818181818181817
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,grandparent,-0.20637464794364305,24.727272727272727
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,guardian,0.28001639927363997,70.9090909090909
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,guide,0.36081272796137825,86.18181818181819
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,guru,0.406367545077632,90.9090909090909
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,hacker,-0.5747266361978254,10.181818181818182
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,healer,0.6355022192155373,100.0
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,hedonist,-0.21968729837368084,23.272727272727273
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,hermit,-0.1352209834665547,29.09090909090909
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,historian,0.16241218120196135,52.72727272727272
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,hive,0.12661232280546464,49.81818181818182
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,hoarder,-0.9499594644992767,4.363636363636364
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,homunculus,-0.06611381197748935,35.27272727272727
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,hybrid,0.4822016914351371,97.45454545454545
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,idealist,0.4322974200490518,94.18181818181817
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,immigrant,0.13658662854760772,51.63636363636363
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,improviser,-0.29256153831658627,19.272727272727273
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,infant,-1.3387173094240974,1.8181818181818181
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,influencer,0.07612478356599564,44.72727272727273
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,instructor,0.23452229650269862,61.81818181818181
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,interpreter,0.31337685521084335,78.18181818181819
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,interviewer,-0.1258082758931096,29.818181818181817
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,jester,-0.5944055672140072,9.454545454545455
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,journalist,0.23350764031317206,61.45454545454545
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,judge,0.24196219729179377,64.36363636363637
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,lawyer,0.14764842384208898,52.0
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,leviathan,-0.49674905587708196,13.818181818181818
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,librarian,0.29137826889033247,73.0909090909091
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,linguist,0.2573940230397311,67.27272727272727
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,loner,-0.456899241359797,14.545454545454545
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,luddite,-0.805533367971962,6.181818181818182
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,marketer,0.3210417429093618,80.0
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,martyr,0.03800388822367831,41.45454545454545
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,mathematician,0.2607441479151623,67.63636363636364
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,maverick,-0.1521885631999027,28.363636363636363
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,mechanic,-0.2854126143025727,20.363636363636363
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,mediator,0.4345530017947332,94.54545454545455
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,mentor,0.3756034095945623,86.9090909090909
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,merchant,0.13351415162642863,51.272727272727266
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,minimalist,0.24585125256862161,66.18181818181819
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,moderator,0.38138137997856764,88.0
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,musician,0.22597759612408086,60.36363636363637
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,mycorrhizal,0.1266696998156604,50.18181818181818
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,mystic,0.4093292389926937,92.0
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,narcissist,-1.111082299302917,2.5454545454545454
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,narrator,0.05843948461264645,42.90909090909091
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,naturalist,0.35575796959084516,85.81818181818181
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,navigator,0.31985353176588327,79.63636363636364
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,negotiator,0.4361232355795432,94.9090909090909
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,networker,0.46160812419293823,96.72727272727273
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,newlywed,-0.14715911067535575,28.72727272727273
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,nomad,0.031465392677636095,40.72727272727273
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,novelist,0.09803355314743833,47.27272727272727
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,nutritionist,0.313535585081676,78.54545454545455
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,observer,0.11972606422371573,48.72727272727273
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,optimist,0.5234431060112645,98.54545454545455
gemma,Gemma-2-27B,aa20_common_ridge_sensitivity,human_anchored_strict,oracle,0.08119727829528675,45.45454545454545
