permutation,permutation_seed,pc1_r2,pc1_pearson,pc1_spearman,pc1_rmse,pc1_mae,pc2_r2,pc2_pearson,pc2_spearman,pc2_rmse,pc2_mae,pc3_r2,pc3_pearson,pc3_spearman,pc3_rmse,pc3_mae,raw_3d_error_mean,raw_3d_error_median,raw_3d_error_rmse,normalized_3d_error_mean,normalized_3d_error_median,normalized_3d_error_rmse,mean_pc_r2,selected_alphas_by_outer_fold
10,20260911,-0.012775830946145428,0.027280794922934427,0.05853149072444534,30.21607969278937,26.0758083402284,-0.03807929580826919,-0.060838874662525674,-0.06926401431003146,21.880237236603335,16.83188896045569,-0.021703877236854296,-0.01261246045376211,0.01367819739765154,15.916615159960514,12.460798344483734,37.89699225798011,36.77611234245365,40.559769374114126,1.632520536727128,1.5222280452321217,1.7606674987424868,-0.024186334663756304,"[1000.0, 1000.0, 1000.0, 1000.0, 1000.0]"
11,20260911,-0.0221913723075553,0.026114759811779114,0.052800553936701196,30.356210687753133,26.34544242712443,-0.0033635508415081894,0.06120935598225788,0.04314705288364444,21.511263596139326,16.56203846217725,0.013374159431097321,0.13656317170003512,0.14062375580623757,15.640997189233476,12.405464652703959,37.664825069226644,36.9806146192692,40.35932088000808,1.616668403461963,1.4896673265450167,1.7448313654378105,-0.00406025457265539,"[1000.0, 1000.0, 1000.0, 1000.0, 1000.0]"
12,20260911,-0.003008432877853906,0.06582562145523907,0.032736505005625915,30.070021947531213,25.848860412398313,-0.03964821173413502,-0.04818268337665524,0.03984651337237818,21.896765497965372,16.610260362681576,-0.01682097329271426,-0.0189478688824027,-0.029291711145091024,15.878535445370085,12.580018150485147,37.65340079381011,36.324370524257,40.4450546678796,1.6259259798574053,1.514640777784921,1.7606180940857983,-0.01982587263490106,"[1000.0, 1000.0, 1000.0, 1000.0, 1000.0]"
13,20260911,-0.030678718129433458,-0.09046351438604447,-0.08348460806093302,30.4819753264481,26.329761456293742,-0.004830403283581974,0.06887049721702239,0.03826202360001155,21.526981889629923,16.587172666500983,-0.027173090314836612,-0.1232676274755177,-0.0923839473760134,15.959159372293238,12.509878634322819,37.94789564696431,37.26723036278942,40.58640827849762,1.6329186748404243,1.5502748829182476,1.7590587365467247,-0.02089407057595068,"[1000.0, 1000.0, 1000.0, 1000.0, 1000.0]"
14,20260911,-0.04286563116561948,-0.15143640223202337,-0.13650154352153718,30.661657659560387,26.636090503904196,-0.036419417345040506,-0.06082672769471737,-0.043797928507544506,21.862737097370815,16.899408284472624,-0.017189323940655532,-0.0005278871151199217,-0.008358096996624449,15.881411241292172,12.632885044342915,38.20149895207188,36.93267537234221,40.86974121322367,1.6436206431489062,1.530036269163028,1.7753542542628848,-0.032158124150438505,"[1000.0, 1000.0, 1000.0, 1000.0, 1000.0]"
15,20260911,-0.022339964185777328,0.018868175291479876,0.03539482415394824,30.358416988144036,26.315587512768065,-0.03631809108363293,-0.09312703785861773,-0.08154640662415973,21.861668358439395,16.920448460900385,-0.003252908247458164,0.04811678300689803,0.02792821903580393,15.772241155095184,12.437672359211483,37.91233395631716,35.99016266000764,40.59962581717843,1.627203037214515,1.5274933057154445,1.754639052274943,-0.02063698783895614,"[1000.0, 1000.0, 1000.0, 1000.0, 1000.0]"
16,20260911,-0.022725335255140422,-0.009237118603821278,-0.014659126972678228,30.36413825197397,26.14601830863747,-0.032072875374728804,-0.09932506363282344,-0.09214160006924209,21.816844892065582,16.9163191989842,-0.0007194312945619785,0.0534736611375418,0.010544992931536887,15.752314042235634,12.386006411715996,37.86979707550592,36.8348453485857,40.57204715705939,1.6284349440550847,1.5251811182326562,1.7549700409963636,-0.018505880641477068,"[1000.0, 1000.0, 1000.0, 1000.0, 1000.0]"
17,20260911,-0.035431689482137596,-0.05008592890628822,-0.04920688958772107,30.552178246436714,26.448687569604147,-0.01094090320980956,0.033375096586921685,0.033225238740948036,21.59233682306198,16.705050166991157,-0.01683372891083046,0.013008354286242384,0.022380196762932406,15.878635040040392,12.447781786950301,37.94617765501404,37.183211488819474,40.6422890080935,1.6264758610493266,1.5604289177292328,1.7533278895195712,-0.02106877386759254,"[1000.0, 1000.0, 1000.0, 1000.0, 1000.0]"
18,20260911,-0.04581458383147674,-0.19683528691257385,-0.2082467326389891,30.70497865111962,26.61370886802629,-0.01557046952104213,0.028380430102250505,0.055772193531634984,21.64172100156847,16.725632184132024,-0.06091366352084293,-0.21728780299318845,-0.22741871267418715,16.2191547099837,12.848113021896461,38.33788139189546,36.41680579583023,40.9172430813933,1.6537619516585267,1.578827159431132,1.7808975533036817,-0.04076623895778727,"[1000.0, 1000.0, 1000.0, 1000.0, 1000.0]"
19,20260911,-0.018380986814499733,0.02745757350233212,0.03204119904215112,30.299578992849472,26.34474454101558,-0.051705464755883224,-0.14171538660052024,-0.11231470528836446,22.023372638763256,16.947205960944988,0.012201643523787609,0.1211863499552365,0.10986238135079773,15.650288387494856,12.431782718252983,37.94485625291631,36.698497505135585,40.595873634416435,1.6277659787561283,1.5086634661326612,1.7531279550023724,-0.019294936015531783,"[1000.0, 1000.0, 1000.0, 1000.0, 1000.0]"
20,20260911,-0.01864962824573624,-0.047766574319823216,-0.03851129511554774,30.30357513262571,26.422399772275902,-0.006117090806411207,0.058694546838382336,0.04252041199042152,21.540760153895487,16.618176966036064,0.0076293069580719575,0.1153609709500913,0.11635555812007732,15.686467719461803,12.328422297585908,37.79707073089634,36.65259544430076,40.35314465243149,1.6184898981185507,1.5043238362997258,1.7422686583394604,-0.005712470698025163,"[1000.0, 1000.0, 1000.0, 1000.0, 1000.0]"
21,20260911,-0.0552224962642347,-0.1622793250483856,-0.14633969014165776,30.842776980186667,26.748530371212183,-0.014245647833064368,0.02418392037468608,0.010195320388909726,21.627600475789784,16.774376258893724,-0.010382114646174001,0.007077842074870774,0.01677389573295635,15.828181441792397,12.484151553676048,38.22702981267286,37.053640750370384,40.860265808536,1.637818076335988,1.5593124575956654,1.7606099984476087,-0.02661675291449102,"[1000.0, 1000.0, 1000.0, 1000.0, 1000.0]"
22,20260911,-0.03313669772586958,-0.06916169930500332,-0.05415135166325264,30.518300640650626,26.477489593783254,-0.04349023395476426,-0.17519998996779684,-0.16410259369319985,21.937187959268005,16.84446474166271,-0.02264399033607223,-0.020631850285143333,-0.0002608118634776839,15.923936252795736,12.478855018583738,38.19392629970032,37.28743892682034,40.81885147008049,1.6431675860538149,1.5388988403049937,1.7721865080675026,-0.033090307338902024,"[1000.0, 1000.0, 1000.0, 1000.0, 1000.0]"
23,20260911,-0.01495533838813179,0.045690025905820504,0.043725801332910194,30.24857492805,26.190543646742505,-0.01874703694165558,0.010188815441347822,0.031522460402181124,21.675540768130674,16.591755793015736,-0.002448471566034449,0.05476264479295839,0.053772828250771766,15.765916571531688,12.494940160433794,37.7994644621103,37.29684575280009,40.41496601643069,1.624113810764166,1.523686922162679,1.7514168065097275,-0.012050282298607273,"[1000.0, 1000.0, 1000.0, 1000.0, 1000.0]"
24,20260911,-0.019238431037236214,-0.02320643055735515,-0.021687775886442977,30.312331947280033,26.300782626983363,-0.03713321081608778,-0.01259174433700185,-0.01289345373763019,21.87026435551879,16.775746604456486,-0.04148542670203126,-0.0890766808995582,-0.06855428291162978,16.06995992533797,12.606478243854468,38.02517290866111,37.41512499549012,40.686478626987835,1.639361668899844,1.4963925712828088,1.7682465591843441,-0.032619022851785084,"[1000.0, 1000.0, 1000.0, 1000.0, 1000.0]"
25,20260911,-0.02187867809529065,0.007478345869129948,0.04326764951963302,30.351567263005546,26.35429392892823,-0.007531272482810714,0.04286995957033458,0.06926747641441389,21.555893507500876,16.626182411727722,-0.028414428978708717,-0.05351060967948401,-0.05149822567150399,15.968799782491958,12.631105007305374,37.88928393399951,37.263242981337164,40.50773687483397,1.6305414747985456,1.5037983516395226,1.7554008043944658,-0.01927479318560336,"[1000.0, 1000.0, 1000.0, 1000.0, 1000.0]"
26,20260911,0.005919119603747358,0.10206014333475302,0.08751276650991027,29.935899580937978,25.840405721912393,-0.047557022939856974,-0.17014540033737705,-0.15114220593750902,21.97989423346123,16.883520879944964,-0.005527132563884152,0.04503508073209315,0.05983151092005424,15.790107691692887,12.411919801948537,37.663545793533316,37.2917839837157,40.35593308485635,1.6245838488759934,1.5557805826541398,1.7537962073161055,-0.015721678633331255,"[1000.0, 1000.0, 1000.0, 1000.0, 1000.0]"
27,20260911,-0.018333654158136925,0.0676674424003729,0.05985863073771674,30.298874847621065,26.236111850190287,-0.009533370812198294,0.07625002353978408,0.08419837858111423,21.577300088692315,16.70893048122095,-0.0558449412314026,-0.06134630601988571,-0.0818753065404922,16.18036323092707,12.801279841912418,37.84412462204672,35.96380418614913,40.563602532738905,1.633892453684462,1.5517248060091606,1.7633553642635458,-0.027903988733912605,"[1000.0, 1000.0, 10.0, 1000.0, 100.0]"
28,20260911,-0.02126853327303424,-0.009931965242167818,0.016876604829635614,30.342504730852134,26.314824469630263,-0.0052038938702214654,0.0861788142975266,0.07616398834424859,21.530982255307656,16.741050490966774,0.0069695661030648726,0.10576916818138096,0.10508179221603531,15.691681136298637,12.339826321197814,37.83409208156161,37.185149367795724,40.37919819787694,1.6218523400322225,1.4902339117203796,1.7417734902699755,-0.006500953680063611,"[1000.0, 1000.0, 1000.0, 1000.0, 1000.0]"
29,20260911,-0.024168567725376677,0.016457095952566198,0.031920025388765476,30.385555077911995,26.192515507783774,-0.011784568772722714,0.05591988151367805,0.05010299760537781,21.601344724466973,16.710326993975066,-0.016502587957450965,0.03894319325101283,0.033672427223680794,15.876049320099286,12.47712614655687,37.81109451610496,37.07192763798294,40.52096979728281,1.6268264061107385,1.5729385780500051,1.756851952182799,-0.01748524148518345,"[1000.0, 1000.0, 1000.0, 1000.0, 1000.0]"
30,20260911,-0.002156959409962189,0.060115572182614554,0.05640345056403451,30.05725572282533,26.141807875881177,-0.03508858755053024,-0.11908838272253149,-0.11144917919275267,21.848696001851472,16.867288944336522,-0.014025700556752119,-0.021573624682435406,0.0019133896886991144,15.856695129222265,12.480991005906889,37.74338980572068,36.80451699313781,40.400976708363594,1.6295311205538734,1.5208194617064794,1.7596450862479116,-0.017090415839081514,"[1000.0, 1000.0, 1000.0, 1000.0, 1000.0]"
31,20260911,-0.07296900640147785,-0.32390254645897615,-0.3278214708173452,31.10104928552758,26.959183951153353,-0.03772300187230493,-0.06371204545713921,-0.04668474654510834,21.876482000891762,16.74821531696745,-0.007561195975199997,0.055039601481240236,0.0852543204177606,15.806070390712957,12.296432691750814,38.44425634777051,36.58620054262324,41.17872742803413,1.6444856178249223,1.5488775128471313,1.7747612483450261,-0.039417734749660926,"[1000.0, 1000.0, 1000.0, 1000.0, 1000.0]"
32,20260911,-0.05267877936761867,-0.0939892938749711,-0.11540405643230144,30.805579786546716,26.752763033729494,-0.05378775190518148,-0.2162387345737276,-0.19071290499408555,22.04516405783873,17.031697366479275,-0.00812937278735859,0.004609641518682057,0.0057067020570670205,15.81052638653975,12.40204140937692,38.33126989266286,37.21068701771082,41.048090685704125,1.6472900160630677,1.5793087627206979,1.7768749283433154,-0.03819863468671958,"[1000.0, 1000.0, 1000.0, 1000.0, 1000.0]"
33,20260911,-0.03369402445790581,-0.0706716883883306,-0.07999884596520586,30.526531096302595,26.296376162295584,-0.0171095793866356,0.026079366816196353,0.031022763336314593,21.658113943667416,16.874828976154248,-0.040789263946507726,-0.1723999908237704,-0.17515997807333894,16.064588185411942,12.647977295712183,38.153573201465846,37.91041566452091,40.73099549406186,1.641563317092816,1.5578803704632616,1.7651838669223305,-0.030530955930349712,"[1000.0, 1000.0, 1000.0, 1000.0, 1000.0]"
34,20260911,-0.0211456238849963,0.024633865112137415,0.03705432618793457,30.34067881984995,26.442716940276394,-0.011901559863708888,0.014746636482102747,0.0004904647875133435,21.60259355347428,16.94192251982388,-0.016681665755811315,0.012479237763029116,0.011289922391160095,15.877447704514779,12.489037772346924,37.929725948245775,37.648159100754974,40.48854387472463,1.629461395103059,1.5510775963759773,1.7513627092882178,-0.016576283168172168,"[1000.0, 1000.0, 1000.0, 1000.0, 1000.0]"
35,20260911,-0.02010987156959332,-0.017915429764864044,-0.018789417500937655,30.325287576728794,26.18349128885339,-0.014468873079329203,-0.00985787437691819,-0.02879547618360694,21.62998035330904,16.774962401567787,-0.04322818899889036,-0.16814183512404068,-0.14276622140157527,16.083399582477366,12.656448600927579,38.01904924604359,36.57611440719413,40.57283400041794,1.6410510576332977,1.5212780920845428,1.7678989871828443,-0.02593564454927096,"[1000.0, 1000.0, 1000.0, 1000.0, 1000.0]"
36,20260911,-0.02778427789243021,0.011897532247941808,0.004634026715905485,30.43914418809228,26.14660656497206,-0.023692793299515902,-0.004779455118752222,-0.02291220680303511,21.72809166891604,16.73477393585895,-0.02105117163517023,-0.05266654163516525,-0.03768904532471654,15.911530260195203,12.454255821387054,37.86028150713015,36.61018403667341,40.64269013854027,1.6321836378503307,1.4816293835377894,1.7618971189051613,-0.024176080942372113,"[1000.0, 100.0, 1000.0, 1000.0, 1000.0]"
37,20260911,-0.00945675360819842,0.03905429201166204,0.0589423271111624,30.16652686747573,26.057682819759876,-0.02229310601061285,-0.007599382097834298,-0.06744756354404086,21.713232261514133,16.97363161038073,0.010759883179409901,0.11977776937331275,0.11523095121317908,15.661705564700933,12.370632268380206,37.68104084317474,37.125191107290064,40.33327186931377,1.6222737385571926,1.542592778219139,1.7463877881284722,-0.00699665881313379,"[1000.0, 1000.0, 1000.0, 1000.0, 1000.0]"
38,20260911,0.010878409456510751,0.1116192279586271,0.12242866622428666,29.861133819772135,25.96389958330088,-0.02028255480086627,-0.00012884319940779931,0.010966792648798362,21.691869967913664,16.643782423861694,-0.022438798609734523,-0.025188747950097998,-0.03528749891809239,15.922338617685346,12.419551448564047,37.61286445912873,36.98874784835935,40.19633568826203,1.62359108076972,1.5287258559432824,1.7534379289661937,-0.010614314651363347,"[1000.0, 1000.0, 1000.0, 1000.0, 1000.0]"
39,20260911,0.0070130801215742,0.11153710995702935,0.1189128992239116,29.91942320180822,25.83411182316772,-0.02563568533452143,-0.018804591413252556,-0.03497879461065751,21.74870103781889,16.75515693721118,-0.005209573991425964,0.09136787132008013,0.0928703730417472,15.787614133910246,12.395022244803215,37.58096203297645,37.189951528979115,40.21724308804082,1.6198473200774015,1.5505537561583969,1.746730633395397,-0.007944059734791065,"[1000.0, 1000.0, 1000.0, 1000.0, 1000.0]"
40,20260911,-0.023331147130639218,-0.05626297358453441,-0.030536337670580768,30.373130027013413,26.27355436214814,-0.039267299533152,-0.11710238769105044,-0.11454487752805749,21.892753799985016,16.76705531627905,-0.04021767224002337,-0.12188166030848639,-0.13547272150255332,16.06017631897592,12.642139073816953,38.05594246184255,37.47665067461107,40.74001669097863,1.63785483689229,1.507316254865767,1.769145853406881,-0.034272039634604866,"[1000.0, 1000.0, 1000.0, 1000.0, 1000.0]"
41,20260911,-0.03231480036368106,-0.05549469578992362,-0.05462623698104498,30.50615902307731,26.6375230590746,-0.02456150553350067,-0.0012293400030457743,-0.01165575142090534,21.737309012447678,16.733771283896253,0.016338860169582747,0.1498400096939985,0.17321312137560946,15.61747978208966,12.276484514405182,38.058230334352544,36.945240066896176,40.58376542643498,1.630214883972592,1.5059865469728575,1.752162549855118,-0.013512481909199662,"[1000.0, 1000.0, 1000.0, 1000.0, 1000.0]"
42,20260911,-0.028964854389031958,-0.036325911397324925,-0.03186001557946973,30.456621311160987,26.338467044501428,-0.014307266938341723,0.015437075308304044,-0.01088254810882548,21.628257443435093,16.563245907437068,-0.03906495697303014,-0.17680968092164864,-0.15344565938663052,16.0512753252198,12.599583372162789,37.97368240045763,37.05264317068221,40.65748075443167,1.6338548366372678,1.5678761563849275,1.7630690564873825,-0.027445692766801272,"[1000.0, 1000.0, 1000.0, 1000.0, 1000.0]"
43,20260911,-0.011708491641279739,0.03150322437403578,0.030643085889039554,30.20015350751144,26.098505624773235,-0.029271615464312672,-0.03469860569435518,0.011581316176682727,21.78721705266439,16.862224055959693,-0.029444746633827235,-0.12647890742073142,-0.15002106113499325,15.97679695615084,12.559478059090734,37.89317020581531,36.917317284158855,40.52147751199648,1.6313154109947956,1.5104951221120968,1.7575116356397475,-0.023474951246473214,"[1000.0, 1000.0, 1000.0, 1000.0, 1000.0]"
44,20260911,-0.01374286771821076,0.05101963538609773,0.048781050748680076,30.23050198027917,26.169767394006346,-0.019344280190162877,-0.023607126074758573,-0.021499668214996687,21.681893509843803,16.61844623186795,-0.034043640672412945,-0.05379487371418992,-0.09534289258821153,16.012444191677563,12.566711113238057,37.84912248647782,37.47252275884435,40.501680522460525,1.6356808111863885,1.5627841612936746,1.7645393083673733,-0.022376929526928862,"[1000.0, 1000.0, 1000.0, 1000.0, 1000.0]"
45,20260911,-0.017825162405189943,-0.0007739325591454957,-0.0031055076310550767,30.29130922721333,26.460560047899193,-0.057297776172114734,-0.22146558342159411,-0.22407431984074325,22.081848263442755,17.021748962242928,-0.022642570962444264,-0.007567145791180771,-0.02812613600300049,15.923925202017932,12.56392777375355,38.22203634062133,37.06481126666899,40.727666656314,1.6408595125406435,1.5319658135513463,1.7629324868920946,-0.032588503179916316,"[1000.0, 1000.0, 1000.0, 1000.0, 1000.0]"
46,20260911,-0.00964395273345997,0.05082496958022512,-0.026264100862641013,30.169323859836457,26.115985221878635,-0.02899154541007265,-0.14234032450102407,-0.12645336256888146,21.784252644572685,16.695423303351365,-0.008453007840685478,0.04099391474222863,0.032259311618245294,15.813063972535854,12.491475652400387,37.77203533830297,37.25358030915122,40.43259523752811,1.6246712563747363,1.5174787888741779,1.7522813457962134,-0.015696168661406034,"[1000.0, 1000.0, 1000.0, 1000.0, 1000.0]"
47,20260911,-0.03219421300578329,-0.12925336989388322,-0.09492051585355298,30.504377219431007,26.346564734828895,0.010029819068380075,0.11458036195308868,0.09150861198465134,21.36721001121116,16.48251674237166,-0.028315312947581273,-0.06462263455996828,-0.05800063471913678,15.968030247298136,12.415772121083075,37.89603854856875,37.29781310339223,40.52224923652649,1.6257937921366667,1.525742305726842,1.7525284609607845,-0.016826568961661497,"[1000.0, 1000.0, 1000.0, 1000.0, 1000.0]"
48,20260911,-0.04461833235633472,-0.1561152201267297,-0.127727416981622,30.687412733505123,26.29474084520483,-0.0023539168943518263,0.058341148828182705,0.054832809209197655,21.500438024360026,16.56201807077235,-0.0015010549829441722,0.0818554205773463,0.10238308184991776,15.758464606606157,12.248751603313497,37.93299680528291,37.09909246345275,40.64868192541424,1.6282631369699003,1.5494394950870274,1.7564793982434936,-0.016157768077876906,"[1000.0, 1000.0, 1000.0, 1000.0, 1000.0]"
49,20260911,-0.02251082046380115,-0.03050456109624512,-0.01953492397795794,30.360953673405174,26.247817058886486,-0.006569862752290767,0.054870892014147354,0.015038227402556186,21.54560648587888,16.59473868106745,-0.010808803688549196,0.028810189037979324,0.02012636680995932,15.831523246147231,12.517142666038584,37.824055145933926,36.205518003437234,40.455380298500486,1.6260664271030527,1.5465711285094235,1.7535886211599616,-0.01329649563488037,"[1000.0, 1000.0, 1000.0, 1000.0, 1000.0]"
50,20260911,0.022492664917272642,0.15145747045500688,0.13912870373041747,29.685301578697974,25.66510754161665,-0.04229951671401855,-0.08749248927131746,-0.07394074031332046,21.924668223612375,16.854988858437395,-0.012245546029169274,0.0032807594317294173,0.007285998672859987,15.842770547720555,12.551288744409096,37.634433622847574,36.945264763098066,40.16094601925418,1.6252324165667427,1.5072844810929602,1.7478503824475315,-0.010684132608638394,"[1000.0, 1000.0, 1000.0, 1000.0, 1000.0]"
51,20260911,-0.0202398163938442,0.035765467916027395,0.03809584258965408,30.32721898078161,26.26108120133985,-0.013890187699329148,-0.006833356356666577,0.021561409076483656,21.623810258169136,16.719956300594838,-0.017116214767068927,-0.05074708961193569,-0.03858399930757912,15.880840503039524,12.464181929672279,37.79469820038572,36.76093586054267,40.491116016634585,1.6242607126850708,1.5672409842926658,1.752051851318917,-0.01708207295341409,"[1000.0, 1000.0, 1000.0, 1000.0, 1000.0]"
52,20260911,-0.011465730293826137,0.040976785599537865,0.027877441504861374,30.196529998432627,26.061057632451217,-0.02611541493698688,-0.06312647872578114,-0.12181529673119645,21.75378679882533,16.88549899636228,-0.047297713255731955,-0.12633382775342822,-0.12259311618245292,16.114738880759717,12.70424241256201,37.97255609698155,36.65399713909446,40.555424707800285,1.6389118169537873,1.532342621285889,1.762252226397842,-0.028292952828848323,"[1000.0, 1000.0, 1000.0, 1000.0, 1000.0]"
53,20260911,-0.04215033304956006,-0.2180328916208677,-0.2123360549320562,30.65114049061533,26.545633105910216,-0.01391375348888002,0.03989961907931892,0.050163584432070626,21.624061557179132,16.7558600368599,-0.051392720702240435,-0.16594487100919203,-0.21400421222699864,16.146213023369008,12.813289475936841,38.14327037621275,36.67548666533715,40.83861709950671,1.6425834862723678,1.544781160509961,1.7729623648325192,-0.03581893574689351,"[1000.0, 1000.0, 1000.0, 1000.0, 1000.0]"
54,20260911,-0.01948447291926425,0.03283112796449263,0.05089928161334065,30.31599039114156,26.085403118669607,-0.03264612335505923,-0.03584123403512301,-0.06805631689795448,21.822902955611585,16.961819695104186,-0.03337508584053661,-0.09652446938704971,-0.09670119154092498,16.00726697892827,12.612123543416628,38.00464981254595,37.05571229298689,40.63903250497624,1.642038461321514,1.5733970931776342,1.7685825212793402,-0.028501894038286697,"[1000.0, 1000.0, 1000.0, 1000.0, 1000.0]"
55,20260911,-0.02837380771657938,-0.021214631399572727,0.0013461815873748594,30.447872775984596,26.46035142815765,-0.018650689233987938,-0.03602103397025168,-0.014768760278122389,21.67451576488195,16.659064889128363,-0.04101624235466983,-0.17473651927048775,-0.11285594760682036,16.06633979642596,12.541168867453969,38.06538626596908,37.00867770608052,40.68150519190361,1.6347191984190443,1.5640513174016706,1.7624612445865464,-0.029346913101745715,"[1000.0, 1000.0, 1000.0, 1000.0, 1000.0]"
56,20260911,-0.0265574638025321,-0.0586080303535452,-0.06699460488733736,30.42097193050034,26.306412306963107,0.01608853817232203,0.15215622589830952,0.12049565794408702,21.30172490449811,16.535652350275342,-0.006957587754033767,0.02348523801672897,0.02064452843253224,15.801335143165929,12.33729164720462,37.778277175568554,36.664266465710774,40.359400508553826,1.6209209104984679,1.532693012385414,1.7444788013111057,-0.005808837794747945,"[1000.0, 1000.0, 1000.0, 1000.0, 1000.0]"
