role,subset,n,retained_fraction,centroid_pc1,centroid_pc2,centroid_pc3,centroid_distance_to_published,mean_response_distance_to_published,sd_pc1,sd_pc2,sd_pc3,cloud_volume_proxy
amateur,all,60,1.0,-1.6212863420477956,38.46016335218537,-16.303681091036857,8.394237429757384,24.912256940997317,16.921735697009524,15.281252793480062,11.886649801490433,7349631.27030816
amateur,score_ge_2,59,0.9833333333333333,-2.0173280265791633,38.91357338304852,-16.150239469741198,8.541760306763743,24.72588408395545,16.78418677204176,14.999844255977177,11.928600254934102,6835465.919660954
amateur,score_eq_3,34,0.5666666666666667,-8.86100626741064,42.1125628007921,-17.27839097244227,11.37082587533803,24.19301274424522,15.206016256293358,14.432938082797268,11.235704068570957,4746872.95493125
amateur,generic_assistant_collapse,1,0.016666666666666666,21.745173045302888,11.708971531259166,-25.356736747480674,35.90825550646737,35.90825550646737,,,,
playwright,all,60,1.0,-8.507922491963175,11.929763913080157,4.3104351512242935,7.460003840971534,27.916286844249125,24.371576299728353,13.07159121547707,10.005566736746003,9008474.593808085
playwright,score_ge_2,54,0.9,-12.175499527079417,12.692661465784065,4.685764117458483,8.451728771951018,26.626780045414883,22.529131004231356,12.440003011204576,9.676458426001753,6638858.40400628
playwright,score_eq_3,49,0.8166666666666667,-16.035578643527955,12.543904537511244,4.2816265715099595,10.09941232095437,25.39880545211537,19.6045033369877,12.72513877506453,9.98623109361245,5100000.911752911
playwright,generic_assistant_collapse,6,0.1,24.500270824083042,5.0636859387449675,0.9324744551165985,34.48610768876372,39.52184803375733,13.267043531777995,17.691193864037256,13.175020769659374,2530402.409683539
