band,n,pc1_low,pc1_high,extraversion_pc2_r,openness_pc2_r,conscientiousness_pc2_r,agreeableness_pc2_r,neuroticism_pc2_r
pc1_tercile_low,91,-60.938872717021006,-15.549762108130789,0.1890489351272238,-0.690468984024509,0.5070381860659899,-0.24079488792902487,-0.12351588599017883
pc1_tercile_mid,91,-15.549762108130789,22.03312623635813,0.4554654339389334,0.048922930387509465,-0.18910801558524856,-0.15752338111077277,0.5313781926634107
pc1_tercile_high,91,22.03312623635813,48.15501628203943,0.13909191832767553,0.079628052264562,-0.02148969271000996,0.2651075566291816,0.026770742685425737
pc1_central_20,55,-9.031165788381864,12.508738115932411,0.5419224972460642,0.036057450750240284,-0.2231600603068619,-0.16810676638608718,0.42693004543765145
pc1_central_10,27,-2.7217087016751855,7.05485693129795,0.4225082238966261,-0.2655104694469271,0.05621540869982611,-0.07257309868200673,0.13815744849955958
