model,K,seed,objective,iterations,ari_to_retained,nmi_to_retained,retained_start
qwen,4,2026582,272.0297404008554,5,0.8734303709275006,0.8005720500363616,False
qwen,4,2026583,271.9850643373119,14,0.813457311662402,0.7460149892238407,False
qwen,4,2026584,271.94550181856545,5,0.8421440742246691,0.796466960052155,False
qwen,4,2026585,271.9258358552682,10,0.5207920722276826,0.6300560537158851,False
qwen,4,2026586,271.8657102895436,12,0.8340206662988991,0.8023833444825735,False
qwen,4,2026587,272.0352677047475,6,0.9151765357704962,0.8615982861792972,False
qwen,4,2026588,272.02437479475464,8,0.9333037209219575,0.889335058805965,False
qwen,4,2026589,271.92445644662416,7,0.5322779220558085,0.655995724707087,False
qwen,4,2026590,272.032781249508,9,0.6356129505404687,0.6668579227029594,False
qwen,4,2026591,272.0306806365635,14,0.5830756402336587,0.6442234695649828,False
qwen,5,2026592,272.19091580393155,8,0.6734608403557982,0.6770321975153735,False
qwen,5,2026593,272.1704482412983,6,0.6141813893612919,0.6923304449469139,False
qwen,5,2026594,272.16993000739024,7,0.6131746926502057,0.689852911692297,False
qwen,5,2026595,272.17512041020876,5,0.6651904893461158,0.7163329898457976,False
qwen,5,2026596,272.18794732710114,9,0.7998996105145685,0.7948982024079523,False
qwen,5,2026597,272.01940897424936,5,0.5392549659696539,0.6261450673703388,False
qwen,5,2026598,272.1465420561286,19,0.7216458861891334,0.703609521800933,False
qwen,5,2026599,272.2052288769297,13,0.7278580686637638,0.7493772286642492,False
qwen,5,2026600,272.1646887528384,22,0.8458675174705891,0.8187447310299805,False
qwen,5,2026601,272.10488970569816,5,0.6112496449929312,0.698244914067723,False
qwen,5,2026602,272.1716736236674,12,0.7746703747563974,0.7685956529165543,False
qwen,5,2026603,272.1457345806297,11,0.6329437863533312,0.6440758064429603,False
qwen,5,2026604,272.16283441710823,9,0.6211164899293563,0.7038569577756792,False
qwen,5,2026605,272.0948592530411,10,0.5136918518777922,0.577442651341717,False
qwen,5,2026606,272.1701783987662,4,0.6070238892990096,0.6788884231620771,False
qwen,5,2026607,272.20706090763423,14,0.875943151906501,0.9114289724302194,False
qwen,5,2026608,272.17841150987744,7,0.6069836718813056,0.6923894762159936,False
qwen,5,2026609,272.2052408851414,12,0.7223456845277187,0.7487035399442689,False
qwen,5,2026610,272.17086454457433,7,0.734326883538269,0.7212938276377941,False
qwen,5,2026611,272.1989243222964,20,0.7298767416300269,0.7386184493890364,False
qwen,5,2026612,272.2059164687934,14,0.7137153735457844,0.7237313575150413,False
qwen,5,2026613,272.1715622948085,6,0.7731721399516978,0.7679307235327072,False
qwen,5,2026614,272.17108799455394,6,0.6001555634151142,0.6665289691620733,False
qwen,5,2026615,272.1090224725177,7,0.5700655866638986,0.669965166539507,False
qwen,5,2026616,272.1004665426782,14,0.5843170482898432,0.6289483005766993,False
qwen,5,2026617,272.1758853044976,16,0.6187343668727343,0.6991599656052674,False
qwen,5,2026618,272.15605634166377,13,0.8030931999020605,0.7704842684268908,False
qwen,5,2026619,272.1774660157348,6,0.6308839991012283,0.6863524936186434,False
qwen,5,2026620,272.16422980363507,8,0.6678106876687121,0.7080869760740514,False
qwen,5,2026621,272.20667928464763,13,0.7123071959908218,0.7736713333086838,False
qwen,5,2026622,272.20655415119603,9,0.6859648531943708,0.728880861450129,False
qwen,5,2026623,272.208778787476,8,0.9934064524097945,0.9886627067245969,False
qwen,5,2026624,272.10844996540334,10,0.6213699239508061,0.723402411974636,False
qwen,5,2026625,272.1998994707615,6,0.6256042028241258,0.693335909952565,False
qwen,5,2026626,272.1513689896096,13,0.6556147640174042,0.6550844833320214,False
qwen,5,2026627,272.1273352355738,15,0.7534730644205324,0.7177529052318321,False
qwen,5,2026628,272.1556169471801,24,0.7582419078687509,0.7307578181150446,False
qwen,5,2026629,272.2044136883979,12,0.7212676036496987,0.7614375154368647,False
qwen,5,2026630,272.19813804537193,4,0.6167727265876016,0.7028957182137047,False
qwen,5,2026631,272.15762872610856,9,0.7567068556793183,0.737111362464712,False
qwen,5,2026632,272.10301134468796,10,0.7283811927889704,0.7267057500631944,False
qwen,5,2026633,272.1683220248826,5,0.6239224242928924,0.7067665600370796,False
qwen,5,2026634,272.1755179181106,8,0.6862189971944327,0.7201388401660549,False
qwen,5,2026635,272.0953060708931,9,0.8247811088737039,0.7861309870798101,False
qwen,5,2026636,272.20939712167007,8,1.0,1.0,True
qwen,5,2026637,272.12480307693374,19,0.5845067788881277,0.6420949471766448,False
qwen,5,2026638,272.16584518600723,9,0.62917487653521,0.7212082617849573,False
qwen,5,2026639,272.1423766347086,13,0.587813000923507,0.6797666355640138,False
qwen,5,2026640,272.1465420561286,15,0.7216458861891334,0.703609521800933,False
qwen,5,2026641,272.2050508045212,11,0.6952713850726171,0.719311268608707,False
qwen,5,2026642,272.2025545968188,12,0.7222288869211365,0.748331189357019,False
qwen,5,2026643,272.1660091200714,7,0.7917000159559379,0.7678615680798075,False
qwen,5,2026644,272.192634955399,9,0.6674499515042951,0.6692062353699406,False
qwen,5,2026645,272.1875488072711,11,0.7820613536314673,0.7545323548930838,False
qwen,5,2026646,272.1716837669826,4,0.6188636091719603,0.7050043072597507,False
qwen,5,2026647,272.1920315567319,15,0.67221260578762,0.6763085702732692,False
qwen,5,2026648,272.18497385539195,4,0.6850215379655751,0.6797400769410131,False
qwen,5,2026649,272.0701735080627,11,0.4941956454569995,0.5681511465925712,False
qwen,5,2026650,272.1770256967733,8,0.6550576642291434,0.6914159731810927,False
qwen,5,2026651,272.2044136883979,23,0.7212676036496987,0.7614375154368648,False
qwen,5,2026652,272.20660938444803,10,0.7063697050488132,0.7709886559846542,False
qwen,5,2026653,272.1748072986255,8,0.6788458773594402,0.705769731031651,False
qwen,5,2026654,272.19918992742043,7,0.6607645776714798,0.698617473040239,False
qwen,5,2026655,272.16824485361246,14,0.6280495989008565,0.7181186166116845,False
qwen,5,2026656,272.198704401461,10,0.6976578605806596,0.7078630596638087,False
qwen,5,2026657,272.0057586389977,10,0.5365025135560086,0.6109533924481725,False
qwen,5,2026658,272.0487378676714,8,0.7089749538032234,0.6994476940056356,False
qwen,5,2026659,272.0771994338915,7,0.6058728957497126,0.7224919126396409,False
qwen,5,2026660,272.11807374082434,8,0.6467695826601846,0.6829795331475812,False
qwen,5,2026661,272.00492487273317,7,0.5285129177958554,0.6135343678469304,False
qwen,5,2026662,272.07469224933925,5,0.6016400846085569,0.6879304983169862,False
qwen,5,2026663,272.20850103720454,13,0.9799115152473328,0.9692420482656148,False
qwen,5,2026664,272.19929991448726,5,0.6691128729536998,0.6896655901422838,False
qwen,5,2026665,272.1655576036695,5,0.6877707913984706,0.7428200412526365,False
qwen,5,2026666,272.05962370144306,6,0.48463686105581816,0.5556339520288316,False
qwen,5,2026667,272.17312227313073,8,0.7616321653264588,0.7319332211295176,False
qwen,5,2026668,272.19884688936054,9,0.695825430117968,0.7009635097639239,False
qwen,5,2026669,272.1057758629262,9,0.6433799175084568,0.6595583914119441,False
qwen,5,2026670,272.0367798442498,7,0.5306194081321159,0.605090564183141,False
qwen,5,2026671,272.20655415119603,8,0.6859648531943708,0.728880861450129,False
qwen,5,2026672,272.18962671523826,10,0.8319413910063259,0.8146796239970868,False
qwen,5,2026673,272.0249675630639,8,0.5966286215971887,0.6521904990512772,False
qwen,5,2026674,272.1491982181818,8,0.6334876984888121,0.6843370005298576,False
qwen,5,2026675,272.1959678100611,5,0.6432249114754884,0.7211107438177289,False
qwen,5,2026676,272.1748072986255,11,0.6788458773594402,0.705769731031651,False
qwen,5,2026677,272.1953379144829,16,0.6884043106151015,0.7002471417326837,False
qwen,5,2026678,272.1771142317672,13,0.634385043548941,0.6984006106221996,False
qwen,5,2026679,272.17141041058676,14,0.6327380377472327,0.7090211888994933,False
qwen,5,2026680,272.1013386348719,8,0.6364840018654216,0.6817704538187592,False
qwen,5,2026681,272.1660345218135,18,0.7630460838738085,0.7409679362531812,False
qwen,5,2026682,272.1953379144829,24,0.6884043106151015,0.7002471417326837,False
qwen,5,2026683,272.1486456038491,14,0.5716864774750503,0.6551138570693644,False
qwen,5,2026684,272.1378854312425,14,0.7193397330123221,0.7081180358555028,False
qwen,5,2026685,272.1860692849003,6,0.637783450349844,0.6666304594662114,False
qwen,5,2026686,272.20517882166155,10,0.8902695670092008,0.8921668432804045,False
qwen,5,2026687,272.187831495635,13,0.6517624635849216,0.666900175552043,False
qwen,5,2026688,272.0810575059625,20,0.7603074997540236,0.7433354659048492,False
qwen,5,2026689,272.16342111180154,5,0.6206800287896388,0.6987509213380564,False
qwen,5,2026690,272.0994577054313,8,0.5437196985921653,0.6057964208911027,False
qwen,5,2026691,272.1732044258552,5,0.6113631864740149,0.69218218241621,False
qwen,6,2026692,272.2723075437827,11,0.8824096021141856,0.8458737446060773,False
qwen,6,2026693,272.1781512425602,14,0.7724023596247362,0.746929434687186,False
qwen,6,2026694,272.3420919129881,11,0.8432006606059391,0.8288680124945945,False
qwen,6,2026695,272.25414864824006,8,0.7648292749772332,0.7218453104337008,False
qwen,6,2026696,272.1187877796279,7,0.7115722692283286,0.6922606973859137,False
qwen,6,2026697,272.3482473008196,21,0.767421894504265,0.7878871356762112,False
qwen,6,2026698,272.2309197142993,9,0.7541454998705345,0.7401910521694302,False
qwen,6,2026699,272.2628331304794,7,0.8676525884734262,0.8251715848589957,False
qwen,6,2026700,272.2697511242908,15,0.7308402025971366,0.6950279493603638,False
qwen,6,2026701,272.26405002807303,9,0.7199731473909711,0.7188835010436465,False
qwen,6,2026702,272.2399347482367,9,0.6990882667732505,0.6965794313571216,False
qwen,6,2026703,272.19899095233905,29,0.77644949485483,0.7439521330469231,False
qwen,6,2026704,272.26365519885337,12,0.6836529325849123,0.6686331784674131,False
qwen,6,2026705,272.2418337087915,9,0.6783493313612319,0.6623156620745984,False
qwen,6,2026706,272.33827144629413,8,0.9531607125274024,0.9180117704634356,False
qwen,6,2026707,272.3402746367027,14,0.886998736938841,0.8587880323986046,False
qwen,6,2026708,272.28109988198025,11,0.6386520395029641,0.7091606941062055,False
qwen,6,2026709,272.28504477638637,16,0.7761303892898823,0.7542114906563319,False
qwen,6,2026710,272.3538578904973,12,1.0,1.0,True
qwen,6,2026711,272.21061133782916,18,0.7313778791975334,0.7108546415726154,False
qwen,6,2026712,272.2669613492443,5,0.6935347948020579,0.680835045075101,False
qwen,6,2026713,272.2392548126683,4,0.718589872441974,0.7417571590491099,False
qwen,6,2026714,272.230706629246,9,0.7505624669948023,0.7360848020408556,False
qwen,6,2026715,272.2774499419101,10,0.7900375260270261,0.7770541801790926,False
qwen,6,2026716,272.3391768172164,10,0.9454709764699357,0.9073014944352581,False
qwen,6,2026717,272.27530294556584,6,0.7123682603869776,0.7329209423417343,False
qwen,6,2026718,272.32209605964476,17,0.8276290837753018,0.7843798216834926,False
qwen,6,2026719,272.3379538999545,7,0.9356125303416174,0.8948415634208406,False
qwen,6,2026720,272.2257825036454,7,0.6025427589514335,0.6047337745282326,False
qwen,6,2026721,272.33864282008517,14,0.947416250109824,0.9072860777390851,False
qwen,6,2026722,272.3465714944606,7,0.7923001570556436,0.7878100731494795,False
qwen,6,2026723,272.2797699392561,7,0.7041891361448264,0.680626744922767,False
qwen,6,2026724,272.2322354699622,4,0.6766865402977625,0.691758865808334,False
qwen,6,2026725,272.3391438193124,14,0.9305858537740652,0.8995395828345367,False
qwen,6,2026726,272.2486958692697,24,0.9036667636367557,0.8647217504889849,False
qwen,6,2026727,272.30055087392265,10,0.6450509933589325,0.7509480481764691,False
qwen,6,2026728,272.35211705389554,14,0.9806829680080545,0.967378301877233,False
qwen,6,2026729,272.20186634585104,14,0.703762868689281,0.7237713326379803,False
qwen,6,2026730,272.2658843595574,10,0.7618443625238898,0.7737019597713122,False
qwen,6,2026731,272.35129761757105,18,0.8854139274786822,0.9016227385892364,False
qwen,6,2026732,272.34528137206706,19,0.9521715215037025,0.9207080907557115,False
qwen,6,2026733,272.22398597858455,4,0.7134359091714453,0.7359069997515086,False
qwen,6,2026734,272.2478630854994,6,0.7027468033685359,0.7266739062879327,False
qwen,6,2026735,272.2557391712447,22,0.7007260668985463,0.7011539973932077,False
qwen,6,2026736,272.33994802544896,8,0.8938278386141351,0.8449456604756462,False
qwen,6,2026737,272.33071457018673,7,0.9337808630461283,0.8943528310672476,False
qwen,6,2026738,272.304120691348,14,0.7754699380334565,0.7261828988036748,False
qwen,6,2026739,272.33092202839543,28,0.8902550559883001,0.8462756807736768,False
qwen,6,2026740,272.33236780908373,14,0.9484879563086918,0.9172213617328163,False
qwen,6,2026741,272.28950343358883,19,0.7084936834747885,0.6719541444079876,False
qwen,6,2026742,272.2841323263666,12,0.6540771421584907,0.7083622682109469,False
qwen,6,2026743,272.22668126756366,10,0.901386749515549,0.8671727962680024,False
qwen,6,2026744,272.34476449852673,15,0.7598528464927196,0.7734932532555392,False
qwen,6,2026745,272.3475211288654,13,0.9802247612224028,0.9595456944239327,False
qwen,6,2026746,272.30770822795546,6,0.8177184431104926,0.7830467120909327,False
qwen,6,2026747,272.2827223666101,23,0.6668517550228038,0.6719237157719135,False
qwen,6,2026748,272.22003596608914,8,0.6473817949936043,0.64762154496809,False
qwen,6,2026749,272.26904993328844,8,0.7320963908626469,0.7353796435091013,False
qwen,6,2026750,272.27859650264355,10,0.6788723238427274,0.7255001189644248,False
qwen,6,2026751,272.2370525244635,9,0.6228218528025896,0.6117778518733942,False
qwen,6,2026752,272.35258120824795,18,0.963850709658185,0.9415703604896812,False
qwen,6,2026753,272.30776340671457,16,0.6328554580382221,0.7220368160236751,False
qwen,6,2026754,272.3521644222805,17,0.9686629204421771,0.9457190861578856,False
qwen,6,2026755,272.25392646909904,9,0.6895356952727086,0.7100585704810246,False
qwen,6,2026756,272.2102154116624,9,0.7057316555722044,0.7038699996957898,False
qwen,6,2026757,272.3511067893934,9,0.9560538985178599,0.9283387476532132,False
qwen,6,2026758,272.32425155848443,24,0.8422802721940263,0.799144279812706,False
qwen,6,2026759,272.24201344771416,4,0.7159143919300374,0.6933247327883549,False
qwen,6,2026760,272.2280668479542,11,0.7597449479933552,0.7493889665792688,False
qwen,6,2026761,272.32988550594513,31,0.8794946589473212,0.8281923703651897,False
qwen,6,2026762,272.27591396268656,5,0.7187778504476492,0.6975457147995642,False
qwen,6,2026763,272.2975084255367,10,0.696841070719553,0.6736311571663601,False
qwen,6,2026764,272.21084898646075,19,0.7253798430766027,0.7201077710435844,False
qwen,6,2026765,272.3520041749583,9,0.974535220004328,0.958345767244659,False
qwen,6,2026766,272.2032178950756,11,0.6879037078930264,0.6985100595875172,False
qwen,6,2026767,272.3308200890671,14,0.9395455237357386,0.9052193516237811,False
qwen,6,2026768,272.2384316040231,9,0.7175402789682239,0.737196356858594,False
qwen,6,2026769,272.1157313738797,8,0.6746741766121108,0.6735106999702144,False
qwen,6,2026770,272.3083982198722,16,0.8301731707710723,0.7971223184921246,False
qwen,6,2026771,272.22269339937594,5,0.7653668618276706,0.756259162690884,False
qwen,6,2026772,272.24301998861887,7,0.723667997246788,0.6854111088836707,False
qwen,6,2026773,272.26271682526067,15,0.6968443525600868,0.7295936847535317,False
qwen,6,2026774,272.3398437295749,10,0.9109705140826523,0.8596580360653113,False
qwen,6,2026775,272.2511299475117,9,0.7070758042315876,0.7111141624352239,False
qwen,6,2026776,272.2945257062604,9,0.7329385059866987,0.6939209877259743,False
qwen,6,2026777,272.2684001050684,7,0.7336817711540622,0.701370357183628,False
qwen,6,2026778,272.2634376910221,11,0.8287786617472719,0.7850013460839814,False
qwen,6,2026779,272.2083998593066,10,0.7037553051112989,0.6798003842594185,False
qwen,6,2026780,272.3367517336659,15,0.8602820980604972,0.8551651014336541,False
qwen,6,2026781,272.2810732434692,7,0.7193385710062968,0.7074061050840231,False
qwen,6,2026782,272.33042499175264,33,0.8833302412290545,0.8382963955485795,False
qwen,6,2026783,272.2326251014194,10,0.6163036968251215,0.6498387777565823,False
qwen,6,2026784,272.2859833052981,12,0.742423414266094,0.7590010376658576,False
qwen,6,2026785,272.2293456142336,19,0.9304717536515396,0.8926632042839017,False
qwen,6,2026786,272.2502261352571,16,0.7516532640796538,0.7098782417629969,False
qwen,6,2026787,272.20122856713033,17,0.7375809116815644,0.7102613111414666,False
qwen,6,2026788,272.3281857350633,19,0.8416783392506372,0.796664423157399,False
qwen,6,2026789,272.21676657311843,5,0.7392116282616022,0.7114826735899181,False
qwen,6,2026790,272.33813039992816,21,0.9163941423083045,0.8718259347512002,False
qwen,6,2026791,272.3395702760025,8,0.9728888315013824,0.9482057379075682,False
qwen,7,2026792,272.1652701895188,10,0.525681691185692,0.5750160680279174,False
qwen,7,2026793,272.23460380281574,8,0.6723603085968901,0.6962629170009196,False
qwen,7,2026794,272.29490889260296,11,0.739738596626943,0.7288965354773943,False
qwen,7,2026795,272.3090296998179,11,0.720595557383769,0.7474850242361977,False
qwen,7,2026796,272.35283563678183,6,0.687868421066458,0.7018820971617851,False
qwen,7,2026797,272.4206751151707,9,0.8079262474013599,0.8192039731194222,False
qwen,7,2026798,272.42519317037653,8,0.8152911980873746,0.8341870847688376,False
qwen,7,2026799,272.35835285485166,9,0.8011056959503329,0.7866677345923807,False
qwen,7,2026800,272.3613322412085,6,0.6796307798936205,0.6960280969410322,False
qwen,7,2026801,272.3187709471782,11,0.7153838837614023,0.7000196428552614,False
qwen,7,2026802,272.40742486792715,10,0.9254249773553216,0.902678102496392,False
qwen,7,2026803,272.31990540723496,9,0.6888379140503155,0.7058108083489285,False
qwen,7,2026804,272.4194692960508,12,0.8834113274141164,0.8741835039463555,False
qwen,7,2026805,272.30371196108865,7,0.6152297813384995,0.6691128203503426,False
qwen,7,2026806,272.4026238270348,15,0.786648757490974,0.7735575059207647,False
qwen,7,2026807,272.38945659260116,17,0.7700855230808497,0.7620468358124788,False
qwen,7,2026808,272.3998483828377,13,0.8274698551623858,0.8168358434215194,False
qwen,7,2026809,272.33624658687086,17,0.5926920658620133,0.6650391130709957,False
qwen,7,2026810,272.3667388645133,7,0.541522416383767,0.6451623562365324,False
qwen,7,2026811,272.3756408369599,11,0.8102890856142048,0.8018200438951861,False
qwen,7,2026812,272.42781495933804,13,0.9054234660631981,0.8567115422934067,False
qwen,7,2026813,272.4345907483292,16,0.6865130702907579,0.7536658091749537,False
qwen,7,2026814,272.3775027821097,13,0.8378699416384949,0.8384321248492194,False
qwen,7,2026815,272.391067111947,15,0.827076041500167,0.7973400473268147,False
qwen,7,2026816,272.3867439561882,14,0.8728944562963895,0.8537269199449011,False
qwen,7,2026817,272.40105479984726,12,0.9346307675160462,0.9015577150645339,False
qwen,7,2026818,272.36658765587794,5,0.7804464855177817,0.7803449939023351,False
qwen,7,2026819,272.4193045878453,9,0.8714420304576689,0.845623216117379,False
qwen,7,2026820,272.3400838095643,11,0.786009907279996,0.7536909139864462,False
qwen,7,2026821,272.4217160397113,10,0.6466822947722698,0.7605565177590631,False
qwen,7,2026822,272.39566347516154,10,0.5651133376487381,0.6859151016925422,False
qwen,7,2026823,272.3860568587129,18,0.8670549807897237,0.832201762421272,False
qwen,7,2026824,272.38492816600626,8,0.832321743058838,0.8265458797330074,False
qwen,7,2026825,272.40079758423997,18,0.7248435724512904,0.7365507746069055,False
qwen,7,2026826,272.3028269354213,9,0.6580275779771971,0.7219035625877971,False
qwen,7,2026827,272.2925754154507,13,0.6863096711482839,0.6796007153749442,False
qwen,7,2026828,272.43191043030254,31,0.8296718248977306,0.8327140548934061,False
qwen,7,2026829,272.3987744231488,13,0.8615672061515592,0.8437029495093664,False
qwen,7,2026830,272.44102642241484,9,1.0,1.0,True
qwen,7,2026831,272.3497103460664,5,0.6640296993380859,0.7125598106630456,False
qwen,7,2026832,272.4058565326135,5,0.6925651027872741,0.7084826855570471,False
qwen,7,2026833,272.33167505744643,5,0.6427774746717927,0.7114958334586493,False
qwen,7,2026834,272.32559945017783,5,0.5390085784536418,0.6175196542370658,False
qwen,7,2026835,272.42329360988003,12,0.8075948489816474,0.7838490118679089,False
qwen,7,2026836,272.40103754386206,7,0.7632641205025692,0.73665606802487,False
qwen,7,2026837,272.43185183832725,11,0.899904243017798,0.8676595384328086,False
qwen,7,2026838,272.39387233691014,14,0.8185656961415927,0.7856293790049617,False
qwen,7,2026839,272.39038411502344,7,0.7250600161982047,0.7242781468256914,False
qwen,7,2026840,272.3316308407298,6,0.6442035312495246,0.6537423783850995,False
qwen,7,2026841,272.32790588352134,6,0.6861829495304338,0.7587872782470113,False
qwen,7,2026842,272.4182749732934,10,0.8211591035704697,0.834303130784492,False
