model,lower_K,higher_K,lower_profile_id,higher_profile_id,lower_size,higher_size,overlap_count,jaccard,share_of_lower,share_of_higher,adjacent_partition_ari,adjacent_partition_nmi
qwen,6,7,Q06_E,Q07_A,102,8,0,0.0,0.0,0.0,0.8622160403222887,0.859173010100547
qwen,6,7,Q06_E,Q07_C,102,28,0,0.0,0.0,0.0,0.8622160403222887,0.859173010100547
qwen,6,7,Q06_B,Q07_B,42,93,0,0.0,0.0,0.0,0.8622160403222887,0.859173010100547
qwen,6,7,Q06_B,Q07_D,42,55,3,0.031914893617021274,0.07142857142857142,0.05454545454545454,0.8622160403222887,0.859173010100547
qwen,6,7,Q06_B,Q07_G,42,3,0,0.0,0.0,0.0,0.8622160403222887,0.859173010100547
qwen,6,7,Q06_B,Q07_F,42,43,1,0.011904761904761904,0.023809523809523808,0.023255813953488372,0.8622160403222887,0.859173010100547
qwen,6,7,Q06_B,Q07_E,42,45,36,0.7058823529411765,0.8571428571428571,0.8,0.8622160403222887,0.859173010100547
qwen,6,7,Q06_B,Q07_A,42,8,0,0.0,0.0,0.0,0.8622160403222887,0.859173010100547
qwen,6,7,Q06_B,Q07_C,42,28,2,0.029411764705882353,0.047619047619047616,0.07142857142857142,0.8622160403222887,0.859173010100547
qwen,6,7,Q06_F,Q07_B,42,93,0,0.0,0.0,0.0,0.8622160403222887,0.859173010100547
qwen,6,7,Q06_F,Q07_D,42,55,0,0.0,0.0,0.0,0.8622160403222887,0.859173010100547
qwen,6,7,Q06_F,Q07_G,42,3,0,0.0,0.0,0.0,0.8622160403222887,0.859173010100547
qwen,6,7,Q06_F,Q07_F,42,43,42,0.9767441860465116,1.0,0.9767441860465116,0.8622160403222887,0.859173010100547
qwen,6,7,Q06_F,Q07_E,42,45,0,0.0,0.0,0.0,0.8622160403222887,0.859173010100547
qwen,6,7,Q06_F,Q07_A,42,8,0,0.0,0.0,0.0,0.8622160403222887,0.859173010100547
qwen,6,7,Q06_F,Q07_C,42,28,0,0.0,0.0,0.0,0.8622160403222887,0.859173010100547
qwen,7,8,Q07_B,Q08_G,93,28,0,0.0,0.0,0.0,0.6372558436158395,0.7024368106270766
qwen,7,8,Q07_B,Q08_H,93,50,20,0.16260162601626016,0.21505376344086022,0.4,0.6372558436158395,0.7024368106270766
qwen,7,8,Q07_B,Q08_A,93,31,0,0.0,0.0,0.0,0.6372558436158395,0.7024368106270766
qwen,7,8,Q07_B,Q08_C,93,36,0,0.0,0.0,0.0,0.6372558436158395,0.7024368106270766
qwen,7,8,Q07_B,Q08_E,93,77,73,0.7525773195876289,0.7849462365591398,0.948051948051948,0.6372558436158395,0.7024368106270766
qwen,7,8,Q07_B,Q08_B,93,48,0,0.0,0.0,0.0,0.6372558436158395,0.7024368106270766
qwen,7,8,Q07_B,Q08_D,93,2,0,0.0,0.0,0.0,0.6372558436158395,0.7024368106270766
qwen,7,8,Q07_B,Q08_F,93,3,0,0.0,0.0,0.0,0.6372558436158395,0.7024368106270766
qwen,7,8,Q07_D,Q08_G,55,28,6,0.07792207792207792,0.10909090909090909,0.21428571428571427,0.6372558436158395,0.7024368106270766
qwen,7,8,Q07_D,Q08_H,55,50,0,0.0,0.0,0.0,0.6372558436158395,0.7024368106270766
qwen,7,8,Q07_D,Q08_A,55,31,1,0.011764705882352941,0.01818181818181818,0.03225806451612903,0.6372558436158395,0.7024368106270766
qwen,7,8,Q07_D,Q08_C,55,36,1,0.011111111111111112,0.01818181818181818,0.027777777777777776,0.6372558436158395,0.7024368106270766
qwen,7,8,Q07_D,Q08_E,55,77,0,0.0,0.0,0.0,0.6372558436158395,0.7024368106270766
qwen,7,8,Q07_D,Q08_B,55,48,47,0.8392857142857143,0.8545454545454545,0.9791666666666666,0.6372558436158395,0.7024368106270766
qwen,7,8,Q07_D,Q08_D,55,2,0,0.0,0.0,0.0,0.6372558436158395,0.7024368106270766
qwen,7,8,Q07_D,Q08_F,55,3,0,0.0,0.0,0.0,0.6372558436158395,0.7024368106270766
qwen,7,8,Q07_G,Q08_G,3,28,0,0.0,0.0,0.0,0.6372558436158395,0.7024368106270766
qwen,7,8,Q07_G,Q08_H,3,50,0,0.0,0.0,0.0,0.6372558436158395,0.7024368106270766
qwen,7,8,Q07_G,Q08_A,3,31,0,0.0,0.0,0.0,0.6372558436158395,0.7024368106270766
qwen,7,8,Q07_G,Q08_C,3,36,0,0.0,0.0,0.0,0.6372558436158395,0.7024368106270766
qwen,7,8,Q07_G,Q08_E,3,77,0,0.0,0.0,0.0,0.6372558436158395,0.7024368106270766
qwen,7,8,Q07_G,Q08_B,3,48,1,0.02,0.3333333333333333,0.020833333333333332,0.6372558436158395,0.7024368106270766
qwen,7,8,Q07_G,Q08_D,3,2,2,0.6666666666666666,0.6666666666666666,1.0,0.6372558436158395,0.7024368106270766
qwen,7,8,Q07_G,Q08_F,3,3,0,0.0,0.0,0.0,0.6372558436158395,0.7024368106270766
qwen,7,8,Q07_F,Q08_G,43,28,1,0.014285714285714285,0.023255813953488372,0.03571428571428571,0.6372558436158395,0.7024368106270766
qwen,7,8,Q07_F,Q08_H,43,50,8,0.09411764705882353,0.18604651162790697,0.16,0.6372558436158395,0.7024368106270766
qwen,7,8,Q07_F,Q08_A,43,31,0,0.0,0.0,0.0,0.6372558436158395,0.7024368106270766
qwen,7,8,Q07_F,Q08_C,43,36,34,0.7555555555555555,0.7906976744186046,0.9444444444444444,0.6372558436158395,0.7024368106270766
qwen,7,8,Q07_F,Q08_E,43,77,0,0.0,0.0,0.0,0.6372558436158395,0.7024368106270766
qwen,7,8,Q07_F,Q08_B,43,48,0,0.0,0.0,0.0,0.6372558436158395,0.7024368106270766
qwen,7,8,Q07_F,Q08_D,43,2,0,0.0,0.0,0.0,0.6372558436158395,0.7024368106270766
qwen,7,8,Q07_F,Q08_F,43,3,0,0.0,0.0,0.0,0.6372558436158395,0.7024368106270766
qwen,7,8,Q07_E,Q08_G,45,28,19,0.35185185185185186,0.4222222222222222,0.6785714285714286,0.6372558436158395,0.7024368106270766
qwen,7,8,Q07_E,Q08_H,45,50,22,0.3013698630136986,0.4888888888888889,0.44,0.6372558436158395,0.7024368106270766
qwen,7,8,Q07_E,Q08_A,45,31,0,0.0,0.0,0.0,0.6372558436158395,0.7024368106270766
qwen,7,8,Q07_E,Q08_C,45,36,0,0.0,0.0,0.0,0.6372558436158395,0.7024368106270766
qwen,7,8,Q07_E,Q08_E,45,77,4,0.03389830508474576,0.08888888888888889,0.05194805194805195,0.6372558436158395,0.7024368106270766
qwen,7,8,Q07_E,Q08_B,45,48,0,0.0,0.0,0.0,0.6372558436158395,0.7024368106270766
qwen,7,8,Q07_E,Q08_D,45,2,0,0.0,0.0,0.0,0.6372558436158395,0.7024368106270766
qwen,7,8,Q07_E,Q08_F,45,3,0,0.0,0.0,0.0,0.6372558436158395,0.7024368106270766
qwen,7,8,Q07_A,Q08_G,8,28,0,0.0,0.0,0.0,0.6372558436158395,0.7024368106270766
qwen,7,8,Q07_A,Q08_H,8,50,0,0.0,0.0,0.0,0.6372558436158395,0.7024368106270766
qwen,7,8,Q07_A,Q08_A,8,31,4,0.11428571428571428,0.5,0.12903225806451613,0.6372558436158395,0.7024368106270766
qwen,7,8,Q07_A,Q08_C,8,36,1,0.023255813953488372,0.125,0.027777777777777776,0.6372558436158395,0.7024368106270766
qwen,7,8,Q07_A,Q08_E,8,77,0,0.0,0.0,0.0,0.6372558436158395,0.7024368106270766
qwen,7,8,Q07_A,Q08_B,8,48,0,0.0,0.0,0.0,0.6372558436158395,0.7024368106270766
qwen,7,8,Q07_A,Q08_D,8,2,0,0.0,0.0,0.0,0.6372558436158395,0.7024368106270766
qwen,7,8,Q07_A,Q08_F,8,3,3,0.375,0.375,1.0,0.6372558436158395,0.7024368106270766
qwen,7,8,Q07_C,Q08_G,28,28,2,0.037037037037037035,0.07142857142857142,0.07142857142857142,0.6372558436158395,0.7024368106270766
qwen,7,8,Q07_C,Q08_H,28,50,0,0.0,0.0,0.0,0.6372558436158395,0.7024368106270766
qwen,7,8,Q07_C,Q08_A,28,31,26,0.7878787878787878,0.9285714285714286,0.8387096774193549,0.6372558436158395,0.7024368106270766
qwen,7,8,Q07_C,Q08_C,28,36,0,0.0,0.0,0.0,0.6372558436158395,0.7024368106270766
qwen,7,8,Q07_C,Q08_E,28,77,0,0.0,0.0,0.0,0.6372558436158395,0.7024368106270766
qwen,7,8,Q07_C,Q08_B,28,48,0,0.0,0.0,0.0,0.6372558436158395,0.7024368106270766
qwen,7,8,Q07_C,Q08_D,28,2,0,0.0,0.0,0.0,0.6372558436158395,0.7024368106270766
qwen,7,8,Q07_C,Q08_F,28,3,0,0.0,0.0,0.0,0.6372558436158395,0.7024368106270766
qwen,8,9,Q08_G,Q09_B,28,88,0,0.0,0.0,0.0,0.8110695674396122,0.8512032457256398
qwen,8,9,Q08_G,Q09_C,28,7,0,0.0,0.0,0.0,0.8110695674396122,0.8512032457256398
qwen,8,9,Q08_G,Q09_F,28,1,0,0.0,0.0,0.0,0.8110695674396122,0.8512032457256398
qwen,8,9,Q08_G,Q09_I,28,28,0,0.0,0.0,0.0,0.8110695674396122,0.8512032457256398
qwen,8,9,Q08_G,Q09_H,28,48,0,0.0,0.0,0.0,0.8110695674396122,0.8512032457256398
qwen,8,9,Q08_G,Q09_D,28,26,26,0.9285714285714286,0.9285714285714286,1.0,0.8110695674396122,0.8512032457256398
qwen,8,9,Q08_G,Q09_G,28,48,2,0.02702702702702703,0.07142857142857142,0.041666666666666664,0.8110695674396122,0.8512032457256398
qwen,8,9,Q08_G,Q09_E,28,2,0,0.0,0.0,0.0,0.8110695674396122,0.8512032457256398
qwen,8,9,Q08_G,Q09_A,28,27,0,0.0,0.0,0.0,0.8110695674396122,0.8512032457256398
qwen,8,9,Q08_H,Q09_B,50,88,11,0.08661417322834646,0.22,0.125,0.8110695674396122,0.8512032457256398
qwen,8,9,Q08_H,Q09_C,50,7,0,0.0,0.0,0.0,0.8110695674396122,0.8512032457256398
qwen,8,9,Q08_H,Q09_F,50,1,0,0.0,0.0,0.0,0.8110695674396122,0.8512032457256398
qwen,8,9,Q08_H,Q09_I,50,28,0,0.0,0.0,0.0,0.8110695674396122,0.8512032457256398
qwen,8,9,Q08_H,Q09_H,50,48,0,0.0,0.0,0.0,0.8110695674396122,0.8512032457256398
qwen,8,9,Q08_H,Q09_D,50,26,0,0.0,0.0,0.0,0.8110695674396122,0.8512032457256398
qwen,8,9,Q08_H,Q09_G,50,48,39,0.6610169491525424,0.78,0.8125,0.8110695674396122,0.8512032457256398
qwen,8,9,Q08_H,Q09_E,50,2,0,0.0,0.0,0.0,0.8110695674396122,0.8512032457256398
qwen,8,9,Q08_H,Q09_A,50,27,0,0.0,0.0,0.0,0.8110695674396122,0.8512032457256398
qwen,8,9,Q08_A,Q09_B,31,88,0,0.0,0.0,0.0,0.8110695674396122,0.8512032457256398
qwen,8,9,Q08_A,Q09_C,31,7,3,0.08571428571428572,0.0967741935483871,0.42857142857142855,0.8110695674396122,0.8512032457256398
qwen,8,9,Q08_A,Q09_F,31,1,0,0.0,0.0,0.0,0.8110695674396122,0.8512032457256398
qwen,8,9,Q08_A,Q09_I,31,28,0,0.0,0.0,0.0,0.8110695674396122,0.8512032457256398
qwen,8,9,Q08_A,Q09_H,31,48,1,0.01282051282051282,0.03225806451612903,0.020833333333333332,0.8110695674396122,0.8512032457256398
qwen,8,9,Q08_A,Q09_D,31,26,0,0.0,0.0,0.0,0.8110695674396122,0.8512032457256398
qwen,8,9,Q08_A,Q09_G,31,48,0,0.0,0.0,0.0,0.8110695674396122,0.8512032457256398
qwen,8,9,Q08_A,Q09_E,31,2,0,0.0,0.0,0.0,0.8110695674396122,0.8512032457256398
qwen,8,9,Q08_A,Q09_A,31,27,27,0.8709677419354839,0.8709677419354839,1.0,0.8110695674396122,0.8512032457256398
qwen,8,9,Q08_C,Q09_B,36,88,0,0.0,0.0,0.0,0.8110695674396122,0.8512032457256398
qwen,8,9,Q08_C,Q09_C,36,7,1,0.023809523809523808,0.027777777777777776,0.14285714285714285,0.8110695674396122,0.8512032457256398
qwen,8,9,Q08_C,Q09_F,36,1,0,0.0,0.0,0.0,0.8110695674396122,0.8512032457256398
qwen,8,9,Q08_C,Q09_I,36,28,28,0.7777777777777778,0.7777777777777778,1.0,0.8110695674396122,0.8512032457256398
qwen,8,9,Q08_C,Q09_H,36,48,0,0.0,0.0,0.0,0.8110695674396122,0.8512032457256398
qwen,8,9,Q08_C,Q09_D,36,26,0,0.0,0.0,0.0,0.8110695674396122,0.8512032457256398
qwen,8,9,Q08_C,Q09_G,36,48,7,0.09090909090909091,0.19444444444444445,0.14583333333333334,0.8110695674396122,0.8512032457256398
qwen,8,9,Q08_C,Q09_E,36,2,0,0.0,0.0,0.0,0.8110695674396122,0.8512032457256398
qwen,8,9,Q08_C,Q09_A,36,27,0,0.0,0.0,0.0,0.8110695674396122,0.8512032457256398
qwen,8,9,Q08_E,Q09_B,77,88,77,0.875,1.0,0.875,0.8110695674396122,0.8512032457256398
qwen,8,9,Q08_E,Q09_C,77,7,0,0.0,0.0,0.0,0.8110695674396122,0.8512032457256398
qwen,8,9,Q08_E,Q09_F,77,1,0,0.0,0.0,0.0,0.8110695674396122,0.8512032457256398
qwen,8,9,Q08_E,Q09_I,77,28,0,0.0,0.0,0.0,0.8110695674396122,0.8512032457256398
qwen,8,9,Q08_E,Q09_H,77,48,0,0.0,0.0,0.0,0.8110695674396122,0.8512032457256398
qwen,8,9,Q08_E,Q09_D,77,26,0,0.0,0.0,0.0,0.8110695674396122,0.8512032457256398
qwen,8,9,Q08_E,Q09_G,77,48,0,0.0,0.0,0.0,0.8110695674396122,0.8512032457256398
qwen,8,9,Q08_E,Q09_E,77,2,0,0.0,0.0,0.0,0.8110695674396122,0.8512032457256398
qwen,8,9,Q08_E,Q09_A,77,27,0,0.0,0.0,0.0,0.8110695674396122,0.8512032457256398
qwen,8,9,Q08_B,Q09_B,48,88,0,0.0,0.0,0.0,0.8110695674396122,0.8512032457256398
qwen,8,9,Q08_B,Q09_C,48,7,0,0.0,0.0,0.0,0.8110695674396122,0.8512032457256398
qwen,8,9,Q08_B,Q09_F,48,1,1,0.020833333333333332,0.020833333333333332,1.0,0.8110695674396122,0.8512032457256398
qwen,8,9,Q08_B,Q09_I,48,28,0,0.0,0.0,0.0,0.8110695674396122,0.8512032457256398
qwen,8,9,Q08_B,Q09_H,48,48,47,0.9591836734693877,0.9791666666666666,0.9791666666666666,0.8110695674396122,0.8512032457256398
qwen,8,9,Q08_B,Q09_D,48,26,0,0.0,0.0,0.0,0.8110695674396122,0.8512032457256398
qwen,8,9,Q08_B,Q09_G,48,48,0,0.0,0.0,0.0,0.8110695674396122,0.8512032457256398
qwen,8,9,Q08_B,Q09_E,48,2,0,0.0,0.0,0.0,0.8110695674396122,0.8512032457256398
qwen,8,9,Q08_B,Q09_A,48,27,0,0.0,0.0,0.0,0.8110695674396122,0.8512032457256398
qwen,8,9,Q08_D,Q09_B,2,88,0,0.0,0.0,0.0,0.8110695674396122,0.8512032457256398
qwen,8,9,Q08_D,Q09_C,2,7,0,0.0,0.0,0.0,0.8110695674396122,0.8512032457256398
qwen,8,9,Q08_D,Q09_F,2,1,0,0.0,0.0,0.0,0.8110695674396122,0.8512032457256398
qwen,8,9,Q08_D,Q09_I,2,28,0,0.0,0.0,0.0,0.8110695674396122,0.8512032457256398
qwen,8,9,Q08_D,Q09_H,2,48,0,0.0,0.0,0.0,0.8110695674396122,0.8512032457256398
qwen,8,9,Q08_D,Q09_D,2,26,0,0.0,0.0,0.0,0.8110695674396122,0.8512032457256398
qwen,8,9,Q08_D,Q09_G,2,48,0,0.0,0.0,0.0,0.8110695674396122,0.8512032457256398
qwen,8,9,Q08_D,Q09_E,2,2,2,1.0,1.0,1.0,0.8110695674396122,0.8512032457256398
qwen,8,9,Q08_D,Q09_A,2,27,0,0.0,0.0,0.0,0.8110695674396122,0.8512032457256398
qwen,8,9,Q08_F,Q09_B,3,88,0,0.0,0.0,0.0,0.8110695674396122,0.8512032457256398
qwen,8,9,Q08_F,Q09_C,3,7,3,0.42857142857142855,1.0,0.42857142857142855,0.8110695674396122,0.8512032457256398
qwen,8,9,Q08_F,Q09_F,3,1,0,0.0,0.0,0.0,0.8110695674396122,0.8512032457256398
qwen,8,9,Q08_F,Q09_I,3,28,0,0.0,0.0,0.0,0.8110695674396122,0.8512032457256398
qwen,8,9,Q08_F,Q09_H,3,48,0,0.0,0.0,0.0,0.8110695674396122,0.8512032457256398
qwen,8,9,Q08_F,Q09_D,3,26,0,0.0,0.0,0.0,0.8110695674396122,0.8512032457256398
qwen,8,9,Q08_F,Q09_G,3,48,0,0.0,0.0,0.0,0.8110695674396122,0.8512032457256398
qwen,8,9,Q08_F,Q09_E,3,2,0,0.0,0.0,0.0,0.8110695674396122,0.8512032457256398
qwen,8,9,Q08_F,Q09_A,3,27,0,0.0,0.0,0.0,0.8110695674396122,0.8512032457256398
qwen,9,10,Q09_B,Q10_H,88,82,82,0.9318181818181818,0.9318181818181818,1.0,0.7728990291918504,0.7830896900230886
qwen,9,10,Q09_B,Q10_B,88,13,0,0.0,0.0,0.0,0.7728990291918504,0.7830896900230886
qwen,9,10,Q09_B,Q10_F,88,2,0,0.0,0.0,0.0,0.7728990291918504,0.7830896900230886
qwen,9,10,Q09_B,Q10_E,88,30,1,0.008547008547008548,0.011363636363636364,0.03333333333333333,0.7728990291918504,0.7830896900230886
qwen,9,10,Q09_B,Q10_G,88,3,0,0.0,0.0,0.0,0.7728990291918504,0.7830896900230886
qwen,9,10,Q09_B,Q10_I,88,10,0,0.0,0.0,0.0,0.7728990291918504,0.7830896900230886
qwen,9,10,Q09_B,Q10_A,88,35,0,0.0,0.0,0.0,0.7728990291918504,0.7830896900230886
qwen,9,10,Q09_B,Q10_C,88,42,5,0.04,0.056818181818181816,0.11904761904761904,0.7728990291918504,0.7830896900230886
qwen,9,10,Q09_B,Q10_D,88,21,0,0.0,0.0,0.0,0.7728990291918504,0.7830896900230886
qwen,9,10,Q09_B,Q10_J,88,37,0,0.0,0.0,0.0,0.7728990291918504,0.7830896900230886
qwen,9,10,Q09_C,Q10_H,7,82,0,0.0,0.0,0.0,0.7728990291918504,0.7830896900230886
qwen,9,10,Q09_C,Q10_B,7,13,0,0.0,0.0,0.0,0.7728990291918504,0.7830896900230886
