persona,component,retained,consensus_score,qwen_score,llama_score,gemma_score,heldout_qwen_score,heldout_llama_score,heldout_gemma_score,supported_consensus_axis
technologist,C4,True,0.0829482419730441,1.3963309237706287,1.1999281431473363,1.3969722445598869,1.3333175777712116,1.1384767238475313,1.3257768450638228,True
teenager,C4,True,-0.0074324005064465,-0.4250921642501821,-0.2832156267022432,0.350187752426467,-0.4947105552729532,-0.3985857310887254,0.2796319893362411,True
theorist,C4,True,0.0700656769389222,1.3022020336046982,0.9626860567031016,1.1090666575069472,1.2564258552390617,0.8743057458914457,1.0242119731864754,True
therapist,C4,True,-0.0057354258336967,0.1316928033615771,0.2940708891638099,-0.7031750974113705,0.042790660028986,0.1975422450277604,-0.8315999396321114,True
toddler,C4,True,-0.1829015115175154,-2.204300350304878,-3.384141899167262,-3.2078280820903613,-1.9815815711472484,-3.208385819919846,-2.987888959590573,True
traditionalist,C4,True,-0.1705949929373231,-2.3817689654002665,-3.123039723992543,-2.7013666355858854,-2.4572490979668884,-3.2345082001476984,-2.766162453812562,True
trainer,C4,True,0.0030811128908097,0.2894537069051745,-0.189818903328884,0.0513081074653478,0.2301895013981164,-0.2249526392329047,0.0342871657063167,True
translator,C4,True,-0.0373496160361733,-1.9732031790094124,0.222226741452681,-0.0583048866945601,-1.8526267355095205,0.2438662770606735,0.019600461119393,True
tree,C4,True,-0.0575353453098714,-1.001285082724118,-0.8324110204709452,-0.9362819802523058,-0.9042151176750431,-0.6907514564943416,-0.8782377006456408,True
trickster,C4,True,0.0974167767016879,1.4148261959693351,2.155855809570012,1.1132850213104917,1.378912395290454,2.160456571709832,1.065385006350556,True
tulpa,C4,True,0.0176095027111321,0.4641448640449007,0.6314177768932024,-0.249405946441819,0.4295312449972751,0.6565260017030172,-0.250444526814826,True
tutor,C4,True,0.0040764359349774,0.1099488592768543,0.0920553955279856,-0.0057723824484534,0.1474083873674125,0.1036705269306679,-0.0378431418768689,True
validator,C4,True,-0.0414952044489039,-0.6632745660111941,-0.7132924549890997,-0.6201804049120132,-0.624437414299554,-0.6836665841110566,-0.5474242649530081,True
vampire,C4,True,-0.0531331801040496,-1.154366041489916,-0.8804047426177587,-0.5236556138022167,-1.2179019846446302,-1.0148585136541792,-0.6188952263565106,True
vegan,C4,True,0.0187835945452953,0.0616346214785459,0.3575574334410328,0.4833188590187818,0.1106820522330146,0.5430310862593664,0.636803112454084,True
veteran,C4,True,-0.0278014643202367,-0.5982565462317944,-0.2601943453544355,-0.4814646995690242,-0.5283387082047685,-0.1795282334682622,-0.3964057726105967,True
veterinarian,C4,True,-0.0522733642928448,-1.087410099422477,-0.5966468787761545,-0.8344447261408091,-1.080287576785472,-0.604337108885308,-0.7788427573697934,True
vigilante,C4,True,0.0010413856554453,-0.0306393823297853,0.0715444803299951,0.008641747839317,-0.2460268838205405,-0.0460556790172061,-0.11840930241887,True
virtuoso,C4,True,0.0385972912806511,0.8372587776858722,0.395018078586792,0.6277708819375893,0.8108959522075937,0.3623764912364403,0.5456516947798726,True
virus,C4,True,-0.0148290073860284,-0.3971223393329517,0.1896241454002504,-0.5096488878260632,-0.3621826579707042,0.190998462843221,-0.5323007241748072,True
visionary,C4,True,0.1508601576071532,2.49933996284741,2.131932606075511,2.6314504632910745,2.2362431577917543,1.9543527955295443,2.4051942889387328,True
void,C4,True,-0.0517529038089004,-0.4643555976149101,-1.1891739023219128,-0.8331949584539153,-0.5129696944035299,-1.4060617421472077,-1.0141385731229375,True
wanderer,C4,True,0.0367997960822303,0.2915805018957175,0.927364090088976,0.5485823540250963,0.2857813012005843,0.9971819672091756,0.6048833444002415,True
warrior,C4,True,-0.059590774606159,-1.1623433266589875,-0.9309233442162818,-0.7758286237150133,-1.3460118320927457,-1.0851835082553365,-0.9375321663559416,True
whale,C4,True,-0.0332880683030069,-0.2649069756597698,-0.3604767270677116,-0.9765058265534514,-0.1460732349353533,-0.2441876045489787,-0.9233636427971156,True
widow,C4,True,-0.0118407724446174,-0.2301017067034262,-0.0716252423196688,-0.2690799035729644,-0.2859946718121614,-0.0269635004360909,-0.2747840438821672,True
wind,C4,True,-0.0298730388340298,-0.7373421920564447,-0.1543693893475373,-0.5492876910259277,-0.9225748026166856,-0.3030328893198932,-0.7136679899257989,True
witch,C4,True,-0.0212405339518966,-0.5222476250962058,-0.3343360385907598,-0.1665742447358059,-0.7357353724969571,-0.5615340630186193,-0.3191384312927158,True
witness,C4,True,-0.0394326611125119,-0.933279746309458,-0.5934334033584687,-0.3727607092823475,-0.8971194533663193,-0.5800860774572997,-0.3245391067327264,True
workaholic,C4,True,-0.0594819692454131,-0.5693667114352292,-1.2820659759028323,-1.0073789057173472,-0.4914743205264804,-1.1251505755182916,-1.0415456876612077,True
wraith,C4,True,-0.049519916666085,-0.9218507008435678,-0.7142390033807249,-0.7482938125228726,-0.8486157486687436,-0.6607998686482536,-0.6630252852489832,True
writer,C4,True,0.0413577296993094,0.4934956106191204,0.5623094679549225,0.9344705462810964,0.4358930141113739,0.4880562530665136,0.8973949602226536,True
zealot,C4,True,-0.1059998561327442,-1.593845593075655,-1.4248542569853475,-2.0840453156534715,-1.4535062301774424,-1.1161020337609195,-2.0483316383386763,True
zeitgeist,C4,True,0.1187290743801608,2.352011319295809,1.4263744133225809,1.9409037889493577,2.4070291221305062,1.4200619924213125,1.9189365362150193,True
aberration,C5,True,-0.0654909820986391,-0.8258758539599552,-1.074126087505595,-1.270893972034955,-0.8000815336105227,-0.9258193377913428,-1.22792333781559,True
absurdist,C5,True,-0.0981644348824019,-1.6619716021866309,-1.508375420788627,-1.596844383713794,-1.5910273759525395,-1.29116406736375,-1.411666318928121,True
accountant,C5,True,0.0024946376463741,0.1471023090963305,0.1721093702637978,-0.2036751893858271,0.1761787745227466,0.1842035835708458,-0.2323183177988484,True
activist,C5,True,0.1330482159075698,2.4738494929012376,1.7672147629335733,2.2405951508225286,2.1869953558760296,1.490830588329675,2.0172776138274178,True
actor,C5,True,-0.0225584666796167,-0.5552314424179987,0.0801409647089468,-0.6484795421314001,-0.5615418695172296,0.120708659431069,-0.6741913093287732,True
addict,C5,True,0.0454075019352762,0.7321847649883758,0.4836933716861634,1.0008620071205767,1.043437801816205,0.5924086667362312,1.3606751778631152,True
adolescent,C5,True,-0.0237258092227914,-0.4138123353771247,-0.6121329096269227,-0.1122365193129559,-0.2242202676746614,-0.3873897200168104,-0.0161091614152502,True
advocate,C5,True,0.1257801552303549,2.274145966040431,1.6967709645427878,2.153872585590745,2.1248220231203456,1.5770971075732951,1.973077137988383,True
alien,C5,True,-0.1183935071875401,-1.968013011419903,-1.673252037445173,-2.1159988145538455,-1.9032254197450869,-1.6268488186436545,-2.050641754479116,True
altruist,C5,True,0.0891454735254542,1.495955647892787,1.2656450152212375,1.5733345920243629,1.737612841310088,1.4723021793853508,1.7613972172146106,True
amateur,C5,True,-0.04823734158831,-1.1309135373891703,-0.6551731473617538,-0.5677194254166442,-1.2193203946601343,-0.8482275018828779,-0.7414959810720648,True
ambassador,C5,True,0.0552340251032434,1.0667853724421903,0.5918745789069069,1.0411195053705482,1.115550681063065,0.6811559303098028,1.0533389164795564,True
amnesiac,C5,True,-0.0923589268385144,-1.7036819788844844,-1.7784781368217208,-0.9851924415062836,-1.3954337120143538,-1.66341797697186,-0.7148416819358773,True
analyst,C5,True,-0.0043412642134607,-0.1412951961854493,-0.1225405080698519,0.0548710136110505,-0.1143410328296181,-0.0741155876947639,0.0705235799025436,True
anarchist,C5,True,0.0739773992401904,0.9064183878736476,1.1545887582340972,1.5236323954365405,0.5955990280765538,0.7087197131288129,1.1932789962065604,True
ancient,C5,True,-0.008567657318824,-0.060328891467539,-0.1027413794541337,-0.2529751941969723,-0.0573849411164314,-0.0912344333799078,-0.2087453851344599,True
angel,C5,True,0.0581892091625987,1.020473591152545,0.784339669481748,1.028079909839375,1.2773864689603671,0.9901336314465934,1.322872885438953,True
anthropologist,C5,True,-0.0991408314409074,-1.9608406976642976,-1.316562886795364,-1.5547670977368608,-1.9631953187575255,-1.3227360388448708,-1.550520225973853,True
archaeologist,C5,True,-0.0726745567227908,-1.4682449218798177,-0.8081432544448733,-1.2754647255599976,-1.450609344149924,-0.827832419324178,-1.3332430328910807,True
architect,C5,True,0.0151944449854513,0.1486004222591787,0.2803536716972901,0.3040650421453886,0.2156876726188875,0.3404864827495844,0.4106358662228495,True
archivist,C5,True,-0.0422914258714423,-0.7971904147305694,-0.44901903727538,-0.8207974090986115,-0.8750717227802527,-0.4959882312161504,-0.8647905709941889,True
artisan,C5,True,0.0088218386417631,0.1908980443367737,0.1535727747088666,0.0837394043868703,0.0486049292192574,0.0729380047169765,0.0054634232524913,True
ascetic,C5,True,0.051514790146632,0.7791257476675157,1.0241405366446197,0.6832018041777201,0.7080551003066837,0.951231943425382,0.6528807952876574,True
assistant,C5,True,0.020752422460901,0.1339903915980285,0.3693824084792289,0.4971775927454692,0.166285811357399,0.4115319318531409,0.5351680501484348,True
auctioneer,C5,True,0.026865931926809,0.5404827175241581,0.461468585964068,0.3016565560032807,0.5531582214819774,0.478076151592502,0.2475960165657323,True
auditor,C5,True,0.0021546376486207,0.1116621330280158,0.2300184193323629,-0.24688688927622,-0.0064099390521604,0.1123677653501177,-0.3148772906282588,True
avatar,C5,True,0.0306865722990327,0.4213383641382138,0.4531846225447752,0.6148121695265328,0.4685584271950352,0.5014086683179957,0.7605240740405634,True
bard,C5,True,-0.0112501254849404,-0.4380706011206422,-0.1616109616224928,0.0477385996935147,-0.41340067102677,-0.0742888123373439,0.1983809138238447,True
bartender,C5,True,-0.0373942745149597,-0.603234360507638,-0.3222532747908742,-0.9044453062214848,-0.7031823510466331,-0.3853878704064695,-1.0812165432596308,True
biologist,C5,True,-0.057537161644452,-1.146776939056911,-0.78865430254126,-0.8677166375362926,-1.011684756254751,-0.7229637308297128,-0.8096273762585106,True
blogger,C5,True,0.0275387002826956,0.3006345978104073,0.7255462014410382,0.2904547832937947,0.3886085608036192,0.814122275700958,0.1892323164906742,True
bohemian,C5,True,0.0030074485202412,-0.2903764663463746,0.4855724183307051,-0.0812845772289136,-0.1958217235076867,0.6410058869376317,0.0698531880554726,True
builder,C5,True,0.0679610433295159,1.1548321898077516,1.1311057928495112,1.009557499504764,1.0925981267415903,1.2098411116561922,1.0958392539691584,True
caregiver,C5,True,0.0200331140077438,0.5417856616567353,0.0602434265115722,0.38916260121015,1.007495849045337,0.4789790945878909,0.9040656626313928,True
cartographer,C5,True,-0.0414665091123905,-0.7225978497132391,-0.492706741639263,-0.807181665004517,-0.7842962147579395,-0.5238199878737357,-0.8557549722147805,True
caveman,C5,True,0.093077362998546,1.56250122051813,1.105303504036845,1.8707958108834783,1.644106065888566,0.9687457254535866,2.2085126055898057,True
celebrity,C5,True,0.0512455985877706,0.9659896137349154,0.8592362744978532,0.6612603799160519,1.17406282855918,1.0461857487222863,0.8562534318003664,True
chameleon,C5,True,-0.0928656358679629,-0.8521542009664275,-1.6766786771410842,-1.9522433132965784,-0.8584679525532651,-1.6957349295992643,-1.9030620567455123,True
chef,C5,True,0.0078315967366608,-0.0167694380094703,0.45220299507835,-0.0772137946749854,0.0529778393260023,0.4561401267866309,-0.0900885560023746,True
chemist,C5,True,-0.0618009837226327,-1.1142329846736296,-0.8691329437662393,-1.0238910730657709,-1.0667478848742904,-0.8311107171812953,-1.0086984277920434,True
chimera,C5,True,-0.0310997168523068,-0.2878669359284578,-0.8937733729727828,-0.29992884739292,-0.2029136406616871,-0.9439329111733216,-0.1498457223990907,True
coach,C5,True,0.0507481163414162,1.1393510503543784,0.7074455783119875,0.6274708319049688,1.0123724159935552,0.6220691684406561,0.5400299911623831,True
collaborator,C5,True,0.0030805470544871,0.2954441994242772,-0.1677874571633928,0.0392049188393429,0.3522880658822923,-0.1372384654856055,0.070648560121728,True
collector,C5,True,-0.0282676830923837,-0.7247224749513966,-0.122582594744787,-0.5483536387247836,-0.8346302965877705,-0.1718256922982039,-0.6124798460591452,True
comedian,C5,True,-0.0597393419703011,-0.8577278691395183,-0.7070151447003838,-1.3454787332012987,-1.339484948018648,-1.0646152816981085,-1.7801510898723547,True
competitor,C5,True,0.1719356518200714,2.7151515997389204,2.8633787341063015,2.7545616066385787,3.0233958107058245,3.2602248427696607,3.2152266481245144,True
composer,C5,True,-0.0474774871876019,-1.091314659628753,-0.6256666298649044,-0.6004166137431869,-0.9755987814701466,-0.5653540899451043,-0.4406360090483465,True
conservator,C5,True,-0.0258413436489458,-0.4111705762022431,-0.4403807244479562,-0.4003682890148647,-0.508991815143158,-0.5061520180963479,-0.466030391527689,True
consultant,C5,True,0.0275444024463782,0.5076831593590094,0.3400158513331691,0.4955709376300574,0.572502404908623,0.4292578990635318,0.6057426174748889,True
contrarian,C5,True,-0.0125034576371701,-0.4817298185422433,-0.4302456918383893,0.3130869760893697,-0.0552156637714305,-0.0257929499003962,0.8093646908407316,True
coordinator,C5,True,0.0334942228072294,0.7115634481580145,0.45238427914564,0.4691209135991423,0.7988758286694874,0.5061447378309244,0.5646467560021905,True
coral_reef,C5,True,-0.0152597877675698,-0.186790217725766,-0.324082756851996,-0.2235991007717807,-0.147477345552724,-0.2913393419737393,-0.1807824407634651,True
cosmopolitan,C5,True,-0.0347306296124307,-0.7444810884272819,-0.487710655402362,-0.460219740238208,-0.7747083268873213,-0.4798750506597087,-0.4827594314733039,True
counselor,C5,True,-0.0210110326587785,-0.1323766634608053,-0.5062070318973845,-0.3667509676717791,-0.0953059424289775,-0.481078996427662,-0.41641258224552,True
criminal,C5,True,0.0396477506883436,0.6103858806647683,0.5349127107700079,0.7831924864739559,0.2434184036958713,0.2348153104726208,0.4360989915260775,True
critic,C5,True,-0.0287439308743506,-0.7569458342174583,-0.1845983364996222,-0.4745741118075151,-0.7541383468920962,-0.1833522491527506,-0.5063056432818639,True
crystalline,C5,True,-0.0706152687379181,-1.156975785595049,-0.8827538161395869,-1.4004682894240097,-1.2663094313886183,-1.1247666682448485,-1.5624300077829016,True
curator,C5,True,-0.0262676945539166,-0.4571173731023994,-0.3230039005991768,-0.500418476609986,-0.5442575603870028,-0.3461145670772767,-0.6359705204957209,True
cyborg,C5,True,-0.0279917457498369,-0.3166965963362222,-0.624911410317347,-0.4033964744746234,-0.2429525862666979,-0.5911544800494812,-0.3720477515867756,True
cynic,C5,True,0.0213201867777078,-0.1238218828556548,0.857862504497598,0.2610914242683541,-0.0125068454762653,0.9744876876146902,0.2517140579338379,True
daredevil,C5,True,0.0965313953815084,1.3114830690787922,1.95005940671728,1.3929920266985674,1.5951340525971862,2.350247181768103,1.6574390576208335,True
debugger,C5,True,-0.0128011098190391,-0.1736612861493657,-0.0499825761993378,-0.4056132856127997,-0.1000043548354431,-0.0073456435389552,-0.4034291008780346,True
demon,C5,True,-0.0358980531931919,-0.3749922212409061,-0.859085022997538,-0.4868798947819255,-0.4130783324627058,-0.9356858183873064,-0.5735961491857199,True
designer,C5,True,0.0124592544780864,0.1388601906455028,0.2340979953013929,0.2282057684738309,0.2869146168841409,0.3289863483220604,0.356526490057156,True
destroyer,C5,True,0.0904953281956073,1.7283064032894595,1.2834342588416754,1.3931071163653064,2.0799520952757033,1.4782794796371417,1.6344119982020902,True
detective,C5,True,-0.0192829877847224,-0.3324286244302481,-0.118905730460119,-0.4954521986259719,-0.4217650567193933,-0.1805596449318627,-0.5511503581156596,True
devils_advocate,C5,True,-0.0787649761062722,-1.111436771594992,-1.8822634872315689,-0.7882287151029824,-0.7609428683925299,-1.530614097192471,-0.2991395217247219,True
dilettante,C5,True,-0.1629405943045444,-2.457114429942862,-2.765913936415924,-2.668771118790871,-2.526746491725566,-2.794602870798771,-2.9005268101305637,True
dispatcher,C5,True,0.0189723002230587,0.4462570889107324,0.3082749730015984,0.1683611337041864,0.5573855516280047,0.4139748089463244,0.2454104177469397,True
divorcee,C5,True,0.0262010428685211,0.0996116688936195,0.5934474578365713,0.5614758837946477,-0.1266540767385955,0.4229438782196662,0.3572612050782137,True
doctor,C5,True,0.0057303621071256,0.1600019428586534,0.1700450204334898,-0.0552266019880263,0.1114687060813912,0.1335303358103211,-0.109891964947164,True
dreamer,C5,True,-0.0345727510052992,-0.733666531161152,-0.2156231745057895,-0.750829810827886,-0.7331208229277465,-0.2391496437800905,-0.7697680139093757,True
echo,C5,True,-0.0283019564945854,-0.3502278611983485,-0.7042029652919838,-0.3019098382819123,-0.3813047905341774,-0.6869223302253785,-0.302030001603525,True
economist,C5,True,-0.0298925944054296,-0.6198008521149345,-0.3930393636710513,-0.444936462355363,-0.6303077709152198,-0.4088241320630369,-0.4704895588771255,True
ecosystem,C5,True,0.0068927586165295,0.427374231176353,-0.0675266414570524,-0.0089066066150564,0.4032303405915564,-0.1260643220793306,-0.0374554786360048,True
editor,C5,True,-0.0214213843307116,-0.339717007427363,0.0168912323665766,-0.7369481785303851,-0.4979914419440813,-0.0534352009838377,-0.8883190289439868,True
egregore,C5,True,-0.0081615559166868,-0.208999944613382,-0.4151170690957444,0.2430416545362273,-0.2393401503122438,-0.4327017840499231,0.1880756280206392,True
elder,C5,True,0.0343221832278949,0.4038261849436334,0.8740640315034612,0.3653891288924155,0.2934327012809436,0.7147577543996799,0.2317742581270694,True
eldritch,C5,True,-0.1027808927516115,-1.0160294475666327,-1.9942192029733192,-1.9427475471892657,-1.026213220350241,-1.8481547933979392,-1.9070675069893712,True
emissary,C5,True,0.0031965608872518,0.0697076770593553,-0.2262473101455102,0.3279535279820402,0.129629142923799,-0.1708984553583217,0.3956081071847289,True
empath,C5,True,0.001279415614649,0.0529992763539964,-0.3763519905808912,0.4089302340972131,-0.1724715647637496,-0.6601407720616159,0.2690749003601194,True
engineer,C5,True,0.0027395941570216,0.0403753971529241,-0.0918438141200892,0.1921097372550578,0.1609222549843109,0.0378522619731113,0.3190236327848462,True
entrepreneur,C5,True,0.0923435974475046,1.7742008291804736,1.3330331573620966,1.386442397255511,1.4252075738669834,1.1408742017697742,1.1158873721923883,True
evaluator,C5,True,-0.006318020649712,-0.2055841497401796,-0.022390935706538,-0.0851245725685103,-0.3342965092874257,-0.1443880226080435,-0.225947030537248,True
evangelist,C5,True,0.1606852068642641,2.616091374834125,2.6401896063212105,2.5351790958750806,2.2020726492021767,2.328628276582187,2.2141208725438566,True
examiner,C5,True,-0.0135442962086316,-0.1563869317891827,0.1315090501585901,-0.6509894448711445,-0.0553452972409673,0.296147790136068,-0.5488242550353107,True
exile,C5,True,0.0102216014998916,0.1343921607954588,-0.0090553400293277,0.379856797416867,0.4103548422691039,0.3227738321139033,0.5663401816918324,True
expatriate,C5,True,-0.0278285644499704,-0.7514135717334157,-0.2362196580301656,-0.380446201068431,-0.6716219469567271,-0.1652059833300722,-0.2804480002454999,True
facilitator,C5,True,-0.025883904110839,-0.0783494072927412,-0.5276133127317331,-0.6363657766142958,-0.0527570355552455,-0.4987332482028682,-0.6353490106649572,True
familiar,C5,True,-0.0180494911732949,-0.2928350523738895,-0.3787730363272219,-0.1988359516997401,-0.2293186604065648,-0.2815846074608316,-0.1499581654582457,True
fixer,C5,True,-0.001950928999399,0.2990442244925064,-0.2995281579820023,-0.0720881658521926,0.7252324131637692,-0.0608425300687775,0.373646857831682,True
flaneur,C5,True,-0.0799052584060509,-1.676871774350909,-1.0266381018593589,-1.1950259122736713,-1.751178521865269,-1.059012181103427,-1.1690734148867752,True
fool,C5,True,-0.1279409990834238,-1.8929197648084413,-2.303005880958043,-1.992429176338684,-1.961614786249347,-2.2396942361388033,-1.8491820042645917,True
forecaster,C5,True,-0.0039934708789879,-0.1690252969061375,0.0135532230623891,-0.0448086403222964,-0.0697023354838896,0.0999188758317833,0.0686911600767638,True
futurist,C5,True,-0.0073692136952515,-0.2941501630145994,0.0232633183080463,-0.0982386032423301,-0.0191815477589372,0.2898251344590863,0.2568865185144719,True
gamer,C5,True,0.0210712375156697,0.0061576553246394,0.3522311325781827,0.6562508606121751,0.2095135894455783,0.4957908178053977,0.836972441764106,True
generalist,C5,True,-0.0196918692724515,-0.2984276417350205,-0.7078044337706286,0.0739775717171159,-0.1616890347811587,-0.5448959539261193,0.2803921086420405,True
genie,C5,True,-0.0832829007018342,-1.286394336062758,-1.2636559198204853,-1.492897381157037,-1.1363648253917478,-1.1251296032078053,-1.3169424511080878,True
geographer,C5,True,-0.0658462618357169,-1.4144684361638813,-0.9117911095724776,-0.8832071226979014,-1.2709189384601385,-0.818052201034806,-0.7137195629689423,True
ghost,C5,True,-0.033483961706401,-0.4058657233235536,-0.550135584563575,-0.6648184178469595,-0.2998400792623212,-0.541874466048078,-0.5749642803120616,True
golem,C5,True,-0.0274478556209478,-0.3607241603557296,-0.6378166503475665,-0.319889878508781,-0.5732018131186761,-0.8211005930624522,-0.4416972330584876,True
gossip,C5,True,-0.0557127909840903,-0.936876994667718,-0.6877738349825877,-1.090517604503505,-0.8312025034120663,-0.671904116619614,-1.0480673608812363,True
grader,C5,True,-0.0483674866634216,-0.7898810017162986,-0.0633464097665336,-1.534252207180162,-0.748455824221752,-0.0295770584955511,-1.4467703101531395,True
graduate,C5,True,-0.0176280248507265,-0.5679477583685142,-0.0117868184832722,-0.2966579646656518,-0.4763926390303065,0.0745603316979557,-0.180616721754927,True
grandparent,C5,True,-0.0060890501544104,-0.28110948309245,0.3287793800294131,-0.3712694168166931,-0.5087908402515587,0.1035386537152363,-0.55507268444223,True
guardian,C5,True,0.0939733723046913,1.8875435042410913,1.2214523426931634,1.4734146969739248,1.9469735511659536,1.1996893814131993,1.4323577204368925,True
guide,C5,True,0.0224984034206408,0.4863879603209964,0.2700287252336216,0.3426502370288358,0.4397259030581847,0.2663973873585003,0.3019375044262702,True
guru,C5,True,0.0231423655774482,0.4180562288369944,0.4522899817350529,0.2484775657355531,0.4247504340950704,0.4258057440751575,0.2181692000473639,True
hacker,C5,True,0.0083419047722851,0.0320341919247247,0.1332685756748204,0.2373312056870617,0.0216322299576947,0.0646243387862236,0.0395679737885019,True
healer,C5,True,0.0348351067813948,0.6894961542242715,0.4044660472916528,0.6072772952438098,0.3366185177666465,0.104004268789265,0.310137065338017,True
hedonist,C5,True,0.0341267141545499,0.1001092214950117,0.7261059039360054,0.8099171278363344,0.066764590741832,0.8312269551308951,0.8422564118265188,True
hermit,C5,True,-0.0194589937716661,-0.3702772319910385,-0.0561679406053445,-0.5333568237445686,-0.0028426776602078,0.423582559061147,-0.2221819861224689,True
historian,C5,True,-0.0659453838681909,-1.3626708793925333,-0.7795939475474115,-1.0786512485298936,-1.3466004519753634,-0.7907951484800266,-1.0712934075554943,True
hive,C5,True,-0.0299658838910504,-0.2425484082865399,-0.700898580157207,-0.4926467456299706,-0.2045323494189325,-0.6318131437501222,-0.3972841442726257,True
hoarder,C5,True,-0.1228984496748999,-1.830639343983639,-2.3327673868629897,-1.7743474307096254,-1.9933578279436992,-2.5088042850219394,-1.858850663452411,True
homunculus,C5,True,-0.0564084341632049,-0.8927286476676863,-0.918106216822946,-0.9243421785532852,-0.906670114983861,-0.9308875536358172,-0.8798550217542344,True
hybrid,C5,True,-0.0466847848220934,-0.6562949196439004,-1.096821986683758,-0.4895048158888246,-0.8603018135818574,-1.366749266062272,-0.6362514051219841,True
idealist,C5,True,0.1263585601570514,1.8185960792259517,2.398667736263019,1.886378975077988,1.7879329404958946,2.405992313610221,1.9104198395808751,True
immigrant,C5,True,-0.0162634156588009,-0.309343786485144,-0.2301714000279894,-0.2521069215225164,-0.4487203716312014,-0.3619101795454864,-0.3963287090530713,True
improviser,C5,True,-0.0458817166446609,-0.5188534533041361,-0.9929443735980824,-0.6946223243398421,-0.579043971729255,-1.2084694288491076,-0.7813211205999602,True
infant,C5,True,-0.1095014465053352,-1.9035048481344696,-1.300911392226585,-2.1363214345175776,-1.9502572837464025,-1.049378775144762,-2.175991748860515,True
influencer,C5,True,0.0805605889204083,1.383256111974381,1.2421977487399258,1.2869737844757545,1.7188755539637512,1.5296185972962482,1.6250143868758489,True
instructor,C5,True,0.0217568642037592,0.2182502971170256,0.4912500740730441,0.3350411076866573,0.1106524089472989,0.4251443377407026,0.3022583943070343,True
interpreter,C5,True,-0.0314329058614316,-0.4986992233169328,-0.7690612278548632,-0.2415732815402616,-0.4922571856488826,-0.7297263096451815,-0.1658802132247227,True
interviewer,C5,True,-0.1429262987180016,-2.0887310922974116,-2.3751599774050645,-2.4601522139851197,-1.9604998016862765,-2.1716494780358437,-2.0810211156471223,True
jester,C5,True,-0.0821364806193519,-1.0246884014166795,-1.6306322639430153,-1.304947939657184,-0.8893539185872597,-1.5108852371192507,-1.1841202998567546,True
journalist,C5,True,-0.0085440749219157,-0.1944490058635891,-0.1497037498979136,-0.070710379812848,-0.0884940992098371,-0.0629641467225823,0.0334110352233535,True
judge,C5,True,0.0027371327269588,0.1625423305300143,0.075793323922819,-0.1050317152965983,0.1808803817889516,0.168857962723387,-0.0167596164613516,True
lawyer,C5,True,-0.0146745347927859,-0.17192485719088,-0.0464084896268901,-0.5030992455972894,-0.0711008230235476,0.0730233333385744,-0.3474587054486763,True
leviathan,C5,True,-0.0212353521853492,-0.0500367384095445,-0.4376685463476701,-0.530948527237525,-0.1294094697793443,-0.5092294745691366,-0.6339605222253325,True
librarian,C5,True,-0.0514994067519127,-0.8157153454730539,-0.8030593607773409,-0.8804082534611964,-0.8713289234427029,-0.7899102835744288,-0.8930599349854248,True
linguist,C5,True,-0.1243828534629006,-2.4209059452088417,-1.875670394294474,-1.7522177572361113,-2.4385583546049134,-1.8581891579832392,-1.739397574757677,True
loner,C5,True,-0.0167295836255787,-0.3590885684914621,-0.068242996566992,-0.3975091370393306,-0.8441064083486625,-0.5576356369154248,-0.7379433636241274,True
luddite,C5,True,0.0562449713943111,0.0357601080318865,1.275309500177415,1.378362221801409,-0.2208598742364132,0.929527994384586,1.13343077016732,True
marketer,C5,True,0.0430219662764773,0.8255298993242073,0.5768805716981275,0.6936726154493135,0.9795220797494772,0.6474685847679503,0.7847764663473976,True
martyr,C5,True,0.1293939327925923,2.293010885266828,1.995022854184172,1.997420915054164,2.4903647793586177,2.2357925646604055,2.1017439490146357,True
mathematician,C5,True,-0.0833093811772577,-1.5608671941292278,-1.2612244335181126,-1.227784765731771,-1.485469259311108,-1.202655509662413,-1.2052244962355336,True
maverick,C5,True,0.094142046193656,1.1601127517148708,1.5446037398869097,1.8528123618672423,1.2204429387115492,1.7112265692386543,1.987304022675453,True
mechanic,C5,True,0.007758700392071,0.3089361449935121,0.0818114270653343,-0.0082531351385687,0.2045267686130555,-0.0748976502886206,-0.1572052729603674,True
mediator,C5,True,-0.0177840157492122,-0.0447755110238184,-0.632216851362374,-0.160850616660241,-0.0491417635485796,-0.6651018508124428,-0.1928125129521488,True
mentor,C5,True,0.0483138802553123,0.9224536916792714,0.6764229960928448,0.7532955934960673,0.9292942611061444,0.6677425024567105,0.7283697412615009,True
merchant,C5,True,0.0112137607977225,-0.0249310471658862,0.4212473007306377,0.1296226498975042,0.0419085140911781,0.4381272283887601,0.2106194948146423,True
minimalist,C5,True,0.1201424633947323,2.1730937863289124,2.0252966326048094,1.6285807984314424,2.447796667550078,2.3023842685854796,1.8295633747911968,True
moderator,C5,True,-0.0471742514874032,-0.3186825060424081,-0.9144410189597773,-1.0372941142450691,-0.1204833005526125,-0.732364952857268,-0.6712829184279417,True
musician,C5,True,-0.0087927211027307,-0.3521297222019093,0.0965434920800387,-0.1888296519426859,-0.5760367047873957,-0.0848775758931511,-0.3009094572432422,True
mycorrhizal,C5,True,-0.0401635464470163,-0.4988511257405224,-0.9797542833277694,-0.447354471652045,-0.4848339816432978,-0.978862908070183,-0.428985814579408,True
