model,lower_K,higher_K,lower_profile_id,higher_profile_id,lower_size,higher_size,overlap_count,jaccard,share_of_lower,share_of_higher,adjacent_partition_ari,adjacent_partition_nmi
llama,6,7,L06_F,L07_F,3,45,0,0.0,0.0,0.0,0.7692218667126487,0.7225988961278332
llama,6,7,L06_F,L07_C,3,118,0,0.0,0.0,0.0,0.7692218667126487,0.7225988961278332
llama,6,7,L06_F,L07_G,3,3,3,1.0,1.0,1.0,0.7692218667126487,0.7225988961278332
llama,6,7,L06_F,L07_B,3,18,0,0.0,0.0,0.0,0.7692218667126487,0.7225988961278332
llama,6,7,L06_A,L07_A,40,53,0,0.0,0.0,0.0,0.7692218667126487,0.7225988961278332
llama,6,7,L06_A,L07_E,40,19,0,0.0,0.0,0.0,0.7692218667126487,0.7225988961278332
llama,6,7,L06_A,L07_D,40,19,0,0.0,0.0,0.0,0.7692218667126487,0.7225988961278332
llama,6,7,L06_A,L07_F,40,45,40,0.8888888888888888,1.0,0.8888888888888888,0.7692218667126487,0.7225988961278332
llama,6,7,L06_A,L07_C,40,118,0,0.0,0.0,0.0,0.7692218667126487,0.7225988961278332
llama,6,7,L06_A,L07_G,40,3,0,0.0,0.0,0.0,0.7692218667126487,0.7225988961278332
llama,6,7,L06_A,L07_B,40,18,0,0.0,0.0,0.0,0.7692218667126487,0.7225988961278332
llama,6,7,L06_C,L07_A,28,53,12,0.17391304347826086,0.42857142857142855,0.22641509433962265,0.7692218667126487,0.7225988961278332
llama,6,7,L06_C,L07_E,28,19,0,0.0,0.0,0.0,0.7692218667126487,0.7225988961278332
llama,6,7,L06_C,L07_D,28,19,0,0.0,0.0,0.0,0.7692218667126487,0.7225988961278332
llama,6,7,L06_C,L07_F,28,45,0,0.0,0.0,0.0,0.7692218667126487,0.7225988961278332
llama,6,7,L06_C,L07_C,28,118,0,0.0,0.0,0.0,0.7692218667126487,0.7225988961278332
llama,6,7,L06_C,L07_G,28,3,0,0.0,0.0,0.0,0.7692218667126487,0.7225988961278332
llama,6,7,L06_C,L07_B,28,18,16,0.5333333333333333,0.5714285714285714,0.8888888888888888,0.7692218667126487,0.7225988961278332
llama,6,7,L06_E,L07_A,58,53,36,0.48,0.6206896551724138,0.6792452830188679,0.7692218667126487,0.7225988961278332
llama,6,7,L06_E,L07_E,58,19,1,0.013157894736842105,0.017241379310344827,0.05263157894736842,0.7692218667126487,0.7225988961278332
llama,6,7,L06_E,L07_D,58,19,14,0.2222222222222222,0.2413793103448276,0.7368421052631579,0.7692218667126487,0.7225988961278332
llama,6,7,L06_E,L07_F,58,45,5,0.05102040816326531,0.08620689655172414,0.1111111111111111,0.7692218667126487,0.7225988961278332
llama,6,7,L06_E,L07_C,58,118,2,0.011494252873563218,0.034482758620689655,0.01694915254237288,0.7692218667126487,0.7225988961278332
llama,6,7,L06_E,L07_G,58,3,0,0.0,0.0,0.0,0.7692218667126487,0.7225988961278332
llama,6,7,L06_E,L07_B,58,18,0,0.0,0.0,0.0,0.7692218667126487,0.7225988961278332
llama,7,8,L07_A,L08_F,53,121,3,0.017543859649122806,0.05660377358490566,0.024793388429752067,0.7834674752979813,0.7043258816668851
llama,7,8,L07_A,L08_A,53,40,3,0.03333333333333333,0.05660377358490566,0.075,0.7834674752979813,0.7043258816668851
llama,7,8,L07_A,L08_G,53,17,0,0.0,0.0,0.0,0.7834674752979813,0.7043258816668851
llama,7,8,L07_A,L08_D,53,50,45,0.7758620689655172,0.8490566037735849,0.9,0.7834674752979813,0.7043258816668851
llama,7,8,L07_A,L08_B,53,17,0,0.0,0.0,0.0,0.7834674752979813,0.7043258816668851
llama,7,8,L07_A,L08_H,53,3,0,0.0,0.0,0.0,0.7834674752979813,0.7043258816668851
llama,7,8,L07_A,L08_C,53,11,0,0.0,0.0,0.0,0.7834674752979813,0.7043258816668851
llama,7,8,L07_A,L08_E,53,16,2,0.029850746268656716,0.03773584905660377,0.125,0.7834674752979813,0.7043258816668851
llama,7,8,L07_E,L08_F,19,121,4,0.029411764705882353,0.21052631578947367,0.03305785123966942,0.7834674752979813,0.7043258816668851
llama,7,8,L07_E,L08_A,19,40,0,0.0,0.0,0.0,0.7834674752979813,0.7043258816668851
llama,7,8,L07_E,L08_G,19,17,11,0.44,0.5789473684210527,0.6470588235294118,0.7834674752979813,0.7043258816668851
llama,7,8,L07_E,L08_D,19,50,1,0.014705882352941176,0.05263157894736842,0.02,0.7834674752979813,0.7043258816668851
llama,7,8,L07_E,L08_B,19,17,1,0.02857142857142857,0.05263157894736842,0.058823529411764705,0.7834674752979813,0.7043258816668851
llama,7,8,L07_E,L08_H,19,3,0,0.0,0.0,0.0,0.7834674752979813,0.7043258816668851
llama,7,8,L07_E,L08_C,19,11,0,0.0,0.0,0.0,0.7834674752979813,0.7043258816668851
llama,7,8,L07_E,L08_E,19,16,2,0.06060606060606061,0.10526315789473684,0.125,0.7834674752979813,0.7043258816668851
llama,7,8,L07_D,L08_F,19,121,1,0.007194244604316547,0.05263157894736842,0.008264462809917356,0.7834674752979813,0.7043258816668851
llama,7,8,L07_D,L08_A,19,40,2,0.03508771929824561,0.10526315789473684,0.05,0.7834674752979813,0.7043258816668851
llama,7,8,L07_D,L08_G,19,17,1,0.02857142857142857,0.05263157894736842,0.058823529411764705,0.7834674752979813,0.7043258816668851
llama,7,8,L07_D,L08_D,19,50,1,0.014705882352941176,0.05263157894736842,0.02,0.7834674752979813,0.7043258816668851
llama,7,8,L07_D,L08_B,19,17,14,0.6363636363636364,0.7368421052631579,0.8235294117647058,0.7834674752979813,0.7043258816668851
llama,7,8,L07_D,L08_H,19,3,0,0.0,0.0,0.0,0.7834674752979813,0.7043258816668851
llama,7,8,L07_D,L08_C,19,11,0,0.0,0.0,0.0,0.7834674752979813,0.7043258816668851
llama,7,8,L07_D,L08_E,19,16,0,0.0,0.0,0.0,0.7834674752979813,0.7043258816668851
llama,7,8,L07_F,L08_F,45,121,0,0.0,0.0,0.0,0.7834674752979813,0.7043258816668851
llama,7,8,L07_F,L08_A,45,40,35,0.7,0.7777777777777778,0.875,0.7834674752979813,0.7043258816668851
llama,7,8,L07_F,L08_G,45,17,0,0.0,0.0,0.0,0.7834674752979813,0.7043258816668851
llama,7,8,L07_F,L08_D,45,50,0,0.0,0.0,0.0,0.7834674752979813,0.7043258816668851
llama,7,8,L07_F,L08_B,45,17,2,0.03333333333333333,0.044444444444444446,0.11764705882352941,0.7834674752979813,0.7043258816668851
llama,7,8,L07_F,L08_H,45,3,0,0.0,0.0,0.0,0.7834674752979813,0.7043258816668851
llama,7,8,L07_F,L08_C,45,11,0,0.0,0.0,0.0,0.7834674752979813,0.7043258816668851
llama,7,8,L07_F,L08_E,45,16,8,0.1509433962264151,0.17777777777777778,0.5,0.7834674752979813,0.7043258816668851
llama,7,8,L07_C,L08_F,118,121,113,0.8968253968253969,0.9576271186440678,0.9338842975206612,0.7834674752979813,0.7043258816668851
llama,7,8,L07_C,L08_A,118,40,0,0.0,0.0,0.0,0.7834674752979813,0.7043258816668851
llama,7,8,L07_C,L08_G,118,17,0,0.0,0.0,0.0,0.7834674752979813,0.7043258816668851
llama,7,8,L07_C,L08_D,118,50,1,0.005988023952095809,0.00847457627118644,0.02,0.7834674752979813,0.7043258816668851
llama,7,8,L07_C,L08_B,118,17,0,0.0,0.0,0.0,0.7834674752979813,0.7043258816668851
llama,7,8,L07_C,L08_H,118,3,0,0.0,0.0,0.0,0.7834674752979813,0.7043258816668851
llama,7,8,L07_C,L08_C,118,11,0,0.0,0.0,0.0,0.7834674752979813,0.7043258816668851
llama,7,8,L07_C,L08_E,118,16,4,0.03076923076923077,0.03389830508474576,0.25,0.7834674752979813,0.7043258816668851
llama,7,8,L07_G,L08_F,3,121,0,0.0,0.0,0.0,0.7834674752979813,0.7043258816668851
llama,7,8,L07_G,L08_A,3,40,0,0.0,0.0,0.0,0.7834674752979813,0.7043258816668851
llama,7,8,L07_G,L08_G,3,17,0,0.0,0.0,0.0,0.7834674752979813,0.7043258816668851
llama,7,8,L07_G,L08_D,3,50,0,0.0,0.0,0.0,0.7834674752979813,0.7043258816668851
llama,7,8,L07_G,L08_B,3,17,0,0.0,0.0,0.0,0.7834674752979813,0.7043258816668851
llama,7,8,L07_G,L08_H,3,3,3,1.0,1.0,1.0,0.7834674752979813,0.7043258816668851
llama,7,8,L07_G,L08_C,3,11,0,0.0,0.0,0.0,0.7834674752979813,0.7043258816668851
llama,7,8,L07_G,L08_E,3,16,0,0.0,0.0,0.0,0.7834674752979813,0.7043258816668851
llama,7,8,L07_B,L08_F,18,121,0,0.0,0.0,0.0,0.7834674752979813,0.7043258816668851
llama,7,8,L07_B,L08_A,18,40,0,0.0,0.0,0.0,0.7834674752979813,0.7043258816668851
llama,7,8,L07_B,L08_G,18,17,5,0.16666666666666666,0.2777777777777778,0.29411764705882354,0.7834674752979813,0.7043258816668851
llama,7,8,L07_B,L08_D,18,50,2,0.030303030303030304,0.1111111111111111,0.04,0.7834674752979813,0.7043258816668851
llama,7,8,L07_B,L08_B,18,17,0,0.0,0.0,0.0,0.7834674752979813,0.7043258816668851
llama,7,8,L07_B,L08_H,18,3,0,0.0,0.0,0.0,0.7834674752979813,0.7043258816668851
llama,7,8,L07_B,L08_C,18,11,11,0.6111111111111112,0.6111111111111112,1.0,0.7834674752979813,0.7043258816668851
llama,7,8,L07_B,L08_E,18,16,0,0.0,0.0,0.0,0.7834674752979813,0.7043258816668851
llama,8,9,L08_F,L09_C,121,9,0,0.0,0.0,0.0,0.712601062075949,0.6536254500402202
llama,8,9,L08_F,L09_B,121,39,0,0.0,0.0,0.0,0.712601062075949,0.6536254500402202
llama,8,9,L08_F,L09_F,121,5,0,0.0,0.0,0.0,0.712601062075949,0.6536254500402202
llama,8,9,L08_F,L09_A,121,31,0,0.0,0.0,0.0,0.712601062075949,0.6536254500402202
llama,8,9,L08_F,L09_G,121,111,109,0.8861788617886179,0.9008264462809917,0.9819819819819819,0.712601062075949,0.6536254500402202
llama,8,9,L08_F,L09_E,121,29,5,0.034482758620689655,0.04132231404958678,0.1724137931034483,0.712601062075949,0.6536254500402202
llama,8,9,L08_F,L09_I,121,3,0,0.0,0.0,0.0,0.712601062075949,0.6536254500402202
llama,8,9,L08_F,L09_D,121,7,0,0.0,0.0,0.0,0.712601062075949,0.6536254500402202
llama,8,9,L08_F,L09_H,121,41,7,0.04516129032258064,0.05785123966942149,0.17073170731707318,0.712601062075949,0.6536254500402202
llama,8,9,L08_A,L09_C,40,9,0,0.0,0.0,0.0,0.712601062075949,0.6536254500402202
llama,8,9,L08_A,L09_B,40,39,33,0.717391304347826,0.825,0.8461538461538461,0.712601062075949,0.6536254500402202
llama,8,9,L08_A,L09_F,40,5,0,0.0,0.0,0.0,0.712601062075949,0.6536254500402202
llama,8,9,L08_A,L09_A,40,31,0,0.0,0.0,0.0,0.712601062075949,0.6536254500402202
llama,8,9,L08_A,L09_G,40,111,0,0.0,0.0,0.0,0.712601062075949,0.6536254500402202
llama,8,9,L08_A,L09_E,40,29,2,0.029850746268656716,0.05,0.06896551724137931,0.712601062075949,0.6536254500402202
llama,8,9,L08_A,L09_I,40,3,0,0.0,0.0,0.0,0.712601062075949,0.6536254500402202
llama,8,9,L08_A,L09_D,40,7,0,0.0,0.0,0.0,0.712601062075949,0.6536254500402202
llama,8,9,L08_A,L09_H,40,41,5,0.06578947368421052,0.125,0.12195121951219512,0.712601062075949,0.6536254500402202
llama,8,9,L08_G,L09_C,17,9,9,0.5294117647058824,0.5294117647058824,1.0,0.712601062075949,0.6536254500402202
llama,8,9,L08_G,L09_B,17,39,0,0.0,0.0,0.0,0.712601062075949,0.6536254500402202
llama,8,9,L08_G,L09_F,17,5,0,0.0,0.0,0.0,0.712601062075949,0.6536254500402202
llama,8,9,L08_G,L09_A,17,31,1,0.02127659574468085,0.058823529411764705,0.03225806451612903,0.712601062075949,0.6536254500402202
llama,8,9,L08_G,L09_G,17,111,0,0.0,0.0,0.0,0.712601062075949,0.6536254500402202
llama,8,9,L08_G,L09_E,17,29,7,0.1794871794871795,0.4117647058823529,0.2413793103448276,0.712601062075949,0.6536254500402202
llama,8,9,L08_G,L09_I,17,3,0,0.0,0.0,0.0,0.712601062075949,0.6536254500402202
llama,8,9,L08_G,L09_D,17,7,0,0.0,0.0,0.0,0.712601062075949,0.6536254500402202
llama,8,9,L08_G,L09_H,17,41,0,0.0,0.0,0.0,0.712601062075949,0.6536254500402202
llama,8,9,L08_D,L09_C,50,9,0,0.0,0.0,0.0,0.712601062075949,0.6536254500402202
llama,8,9,L08_D,L09_B,50,39,0,0.0,0.0,0.0,0.712601062075949,0.6536254500402202
llama,8,9,L08_D,L09_F,50,5,0,0.0,0.0,0.0,0.712601062075949,0.6536254500402202
llama,8,9,L08_D,L09_A,50,31,27,0.5,0.54,0.8709677419354839,0.712601062075949,0.6536254500402202
llama,8,9,L08_D,L09_G,50,111,2,0.012578616352201259,0.04,0.018018018018018018,0.712601062075949,0.6536254500402202
llama,8,9,L08_D,L09_E,50,29,2,0.025974025974025976,0.04,0.06896551724137931,0.712601062075949,0.6536254500402202
llama,8,9,L08_D,L09_I,50,3,0,0.0,0.0,0.0,0.712601062075949,0.6536254500402202
llama,8,9,L08_D,L09_D,50,7,0,0.0,0.0,0.0,0.712601062075949,0.6536254500402202
llama,8,9,L08_D,L09_H,50,41,19,0.2638888888888889,0.38,0.4634146341463415,0.712601062075949,0.6536254500402202
llama,8,9,L08_B,L09_C,17,9,0,0.0,0.0,0.0,0.712601062075949,0.6536254500402202
llama,8,9,L08_B,L09_B,17,39,1,0.01818181818181818,0.058823529411764705,0.02564102564102564,0.712601062075949,0.6536254500402202
llama,8,9,L08_B,L09_F,17,5,5,0.29411764705882354,0.29411764705882354,1.0,0.712601062075949,0.6536254500402202
llama,8,9,L08_B,L09_A,17,31,0,0.0,0.0,0.0,0.712601062075949,0.6536254500402202
llama,8,9,L08_B,L09_G,17,111,0,0.0,0.0,0.0,0.712601062075949,0.6536254500402202
llama,8,9,L08_B,L09_E,17,29,10,0.2777777777777778,0.5882352941176471,0.3448275862068966,0.712601062075949,0.6536254500402202
llama,8,9,L08_B,L09_I,17,3,0,0.0,0.0,0.0,0.712601062075949,0.6536254500402202
llama,8,9,L08_B,L09_D,17,7,0,0.0,0.0,0.0,0.712601062075949,0.6536254500402202
llama,8,9,L08_B,L09_H,17,41,1,0.017543859649122806,0.058823529411764705,0.024390243902439025,0.712601062075949,0.6536254500402202
llama,8,9,L08_H,L09_C,3,9,0,0.0,0.0,0.0,0.712601062075949,0.6536254500402202
llama,8,9,L08_H,L09_B,3,39,0,0.0,0.0,0.0,0.712601062075949,0.6536254500402202
llama,8,9,L08_H,L09_F,3,5,0,0.0,0.0,0.0,0.712601062075949,0.6536254500402202
llama,8,9,L08_H,L09_A,3,31,0,0.0,0.0,0.0,0.712601062075949,0.6536254500402202
llama,8,9,L08_H,L09_G,3,111,0,0.0,0.0,0.0,0.712601062075949,0.6536254500402202
llama,8,9,L08_H,L09_E,3,29,0,0.0,0.0,0.0,0.712601062075949,0.6536254500402202
llama,8,9,L08_H,L09_I,3,3,3,1.0,1.0,1.0,0.712601062075949,0.6536254500402202
llama,8,9,L08_H,L09_D,3,7,0,0.0,0.0,0.0,0.712601062075949,0.6536254500402202
llama,8,9,L08_H,L09_H,3,41,0,0.0,0.0,0.0,0.712601062075949,0.6536254500402202
llama,8,9,L08_C,L09_C,11,9,0,0.0,0.0,0.0,0.712601062075949,0.6536254500402202
llama,8,9,L08_C,L09_B,11,39,0,0.0,0.0,0.0,0.712601062075949,0.6536254500402202
llama,8,9,L08_C,L09_F,11,5,0,0.0,0.0,0.0,0.712601062075949,0.6536254500402202
llama,8,9,L08_C,L09_A,11,31,3,0.07692307692307693,0.2727272727272727,0.0967741935483871,0.712601062075949,0.6536254500402202
llama,8,9,L08_C,L09_G,11,111,0,0.0,0.0,0.0,0.712601062075949,0.6536254500402202
llama,8,9,L08_C,L09_E,11,29,1,0.02564102564102564,0.09090909090909091,0.034482758620689655,0.712601062075949,0.6536254500402202
llama,8,9,L08_C,L09_I,11,3,0,0.0,0.0,0.0,0.712601062075949,0.6536254500402202
llama,8,9,L08_C,L09_D,11,7,7,0.6363636363636364,0.6363636363636364,1.0,0.712601062075949,0.6536254500402202
llama,8,9,L08_C,L09_H,11,41,0,0.0,0.0,0.0,0.712601062075949,0.6536254500402202
llama,8,9,L08_E,L09_C,16,9,0,0.0,0.0,0.0,0.712601062075949,0.6536254500402202
llama,8,9,L08_E,L09_B,16,39,5,0.1,0.3125,0.1282051282051282,0.712601062075949,0.6536254500402202
llama,8,9,L08_E,L09_F,16,5,0,0.0,0.0,0.0,0.712601062075949,0.6536254500402202
llama,8,9,L08_E,L09_A,16,31,0,0.0,0.0,0.0,0.712601062075949,0.6536254500402202
llama,8,9,L08_E,L09_G,16,111,0,0.0,0.0,0.0,0.712601062075949,0.6536254500402202
llama,8,9,L08_E,L09_E,16,29,2,0.046511627906976744,0.125,0.06896551724137931,0.712601062075949,0.6536254500402202
llama,8,9,L08_E,L09_I,16,3,0,0.0,0.0,0.0,0.712601062075949,0.6536254500402202
llama,8,9,L08_E,L09_D,16,7,0,0.0,0.0,0.0,0.712601062075949,0.6536254500402202
llama,8,9,L08_E,L09_H,16,41,9,0.1875,0.5625,0.21951219512195122,0.712601062075949,0.6536254500402202
llama,9,10,L09_C,L10_H,9,29,0,0.0,0.0,0.0,0.7871960549747153,0.7320240663880626
llama,9,10,L09_C,L10_G,9,1,0,0.0,0.0,0.0,0.7871960549747153,0.7320240663880626
llama,9,10,L09_C,L10_A,9,26,9,0.34615384615384615,1.0,0.34615384615384615,0.7871960549747153,0.7320240663880626
llama,9,10,L09_C,L10_B,9,14,0,0.0,0.0,0.0,0.7871960549747153,0.7320240663880626
llama,9,10,L09_C,L10_F,9,24,0,0.0,0.0,0.0,0.7871960549747153,0.7320240663880626
llama,9,10,L09_C,L10_E,9,49,0,0.0,0.0,0.0,0.7871960549747153,0.7320240663880626
llama,9,10,L09_C,L10_D,9,2,0,0.0,0.0,0.0,0.7871960549747153,0.7320240663880626
llama,9,10,L09_C,L10_I,9,115,0,0.0,0.0,0.0,0.7871960549747153,0.7320240663880626
llama,9,10,L09_C,L10_C,9,9,0,0.0,0.0,0.0,0.7871960549747153,0.7320240663880626
llama,9,10,L09_C,L10_J,9,6,0,0.0,0.0,0.0,0.7871960549747153,0.7320240663880626
llama,9,10,L09_B,L10_H,39,29,0,0.0,0.0,0.0,0.7871960549747153,0.7320240663880626
llama,9,10,L09_B,L10_G,39,1,0,0.0,0.0,0.0,0.7871960549747153,0.7320240663880626
llama,9,10,L09_B,L10_A,39,26,0,0.0,0.0,0.0,0.7871960549747153,0.7320240663880626
llama,9,10,L09_B,L10_B,39,14,5,0.10416666666666667,0.1282051282051282,0.35714285714285715,0.7871960549747153,0.7320240663880626
llama,9,10,L09_B,L10_F,39,24,24,0.6153846153846154,0.6153846153846154,1.0,0.7871960549747153,0.7320240663880626
llama,9,10,L09_B,L10_E,39,49,2,0.023255813953488372,0.05128205128205128,0.04081632653061224,0.7871960549747153,0.7320240663880626
llama,9,10,L09_B,L10_D,39,2,0,0.0,0.0,0.0,0.7871960549747153,0.7320240663880626
llama,9,10,L09_B,L10_I,39,115,0,0.0,0.0,0.0,0.7871960549747153,0.7320240663880626
llama,9,10,L09_B,L10_C,39,9,8,0.2,0.20512820512820512,0.8888888888888888,0.7871960549747153,0.7320240663880626
llama,9,10,L09_B,L10_J,39,6,0,0.0,0.0,0.0,0.7871960549747153,0.7320240663880626
llama,9,10,L09_F,L10_H,5,29,0,0.0,0.0,0.0,0.7871960549747153,0.7320240663880626
llama,9,10,L09_F,L10_G,5,1,0,0.0,0.0,0.0,0.7871960549747153,0.7320240663880626
llama,9,10,L09_F,L10_A,5,26,1,0.03333333333333333,0.2,0.038461538461538464,0.7871960549747153,0.7320240663880626
