model,K,profile_id,opaque_role_id,similarity_to_centroid,within_profile_centroid_rank
llama,6,L06_A,R098,0.9645381757828279,27
llama,6,L06_A,R001,0.9640949637398897,28
llama,6,L06_A,R266,0.9632640385066921,29
llama,6,L06_A,R219,0.953457652348213,30
llama,6,L06_A,R180,0.9531465906566445,31
llama,6,L06_A,R250,0.9522392991994933,32
llama,6,L06_A,R130,0.9513267923025948,33
llama,6,L06_A,R023,0.9485702939283243,34
llama,6,L06_A,R079,0.9485418036888693,35
llama,6,L06_A,R255,0.9474107119042988,36
llama,6,L06_A,R263,0.9442192670917621,37
llama,6,L06_A,R146,0.9425266157853487,38
llama,6,L06_A,R063,0.9414730355625829,39
llama,6,L06_A,R057,0.9345005236853853,40
llama,6,L06_B,R259,0.9764723478537882,1
llama,6,L06_B,R091,0.9757445979757117,2
llama,6,L06_B,R209,0.9690812981312211,3
llama,6,L06_B,R229,0.9619060979546694,4
llama,6,L06_B,R046,0.9599738401045732,5
llama,6,L06_B,R199,0.9595401821174306,6
llama,6,L06_B,R257,0.9594685649655326,7
llama,6,L06_B,R194,0.9542384140586149,8
llama,6,L06_B,R223,0.9518553809092254,9
llama,6,L06_B,R225,0.950285818522183,10
llama,6,L06_B,R055,0.9486837442469558,11
llama,6,L06_B,R061,0.9464189675200001,12
llama,6,L06_B,R025,0.9434470843314589,13
llama,6,L06_B,R060,0.9388295402871311,14
llama,6,L06_B,R271,0.9341718627949562,15
llama,6,L06_B,R134,0.9297401944850658,16
llama,6,L06_B,R126,0.925924250355594,17
llama,6,L06_B,R185,0.9237360681223664,18
llama,6,L06_B,R148,0.9178109167766122,19
llama,6,L06_B,R274,0.9138288385889619,20
llama,6,L06_B,R193,0.9117895775787502,21
llama,6,L06_B,R176,0.8553947322660828,22
llama,6,L06_C,R011,0.9868499020557835,1
llama,6,L06_C,R104,0.9848838453754525,2
llama,6,L06_C,R162,0.9816198413856192,3
llama,6,L06_C,R204,0.9804638473429556,4
llama,6,L06_C,R070,0.9804325168001506,5
llama,6,L06_C,R166,0.9800921363775494,6
llama,6,L06_C,R167,0.9788257153214862,7
llama,6,L06_C,R120,0.9770047933879202,8
llama,6,L06_C,R037,0.9752648398561338,9
llama,6,L06_C,R122,0.9737863548228822,10
llama,6,L06_C,R201,0.9726403298065166,11
llama,6,L06_C,R267,0.9714947024427996,12
llama,6,L06_C,R154,0.9678650743194538,13
llama,6,L06_C,R119,0.9660960448091949,14
llama,6,L06_C,R006,0.9644546366939077,15
llama,6,L06_C,R105,0.9614329532174686,16
llama,6,L06_C,R029,0.9588627399288537,17
llama,6,L06_C,R139,0.958080219929061,18
llama,6,L06_C,R007,0.9467176838608831,19
llama,6,L06_C,R243,0.9462755798717907,20
llama,6,L06_C,R186,0.9393236992380987,21
llama,6,L06_C,R013,0.9347297627141344,22
llama,6,L06_C,R045,0.9335513072385039,23
llama,6,L06_C,R102,0.9298064426240248,24
llama,6,L06_C,R115,0.9071446935033025,25
llama,6,L06_C,R093,0.9069108474073573,26
llama,6,L06_C,R187,0.8991297747743519,27
llama,6,L06_C,R236,0.8919484918684545,28
llama,6,L06_D,R049,0.9959918163075449,1
llama,6,L06_D,R051,0.9957866481261177,2
llama,6,L06_D,R241,0.9956234791590288,3
llama,6,L06_D,R141,0.9954767522957836,4
llama,6,L06_D,R184,0.9953212204133964,5
llama,6,L06_D,R253,0.9952324996292439,6
llama,6,L06_D,R107,0.995115234593448,7
llama,6,L06_D,R206,0.9948831472052263,8
llama,6,L06_D,R196,0.9946489000473416,9
llama,6,L06_D,R084,0.9946036696764149,10
llama,6,L06_D,R124,0.9946033523098221,11
llama,6,L06_D,R227,0.9945489148811574,12
llama,6,L06_D,R076,0.9945019197081311,13
llama,6,L06_D,R014,0.9944878304386628,14
llama,6,L06_D,R158,0.9943874339038228,15
llama,6,L06_D,R203,0.9943028189506112,16
llama,6,L06_D,R123,0.9941484305173325,17
llama,6,L06_D,R094,0.9941038889655093,18
llama,6,L06_D,R161,0.9939839092777255,19
llama,6,L06_D,R240,0.9939447141450701,20
llama,6,L06_D,R062,0.9938804276971029,21
llama,6,L06_D,R024,0.9937809692070394,22
llama,6,L06_D,R232,0.9932453719472508,23
llama,6,L06_D,R056,0.993135048005082,24
llama,6,L06_D,R082,0.9930881991007652,25
llama,6,L06_D,R127,0.9929772909885266,26
llama,6,L06_D,R254,0.9929507374983986,27
llama,6,L06_D,R097,0.9929402119415348,28
llama,6,L06_D,R235,0.9927899435063917,29
llama,6,L06_D,R042,0.9927679823156661,30
llama,6,L06_D,R217,0.9927205554897303,31
llama,6,L06_D,R086,0.9927141842747954,32
llama,6,L06_D,R188,0.9926471218908274,33
llama,6,L06_D,R080,0.9926217982035807,34
llama,6,L06_D,R177,0.9925651957866581,35
llama,6,L06_D,R189,0.9924775823771084,36
llama,6,L06_D,R008,0.9924699289567201,37
llama,6,L06_D,R248,0.9923322311007607,38
llama,6,L06_D,R270,0.9923228049686548,39
llama,6,L06_D,R012,0.9922157845212279,40
llama,6,L06_D,R152,0.9919128728626095,41
llama,6,L06_D,R140,0.9916045070546032,42
llama,6,L06_D,R202,0.9915954998089976,43
llama,6,L06_D,R103,0.9913230122101242,44
llama,6,L06_D,R071,0.991206003183629,45
llama,6,L06_D,R131,0.9911474439851169,46
llama,6,L06_D,R043,0.9910388531967316,47
llama,6,L06_D,R242,0.9909025455689215,48
llama,6,L06_D,R181,0.9908700696410127,49
llama,6,L06_D,R215,0.9907436795752921,50
llama,6,L06_D,R200,0.9907067762818955,51
llama,6,L06_D,R089,0.9906244979447282,52
llama,6,L06_D,R135,0.990326220076202,53
llama,6,L06_D,R066,0.9902868311964512,54
llama,6,L06_D,R168,0.9902055660203364,55
llama,6,L06_D,R106,0.9901656429639466,56
llama,6,L06_D,R069,0.9901399809287545,57
llama,6,L06_D,R064,0.9900895224085895,58
llama,6,L06_D,R213,0.9898478909056864,59
llama,6,L06_D,R083,0.9895986816928841,60
llama,6,L06_D,R129,0.9892203484781686,61
llama,6,L06_D,R153,0.9890479722093339,62
llama,6,L06_D,R224,0.9890299235894235,63
llama,6,L06_D,R128,0.988910234683015,64
llama,6,L06_D,R144,0.9888837102865202,65
llama,6,L06_D,R026,0.9887604051831886,66
llama,6,L06_D,R190,0.9883796126503185,67
llama,6,L06_D,R218,0.9882600711644399,68
llama,6,L06_D,R058,0.987773289346134,69
llama,6,L06_D,R214,0.9876002828025425,70
llama,6,L06_D,R095,0.9872905836765044,71
llama,6,L06_D,R003,0.9869995262444371,72
llama,6,L06_D,R234,0.9869480868215306,73
llama,6,L06_D,R151,0.9869364573340638,74
llama,6,L06_D,R182,0.9867625288814222,75
llama,6,L06_D,R216,0.9861459801360783,76
llama,6,L06_D,R059,0.985978666726867,77
llama,6,L06_D,R074,0.9858939401769754,78
llama,6,L06_D,R021,0.985733718062418,79
llama,6,L06_D,R249,0.9855690708207125,80
llama,6,L06_D,R244,0.9853449773850371,81
llama,6,L06_D,R191,0.9850971758147212,82
llama,6,L06_D,R018,0.9848973946811062,83
llama,6,L06_D,R044,0.9846525479324145,84
llama,6,L06_D,R195,0.9845663757906311,85
llama,6,L06_D,R230,0.984472912493604,86
llama,6,L06_D,R054,0.9842380385764828,87
llama,6,L06_D,R262,0.9840498591025195,88
llama,6,L06_D,R142,0.9839622999962206,89
llama,6,L06_D,R113,0.9839253397809706,90
llama,6,L06_D,R053,0.983922366955859,91
llama,6,L06_D,R030,0.9833448018191757,92
llama,6,L06_D,R170,0.9828707847667556,93
llama,6,L06_D,R245,0.9825969816784501,94
llama,6,L06_D,R099,0.9825591018572277,95
llama,6,L06_D,R198,0.9818966766634042,96
llama,6,L06_D,R233,0.9818946708252425,97
llama,6,L06_D,R020,0.9806242571680737,98
llama,6,L06_D,R035,0.9803428663363338,99
llama,6,L06_D,R157,0.9801980496860005,100
llama,6,L06_D,R040,0.9790482462624179,101
llama,6,L06_D,R088,0.9787147310132531,102
llama,6,L06_D,R137,0.978618449817164,103
llama,6,L06_D,R222,0.9784339200536268,104
llama,6,L06_D,R033,0.9784268393442832,105
llama,6,L06_D,R169,0.9777154401109348,106
llama,6,L06_D,R164,0.9768723044220591,107
llama,6,L06_D,R132,0.9759954825658649,108
llama,6,L06_D,R258,0.975770299946417,109
llama,6,L06_D,R173,0.9749271247385057,110
llama,6,L06_D,R239,0.9736538251182527,111
llama,6,L06_D,R114,0.9727997241647363,112
llama,6,L06_D,R075,0.9726189840848167,113
llama,6,L06_D,R019,0.9721473825552769,114
llama,6,L06_D,R048,0.9695159229968487,115
llama,6,L06_D,R175,0.9686681677886873,116
llama,6,L06_D,R067,0.9679385747205929,117
llama,6,L06_D,R004,0.9668913452827566,118
llama,6,L06_D,R109,0.9668213843094398,119
llama,6,L06_D,R211,0.9658839148809601,120
llama,6,L06_D,R208,0.9632015323812961,121
llama,6,L06_D,R261,0.9617556860117227,122
llama,6,L06_D,R125,0.9609653581060495,123
llama,6,L06_D,R096,0.9269125502973683,124
llama,6,L06_E,R273,0.9916641109562723,1
llama,6,L06_E,R031,0.9889193491817387,2
llama,6,L06_E,R156,0.9880012172897088,3
llama,6,L06_E,R260,0.9868289023267302,4
llama,6,L06_E,R264,0.9864773755084016,5
llama,6,L06_E,R275,0.9858212181964996,6
llama,6,L06_E,R005,0.9845040869293312,7
llama,6,L06_E,R118,0.9841804895460556,8
llama,6,L06_E,R252,0.9827230938714651,9
llama,6,L06_E,R078,0.9826943319362414,10
llama,6,L06_E,R237,0.9825414361060858,11
llama,6,L06_E,R179,0.9813930493498867,12
llama,6,L06_E,R178,0.9805942233779033,13
llama,6,L06_E,R010,0.9800463608714408,14
llama,6,L06_E,R117,0.9792428855718496,15
llama,6,L06_E,R085,0.9790615274828669,16
llama,6,L06_E,R038,0.9790139520200538,17
llama,6,L06_E,R220,0.9784945684038111,18
llama,6,L06_E,R171,0.9783753968225196,19
llama,6,L06_E,R155,0.9780780867874995,20
llama,6,L06_E,R149,0.9777323671204727,21
llama,6,L06_E,R065,0.9775135934504874,22
llama,6,L06_E,R110,0.976998091447087,23
llama,6,L06_E,R081,0.9765386888470666,24
llama,6,L06_E,R034,0.9752698825311521,25
llama,6,L06_E,R150,0.9743427134955084,26
llama,6,L06_E,R068,0.974038445031532,27
llama,6,L06_E,R159,0.973147406936284,28
llama,6,L06_E,R022,0.9715350180426946,29
llama,6,L06_E,R092,0.970255441140823,30
llama,6,L06_E,R163,0.9693674940820411,31
llama,6,L06_E,R138,0.9687811737218728,32
llama,6,L06_E,R172,0.9685078774992347,33
llama,6,L06_E,R210,0.9684496365195839,34
llama,6,L06_E,R047,0.9673366047701153,35
llama,6,L06_E,R050,0.9669960874823973,36
llama,6,L06_E,R251,0.9653009317363205,37
llama,6,L06_E,R145,0.9649084800572107,38
llama,6,L06_E,R143,0.9647629886366954,39
llama,6,L06_E,R197,0.9622166097151712,40
llama,6,L06_E,R133,0.9617304799044333,41
llama,6,L06_E,R136,0.9603907833067069,42
llama,6,L06_E,R039,0.959918628789792,43
llama,6,L06_E,R087,0.959637245156332,44
llama,6,L06_E,R221,0.9585101441967958,45
llama,6,L06_E,R247,0.9574750837252276,46
llama,6,L06_E,R032,0.9560652059213716,47
llama,6,L06_E,R231,0.9548721271657572,48
llama,6,L06_E,R256,0.9530711713298021,49
llama,6,L06_E,R111,0.9506257492528424,50
llama,6,L06_E,R265,0.9497785911484251,51
llama,6,L06_E,R226,0.9471824501376256,52
llama,6,L06_E,R207,0.9462060724793913,53
llama,6,L06_E,R165,0.945546708284262,54
llama,6,L06_E,R052,0.942778705105107,55
llama,6,L06_E,R183,0.9365078450584206,56
llama,6,L06_E,R015,0.9331498784461751,57
llama,6,L06_E,R002,0.9146211817616356,58
llama,6,L06_F,R246,0.9391317354816758,1
llama,6,L06_F,R121,0.9040367213639376,2
llama,6,L06_F,R036,0.8792712200513962,3
llama,7,L07_A,R031,0.9939125221579796,1
llama,7,L07_A,R273,0.989479259762755,2
llama,7,L07_A,R237,0.9880740727317698,3
llama,7,L07_A,R179,0.9868091075590938,4
llama,7,L07_A,R053,0.985672994846915,5
llama,7,L07_A,R034,0.9839523650966175,6
llama,7,L07_A,R078,0.9839358092328752,7
llama,7,L07_A,R010,0.9837344456218995,8
llama,7,L07_A,R156,0.9836534252947312,9
llama,7,L07_A,R104,0.9831858922422211,10
llama,7,L07_A,R088,0.982995083277538,11
llama,7,L07_A,R233,0.9822146114909078,12
llama,7,L07_A,R260,0.982065218242348,13
llama,7,L07_A,R118,0.9816150867236824,14
llama,7,L07_A,R264,0.9815919941901943,15
llama,7,L07_A,R252,0.9812253287103739,16
llama,7,L07_A,R005,0.9810810558339026,17
llama,7,L07_A,R038,0.9809341272142885,18
llama,7,L07_A,R204,0.9800782012195058,19
llama,7,L07_A,R159,0.9799304742984001,20
llama,7,L07_A,R178,0.9798084274954284,21
llama,7,L07_A,R110,0.9789988228096576,22
llama,7,L07_A,R085,0.9788745290043979,23
llama,7,L07_A,R155,0.9782947299630149,24
llama,7,L07_A,R117,0.977962729835023,25
llama,7,L07_A,R033,0.9777585795360096,26
llama,7,L07_A,R081,0.9766629525391285,27
llama,7,L07_A,R122,0.9764781550523897,28
llama,7,L07_A,R166,0.9757735187816139,29
llama,7,L07_A,R119,0.9757149693482662,30
llama,7,L07_A,R220,0.9747339570229707,31
llama,7,L07_A,R201,0.9744668350610552,32
llama,7,L07_A,R068,0.9739629225418074,33
llama,7,L07_A,R267,0.9734746382170681,34
llama,7,L07_A,R070,0.9720553396387364,35
llama,7,L07_A,R037,0.9718246443432923,36
llama,7,L07_A,R150,0.9716309804129324,37
llama,7,L07_A,R004,0.970570525702565,38
llama,7,L07_A,R163,0.9700551482443474,39
llama,7,L07_A,R022,0.9696373000981307,40
llama,7,L07_A,R167,0.9690577583609898,41
llama,7,L07_A,R172,0.9685338117493607,42
llama,7,L07_A,R143,0.9670190014432282,43
llama,7,L07_A,R145,0.9647578262179246,44
llama,7,L07_A,R039,0.9644874779940549,45
llama,7,L07_A,R047,0.9639975042405088,46
llama,7,L07_A,R210,0.9631825974021355,47
llama,7,L07_A,R133,0.9619837100071024,48
llama,7,L07_A,R154,0.9612412386926561,49
llama,7,L07_A,R256,0.9594455961337374,50
llama,7,L07_A,R087,0.9574432851382988,51
llama,7,L07_A,R029,0.9552717584514634,52
llama,7,L07_A,R226,0.9467464767440844,53
llama,7,L07_B,R011,0.9800091327150176,1
llama,7,L07_B,R120,0.9740197710225795,2
llama,7,L07_B,R162,0.9720810354755038,3
llama,7,L07_B,R105,0.9605672703945071,4
llama,7,L07_B,R139,0.9569320778456892,5
llama,7,L07_B,R006,0.9558426825990076,6
llama,7,L07_B,R007,0.9518639621458727,7
llama,7,L07_B,R243,0.9505441454588284,8
llama,7,L07_B,R186,0.9461186853642971,9
llama,7,L07_B,R045,0.9402944130475149,10
llama,7,L07_B,R013,0.9333135044552215,11
llama,7,L07_B,R102,0.9319695142246751,12
llama,7,L07_B,R093,0.9284856108363773,13
llama,7,L07_B,R193,0.9278271158723911,14
llama,7,L07_B,R115,0.9144538934409041,15
llama,7,L07_B,R187,0.9113332100091475,16
llama,7,L07_B,R236,0.9038791519381356,17
llama,7,L07_B,R176,0.844565797412777,18
llama,7,L07_C,R049,0.9962077131570166,1
llama,7,L07_C,R051,0.9957480448775438,2
llama,7,L07_C,R241,0.995666777447825,3
llama,7,L07_C,R141,0.9954742562013159,4
llama,7,L07_C,R206,0.995233503928814,5
llama,7,L07_C,R253,0.9952179396979368,6
llama,7,L07_C,R184,0.9951873994250305,7
llama,7,L07_C,R107,0.9950299497147526,8
llama,7,L07_C,R084,0.9949535108041273,9
llama,7,L07_C,R227,0.9949301599772754,10
llama,7,L07_C,R014,0.9948051796273658,11
llama,7,L07_C,R124,0.9947621915588012,12
llama,7,L07_C,R203,0.9946916233121772,13
llama,7,L07_C,R158,0.9946225302759102,14
llama,7,L07_C,R196,0.9945754703307992,15
llama,7,L07_C,R076,0.9945748537774417,16
llama,7,L07_C,R094,0.9943471166845401,17
llama,7,L07_C,R123,0.9943333841185849,18
llama,7,L07_C,R240,0.994296339771741,19
llama,7,L07_C,R161,0.9941602049957217,20
llama,7,L07_C,R062,0.9939214132036688,21
llama,7,L07_C,R024,0.9939049106232677,22
llama,7,L07_C,R232,0.9935097767036639,23
llama,7,L07_C,R056,0.9933776731545374,24
llama,7,L07_C,R254,0.9932732432265523,25
llama,7,L07_C,R097,0.9932429243301846,26
llama,7,L07_C,R082,0.9931805780736347,27
llama,7,L07_C,R086,0.9930874390026634,28
llama,7,L07_C,R217,0.9928700098642677,29
llama,7,L07_C,R188,0.9928652133947355,30
llama,7,L07_C,R127,0.9928429620525887,31
llama,7,L07_C,R042,0.9927838548069507,32
llama,7,L07_C,R235,0.9927258089645301,33
llama,7,L07_C,R177,0.9927215334891144,34
llama,7,L07_C,R080,0.9927059714071146,35
llama,7,L07_C,R248,0.9923921902063546,36
llama,7,L07_C,R008,0.9923036807652597,37
llama,7,L07_C,R012,0.9922610518687053,38
llama,7,L07_C,R189,0.9922497230243177,39
llama,7,L07_C,R270,0.9920229508361016,40
llama,7,L07_C,R152,0.9919517677627824,41
llama,7,L07_C,R140,0.9917170512709896,42
llama,7,L07_C,R103,0.9915313877369467,43
llama,7,L07_C,R181,0.9913378381756343,44
llama,7,L07_C,R071,0.9912641419867165,45
llama,7,L07_C,R202,0.9912544120019958,46
llama,7,L07_C,R131,0.9912053390291766,47
llama,7,L07_C,R215,0.9910989851040923,48
llama,7,L07_C,R043,0.9908098418592017,49
llama,7,L07_C,R242,0.9907277244301577,50
llama,7,L07_C,R089,0.9907000989396528,51
llama,7,L07_C,R200,0.9905385694830187,52
llama,7,L07_C,R168,0.990218922179988,53
llama,7,L07_C,R066,0.9902169821251918,54
llama,7,L07_C,R135,0.9902157631286197,55
llama,7,L07_C,R064,0.990043365132333,56
llama,7,L07_C,R106,0.9899915357406123,57
llama,7,L07_C,R069,0.9899199082017712,58
llama,7,L07_C,R213,0.9898176976019896,59
llama,7,L07_C,R129,0.9893253262611496,60
llama,7,L07_C,R128,0.9891870102430687,61
llama,7,L07_C,R083,0.9891771016478285,62
llama,7,L07_C,R224,0.9891324964484836,63
llama,7,L07_C,R144,0.9889659679922114,64
llama,7,L07_C,R026,0.988819370400296,65
llama,7,L07_C,R153,0.9886817618822327,66
llama,7,L07_C,R218,0.9881720185515446,67
llama,7,L07_C,R214,0.9881500029205953,68
llama,7,L07_C,R190,0.9880670707266523,69
llama,7,L07_C,R058,0.9877578092664961,70
llama,7,L07_C,R095,0.9875382809813968,71
llama,7,L07_C,R234,0.9872467111447887,72
llama,7,L07_C,R003,0.9868265910681702,73
llama,7,L07_C,R151,0.9867401861290674,74
llama,7,L07_C,R182,0.9865112295564128,75
llama,7,L07_C,R059,0.9862762458128884,76
llama,7,L07_C,R074,0.9860390153215104,77
llama,7,L07_C,R244,0.985925638197795,78
llama,7,L07_C,R021,0.985695468242717,79
llama,7,L07_C,R216,0.9856264778676449,80
llama,7,L07_C,R249,0.9854499509986869,81
llama,7,L07_C,R191,0.9851073433111925,82
llama,7,L07_C,R195,0.9849699237912977,83
llama,7,L07_C,R018,0.9849351335718166,84
llama,7,L07_C,R230,0.9846167146432934,85
llama,7,L07_C,R044,0.9844360239119699,86
llama,7,L07_C,R054,0.9843268913944283,87
llama,7,L07_C,R262,0.9840922705590069,88
llama,7,L07_C,R113,0.9840647270707704,89
llama,7,L07_C,R142,0.9834452932137031,90
llama,7,L07_C,R030,0.9833538199464616,91
llama,7,L07_C,R170,0.9828144622076024,92
llama,7,L07_C,R245,0.9827468862835655,93
llama,7,L07_C,R099,0.9824608485971568,94
llama,7,L07_C,R198,0.9817556534074192,95
llama,7,L07_C,R275,0.9805496332937637,96
llama,7,L07_C,R020,0.9803333551823015,97
llama,7,L07_C,R157,0.9801441619542592,98
llama,7,L07_C,R035,0.980132848175227,99
llama,7,L07_C,R040,0.9789076452490257,100
llama,7,L07_C,R137,0.9787277511038808,101
llama,7,L07_C,R222,0.9786400996514059,102
llama,7,L07_C,R169,0.977696934612261,103
llama,7,L07_C,R164,0.9763383845688559,104
llama,7,L07_C,R132,0.9760787921053717,105
llama,7,L07_C,R258,0.9755037347227422,106
llama,7,L07_C,R173,0.9749619084047877,107
llama,7,L07_C,R239,0.9737086669113827,108
llama,7,L07_C,R114,0.9733298532531292,109
llama,7,L07_C,R171,0.9733064041721309,110
llama,7,L07_C,R075,0.9727886680735054,111
llama,7,L07_C,R019,0.9718716011017738,112
llama,7,L07_C,R048,0.9693781274894528,113
llama,7,L07_C,R175,0.9681354574849967,114
llama,7,L07_C,R067,0.967860607940869,115
llama,7,L07_C,R208,0.9637246844164891,116
llama,7,L07_C,R261,0.9613624504215632,117
llama,7,L07_C,R125,0.9607326350413014,118
llama,7,L07_D,R138,0.9805693292964357,1
llama,7,L07_D,R050,0.9762385723625366,2
llama,7,L07_D,R065,0.975804176377617,3
llama,7,L07_D,R199,0.97568627290709,4
llama,7,L07_D,R194,0.9744999334013917,5
llama,7,L07_D,R251,0.9728855198222188,6
llama,7,L07_D,R197,0.9697601385142195,7
llama,7,L07_D,R207,0.9624767051824237,8
llama,7,L07_D,R032,0.9599302740828621,9
llama,7,L07_D,R136,0.9595100571545423,10
llama,7,L07_D,R221,0.9587729422967725,11
llama,7,L07_D,R247,0.9564455272559762,12
llama,7,L07_D,R111,0.9538067217064056,13
llama,7,L07_D,R265,0.9501931980029483,14
llama,7,L07_D,R015,0.9467096348058213,15
llama,7,L07_D,R002,0.936856246112258,16
llama,7,L07_D,R274,0.9322050623663424,17
llama,7,L07_D,R134,0.9296332386150895,18
llama,7,L07_D,R126,0.9296078559720592,19
llama,7,L07_E,R091,0.9832532900740253,1
llama,7,L07_E,R259,0.97918341618622,2
llama,7,L07_E,R211,0.9757108662689513,3
llama,7,L07_E,R109,0.975332060421106,4
llama,7,L07_E,R229,0.9752451545725294,5
llama,7,L07_E,R209,0.9736673631414478,6
llama,7,L07_E,R046,0.9629021427325042,7
llama,7,L07_E,R257,0.9614794614809727,8
llama,7,L07_E,R223,0.9556701951047527,9
llama,7,L07_E,R225,0.9551288134161153,10
llama,7,L07_E,R061,0.9462736653359238,11
llama,7,L07_E,R183,0.9453305254109707,12
llama,7,L07_E,R055,0.9451685588464143,13
llama,7,L07_E,R025,0.9424953466852866,14
llama,7,L07_E,R096,0.9364701120575691,15
llama,7,L07_E,R271,0.9352226503835823,16
llama,7,L07_E,R185,0.9327149038168117,17
llama,7,L07_E,R060,0.9289298477609874,18
llama,7,L07_E,R148,0.9126805894516863,19
llama,7,L07_F,R016,0.9895162389771048,1
llama,7,L07_F,R027,0.9887464334987919,2
llama,7,L07_F,R228,0.9863302309787851,3
llama,7,L07_F,R090,0.9858746574205747,4
llama,7,L07_F,R212,0.9856826608651894,5
llama,7,L07_F,R077,0.9846975246552316,6
llama,7,L07_F,R160,0.9839935474743284,7
llama,7,L07_F,R100,0.9825552853289663,8
llama,7,L07_F,R073,0.9804681400941655,9
llama,7,L07_F,R108,0.9804246619562874,10
llama,7,L07_F,R192,0.9801943460541385,11
llama,7,L07_F,R017,0.9784121263375869,12
llama,7,L07_F,R072,0.9781914080714611,13
llama,7,L07_F,R149,0.9780508348733917,14
llama,7,L07_F,R272,0.975093416128344,15
llama,7,L07_F,R205,0.9721535072159668,16
llama,7,L07_F,R041,0.9721194272410605,17
llama,7,L07_F,R116,0.9718222298790924,18
llama,7,L07_F,R268,0.9716389439432465,19
llama,7,L07_F,R238,0.9715880661629323,20
llama,7,L07_F,R147,0.9707829051935704,21
llama,7,L07_F,R009,0.9701722978209393,22
llama,7,L07_F,R112,0.96983447576012,23
llama,7,L07_F,R101,0.9697867909664434,24
llama,7,L07_F,R028,0.9676767384918832,25
llama,7,L07_F,R269,0.9672236022930848,26
llama,7,L07_F,R174,0.9669987026754947,27
llama,7,L07_F,R266,0.9648274855340073,28
llama,7,L07_F,R001,0.9644438237954512,29
llama,7,L07_F,R098,0.9642772846776934,30
llama,7,L07_F,R092,0.9621505197705731,31
llama,7,L07_F,R231,0.9546046807165918,32
llama,7,L07_F,R250,0.953155084684119,33
llama,7,L07_F,R180,0.9528983514911796,34
llama,7,L07_F,R219,0.9523685795590865,35
llama,7,L07_F,R130,0.9502837411618376,36
llama,7,L07_F,R023,0.948278282975491,37
llama,7,L07_F,R255,0.9479220783591924,38
llama,7,L07_F,R052,0.9462114122339933,39
llama,7,L07_F,R079,0.9454687883967481,40
llama,7,L07_F,R146,0.9450630791502359,41
llama,7,L07_F,R263,0.9422899786854795,42
llama,7,L07_F,R063,0.9417680240745666,43
llama,7,L07_F,R165,0.9395207669175584,44
llama,7,L07_F,R057,0.9342606120149556,45
llama,7,L07_G,R246,0.9391317354816758,1
llama,7,L07_G,R121,0.9040367213639376,2
llama,7,L07_G,R036,0.8792712200513962,3
llama,8,L08_A,R016,0.9895515913517708,1
llama,8,L08_A,R027,0.9889702380793765,2
llama,8,L08_A,R212,0.9880676118115357,3
llama,8,L08_A,R228,0.9868918131461881,4
llama,8,L08_A,R090,0.9850647871256821,5
llama,8,L08_A,R160,0.9850446619546012,6
llama,8,L08_A,R192,0.9838374523231588,7
llama,8,L08_A,R100,0.9832865356225113,8
llama,8,L08_A,R108,0.98285411831687,9
llama,8,L08_A,R077,0.9820955673240452,10
llama,8,L08_A,R149,0.9805540102701699,11
llama,8,L08_A,R017,0.9802716168320111,12
llama,8,L08_A,R073,0.9799528893243186,13
llama,8,L08_A,R264,0.9787443055135021,14
llama,8,L08_A,R072,0.9777578001368679,15
llama,8,L08_A,R205,0.9748775457135175,16
llama,8,L08_A,R272,0.9743249134913741,17
llama,8,L08_A,R112,0.973453487236432,18
llama,8,L08_A,R147,0.9729565736213596,19
llama,8,L08_A,R174,0.9723982570375191,20
llama,8,L08_A,R028,0.9718319006916631,21
llama,8,L08_A,R268,0.9717296020474747,22
llama,8,L08_A,R116,0.9703185851606108,23
llama,8,L08_A,R041,0.9698497553000289,24
llama,8,L08_A,R101,0.9685527451883298,25
llama,8,L08_A,R269,0.9674358856899301,26
llama,8,L08_A,R098,0.9632869021765778,27
llama,8,L08_A,R092,0.9630448137612234,28
llama,8,L08_A,R210,0.9627191426148445,29
llama,8,L08_A,R087,0.9577578583552201,30
llama,8,L08_A,R231,0.9573798032988559,31
llama,8,L08_A,R136,0.9571255575766613,32
llama,8,L08_A,R180,0.955822801131799,33
llama,8,L08_A,R219,0.9545203921615597,34
llama,8,L08_A,R023,0.9533203165693526,35
llama,8,L08_A,R265,0.950719630182662,36
llama,8,L08_A,R255,0.9468666235733705,37
llama,8,L08_A,R130,0.9452414719104969,38
llama,8,L08_A,R079,0.9396794871428863,39
llama,8,L08_A,R263,0.9367160825090479,40
llama,8,L08_B,R138,0.9796876687214195,1
llama,8,L08_B,R194,0.9790857803815292,2
llama,8,L08_B,R251,0.9761370660267243,3
llama,8,L08_B,R199,0.9751701104226402,4
llama,8,L08_B,R050,0.9744626947486332,5
llama,8,L08_B,R001,0.9649850332028407,6
llama,8,L08_B,R197,0.9621481150103505,7
llama,8,L08_B,R221,0.9605822446974329,8
llama,8,L08_B,R032,0.9593681117389345,9
llama,8,L08_B,R207,0.9581413837157593,10
llama,8,L08_B,R111,0.9557297329298916,11
llama,8,L08_B,R002,0.9465001960774643,12
llama,8,L08_B,R063,0.9456262302972445,13
llama,8,L08_B,R015,0.9434109758689153,14
llama,8,L08_B,R126,0.9336962497954592,15
llama,8,L08_B,R274,0.932518320627199,16
llama,8,L08_B,R148,0.9161944497729465,17
llama,8,L08_C,R011,0.9792572199362367,1
llama,8,L08_C,R120,0.9728770898796009,2
llama,8,L08_C,R007,0.9586303145488326,3
