subset,subset_n_total,n,reps,self_p05,self_p50,self_p95,self_mean,self_std,lu_p05,lu_p50,lu_p95,lu_mean,lu_std,lu_interval_width
sp_idx_0,240,128,500,0.9998215436935425,0.9998834133148193,0.999920129776001,0.9998796582221985,3.086432843701914e-05,0.9568074941635132,0.9573415517807007,0.9578415751457214,0.9573395848274231,0.0003350829647388309,0.001034080982208252
sp_idx_0,240,180,500,0.9999328255653381,0.9999562501907349,0.9999697208404541,0.9999542236328125,1.2016712389595341e-05,0.9570690989494324,0.9574270248413086,0.9577533602714539,0.9574247002601624,0.00020220704027451575,0.0006842613220214844
sp_idx_0,240,192,500,0.9999470114707947,0.9999666213989258,0.9999762773513794,0.9999648332595825,9.490220691077411e-06,0.9571183323860168,0.957438588142395,0.9577449560165405,0.9574391841888428,0.0001841507910285145,0.0006266236305236816
sp_idx_0,240,240,1,1.0000001192092896,1.0000001192092896,1.0000001192092896,1.0000001192092896,0.0,0.9574626684188843,0.9574626684188843,0.9574626684188843,0.9574626684188843,0.0,0.0
sp_idx_1,240,4,500,0.9893456697463989,0.9928714632987976,0.994901716709137,0.9924423694610596,0.0019597532227635384,0.9406412839889526,0.9475240707397461,0.9526489973068237,0.9471824169158936,0.003666980192065239,0.012007713317871094
sp_idx_1,240,8,500,0.9947923421859741,0.9965826272964478,0.9975773692131042,0.9964117407798767,0.0008977462421171367,0.9464659690856934,0.9508569240570068,0.9548909068107605,0.9506875872612,0.002562979469075799,0.008424937725067139
sp_idx_1,240,12,500,0.9965247511863708,0.9976885914802551,0.9983795881271362,0.997599720954895,0.000586502137593925,0.9488016366958618,0.9522987008094788,0.9552774429321289,0.9521600008010864,0.002022426575422287,0.00647580623626709
sp_idx_1,240,16,500,0.9972880482673645,0.9982584714889526,0.9987765550613403,0.9981745481491089,0.0004682368307840079,0.9493783116340637,0.9526060819625854,0.9552574157714844,0.9525486826896667,0.0018155686557292938,0.005879104137420654
sp_idx_1,240,24,500,0.9982661008834839,0.9988874793052673,0.9992163181304932,0.9988348484039307,0.0002969630004372448,0.9508893489837646,0.9533869028091431,0.9556705951690674,0.9533214569091797,0.001443027867935598,0.004781246185302734
sp_idx_1,240,32,500,0.9987974762916565,0.9992012977600098,0.9994523525238037,0.9991773962974548,0.0002026704023592174,0.9516127109527588,0.9537520408630371,0.9556022882461548,0.9536660313606262,0.0012299909722059965,0.003989577293395996
sp_idx_1,240,48,500,0.9992477297782898,0.999510645866394,0.9996538758277893,0.9994884133338928,0.00012913579121232033,0.9522372484207153,0.9540089964866638,0.955421507358551,0.953948974609375,0.0009632909786887467,0.0031842589378356934
sp_idx_1,240,60,500,0.9994224905967712,0.9996322393417358,0.9997411966323853,0.9996148943901062,0.00010181721881963313,0.9526857733726501,0.9541670083999634,0.9553106427192688,0.9541106224060059,0.0008266691584140062,0.0026248693466186523
sp_idx_1,240,64,500,0.9994962215423584,0.9996665716171265,0.9997649788856506,0.9996506571769714,8.776052709436044e-05,0.9528200030326843,0.9541517496109009,0.9553669691085815,0.9541207551956177,0.0007801604806445539,0.002546966075897217
sp_idx_1,240,96,500,0.9997135996818542,0.9998156428337097,0.9998690485954285,0.9998071789741516,4.935741890221834e-05,0.9533341526985168,0.9542043209075928,0.9551203846931458,0.9542273283004761,0.0005752997822128236,0.0017862319946289062
sp_idx_1,240,120,500,0.9998094439506531,0.9998766779899597,0.9999139308929443,0.9998705983161926,3.381555143278092e-05,0.9534515738487244,0.9543560743331909,0.9551075100898743,0.9543282389640808,0.000511040969286114,0.0016559362411499023
sp_idx_1,240,128,500,0.9998359680175781,0.9998936057090759,0.999924898147583,0.9998880624771118,2.745315032370854e-05,0.9536126255989075,0.9543278217315674,0.9550384283065796,0.9543231725692749,0.00043574592564255,0.0014258027076721191
sp_idx_1,240,180,500,0.9999381899833679,0.9999598264694214,0.9999712705612183,0.9999575614929199,1.0929339623544365e-05,0.953910231590271,0.954424262046814,0.95485520362854,0.9544116258621216,0.0002746247628238052,0.000944972038269043
sp_idx_1,240,192,500,0.9999505877494812,0.9999692440032959,0.9999785423278809,0.9999677538871765,8.573551895096898e-06,0.9539799094200134,0.954410195350647,0.9547370672225952,0.9543988108634949,0.00023699730809312314,0.0007571578025817871
