turn,metric,value,change
2,s_cos_t,0.2447615414857864,-0.4143954962491989
2,s_axis,0.0482447184622287,-0.08377086743712431
2,conscientiousness,0.0904358923435211,-0.18143758177757258
2,agreeableness,0.0903595983982086,-0.0973917841911316
2,neuroticism,-0.0929367840290069,0.1771226823329926
2,empathy,0.0151168312877416,0.1204246040433644
